t,cost
10,6783
20,1978.2
30,1328.1
40,1212.3
50,1213.2
60,1209.9
70,1204.8
80,1219.2
90,1216.8
100,1197
110,1202.7
120,1190.7
130,1199.7
140,1188.6
150,1193.4
160,1014
170,999.6
180,1006.8
190,994.8
200,1019.4
210,1090.8
220,1106.7
230,1105.8
240,1104.9
250,1106.4
260,1215.6
270,1122.6
280,1141.5
290,1153.2
300,1148.7
310,1112.4
320,1190.1
330,1192.5
340,1147.8
350,1142.7
360,1150.2
370,1093.2
380,1088.7
390,1095.3
400,1067.1
410,1047.9
420,1119.6
430,1119.9
440,1128.3
450,1143.6
460,1146.3
470,1204.5
480,1219.2
490,1200
500,1194.9
510,1197
520,1175.4
530,1187.7
540,1196.7
550,1182.3
560,1176.9
570,1157.7
580,1165.5
590,1153.2
600,1120.2
610,1136.7
620,1168.5
630,1199.4
640,1197.6
650,1203
660,1197.3
670,1147.8
680,1153.2
690,1157.4
700,1117.8
710,1151.4
720,1083.9
730,1156.8
740,1103.1
750,1132.2
760,1097.1
770,1143
780,1117.2
790,1123.8
800,1132.8
810,1125
820,1184.4
830,1192.8
840,1190.7
850,1190.1
860,1173.3
870,1140.3
880,1141.5
890,1144.2
900,1132.2
910,1121.7
920,1163.4
930,1185
940,1196.7
950,1186.5
960,1184.7
970,1062.9
980,1076.7
990,1082.1
1000,1084.5
1010,1091.4
1020,1119.3
1030,1173
1040,1144.2
1050,1137.6
1060,1148.7
1070,1140.9
1080,1142.4
1090,1143
1100,1157.1
1110,1142.4
1120,1060.2
1130,1061.1
1140,1072.5
1150,1077
1160,1068.9
1170,1155.9
1180,1153.5
1190,1157.4
1200,1168.2
1210,1173.6
1220,1152
1230,1154.1
1240,1148.7
1250,1151.4
1260,1152.6
1270,1198.5
1280,1186.8
1290,1191.9
1300,1193.1
1310,1174.2
1320,1163.4
1330,1157.1
1340,1155.3
1350,1156.8
1360,1159.2
1370,1185
1380,1206
1390,1213.8
1400,1192.5
1410,1149
1420,1129.5
1430,1150.8
1440,1124.7
1450,1170.6
1460,1133.4
1470,1135.5
1480,1127.7
1490,1129.2
1500,1131.9
1510,1128.9
1520,1104.6
1530,1103.1
1540,1103.1
1550,1104.3
1560,1063.8
1570,1150.8
1580,1148.4
1590,1128.6
1600,1142.1
1610,1149.9
1620,1126.5
1630,1130.1
1640,1141.5
1650,1137.6
1660,1122
1670,1091.4
1680,1109.4
1690,1095.6
1700,1100.4
