MDTU,min_width,max_width
1,0.0930416,0.0763685
2,0.0882664,0.072386
3,0.0842242,0.0694414
4,0.0813472,0.0662583
5,0.0772295,0.0629026
6,0.0776681,0.0623913
7,0.076739,0.0608846
8,0.0742006,0.059189
9,0.0740902,0.0586339
10,0.0731889,0.0582782
11,0.0716772,0.0577235
12,0.0709159,0.0563083
13,0.0718953,0.0573767
14,0.0712888,0.0568269
15,0.0694679,0.055493
16,0.0678011,0.0537519
17,0.0652793,0.0522625
18,0.0628979,0.0508988
19,0.0623192,0.0498443
20,0.0606726,0.0486723
21,0.058577,0.0462673
22,0.0561467,0.045015
23,0.0581188,0.046821
24,0.0582416,0.0465841
25,0.0582947,0.0462164
26,0.0577908,0.0457003
27,0.0561702,0.0447097
28,0.0567745,0.0451454
29,0.0562077,0.0448162
30,0.0560543,0.0444547
31,0.0564389,0.0445983
32,0.055348,0.0442
33,0.0560228,0.0442608
34,0.0560729,0.0444236
35,0.0561624,0.0441363
36,0.0552802,0.0437503
37,0.0552618,0.0437757
38,0.0554504,0.0435048
39,0.0556262,0.0438107
40,0.0551683,0.0428782
41,0.0551683,0.0428782
42,0.05567,0.0435128
43,0.05567,0.0435128
44,0.0561804,0.04408
45,0.0549859,0.0433041
46,0.0556699,0.0433371
47,0.055205,0.0434266
48,0.0535891,0.0419732
49,0.0533546,0.0423263
50,0.0518618,0.0405069
51,0.0507233,0.0403153
52,0.0508114,0.0403008
53,0.0511781,0.040002
54,0.0506323,0.0398651
55,0.0487834,0.038948
56,0.0490203,0.039065
57,0.0492541,0.0390055
58,0.0497176,0.0394266
59,0.0505413,0.0392424
60,0.0505413,0.0392424
61,0.0505413,0.0392424
62,0.0516864,0.0391299
63,0.0494402,0.0385545
64,0.0499447,0.0373159
65,0.0500386,0.0389599
66,0.049501,0.0387428
67,0.0504118,0.0394592
68,0.0513339,0.0392644
69,0.0503906,0.0386532
70,0.0487734,0.0383905
71,0.0481603,0.0380841
72,0.0487449,0.0384191
73,0.0454579,0.0358719
74,0.0454579,0.0358719
75,0.0454357,0.0352058
76,0.0454357,0.0352058
77,0.0447269,0.0353096
78,0.043396,0.0339098
79,0.0437727,0.0341582
80,0.0426309,0.0335181
81,0.043288,0.0340649
82,0.0429237,0.0341351
83,0.0428387,0.0342802
84,0.0433319,0.0343977
85,0.0423471,0.033387
86,0.0423471,0.033387
87,0.0442867,0.0350482
88,0.0444776,0.0347308
89,0.0446755,0.0355865
90,0.0463632,0.0360262
91,0.0464308,0.0367188
92,0.0450214,0.0357855
93,0.0450214,0.0357855
94,0.0455241,0.0354117
95,0.0455241,0.0354117
96,0.045111,0.0352846
97,0.0450982,0.0354646
98,0.0450982,0.0354646
99,0.0454314,0.0355459
100,0.0454314,0.0355459
101,0.046587,0.035635
102,0.0459829,0.0358576
103,0.0453391,0.0359886
