MDTU,plaq,Re(det),Im(det),link
1,2.64679,153.864,20.088,0.216489
2,2.38055,90.9519,12.3766,0.201893
3,2.21925,69.1942,9.61649,0.190833
4,2.10176,58.4625,8.30499,0.181898
5,1.9819,50.9498,7.34662,0.172109
6,1.95897,47.0399,6.79618,0.170208
7,1.89665,42.4136,6.11516,0.164478
8,1.84555,40.6728,5.9601,0.159979
9,1.81776,37.7367,5.59514,0.158463
10,1.79821,36.4655,5.46632,0.157291
11,1.75308,33.366,5.02944,0.153597
12,1.70074,29.9922,4.56746,0.148717
13,1.72253,29.5182,4.49329,0.150706
14,1.71093,29.1979,4.43903,0.150309
15,1.65537,26.7137,4.15679,0.145861
16,1.60162,25.1133,3.91764,0.141077
17,1.54201,23.279,3.69877,0.13637
18,1.48158,21.0935,3.3901,0.131096
19,1.45672,20.8415,3.36278,0.128868
20,1.42061,19.7372,3.22994,0.12592
21,1.34134,17.1653,2.92289,0.118758
22,1.29012,16.3226,2.82849,0.114393
23,1.33685,16.5567,2.83185,0.118601
24,1.32947,16.1873,2.7583,0.118082
25,1.3129,15.2333,2.60638,0.116911
26,1.29714,14.6471,2.54203,0.115807
27,1.26326,13.9594,2.4621,0.112853
28,1.27252,13.7899,2.42364,0.11394
29,1.25197,12.9487,2.29137,0.112249
30,1.24564,12.9114,2.29789,0.111927
31,1.24435,12.4135,2.21416,0.111596
32,1.21976,11.7947,2.11838,0.109569
33,1.22571,11.6627,2.09665,0.110434
34,1.22217,11.4299,2.0512,0.11017
35,1.21386,10.9219,1.98218,0.109523
36,1.1953,10.6796,1.9448,0.108107
37,1.19312,10.399,1.88356,0.108322
38,1.1866,10.0818,1.83378,0.107952
39,1.18423,9.74512,1.76077,0.108126
40,1.1678,9.58486,1.75102,0.106672
41,1.1678,9.58486,1.75102,0.106672
42,1.17907,9.62464,1.75767,0.107961
43,1.17907,9.62464,1.75767,0.107961
44,1.18475,9.25529,1.67728,0.108627
45,1.15657,8.91154,1.6157,0.106048
46,1.15792,8.39723,1.56026,0.106343
47,1.1518,8.2101,1.51297,0.106067
48,1.11411,8.03144,1.51097,0.102674
49,1.11875,8.19842,1.52234,0.103392
50,1.08011,7.86094,1.49039,0.100049
