t,cost
10,1290
20,1276.8
30,567.24
40,558.6
50,545.4
60,551.4
70,553.8
80,555.96
90,555
100,567
110,558.6
120,557.04
130,555.36
140,552
150,554.4
160,555.72
170,557.88
180,556.08
190,554.28
200,558.84
210,557.28
220,557.76
230,555.6
240,559.56
250,556.68
260,552.48
270,563.04
280,564.36
290,556.92
300,563.04
310,576.24
320,557.88
330,577.2
340,575.88
350,572.28
360,572.64
370,575.04
380,569.88
390,572.4
400,573
410,569.28
420,582.36
430,583.8
440,579.6
450,582
460,574.44
470,580.8
480,574.32
490,570.12
500,571.8
510,566.4
520,579.12
530,574.2
540,580.8
550,569.04
560,567.12
570,707.627
580,711.04
590,711.253
600,708.693
610,709.547
620,712.32
630,713.173
640,717.227
650,713.813
660,711.893
670,708.267
680,702.507
690,703.573
700,693.547
710,693.973
720,700.587
730,698.667
740,705.28
750,704.427
760,706.56
770,707.627
780,707.627
790,710.613
800,705.493
810,705.28
820,709.12
830,708.907
840,705.92
850,706.133
860,717.013
870,712.747
880,710.187
890,716.373
900,717.653
910,714.027
920,715.733
930,716.587
940,713.813
950,715.093
960,720.427
970,724.053
980,722.773
990,721.28
1000,718.08
1010,725.333
1020,720.64
1030,723.413
1040,719.787
1050,717.227
1060,715.947
1070,717.013
1080,717.013
1090,715.307
1100,717.227
1110,717.867
1120,718.933
1130,713.387
1140,712.32
1150,708.907
1160,714.453
1170,653.013
1180,651.52
1190,654.08
1200,654.72
1210,655.36
1220,655.147
1230,653.227
1240,654.507
1250,656.853
1260,654.507
1270,653.867
1280,653.013
1290,656.427
1300,656.427
1310,653.013
1320,659.413
1330,656.213
1340,654.72
1350,656
1360,657.707
1370,657.067
1380,660.053
1390,661.973
1400,665.6
1410,661.76
1420,658.987
1430,658.347
1440,654.08
1450,653.653
1460,658.773
1470,660.267
1480,659.627
1490,656.853
1500,660.053
1510,656.853
1520,655.573
1530,655.787
1540,656
1550,656.853
1560,657.28
1570,657.707
1580,656
1590,656.213
1600,659.84
1610,657.707
1620,657.067
1630,655.573
1640,661.76
1650,663.253
1660,675.84
1670,677.973
1680,681.173
1690,682.027
1700,677.333
1710,672.427
1720,680.96
1730,677.973
1740,666.667
1750,677.333
1760,679.893
1770,673.493
1780,670.72
1790,673.707
1800,677.76
1810,675.627
1820,679.68
1830,678.187
1840,679.04
1850,677.973
1860,680.32
1870,677.76
1880,676.693
1890,677.973
1900,677.333
1910,679.04
1920,685.44
1930,689.067
1940,686.293
1950,689.92
1960,697.813
1970,655.787
1980,654.507
1990,645.547
2000,657.493
2010,657.707
2020,655.36
2030,653.013
2040,657.92
2050,655.787
2060,651.733
2070,658.987
2080,661.547
2090,660.693
2100,659.627
2110,661.12
2120,657.707
2130,659.627
2140,658.56
2150,652.8
2160,660.267
2170,670.933
2180,672.853
2190,672.853
2200,680.533
2210,679.893
2220,682.24
2230,684.8
2240,675.84
2250,677.547
2260,678.613
2270,677.547
2280,680.747
2290,677.333
2300,673.28
2310,674.56
2320,675.2
2330,677.547
2340,670.933
2350,658.133
2360,648.32
2370,708.053
2380,706.987
2390,712.107
2400,715.093
2410,710.4
2420,711.893
2430,717.653
2440,731.307
2450,730.24
2460,730.453
2470,725.547
2480,722.56
2490,720
2500,717.013
2510,720.427
2520,716.16
2530,714.24
2540,725.76
2550,733.227
2560,729.6
2570,722.133
2580,719.573
2590,724.693
2600,719.787
2610,717.653
2620,718.507
2630,722.987
2640,723.2
2650,725.12
2660,728.747
2670,728.533
2680,719.787
2690,720.64
2700,718.933
2710,719.787
2720,716.587
2730,725.76
2740,719.787
2750,718.507
2760,718.933
2770,703.36
2780,709.973
2790,701.013
2800,698.667
2810,696.32
2820,702.933
2830,704.853
2840,704.213
2850,702.507
2860,708.267
2870,714.24
2880,715.733
2890,720.213
2900,720.853
2910,726.613
2920,723.413
2930,717.44
2940,716.16
2950,721.493
2960,724.48
2970,681.6
2980,688.853
2990,699.093
3000,694.827
3010,680.533
3020,705.28
3030,693.333
3040,697.387
3050,678.827
3060,678.187
3070,683.093
3080,691.2
3090,681.813
3100,701.653
3110,692.267
3120,690.347
3130,702.08
3140,696.533
3150,694.4
3160,701.44
3170,686.08
3180,693.973
3190,698.88
3200,696.533
3210,702.933
3220,694.613
3230,673.92
3240,651.733
3250,651.307
3260,645.547
3270,650.027
3280,650.667
3290,649.6
3300,648.96
3310,647.893
3320,649.387
3330,647.04
3340,653.867
3350,660.267
3360,693.973
3370,724.48
3380,720.213
3390,715.52
3400,721.92
3410,723.413
3420,727.04
3430,724.907
3440,726.187
3450,723.413
3460,721.707
3470,720
3480,722.347
3490,716.16
3500,718.72
3510,723.84
3520,730.667
3530,727.253
3540,733.44
3550,730.027
3560,721.707
3570,737.493
3580,737.92
3590,741.973
3600,740.267
3610,737.28
3620,740.053
3630,735.36
3640,740.053
3650,735.787
3660,733.013
3670,733.013
3680,737.493
3690,731.947
3700,736.853
3710,736.853
3720,737.493
3730,737.707
3740,735.787
3750,737.707
3760,740.693
3770,697.813
3780,718.507
3790,708.693
3800,719.36
3810,717.013
3820,717.867
3830,723.84
3840,716.16
3850,719.573
3860,711.467
3870,701.227
3880,673.067
3890,684.16
3900,691.413
3910,702.72
3920,698.88
3930,706.987
3940,702.507
3950,706.56
3960,718.933
3970,676.907
3980,687.573
3990,672.64
4000,689.92
4010,686.72
4020,691.84
4030,687.36
4040,685.44
4050,679.68
4060,669.227
4070,664.96
4080,664.107
4090,664.747
4100,658.773
4110,658.987
4120,661.12
4130,660.053
4140,654.72
4150,657.92
4160,680.32
