t,cond_num
10,5.84856
20,5.78253
30,5.77634
40,5.78298
50,5.75798
60,5.74931
70,5.75576
80,5.70972
90,5.70559
100,5.76013
110,5.73658
120,5.74523
130,5.76569
140,5.75962
150,5.73559
160,5.70505
170,5.74417
180,5.74164
190,5.75527
200,5.72062
210,5.71305
220,5.717
230,5.7432
240,5.72125
250,5.73913
260,5.74906
270,5.72334
280,5.7315
290,5.73061
300,5.74361
310,5.75664
320,5.71343
330,5.74622
340,5.74162
350,5.7289
360,5.71545
370,5.76007
380,5.72741
390,5.75097
400,5.72075
410,5.7436
420,5.75262
430,5.77711
440,5.78863
450,5.74076
460,5.79767
470,5.77237
480,5.75155
490,5.74751
500,5.76106
510,5.71287
520,5.72889
530,5.74899
540,5.74918
550,5.76206
560,5.71841
570,5.72358
580,5.74456
590,5.74632
600,5.7363
610,5.72577
620,5.71919
630,5.76738
640,5.74456
650,5.78917
660,5.7254
670,5.74332
680,5.75358
690,5.73888
700,5.72626
710,5.73554
720,5.75165
730,5.73861
740,5.73691
750,5.71299
760,5.77835
770,5.7335
780,5.7386
790,5.72303
800,5.73642
810,5.72912
820,5.74964
830,5.72941
840,5.74254
850,5.71274
860,5.76658
870,5.7246
880,5.73168
890,5.76519
900,5.73539
910,5.75519
920,5.77562
930,5.79745
940,5.72638
950,5.73724
960,5.79577
970,5.7996
980,5.7876
990,5.75935
1000,5.78192
1010,5.75273
1020,5.77884
1030,5.78028
1040,5.74296
1050,5.74556
1060,5.75714
1070,5.76863
1080,5.75648
1090,5.77938
1100,5.77487
1110,5.72037
1120,5.75919
1130,5.73793
1140,5.70629
1150,5.70656
1160,5.73477
1170,5.77301
1180,5.78685
1190,5.79163
1200,5.76753
1210,5.79171
1220,5.77285
1230,5.76332
1240,5.76616
1250,5.78946
1260,5.75559
1270,5.76944
1280,5.7727
1290,5.77253
1300,5.78337
1310,5.76015
1320,5.79665
1330,5.77682
1340,5.74157
1350,5.76602
1360,5.79575
1370,5.78144
1380,5.80533
1390,5.76923
1400,5.819
1410,5.80044
1420,5.77074
1430,5.75405
1440,5.77438
1450,5.76383
1460,5.75257
1470,5.76095
1480,5.80942
1490,5.79994
1500,5.79835
1510,5.79319
1520,5.75228
1530,5.78679
1540,5.77178
1550,5.7659
1560,5.81328
1570,5.79245
1580,5.76466
1590,5.82993
1600,5.80286
1610,5.75844
1620,5.77656
1630,5.79936
1640,5.78217
1650,5.78132
1660,5.76821
1670,5.75422
1680,5.7796
1690,5.76243
1700,5.77417
1710,5.79415
1720,5.74727
1730,5.72347
1740,5.80006
1750,5.75958
1760,5.74789
1770,5.75233
1780,5.76098
1790,5.72924
1800,5.78338
1810,5.78449
1820,5.69219
1830,5.79813
1840,5.78814
1850,5.79358
1860,5.79418
1870,5.7869
1880,5.75974
1890,5.75514
1900,5.77358
1910,5.74255
1920,5.75834
1930,5.75582
1940,5.73534
1950,5.77796
1960,5.80599
1970,5.76903
1980,5.7418
1990,5.79445
2000,5.7569
2010,5.7587
2020,5.74623
2030,5.74459
2040,5.7477
2050,5.72578
2060,5.76819
2070,5.77881
2080,5.75787
2090,5.76003
2100,5.78946
2110,5.72612
2120,5.78162
2130,5.71422
2140,5.76246
2150,5.77185
2160,5.79336
2170,5.78583
2180,5.80739
2190,5.79152
2200,5.7738
2210,5.77525
2220,5.80848
2230,5.75341
2240,5.78486
2250,5.80205
2260,5.77283
2270,5.78871
2280,5.80106
2290,5.76374
2300,5.80341
2310,5.7907
2320,5.76943
2330,5.71901
2340,5.73965
2350,5.69422
2360,5.77181
2370,5.71718
2380,5.74552
2390,5.7562
2400,5.77116
2410,5.77203
2420,5.7453
2430,5.78137
2440,5.76814
2450,5.75122
2460,5.77428
2470,5.76654
2480,5.7539
2490,5.73735
2500,5.75782
2510,5.74526
2520,5.77284
2530,5.75976
2540,5.7722
2550,5.74974
2560,5.79634
2570,5.74787
2580,5.77192
2590,5.82914
2600,5.7517
2610,5.71519
2620,5.80203
2630,5.76895
2640,5.75243
2650,5.76936
2660,5.75197
2670,5.77017
2680,5.73311
2690,5.73093
2700,5.72041
2710,5.77385
2720,5.75103
2730,5.75292
2740,5.78684
2750,5.73186
2760,5.76331
2770,5.75613
2780,5.7659
2790,5.76027
2800,5.73361
2810,5.77092
2820,5.758
2830,5.78595
2840,5.75464
2850,5.76281
2860,5.77454
2870,5.74122
2880,5.80138
2890,5.75962
2900,5.79834
2910,5.76167
2920,5.74098
2930,5.77208
2940,5.71997
2950,5.77301
2960,5.73578
2970,5.76984
2980,5.74738
2990,5.7328
3000,5.74146
3010,5.84564
3020,5.78842
3030,5.76447
3040,5.79139
3050,5.7649
3060,5.76329
3070,5.81063
3080,5.76316
3090,5.79881
3100,5.81355
3110,5.80587
3120,5.74871
3130,5.81467
3140,5.7474
3150,5.77033
3160,5.78733
3170,5.74028
3180,5.74627
3190,5.77342
3200,5.78776
3210,5.78179
3220,5.75337
3230,5.78116
3240,5.83676
3250,5.7771
3260,5.79368
3270,5.75632
3280,5.77165
3290,5.76817
3300,5.75104
3310,5.74905
3320,5.74781
3330,5.75878
3340,5.74725
3350,5.74744
3360,5.71752
3370,5.7756
3380,5.79919
3390,5.7437
3400,5.78801
3410,5.78042
3420,5.745
3430,5.77462
3440,5.77474
3450,5.73448
3460,5.73532
3470,5.75048
3480,5.74837
3490,5.79198
3500,5.76774
3510,5.81369
3520,5.77868
3530,5.76801
3540,5.78963
3550,5.80031
3560,5.77457
3570,5.77662
3580,5.76943
3590,5.76795
3600,5.78088
3610,5.76666
3620,5.79753
3630,5.78194
3640,5.79014
3650,5.76498
3660,5.75613
3670,5.76117
3680,5.76107
3690,5.73294
3700,5.75811
3710,5.7649
3720,5.76711
3730,5.73803
3740,5.7635
3750,5.79347
3760,5.76161
3770,5.79351
3780,5.75197
3790,5.7844
3800,5.76028
3810,5.74242
3820,5.7819
3830,5.76666
3840,5.76663
3850,5.73452
3860,5.78369
3870,5.80828
3880,5.73371
3890,5.71644
3900,5.77466
3910,5.80773
3920,5.75558
3930,5.73584
3940,5.7664
3950,5.75103
3960,5.72173
3970,5.73858
3980,5.74905
3990,5.75435
4000,5.74178
4010,5.76451
4020,5.7627
4030,5.75508
4040,5.80192
4050,5.77076
4060,5.76121
4070,5.7476
4080,5.83998
4090,5.79977
4100,5.77821
4110,5.75726
4120,5.73255
4130,5.73206
4140,5.77589
4150,5.74715
4160,5.77248
4170,5.7422
4180,5.78069
4190,5.78645
4200,5.7584
4210,5.78
4220,5.75449
4230,5.73682
4240,5.7434
4250,5.75775
4260,5.74095
4270,5.7785
4280,5.79042
4290,5.76528
4300,5.76281
4310,5.78728
4320,5.74443
4330,5.77066
4340,5.80862
4350,5.79905
4360,5.76193
4370,5.81548
4380,5.78267
4390,5.78486
4400,5.76581
4410,5.82862
4420,5.81955
4430,5.79853
4440,5.77215
4450,5.7961
4460,5.82343
4470,5.79835
4480,5.78494
4490,5.74909
4500,5.7545
4510,5.75077
4520,5.7535
4530,5.76249
4540,5.76301
4550,5.79586
4560,5.7637
4570,5.78314
4580,5.76501
4590,5.78095
4600,5.80751
4610,5.79594
4620,5.78169
4630,5.8163
4640,5.85956
4650,5.78449
4660,5.76851
4670,5.79971
4680,5.80224
4690,5.76552
4700,nan
4710,5.78773
4720,5.7369
4730,5.78598
4740,5.7671
4750,5.76466
4760,5.76852
4770,5.74441
4780,5.78228
4790,5.72049
4800,5.75251
4810,5.77939
4820,5.78013
4830,5.71921
4840,5.73923
4850,5.79066
4860,5.75282
4870,5.74669
4880,5.76459
4890,5.7497
4900,5.69946
4910,5.77434
4920,5.77915
4930,5.72586
4940,5.74443
4950,5.74292
4960,5.75889
4970,5.77733
4980,5.7283
4990,5.77353
5000,5.77348
5010,5.76021
5020,5.75562
5030,5.74403
5040,5.75098
5050,5.7357
5060,5.74859
5070,5.74211
5080,5.78188
5090,5.7585
5100,5.76998
5110,5.75067
5120,5.798
5130,5.75241
5140,5.76724
5150,5.77585
5160,5.79869
5170,5.81125
5180,5.82168
5190,5.8077
5200,5.808
5210,5.84773
5220,5.76001
5230,5.78535
5240,5.7624
5250,5.80984
5260,5.75104
5270,5.74822
5280,5.75573
5290,5.72064
5300,5.75091
5310,5.76043
5320,5.76104
5330,5.74705
5340,5.72442
5350,5.77474
5360,5.77528
5370,5.78767
5380,5.79392
5390,5.76885
5400,5.75529
5410,5.74527
5420,5.78248
5430,5.73401
5440,5.78882
5450,5.7286
5460,5.80035
5470,5.75611
5480,5.74672
5490,5.72259
5500,5.79261
5510,5.71997
5520,5.7159
5530,5.78279
5540,5.76618
5550,5.75907
5560,5.76251
5570,5.75221
5580,5.74027
5590,5.76831
5600,5.77385
5610,5.76197
5620,5.76107
5630,5.73654
5640,5.78117
5650,5.73164
5660,5.76318
5670,5.78993
5680,5.74241
5690,5.77179
5700,5.7922
5710,5.79035
5720,5.77579
5730,5.74881
5740,5.73449
5750,5.73778
5760,5.75581
5770,5.73533
5780,5.71808
5790,5.72129
5800,5.75906
5810,5.76391
5820,5.78512
5830,5.74456
5840,5.79441
5850,5.7922
5860,5.79181
5870,5.76876
5880,5.78554
5890,5.81605
5900,5.79184
5910,5.77961
5920,5.7666
5930,5.77065
5940,5.77172
5950,5.73636
5960,5.78088
5970,5.7607
5980,5.71394
5990,5.75345
6000,5.7672
6010,5.72929
6020,5.69713
6030,5.73492
6040,5.74081
6050,5.7268
6060,5.75947
6070,5.72716
6080,5.75135
6090,5.74327
6100,5.77773
6110,5.74787
6120,5.72837
6130,5.74497
6140,5.74373
6150,5.78017
6160,5.73684
6170,5.74155
6180,5.80125
6190,5.7775
6200,5.7431
6210,5.78738
6220,5.76817
6230,5.75941
6240,5.74258
6250,5.78372
6260,5.74126
6270,5.73575
6280,5.75371
6290,5.74917
6300,5.7531
6310,5.73254
6320,5.71874
6330,5.74133
6340,5.76303
6350,5.78812
6360,5.71302
6370,5.77528
6380,5.72429
6390,5.71737
6400,5.74296
6410,5.77998
6420,5.76884
6430,5.76281
6440,5.77853
6450,5.74479
6460,5.73728
6470,5.81763
6480,5.74245
6490,5.75565
6500,5.73866
6510,5.75495
6520,5.75969
6530,5.75863
6540,5.76585
6550,5.77572
6560,5.74291
6570,5.74786
6580,5.76676
6590,5.70567
6600,5.73507
6610,5.76112
6620,5.73874
6630,5.76901
6640,5.78385
6650,5.74288
6660,5.75602
6670,5.78215
6680,5.80277
6690,5.7399
6700,5.79068
6710,5.7831
6720,5.7355
6730,5.77242
6740,5.75615
6750,5.79363
6760,5.75005
6770,5.79782
6780,5.77448
6790,5.80836
6800,5.75923
6810,5.81784
6820,5.80594
6830,5.76045
6840,5.73901
6850,5.78046
6860,5.80739
6870,5.7721
6880,5.75876
6890,5.73548
