MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.986258,0.0133865,0.0064058,0.000642341
2,0.984088,0.0107325,0.00668607,0.0028141
3,0.97993,0.0133187,0.00688711,0.00359781
4,0.987858,0.0112713,0.00889714,0.0032128
5,0.986407,0.0120331,0.0122491,0.00326092
6,0.980779,0.0142048,0.0127149,0.00363165
7,0.976197,0.0146533,0.0116032,0.00213776
8,0.974813,0.0123065,0.0133749,0.0021399
9,0.973979,0.0137509,0.0141756,0.00181534
10,0.966962,0.0118671,0.0171162,0.0015029
11,0.969895,0.0142328,0.0109492,0.000880705
12,0.969895,0.0142328,0.0109492,0.000880705
13,0.971392,0.0124444,0.00964441,0.000643655
14,0.972121,0.0103962,0.00633006,0.00195958
15,0.96732,0.0113944,0.00719075,0.00169843
16,0.969416,0.0103046,0.00382874,0.0029445
17,0.972168,0.00932639,0.00478982,0.000667808
18,0.972027,0.00974411,0.00621675,0.000876662
19,0.970036,0.0100572,0.00726406,0.00166128
20,0.973292,0.00908216,0.00746583,0.00165979
21,0.973292,0.00908216,0.00746583,0.00165979
22,0.970866,0.00813082,0.00710818,0.00141335
23,0.969992,0.00921169,0.0027267,0.00115277
24,0.973259,0.00710249,0.00909429,0.00150938
25,0.972777,0.00884147,0.00737331,0.00116466
26,0.973987,0.00698978,0.00636935,0.0012721
27,0.97789,0.0105143,0.00386894,0.00206114
28,0.980114,0.0116698,0.00607572,0.00260906
29,0.981412,0.00940302,0.00853567,0.00168796
30,0.987256,0.00887986,0.00514923,0.0014437
31,0.989922,0.0109734,0.0037399,0.00250211
32,0.989683,0.0106905,0.00272659,0.00117706
33,0.989525,0.0104093,0.00260708,0.000810497
34,0.989525,0.0104093,0.00260708,0.000810497
35,0.987893,0.00713932,0.00473785,0.0017063
36,0.987893,0.00713932,0.00473785,0.0017063
37,0.990341,0.0076927,0.0057132,0.0010526
38,0.990573,0.00727667,0.00482728,0.000756839
39,0.988425,0.00961779,0.0053847,0.00072188
40,0.985103,0.0119223,0.0039811,0.0016946
41,0.982607,0.00931516,0.00604259,0.000523486
42,0.97885,0.00951142,0.00606114,0.00127938
43,0.97885,0.00951142,0.00606114,0.00127938
44,0.97885,0.00951142,0.00606114,0.00127938
45,0.976382,0.0126604,0.00747755,0.00149195
46,0.972401,0.0103072,0.00804369,0.00149573
47,0.972512,0.00929725,0.00623253,0.0012373
48,0.971917,0.00817045,0.00674294,0.0011557
49,0.971917,0.00817045,0.00674294,0.0011557
50,0.971917,0.00817045,0.00674294,0.0011557
51,0.96897,0.010521,0.00684987,0.00252448
52,0.96897,0.010521,0.00684987,0.00252448
53,0.96897,0.010521,0.00684987,0.00252448
54,0.96897,0.010521,0.00684987,0.00252448
55,0.97096,0.00552195,0.00724933,0.00117484
56,0.97096,0.00552195,0.00724933,0.00117484
57,0.970721,0.00548329,0.00503616,0.00302996
58,0.967739,0.00577032,0.00579647,0.00166227
59,0.967739,0.00577032,0.00579647,0.00166227
60,0.967739,0.00577032,0.00579647,0.00166227
61,0.967739,0.00577032,0.00579647,0.00166227
62,0.967739,0.00577032,0.00579647,0.00166227
63,0.971863,0.00564929,0.00748948,0.000715655
64,0.971707,0.00779825,0.00262312,0.000931687
65,0.969487,0.00802085,0.00369902,0.00181699
66,0.972131,0.00744939,0.00376831,0.000688278
67,0.973639,0.00679311,0.0039442,0.00116087
68,0.968096,0.0101686,0.00276185,0.00261242
69,0.966925,0.0101681,0.00296111,0.00166292
70,0.966925,0.0101681,0.00296111,0.00166292
71,0.966925,0.0101681,0.00296111,0.00166292
72,0.966925,0.0101681,0.00296111,0.00166292
73,0.96764,0.00705653,0.00264968,0.00102123
74,0.96764,0.00705653,0.00264968,0.00102123
75,0.967766,0.00978362,0.00250912,0.00151965
76,0.967766,0.00978362,0.00250912,0.00151965
77,0.967766,0.00978362,0.00250912,0.00151965
78,0.968142,0.00713882,0.00354237,0.00148937
79,0.968142,0.00713882,0.00354237,0.00148937
80,0.96957,0.00654287,0.00371328,0.00159447
81,0.96957,0.00654287,0.00371328,0.00159447
82,0.971306,0.00472442,0.00321616,0.00246686
83,0.970603,0.00580737,0.00172411,0.000894174
84,0.974758,0.00524648,0.00136745,0.00229916
85,0.974758,0.00524648,0.00136745,0.00229916
86,0.972565,0.00530134,0.00359238,0.000795157
87,0.972565,0.00530134,0.00359238,0.000795157
88,0.979038,0.00353802,0.00391465,0.00129894
89,0.983462,0.00491104,0.00417343,0.000362001
90,0.984011,0.00348271,0.003248,0.00121311
91,0.986355,0.00543638,0.000805352,0.00109903
92,0.987073,0.00418611,0.000450019,0.00091406
93,0.988217,0.00246387,0.00383142,0.00181235
94,0.988451,0.00530611,0.00312485,0.00195605
95,0.987197,0.0044583,0.00513012,0.00147276
96,0.987197,0.0044583,0.00513012,0.00147276
97,0.985593,0.00571193,0.00557602,0.000485291
98,0.985593,0.00571193,0.00557602,0.000485291
99,0.985593,0.00571193,0.00557602,0.000485291
100,0.981598,0.0042543,0.00549834,0.0016248
101,0.975371,0.00400812,0.00367066,0.00125888
102,0.979751,0.00615669,0.00572333,0.00137887
103,0.969401,0.00660818,0.00871214,0.00158342
104,0.979088,0.00443807,0.0113513,0.000980532
105,0.977758,0.00352064,0.00837922,0.00114306
106,0.984299,0.00753593,0.00557429,0.00262976
107,0.983111,0.00566266,0.00538097,0.000984184
108,0.972161,0.0039042,0.00771933,0.00154827
109,0.97298,0.00695328,0.0102477,0.00123143
110,0.971711,0.00726859,0.0083448,0.00244962
111,0.972893,0.00716352,0.0065634,0.00251141
112,0.980021,0.00637549,0.00673756,0.00187732
113,0.977714,0.00436595,0.00642144,0.000739059
114,0.979054,0.00378951,0.00576807,0.00305746
115,0.978277,0.00469869,0.0072239,0.0014471
116,0.97003,0.00487642,0.00705195,0.00181595
117,0.976643,0.00742945,0.00436917,0.00281088
118,0.972359,0.00515143,0.00402724,0.00153418
119,0.972609,0.0045427,0.00536846,0.00026747
120,0.970793,0.00441214,0.00638961,0.00128551
