MDTU,S_B
1,1.00721
2,1.00384
3,1.00133
4,1.00206
5,1.00193
6,1.00068
7,1.00087
8,0.998095
9,1.00013
10,0.998338
11,1.00124
12,1.00124
13,1.0002
14,0.999909
15,0.999293
16,0.999323
17,0.999965
18,0.999449
19,0.999118
20,1.00063
21,1.00063
22,1.00083
23,1.00044
24,1.00035
25,1.00029
26,0.99966
27,0.999668
28,1.00063
29,1.00298
30,1.00026
31,1.00052
32,1.00021
33,0.999683
34,0.999683
35,1.00012
36,1.00012
37,0.999199
38,1.00045
39,1.00006
40,0.999562
41,0.999386
42,1.0005
43,1.0005
44,1.0005
45,1.00041
46,1.00177
47,1.00152
48,1.00253
49,1.00253
50,1.00253
51,0.999312
52,0.999312
53,0.999312
54,0.999312
55,1.00056
56,1.00056
57,0.999465
58,0.999612
59,0.999612
60,0.999612
61,0.999612
62,0.999612
63,1.00078
64,1.00036
65,1.00059
66,0.998345
67,0.999304
68,1.00056
69,1.00113
70,1.00113
71,1.00113
72,1.00113
73,0.999721
74,0.999721
75,0.998176
76,0.998176
77,0.998176
78,1.00009
79,1.00009
80,0.998702
81,0.998702
82,1.00133
83,0.999982
84,1.00076
85,1.00076
86,1.0007
87,1.0007
88,0.999775
89,1.00257
90,1.00011
91,0.997846
92,0.99847
93,0.998708
94,0.999414
95,0.999446
96,0.999446
97,0.999168
98,0.999168
99,0.999168
100,0.999609
101,1.00064
102,1
103,1.00071
104,0.999875
105,1.00026
106,1.00029
107,1.00093
108,1.0006
109,0.999637
110,0.998346
111,1.00037
112,0.999366
113,0.999633
114,0.999413
115,1.00001
116,0.99989
117,1.00013
118,1.00032
119,1.00058
120,0.999815
121,0.999815
122,0.999967
123,1.00053
124,1.00053
125,1.00036
126,1.00047
127,1.00047
128,0.999324
129,0.999324
130,0.998622
131,0.998622
132,1.00036
133,1.00036
134,1.00025
135,0.999732
136,0.99911
137,0.99911
138,0.999346
139,0.999346
140,0.998114
141,1.00003
142,1.00003
143,1.00105
144,1.00105
145,0.999274
146,0.999274
147,0.999274
148,0.998613
149,0.998613
150,1.0003
151,0.999014
152,1.00026
153,0.998874
154,0.999061
155,0.999061
156,0.99889
157,0.99889
158,0.9999
159,0.998016
160,1.00081
161,0.997555
162,0.997555
163,0.999043
164,0.99991
165,1.00005
166,1.00028
167,0.999822
168,1.00092
169,0.999157
170,1.00007
171,1.00007
172,0.999255
173,0.998984
174,0.998984
175,1.0002
176,1.00083
177,0.999758
178,0.999971
179,0.999258
180,0.999258
181,0.999258
182,1.00103
183,1.00103
184,1.00103
185,1.00227
186,1.00022
187,1.00022
188,1.00022
189,1.00039
190,0.999287
191,1.00035
192,1.00126
193,0.999325
194,0.999928
195,0.999928
196,0.999928
197,0.999603
198,1.00014
199,0.997201
200,0.997201
201,0.999759
202,0.999378
203,1.001
204,0.999071
205,1.00129
206,0.999787
207,0.999482
208,0.999482
209,0.999118
210,0.998976
211,0.999173
212,0.999579
213,1.00033
214,1.00036
215,1.00034
216,0.999601
217,0.999601
218,1.00028
219,0.999039
220,0.999039
221,0.999725
222,0.999725
223,0.998516
224,0.999049
225,0.999297
226,0.998439
227,0.998439
228,0.998626
229,0.999362
230,0.99929
231,0.999777
232,1.00079
233,1.00052
234,0.998901
235,0.999007
236,1.00011
237,1.00088
238,0.998526
239,0.999995
240,1.00059
241,1.00032
242,1.00009
243,1.00009
244,0.999566
245,0.999855
246,0.998545
247,0.998545
248,0.999961
249,1
250,0.99846
251,1.00022
252,0.998664
253,1
254,1
255,0.999652
256,1.00035
257,1.00097
258,1.00097
259,1.00088
260,0.999037
261,1.00032
262,0.998711
263,0.998711
264,0.998869
265,0.998853
266,1.00149
267,0.999258
268,1.00001
269,0.997478
270,1.00095
271,1.00095
272,1.00095
273,0.999632
274,0.999632
275,0.998759
276,0.998713
277,0.998713
278,0.999028
279,0.999028
280,0.99827
281,0.99954
282,0.999082
283,0.999632
284,0.999713
285,0.999952
286,0.999388
287,0.998736
288,0.998736
289,0.998383
290,0.998434
291,0.998434
292,0.999626
293,0.998314
294,0.999594
295,0.999417
296,1.0005
297,0.99954
298,1.00076
299,0.999318
300,0.998958
301,0.999691
302,0.999691
303,0.999394
304,0.999394
305,1.00154
306,0.999029
307,0.999222
308,1.00022
309,0.999846
