MDTU,|det-1|^2,1-Re(det),Im(det)
1,1.15382,0.559491,0.000185163
2,1.12927,0.574344,-4.7574e-05
3,1.07524,0.5952,0.000102176
4,1.30436,0.534825,0.00023227
5,1.3934,0.513063,4.06592e-05
6,1.21691,0.551611,0.000124651
7,1.17111,0.564563,0.000109623
8,1.1821,0.565835,9.03277e-05
9,1.12618,0.576161,8.15699e-05
10,1.05492,0.593175,4.65764e-05
11,1.1716,0.548304,4.03547e-05
12,1.1716,0.548304,4.03547e-05
13,1.19132,0.548597,0.000223999
14,1.42929,0.491352,0.000217096
15,1.24659,0.528322,2.26355e-05
16,1.44047,0.490012,0.000250336
17,1.56415,0.466344,0.000233303
18,1.68648,0.443863,3.77848e-06
19,1.62765,0.457426,8.29113e-05
20,2.02823,0.395207,3.42702e-05
21,2.02823,0.395207,3.42701e-05
22,1.8538,0.417039,0.000129056
23,2.22279,0.357323,-0.000274348
24,2.33461,0.341755,1.42515e-05
25,2.27915,0.349101,-4.31516e-06
26,2.40818,0.33159,-5.97267e-05
27,2.97734,0.266969,-3.65667e-05
28,3.29473,0.231599,-5.16402e-05
29,3.77759,0.168538,7.59044e-05
30,4.77586,0.086895,0.0001969
31,5.79605,0.005304,3.80226e-05
32,5.81107,0.002508,-0.000358534
33,5.98235,-0.02015,-0.000345413
34,5.98235,-0.02015,-0.000345413
35,6.03789,-0.02562,0.000308873
36,6.03789,-0.02562,0.000308873
37,6.75094,-0.07572,-0.000315069
38,7.15374,-0.10649,8.67819e-05
39,6.62652,-0.07609,-0.000395084
40,6.94582,-0.10376,-0.000383217
41,8.24213,-0.19477,0.000313403
42,7.9503,-0.19533,0.00060593
43,7.9503,-0.19533,0.00060593
44,7.9503,-0.19533,0.00060593
45,6.78506,-0.11511,-7.38328e-05
46,6.48384,-0.10158,0.000110587
47,6.25068,-0.08045,-0.000248392
48,6.36315,-0.09523,-0.00051918
49,6.36315,-0.09523,-0.00051918
50,6.36315,-0.09523,-0.00051918
51,5.69967,-0.04446,-0.000664225
52,5.69967,-0.04446,-0.000664225
53,5.69967,-0.04446,-0.000664225
54,5.69967,-0.04446,-0.000664225
55,7.01094,-0.14417,-0.000386937
56,7.01094,-0.14417,-0.000386937
57,7.51169,-0.17736,-0.000443812
58,6.99413,-0.151,0.000171461
59,6.99413,-0.151,0.000171461
60,6.99413,-0.151,0.000171461
61,6.99413,-0.151,0.000171461
62,6.99413,-0.151,0.000171461
63,8.48236,-0.24562,0.000161442
64,7.92623,-0.22308,-0.00043372
65,8.21956,-0.242,4.93019e-05
66,9.01934,-0.27908,0.000151372
67,9.9768,-0.334,-0.000274539
68,7.51604,-0.21484,0.00033792
69,7.98971,-0.25018,0.000238621
70,7.98971,-0.25018,0.000238621
71,7.98971,-0.25018,0.000238622
72,7.98971,-0.25018,0.000238622
73,9.23333,-0.32029,-0.000125252
74,9.23333,-0.32029,-0.000125252
75,9.20656,-0.31771,-0.000120424
76,9.20656,-0.31771,-0.000120424
77,9.20656,-0.31771,-0.000120424
78,8.67241,-0.27756,0.000178107
79,8.67241,-0.27756,0.000178107
80,9.06859,-0.30044,0.000322947
81,9.06859,-0.30044,0.000322946
82,11.0096,-0.41953,7.69056e-05
83,10.76,-0.39725,6.01204e-05
84,12.6208,-0.48499,0.000355654
85,12.6208,-0.48499,0.000355654
86,13.0937,-0.51587,0.000173103
87,13.0937,-0.51587,0.000173103
88,15.15,-0.59567,-0.000401966
89,20.2918,-0.81677,-0.000128743
90,20.6106,-0.82247,0.000436691
91,19.7534,-0.7795,0.000764394
92,18.7117,-0.73086,0.000331834
93,19.5852,-0.75994,0.000209667
94,18.1038,-0.70106,-0.000678701
95,17.67,-0.69794,-0.000272183
96,17.67,-0.69794,-0.000272183
97,16.1845,-0.63847,-0.000512571
98,16.1845,-0.63847,-0.000512571
99,16.1845,-0.63847,-0.000512571
100,13.3857,-0.51897,4.42129e-05
101,11.8031,-0.45601,-0.00048236
102,12.9052,-0.50062,-0.000349476
103,9.48667,-0.3417,-7.30544e-05
104,13.8717,-0.55334,0.000178782
105,13.3218,-0.5338,-4.80175e-05
106,17.9367,-0.72314,0.000482757
107,16.5362,-0.6503,-2.33062e-05
108,10.5078,-0.39264,0.000204821
109,10.5027,-0.39025,0.000204059
110,10.3742,-0.39384,0.000444471
111,11.3219,-0.44913,-0.000380706
112,14.8602,-0.60965,0.00016931
113,12.4527,-0.49037,-0.000294341
114,13.3938,-0.54464,-0.000599821
115,13.0042,-0.52837,0.00114919
116,8.41185,-0.29246,0.000963411
117,9.81671,-0.35868,0.00053906
118,9.25624,-0.33842,0.000409383
119,9.94084,-0.38316,9.82453e-05
120,9.2772,-0.34575,-0.000467702
121,9.2772,-0.34575,-0.000467702
122,7.95072,-0.27608,9.43855e-05
123,8.98365,-0.34041,-3.6496e-05
124,8.98365,-0.34041,-3.6496e-05
125,12.002,-0.49076,0.000144549
126,12.9717,-0.53475,0.000177673
127,12.9717,-0.53475,0.000177673
128,14.447,-0.59705,0.000302144
129,14.447,-0.59705,0.000302144
130,13.4234,-0.55285,9.15896e-05
131,13.4234,-0.55285,9.15898e-05
132,15.9112,-0.671,-0.000535785
133,15.9112,-0.671,-0.000535785
134,13.3621,-0.56677,5.75355e-05
135,14.3254,-0.60749,0.000442408
136,16.3638,-0.68259,0.000403672
137,16.3638,-0.68259,0.000403672
138,16.9102,-0.71262,-0.000399837
139,16.9102,-0.71262,-0.000399837
140,21.0375,-0.85938,-0.000486889
141,18.4699,-0.77515,-0.00061108
142,18.4699,-0.77515,-0.00061108
143,19.7804,-0.84073,-0.0012219
144,19.7804,-0.84073,-0.0012219
145,16.5854,-0.69977,-0.000198046
146,16.5854,-0.69977,-0.000198046
147,16.5854,-0.69977,-0.000198046
148,14.3951,-0.60174,0.000201478
149,14.3951,-0.60174,0.000201478
150,16.9548,-0.69674,-0.000605255
151,17.8192,-0.72377,-0.000274057
152,19.0771,-0.77228,0.000275412
153,15.6591,-0.63383,-0.000275724
154,18.0757,-0.73419,8.50304e-05
155,18.0757,-0.73419,8.50304e-05
156,19.2973,-0.7738,-7.81379e-05
157,19.2973,-0.7738,-7.81379e-05
158,15.8293,-0.64901,-0.000158759
159,12.5325,-0.49974,-0.000190991
160,15.5933,-0.64195,-0.000600999
161,10.9808,-0.41231,-0.00066024
162,10.9808,-0.41231,-0.00066024
163,11.9523,-0.47424,-0.000321985
164,10.4193,-0.41115,-0.00103128
165,11.5298,-0.45439,-0.000128051
166,12.2409,-0.49066,-0.000164959
167,13.2043,-0.52637,0.000148786
168,12.6358,-0.50543,-0.000568505
169,13.4987,-0.53656,0.000125617
170,15.1809,-0.61404,0.000335822
171,15.1809,-0.61404,0.000335822
172,13.8521,-0.54375,-0.000343195
173,17.3367,-0.69121,-0.000405934
174,17.3367,-0.69121,-0.000405934
175,19.5164,-0.77816,-0.000274854
176,22.3964,-0.88932,-7.5283e-05
177,23.5166,-0.92136,-0.000244674
178,25.4295,-0.99462,0.00066074
179,27.103,-1.04414,0.000625335
180,27.103,-1.04414,0.000625335
181,27.103,-1.04414,0.000625336
182,29.8645,-1.13478,0.000454749
183,29.8645,-1.13478,0.000454749
184,29.8645,-1.13478,0.000454749
185,27.0254,-1.05854,-0.000746663
186,25.4123,-0.99379,6.46662e-05
187,25.4123,-0.99379,6.46662e-05
188,25.4123,-0.99379,6.46662e-05
189,24.6944,-0.98894,0.000807247
190,22.4722,-0.92838,0.00016145
191,20.4026,-0.85832,-0.000430606
192,18.9725,-0.82998,-0.000234348
193,19.8618,-0.84318,-0.00075448
194,19.1977,-0.8318,-0.000399871
195,19.1977,-0.8318,-0.000399871
196,19.1977,-0.8318,-0.000399871
197,19.3639,-0.83682,-0.00048742
198,14.826,-0.67383,-0.000640282
199,12.6003,-0.56906,5.17994e-05
200,12.6003,-0.56906,5.17994e-05
201,16.9002,-0.77388,0.000259423
202,18.0724,-0.82333,0.00024023
203,18.4812,-0.85399,0.00012159
204,18.6734,-0.86053,0.000701125
205,22.8681,-1.01362,-2.68362e-05
206,17.3626,-0.80784,0.000898505
207,18.4261,-0.85436,0.000471092
208,18.4261,-0.85436,0.000471092
209,17.5967,-0.81373,0.000543006
210,17.5489,-0.80886,0.000602886
211,16.2163,-0.75579,-0.00044799
212,23.1368,-1.02608,0.000342631
213,20.3907,-0.95836,0.00012524
214,18.6099,-0.87185,5.21003e-05
215,17.4105,-0.83955,0.000516285
216,25.8231,-1.12574,0.000295741
217,25.8231,-1.12574,0.000295741
218,22.6937,-1.04535,-0.000554648
219,21.2571,-1.00612,0.000741228
220,21.2571,-1.00612,0.000741228
221,22.6262,-1.05415,0.000232755
222,22.6262,-1.05415,0.000232755
223,16.7198,-0.82811,0.000879192
224,17.596,-0.88236,-8.71656e-06
225,16.3902,-0.84008,0.000228245
226,18.7388,-0.91305,0.000399573
227,18.7388,-0.91305,0.000399573
228,19.351,-0.94688,0.000649922
229,13.9677,-0.72469,0.000103458
230,14.3125,-0.73419,-0.000622426
231,17.458,-0.87292,0.000564433
232,20.0178,-0.96894,-0.00122887
233,23.5385,-1.10108,-0.000374433
234,18.022,-0.88155,0.000140488
235,18.9746,-0.92366,0.000281726
236,15.4008,-0.78709,-0.000614582
237,20.6084,-1.00103,-0.000456286
238,19.3365,-0.95881,0.000307895
239,20.7344,-1.01442,-0.000237023
240,20.6259,-1.02278,-0.000638809
241,23.9405,-1.12152,-0.00048782
242,21.3044,-1.04081,0.000137226
243,21.3044,-1.04081,0.000137226
244,18.8943,-0.95299,0.000104188
245,30.4283,-1.35252,-0.000223944
246,28.3671,-1.28042,-0.000122337
247,28.3671,-1.28042,-0.000122337
248,30.4237,-1.34911,0.000309017
249,29.2385,-1.33752,-0.000222228
250,31.1071,-1.3756,0.000365998
251,25.5408,-1.23119,-0.000227563
252,30.699,-1.37434,0.00131584
253,30.7024,-1.40906,0.000216529
254,30.7024,-1.40906,0.000216529
255,34.2036,-1.49363,-0.000107353
256,33.2818,-1.45863,0.00130229
257,38.2458,-1.60848,6.08425e-05
258,38.2458,-1.60848,6.08425e-05
259,37.8953,-1.57888,-1.83512e-05
260,31.099,-1.35173,-0.000211205
261,31.4153,-1.37898,-0.000367172
262,36.8331,-1.49882,-0.000164736
263,36.8331,-1.49882,-0.000164736
264,35.8683,-1.48305,0.000964935
265,34.8985,-1.46065,-0.000211728
266,43.4657,-1.69832,0.000581914
267,28.4114,-1.25972,-0.000584397
268,27.1387,-1.24027,-0.000163758
269,19.451,-0.95582,0.00059806
270,16.4868,-0.85897,0.000508742
271,16.4868,-0.85897,0.000508742
272,16.4868,-0.85897,0.000508742
273,19.3221,-0.98018,2.75688e-05
274,19.3221,-0.98018,2.75688e-05
275,17.8403,-0.89414,0.000841709
276,16.6427,-0.83628,0.00025756
277,16.6427,-0.83628,0.00025756
278,16.9634,-0.8673,-0.000304083
279,16.9634,-0.8673,-0.000304083
280,15.9305,-0.80454,-0.000448798
281,15.8876,-0.83379,-0.000588778
282,14.5326,-0.76343,0.000376614
283,16.1399,-0.8369,0.000420864
284,17.7071,-0.88115,0.000461041
285,19.0909,-0.92962,0.000613667
286,15.9883,-0.81176,0.000193931
287,17.2362,-0.85246,-3.79602e-05
288,17.2362,-0.85246,-3.79602e-05
289,16.4352,-0.81029,-0.00012199
290,17.2246,-0.84557,5.08278e-05
291,17.2246,-0.84557,5.08281e-05
292,16.912,-0.84235,-0.000333438
293,15.0105,-0.75653,0.000241628
294,14.4037,-0.73033,-0.000115289
295,17.0736,-0.84532,-0.000121173
296,19.6785,-0.9546,-0.000220363
297,17.1983,-0.83818,-0.00110752
298,13.2237,-0.67585,-0.00083326
299,11.0282,-0.56536,-0.000146504
300,12.1821,-0.61285,0.000135909
301,12.8794,-0.64665,-0.000371803
302,12.8794,-0.64665,-0.000371803
303,10.9032,-0.54489,-0.000209871
304,10.9032,-0.54489,-0.000209871
305,10.6446,-0.55779,0.000116003
306,8.48489,-0.41756,0.000163717
307,8.4292,-0.41442,0.000145208
308,6.98525,-0.33604,0.000388135
309,8.17934,-0.42272,0.000484763
310,8.17934,-0.42272,0.000484763
311,9.94877,-0.53136,-6.63306e-06
312,9.56656,-0.53247,0.000234
313,10.5933,-0.59586,-1.08935e-05
314,10.4233,-0.57952,0.000803946
315,10.4233,-0.57952,0.000803946
316,9.89246,-0.55605,6.43801e-05
317,6.87185,-0.36153,0.000323541
318,7.971,-0.46254,-0.000288471
319,6.89209,-0.37196,-0.00028291
320,7.54227,-0.44067,-0.00067598
321,7.54227,-0.44067,-0.00067598
322,8.44354,-0.48535,1.58499e-05
323,8.77386,-0.53391,-5.61212e-05
324,9.52676,-0.57828,0.000215564
325,8.54492,-0.52163,-0.000593316
326,7.78386,-0.46579,-0.000281371
327,7.30156,-0.42852,0.000615322
328,7.30156,-0.42852,0.000615322
329,8.82345,-0.52402,0.000180951
330,9.276,-0.53714,0.000573571
331,7.71786,-0.46676,-0.000218126
332,7.5087,-0.44862,0.000245076
333,7.87607,-0.47854,0.000296219
334,8.14738,-0.48014,-0.000248475
335,8.14738,-0.48014,-0.000248475
336,8.14738,-0.48014,-0.000248475
337,11.329,-0.65324,-0.000437912
338,14.1405,-0.78561,-0.000429795
339,13.9298,-0.7674,-0.000410509
340,16.4825,-0.88693,-0.000159498
341,12.2151,-0.68945,-0.000702375
342,12.2151,-0.68945,-0.000702375
343,19.7402,-1.0376,-0.000382366
344,14.0559,-0.77454,-0.00065052
345,14.0559,-0.77454,-0.00065052
346,13.107,-0.71557,-0.000281771
347,13.107,-0.71557,-0.000281771
348,13.1563,-0.70064,-0.000643346
349,11.7516,-0.61871,-0.000947292
350,12.1027,-0.63942,-0.000319242
351,15.2846,-0.78821,-0.000317712
352,13.6624,-0.7254,-0.000396643
353,14.2838,-0.75441,-0.000375389
354,14.6029,-0.79606,-0.000317003
355,15.2576,-0.83481,-0.000217243
356,18.5232,-0.97535,-0.000362702
357,19.0572,-0.97336,-0.000169672
358,15.5732,-0.84002,6.4796e-05
359,14.7935,-0.77148,0.000209893
360,13.2994,-0.72673,-0.000102874
361,14.7397,-0.79913,0.000468389
362,14.2439,-0.7694,0.000656246
363,12.414,-0.69235,0.00029046
364,13.7158,-0.75325,-0.000157032
365,14.6848,-0.77978,-0.000559812
366,15.7822,-0.8163,-0.000143446
367,16.351,-0.84049,0.000629997
368,14.8886,-0.75458,-0.000171518
369,17.8843,-0.88497,-0.000261806
370,17.032,-0.83195,-1.5672e-05
371,15.7517,-0.80351,-0.00041922
372,21.1413,-0.98187,-0.000211706
373,21.1413,-0.98187,-0.000211706
374,21.1413,-0.98187,-0.000211706
375,21.4933,-0.99219,0.000726564
376,22.3685,-1.0222,0.00051096
377,19.3419,-0.91463,0.000508177
378,18.1705,-0.85403,-0.000181748
379,16.3026,-0.77816,0.000160631
380,14.6341,-0.72412,0.000147304
381,15.0633,-0.74419,-0.000152078
382,15.0633,-0.74419,-0.000152078
383,15.4337,-0.77038,-5.73961e-05
384,19.2095,-0.93052,-0.000548223
385,17.9966,-0.86165,0.000417199
386,17.3016,-0.83503,0.00107218
387,16.2035,-0.80314,0.000723968
388,16.1246,-0.79219,-0.000217729
389,16.1246,-0.79219,-0.000217729
390,17.7209,-0.84573,0.000263012
391,17.7209,-0.84573,0.000263012
392,17.7209,-0.84573,0.000263012
393,19.3071,-0.91345,-0.000731633
394,19.8731,-0.94785,-0.00044341
395,18.5427,-0.89149,0.00029828
396,17.0781,-0.82346,7.75601e-05
397,16.9834,-0.80775,0.000722885
398,17.0185,-0.80208,0.000936215
399,20.3444,-0.92681,0.00101719
400,20.3444,-0.92681,0.00101719
401,22.6396,-1.01342,0.000182616
402,19.2191,-0.87694,5.23779e-05
403,16.2987,-0.76607,0.000221774
404,13.5324,-0.66563,-0.000186133
405,11.9976,-0.57526,5.51847e-05
406,13.7484,-0.63438,-0.000279544
407,13.871,-0.65361,0.000599094
408,14.5819,-0.66127,0.000464857
409,15.7806,-0.729,-0.000603412
410,15.6357,-0.72351,0.00020033
411,18.7554,-0.85406,0.000478801
412,17.063,-0.78923,5.65433e-05
413,16.8182,-0.78444,0.000433174
414,16.8182,-0.78444,0.000433174
415,13.9976,-0.65751,-0.000924347
416,13.9976,-0.65751,-0.000924347
417,12.75,-0.61442,-0.00043171
418,12.75,-0.61442,-0.00043171
419,13.7687,-0.65592,4.96235e-05
420,14.7884,-0.70406,0.000510912
421,13.5861,-0.64695,2.91872e-05
422,12.9172,-0.64551,2.85415e-05
423,12.2081,-0.61944,-0.00047388
424,13.5213,-0.67075,9.76908e-06
425,12.006,-0.62322,-0.00017144
426,9.89351,-0.49173,-0.000740514
427,7.91393,-0.38831,7.04154e-05
428,11.1376,-0.55654,0.000181491
429,14.6515,-0.72655,0.00028621
430,11.4138,-0.56923,-0.000291385
431,10.4387,-0.50117,-0.000430526
432,13.5748,-0.66219,-0.000189027
433,11.846,-0.57089,0.000936246
434,8.48891,-0.39728,8.74661e-05
435,7.64603,-0.34735,0.0005549
436,7.64603,-0.34735,0.0005549
437,7.64603,-0.34735,0.0005549
438,7.64603,-0.34735,0.0005549
439,7.64603,-0.34735,0.0005549
440,7.64603,-0.34735,0.0005549
441,6.12724,-0.25337,0.000134072
442,5.85838,-0.23225,0.000188299
443,6.08919,-0.24617,0.000216878
444,5.78975,-0.22024,-0.00013137
