t,cost
10,1543.2
20,1513.2
30,624.24
40,632.76
50,616.2
60,613.08
70,627.84
80,613.56
90,630.72
100,621.48
110,609.72
120,611.04
130,613.56
140,620.28
150,613.44
160,614.28
170,618.36
180,618.36
190,613.44
200,618.6
210,611.52
220,637.8
230,617.88
240,619.68
250,628.68
260,630.84
270,621.48
280,615.6
290,613.92
300,617.4
310,612.72
320,617.88
330,620.16
340,616.08
350,619.92
360,609.48
370,620.04
380,615.12
390,615.72
400,616.2
410,606.36
420,613.2
430,616.32
440,620.76
450,615.72
460,622.2
470,615.72
480,619.68
490,627.12
500,613.44
510,613.2
520,619.8
530,616.68
540,615.6
550,612.84
560,619.8
570,622.44
580,615.48
590,621
600,623.4
610,616.8
620,614.64
630,616.92
640,618.24
650,615.96
660,620.28
670,623.52
680,618.12
690,629.16
700,624.24
710,614.4
720,605.88
730,612
740,621.72
750,626.76
760,611.76
770,621.6
780,620.4
790,618.24
800,618.36
810,614.16
820,616.68
830,615.12
840,613.68
850,615.12
860,622.32
870,618.24
880,615.96
890,612
900,620.4
910,610.56
920,613.2
930,612.24
940,620.64
950,615
960,625.08
970,623.28
980,619.2
990,625.92
1000,625.92
1010,618.48
1020,621.48
1030,614.64
1040,614.16
1050,619.8
1060,623.88
1070,623.28
1080,618.48
1090,622.32
1100,618.48
1110,633.48
1120,621.36
1130,625.56
1140,619.68
1150,624.84
1160,619.68
1170,617.52
1180,617.16
1190,618
1200,613.92
1210,618.84
1220,625.08
1230,620.28
1240,618.24
1250,624.96
1260,626.88
1270,628.44
1280,621.96
1290,617.04
1300,616.08
1310,618.96
1320,618.84
1330,619.92
1340,618
1350,611.16
1360,616.8
1370,615.24
1380,614.52
1390,617.76
1400,622.32
1410,613.56
1420,619.92
1430,619.2
1440,616.92
1450,616.2
1460,618.96
1470,620.64
1480,614.16
1490,610.68
1500,623.4
1510,606.72
1520,630.24
1530,620.76
1540,615.6
1550,615.24
1560,621.12
1570,626.52
1580,612.72
1590,609.12
1600,625.68
1610,615
1620,620.28
1630,614.52
1640,624.48
1650,616.92
1660,619.44
1670,618.96
1680,623.16
1690,621.24
1700,621.12
1710,624.12
1720,617.28
1730,616.56
1740,607.32
1750,609.12
1760,609.12
1770,615.6
1780,609.12
1790,608.88
1800,602.04
1810,605.88
1820,603.48
1830,609.84
1840,612.6
1850,623.52
1860,603.24
1870,604.2
1880,616.8
1890,616.92
1900,610.92
1910,607.08
1920,598.2
1930,609.24
1940,602.16
1950,603.24
1960,600.96
1970,606.84
1980,608.76
1990,621.36
2000,607.8
2010,603.24
2020,611.16
2030,704
2040,701.013
2050,708.48
2060,699.093
2070,699.947
2080,704.64
2090,702.507
2100,710.187
2110,705.707
2120,719.147
2130,711.893
2140,714.88
2150,702.933
2160,702.293
2170,695.467
2180,702.933
2190,698.24
2200,696.96
2210,696.533
2220,690.347
2230,695.893
2240,692.693
2250,700.8
2260,703.787
2270,711.04
2280,697.173
2290,701.013
2300,705.067
2310,711.04
2320,715.307
2330,707.84
2340,710.827
2350,721.067
2360,719.573
2370,709.12
2380,708.907
2390,706.987
2400,696.533
2410,703.573
2420,705.28
2430,704.427
2440,723.413
2450,714.88
