MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.741759,0.812975,-8.8208e-07
2,0.748065,0.793753,4.3105e-05
3,0.751793,0.797024,-3.54407e-05
4,0.748693,0.78693,-2.96447e-05
5,0.745455,0.788877,-4.70063e-06
6,0.748796,0.77915,4.03424e-05
7,0.742961,0.789885,8.95973e-05
8,0.745282,0.792617,7.10278e-05
9,0.742745,0.784515,8.23077e-05
10,0.753112,0.757403,3.37006e-05
11,0.74212,0.778999,4.97181e-05
12,0.751588,0.753182,1.57442e-05
13,0.74692,0.767925,0.000158681
14,0.73876,0.752822,-4.95181e-06
15,0.73277,0.743888,0.000140945
16,0.752476,0.72944,0.000133407
17,0.76727,0.717414,0.000174804
18,0.789863,0.702368,2.49139e-05
19,0.790162,0.687529,-1.70569e-05
20,0.801217,0.684222,0.000143064
21,0.785089,0.690286,-3.82624e-05
22,0.789986,0.686205,0.000175299
23,0.76816,0.710584,0.000236261
24,0.76816,0.710584,0.000236261
25,0.76816,0.710584,0.000236261
26,0.751675,0.709383,0.000271679
27,0.746345,0.717249,-8.6621e-05
28,0.746345,0.717249,-8.6621e-05
29,0.755208,0.70083,-1.80491e-05
30,0.769722,0.679301,-0.00026255
31,0.764729,0.665388,-0.000178544
32,0.743364,0.681539,-0.000172479
33,0.714423,0.696386,-3.73018e-06
34,0.714423,0.696386,-3.73018e-06
35,0.711188,0.688645,1.55824e-05
36,0.716139,0.668976,-0.000106717
37,0.723897,0.66156,-5.97343e-06
38,0.740795,0.65158,2.91955e-05
39,0.794385,0.608744,-0.000252546
40,0.782856,0.618332,-0.00018021
41,0.782856,0.618332,-0.00018021
42,0.840663,0.583682,-0.000155517
43,0.873291,0.563824,-0.000189946
44,0.873291,0.563824,-0.000189946
45,0.873291,0.563824,-0.000189946
46,0.996472,0.507837,0.000145846
47,0.931234,0.531793,0.000154304
48,0.90766,0.534785,-0.000119775
49,0.952216,0.528512,-0.000173624
50,0.952216,0.528512,-0.000173624
51,1.01621,0.499991,-0.000173655
52,0.89659,0.523659,-0.000300868
53,0.944306,0.501876,-0.000122496
54,0.996483,0.4882,0.000162173
55,0.961047,0.505029,-6.70919e-06
56,0.912747,0.508786,-0.000184633
57,0.918338,0.504495,0.000202486
58,0.918338,0.504495,0.000202486
59,0.880987,0.506144,0.000232834
60,0.853002,0.513198,-4.61829e-05
61,0.853002,0.513198,-4.61829e-05
62,0.87254,0.508359,2.99045e-06
63,0.857646,0.510508,-3.49059e-05
64,0.792253,0.526622,0.000168572
65,0.884821,0.486784,-1.02143e-05
66,0.8297,0.516613,9.75204e-05
67,0.824546,0.526646,-0.000141784
68,0.775394,0.546434,-2.06098e-06
69,0.765371,0.542819,5.29355e-05
70,0.765371,0.542819,5.29355e-05
71,0.816975,0.510801,-1.5547e-05
72,0.816975,0.510801,-1.5547e-05
73,0.772552,0.528668,-0.000175963
74,0.778486,0.521387,-2.4242e-05
75,0.778924,0.520947,5.23134e-05
76,0.784411,0.517976,0.000144886
77,0.784411,0.517976,0.000144886
78,0.784411,0.517976,0.000144886
79,0.784411,0.517976,0.000144886
80,0.783628,0.51783,-6.81776e-05
81,0.783628,0.51783,-6.81777e-05
82,0.770664,0.49901,-2.24955e-05
83,0.88012,0.465919,1.94819e-05
84,0.88012,0.465919,1.94819e-05
85,0.826824,0.480708,2.11315e-05
86,0.883949,0.449236,0.000434047
87,0.783068,0.475568,-0.000152132
88,0.783068,0.475568,-0.000152132
89,0.762599,0.488144,-1.31591e-05
90,0.778698,0.477513,8.6358e-05
91,0.778468,0.46827,-0.000102777
92,0.778468,0.46827,-0.000102777
93,0.781934,0.463015,-0.000302685
94,0.781934,0.463015,-0.000302685
95,0.788875,0.476496,-0.000222274
96,0.875501,0.429498,-0.000221744
97,0.819342,0.458716,0.000137145
98,0.84591,0.449749,-0.000147139
99,0.84591,0.449749,-0.000147139
100,0.90614,0.423243,3.17376e-05
101,0.856291,0.438675,-0.000146707
102,0.972277,0.402767,-6.54573e-05
103,0.972277,0.402767,-6.54573e-05
104,0.942967,0.393287,-0.000241328
105,0.909419,0.401855,-4.89218e-05
106,0.909419,0.401855,-4.89218e-05
107,0.831347,0.433354,0.000127352
108,0.797325,0.443281,-5.60448e-05
109,0.902404,0.412956,-0.000295374
110,0.902404,0.412956,-0.000295374
111,0.923742,0.401805,-0.000251654
112,0.831426,0.420822,-1.22031e-05
113,0.905697,0.390188,-0.00040097
114,0.948481,0.391539,-0.000312497
115,0.915398,0.397268,-6.79408e-05
116,0.891504,0.406997,-0.00013231
117,0.817818,0.427985,-9.1878e-05
118,0.860965,0.398229,-7.22014e-05
119,0.900893,0.391625,-0.000501774
120,0.924452,0.374418,-0.000103199
121,0.937663,0.37318,-0.000148818
122,1.02193,0.340982,0.000205068
123,1.09917,0.312355,8.40699e-05
124,1.0424,0.323987,0.000139847
125,0.9933,0.340063,0.000256891
126,0.920097,0.364646,-9.32321e-05
127,0.920097,0.364646,-9.32321e-05
128,0.995549,0.332963,-0.000352725
129,0.9386,0.349047,-0.000256692
130,0.9386,0.349047,-0.000256692
131,0.963082,0.338554,0.000159009
132,1.10993,0.300754,6.25825e-05
133,1.32593,0.23268,5.30571e-05
134,1.36687,0.227824,2.18471e-05
135,1.69263,0.159066,0.000144269
136,1.69263,0.159066,0.000144269
137,1.69263,0.159066,0.000144269
138,1.47203,0.195757,-0.000322089
139,1.47461,0.20489,-0.000519416
140,1.52049,0.186377,-0.000109091
141,1.4384,0.199,0.000320062
142,1.46882,0.211209,8.41497e-05
143,1.44046,0.211022,0.000533768
144,1.29611,0.23636,1.28051e-05
145,1.29658,0.220987,0.000411526
146,1.31253,0.213935,9.05124e-06
147,1.52348,0.171602,0.000189452
148,1.3598,0.194157,0.000102855
149,1.3598,0.194157,0.000102855
150,1.14141,0.244179,-4.88077e-05
151,1.0304,0.271416,0.000186247
152,1.1352,0.239342,-0.00011873
153,1.1352,0.239342,-0.00011873
154,1.1352,0.239342,-0.00011873
155,1.06262,0.275079,-0.000174194
156,1.06262,0.275079,-0.000174194
157,1.02622,0.277637,0.000140889
158,1.06399,0.262442,0.000152135
159,1.06399,0.262442,0.000152135
160,1.28634,0.188485,0.00013904
161,1.223,0.21579,-0.000313432
162,0.982975,0.283811,-0.000310192
163,0.982975,0.283811,-0.000310192
164,1.08721,0.239556,-0.000448524
165,1.03012,0.24927,2.87414e-06
166,0.900398,0.296399,-0.000278449
167,0.75846,0.341849,-0.000171714
168,0.75846,0.341849,-0.000171714
169,0.816339,0.330041,-0.000291868
170,0.965181,0.272381,-1.41499e-06
171,1.07655,0.245429,5.60778e-05
172,1.08592,0.221951,0.000180419
173,1.33827,0.170084,-0.000113436
174,1.24037,0.181894,-0.000135251
175,1.3225,0.152606,9.56891e-05
176,1.23244,0.168258,-0.000294068
177,1.16394,0.171762,0.00026072
178,1.16394,0.171762,0.00026072
179,1.16011,0.166457,0.000277296
180,1.16011,0.166457,0.000277296
181,1.20588,0.13742,0.000252247
182,1.20588,0.13742,0.000252247
183,1.06423,0.175204,0.000293884
184,1.02931,0.172598,-3.23235e-05
185,0.970332,0.201181,0.00042644
186,1.00579,0.186953,0.000132531
187,1.13542,0.157617,-0.000136946
188,0.993131,0.189505,4.72221e-05
189,1.15789,0.144553,0.000203637
190,1.20708,0.125709,-0.000280078
191,1.20708,0.125709,-0.000280078
192,1.11247,0.156089,-0.000191162
193,1.0368,0.181557,1.68916e-05
194,1.04029,0.178452,-0.000213387
195,1.04029,0.178452,-0.000213387
196,0.958344,0.209938,-0.000322832
197,0.878931,0.239954,0.000141345
198,0.878931,0.239954,0.000141345
199,0.878931,0.239954,0.000141345
200,0.878931,0.239954,0.000141345
201,0.803112,0.264035,-0.000220475
202,0.848628,0.236187,0.000111712
203,0.932383,0.204201,0.000185098
204,0.909294,0.212022,4.65675e-05
205,0.947931,0.202935,-0.00016787
206,0.947931,0.202935,-0.00016787
207,0.947931,0.202935,-0.00016787
