MDTU,S_B
1,1.00391
2,1.0042
3,1.00091
4,1.0023
5,1.00127
6,1.00033
7,1.00186
8,1.00092
9,1.00163
10,1.00131
11,1.00113
12,1.0018
13,0.999757
14,1.00145
15,1.00246
16,1.00036
17,0.999862
18,0.999644
19,1.0019
20,0.999691
21,1.00051
22,1.00172
23,0.999789
24,0.999789
25,0.999789
26,1.0027
27,0.9991
28,0.9991
29,1.00004
30,1.00138
31,1.00233
32,0.999812
33,1.0013
34,1.0013
35,1.00089
36,1.00158
37,1.00024
38,0.999964
39,1.00125
40,1.00051
41,1.00051
42,1.00116
43,0.99947
44,0.99947
45,0.99947
46,1.00204
47,1.00072
48,1.00095
49,0.999306
50,0.999306
51,1.00036
52,1.00064
53,1.00149
54,1.00038
55,0.999013
56,1.00118
57,0.999349
58,0.999349
59,1.0019
60,1.00154
61,1.00154
62,1.00101
63,1.00195
64,1.00176
65,1.00185
66,1.00086
67,1.00006
68,1.00014
69,0.999612
70,0.999612
71,1.00115
72,1.00115
73,1.00078
74,1.00031
75,0.998728
76,0.999844
77,0.999844
78,0.999844
79,0.999844
80,1.00016
81,1.00016
82,1.00171
83,0.998942
84,0.998942
85,0.997676
86,1.00076
87,1.00089
88,1.00089
89,0.999919
90,1.00154
91,1.00089
92,1.00089
93,1.00109
94,1.00109
95,0.998859
96,0.999901
97,1.00057
98,1.00065
99,1.00065
100,1.00086
101,1.00052
102,0.998852
103,0.998852
104,0.99994
105,1.00005
106,1.00005
107,0.99943
108,1.00089
109,0.999614
110,0.999614
111,0.999422
112,1.00017
113,1.00085
114,0.999852
115,1.0007
116,0.9988
117,0.999148
118,1.00112
119,0.999122
120,1.00047
121,1.00038
122,1.00021
123,1.00058
124,1.00111
125,1.00089
126,1.00021
127,1.00021
128,0.999819
129,0.998961
130,0.998961
131,0.999491
132,0.999861
133,1.00159
134,1.00002
135,0.99962
136,0.99962
137,0.99962
138,1.00072
139,0.999477
140,1.00057
141,1.00119
142,0.998665
143,1.00088
144,1.00001
145,1.00152
146,1.00065
147,1.00013
148,1.00034
149,1.00034
150,1.00082
151,1.0005
152,1.00125
153,1.00125
154,1.00125
155,0.99949
156,0.99949
157,1.00034
158,0.999099
159,0.999099
160,1.00055
161,1.00081
162,0.999387
163,0.999387
164,0.99977
165,0.99994
166,0.999322
167,0.999988
168,0.999988
169,0.998774
170,1.00017
171,0.99871
172,1.00031
173,0.999202
174,1.00084
175,1.00032
176,0.999115
177,1.0007
178,1.0007
179,1.0009
180,1.0009
181,1.00118
182,1.00118
183,0.999683
184,1.00098
185,0.999915
186,1.00081
187,0.999194
188,0.999737
189,0.999243
190,1.00001
191,1.00001
192,1.00048
193,0.998726
194,0.999742
195,0.999742
196,0.999845
197,0.998623
198,0.998623
199,0.998623
200,0.998623
201,0.999302
202,1.00072
203,0.999736
204,0.999312
205,0.998632
206,0.998632
207,0.998632
208,0.998632
209,0.999977
210,0.999973
211,1.0008
212,0.997256
213,0.999887
214,0.999752
215,1.00013
216,1.00122
217,0.997839
218,1.00114
219,1.00114
220,0.998663
221,1.00123
222,0.999251
223,0.999251
224,0.999979
225,0.999979
226,0.99883
227,0.999796
228,1.00215
229,0.999585
230,0.999826
231,0.999464
232,1.00051
233,0.999455
234,1.00049
235,1.00049
236,0.999183
237,1.00132
238,0.998576
239,1.0004
240,1.00002
241,0.999187
242,0.999187
243,1.00009
244,1.00015
245,1.00003
246,1.00051
247,1.00072
248,0.999064
249,0.999849
250,1.0005
251,1.00015
252,1.00015
253,1.00004
254,1.00004
255,1.00196
256,1.00029
257,1.00034
258,1.00031
259,1.00031
260,0.998628
261,1.00014
262,0.998198
263,1.00051
264,1.00051
265,1.00035
266,0.999519
267,0.999519
268,1.00074
269,0.999763
270,0.999251
271,0.999043
272,0.999043
273,0.999812
274,0.999812
275,1.0011
276,0.999009
277,0.998519
278,0.998494
279,0.998494
280,1.00103
281,0.999964
282,0.999753
283,1.00006
284,0.999221
285,0.999804
286,1.00051
287,1.00063
288,0.999184
289,0.999642
290,0.999211
291,0.999211
292,0.999221
293,0.999631
294,0.997609
295,0.998519
296,0.999193
297,0.999193
298,1.00065
299,1.00065
300,0.997637
301,1.00142
302,1.0004
303,0.99862
304,0.999298
305,1.00018
306,0.999315
307,1.00005
308,1.00005
309,0.99978
310,0.99978
311,0.99978
312,0.999877
313,0.999915
314,1.00016
315,0.999089
316,0.99945
317,0.998063
318,0.998063
319,0.998816
320,0.999355
321,0.998513
322,0.999411
323,0.99878
324,1.00126
325,1.00001
326,0.998574
327,0.999079
328,0.999079
329,0.999079
330,0.999079
331,0.998584
332,1.00119
333,0.999695
334,1.00027
335,0.999722
336,1.0002
337,1.00143
338,0.99937
339,0.99937
340,0.99937
341,0.999252
342,0.999742
343,0.998765
344,0.99829
345,1.00003
346,0.999078
347,0.999152
348,1.00022
349,0.998845
350,1.00029
351,1.00008
352,0.998468
353,1.00022
354,1.00022
355,1.0007
356,1.00028
357,0.999123
358,0.999409
359,0.998295
360,0.998295
361,0.998295
362,0.998295
363,0.99994
364,0.99994
365,0.99994
366,1.00031
367,0.998771
368,0.998771
369,0.998771
370,0.999036
371,0.99923
372,0.999523
373,0.997617
374,0.997617
375,0.999482
376,0.999899
377,0.998317
378,0.999635
379,0.999635
380,0.999635
381,0.999515
382,0.999544
383,1.00031
384,1.00144
385,1.00144
386,0.999454
387,1.00079
388,0.99996
389,0.99996
390,0.999215
391,0.999215
392,0.999215
393,0.999215
394,1.00043
395,1.00056
396,1.00056
397,1.00056
398,0.99944
399,0.99983
400,0.998875
401,1.00024
402,1.0007
403,1.0007
404,0.999344
405,0.999344
406,0.998148
407,1.00096
408,1.00096
409,1.00096
410,0.998556
411,0.998995
412,0.99944
413,0.998995
414,1.00087
415,0.998833
416,1.00036
417,1.00036
418,1.00036
419,1.00081
420,1.00014
421,0.996963
422,0.996963
423,0.996963
424,0.999781
425,0.999725
426,0.999725
427,0.999605
428,0.999605
429,0.999009
430,1.00209
431,1.00209
432,0.999998
433,1.00031
434,1.00031
435,0.998738
436,0.998829
437,1.00075
438,1.00075
439,0.999923
440,1.00108
441,0.999702
442,1.00008
443,1.00008
444,0.998066
445,0.999066
446,0.999066
447,1.00006
448,0.999838
449,0.999616
450,0.998787
451,0.999809
452,1.00104
453,0.999676
454,1.00083
455,0.998946
456,1.00003
457,1.00064
458,0.999035
459,0.999888
460,1.00009
461,1.00248
462,0.998271
463,0.998271
464,0.999748
465,0.999209
466,0.997873
467,0.999707
468,0.999317
469,0.999317
470,1.00115
471,1.00039
472,0.99855
473,0.999656
474,0.999656
475,0.999156
476,0.999156
477,0.999446
478,1.00088
479,0.999677
480,1.00039
481,0.99933
482,1.00042
483,0.998431
484,0.999901
485,0.999823
486,0.999832
487,0.999719
488,0.999853
489,0.998468
490,1.0005
491,1.00032
492,0.998061
493,0.998933
494,1.00032
495,1.00238
496,0.998975
497,0.998182
498,0.998421
499,0.998421
500,0.997593
501,0.999397
502,0.999156
503,0.99957
504,0.998673
505,0.998673
506,0.999168
507,0.999639
508,0.999947
509,0.999759
510,0.998238
511,0.999049
512,1.00016
513,1.00005
514,0.999285
515,0.999329
516,0.999329
517,0.999141
518,1.00004
519,0.998599
520,0.998768
521,0.998768
522,0.998768
523,0.99847
524,1.00053
525,1.00103
526,0.998634
527,0.999373
528,1.0002
529,1.0002
530,0.998612
531,0.99974
532,0.99974
533,1.00012
534,1.00012
535,1.00029
536,1.00029
537,0.999552
538,1.00013
539,0.998739
540,0.999229
541,0.999188
542,0.998661
543,0.998661
544,0.99838
545,0.999399
546,0.999172
547,0.999942
548,0.999942
549,0.998178
550,0.999225
551,0.999203
552,0.997843
553,0.998306
554,1.00011
555,1.00051
556,1.00051
557,1.00051
558,0.999164
559,0.999891
560,0.999968
561,0.998369
562,0.998369
563,1.00069
564,1.00069
565,0.999607
566,0.999607
567,0.999845
568,0.999535
569,0.999998
570,1.00058
571,0.998663
572,0.998663
573,0.998663
574,0.998865
575,0.998696
576,0.99833
577,0.999753
578,1.00046
579,1.00105
580,0.999804
581,0.998988
582,0.999683
583,0.999309
584,0.999689
585,0.998488
586,0.998488
587,1.00015
588,0.998725
589,0.999947
590,1.00066
591,0.999593
592,0.999593
593,0.999035
594,0.999035
595,0.998967
596,1.00129
597,0.998184
598,0.998653
599,0.999279
600,0.99997
601,1.00052
602,0.999148
603,0.996781
604,0.996781
605,0.999729
606,0.999729
607,0.999508
608,1.00029
609,0.998475
610,0.998535
611,0.999621
612,0.998484
613,0.998131
614,0.999242
615,1.0003
616,1.0003
617,0.996755
618,0.999764
619,0.999412
620,1.0002
621,1.0002
622,0.999711
623,1
624,0.997938
625,0.997938
626,0.999909
627,0.999604
628,0.999659
629,0.998361
630,0.999179
631,1.00117
632,0.998038
633,0.999457
634,1.00032
635,0.999923
636,1.00001
637,0.998815
638,1.00035
639,1.00035
640,1.00134
641,1.00149
642,1.00025
643,0.999463
644,1.00018
645,1.00066
646,0.999058
647,0.999023
648,0.999023
649,1.00038
650,0.999451
651,0.999451
652,0.998527
653,0.998781
654,0.999344
655,0.999344
656,0.999981
657,1.00015
658,0.998698
659,0.998203
660,1.00128
661,0.998106
662,0.999722
663,0.999194
664,0.998853
665,0.998853
666,0.998853
667,0.999937
668,0.999507
669,1.00053
670,0.99921
671,0.997957
672,0.997957
673,0.997957
674,0.998738
675,0.997673
676,0.999174
677,1.00067
678,0.999529
679,0.999529
680,0.999624
681,0.999624
682,1.00099
683,1.00099
684,0.99988
685,1.00055
686,0.998816
687,1.00043
688,1.00038
689,1.00041
690,1.00065
691,0.999723
692,0.999687
693,0.999592
694,0.99948
695,0.99948
696,1.00009
697,1.00132
698,0.99883
699,1.00079
700,0.998779
701,0.999627
702,0.999224
703,0.99946
704,0.998548
705,0.999892
706,0.999034
707,0.999223
708,1.0004
709,0.999939
710,1.00195
711,0.999623
712,0.999022
713,1.00026
714,0.99982
715,0.99982
716,0.99982
717,0.999381
718,1.00092
719,1.00088
720,0.998444
721,0.999495
722,0.999594
723,0.998778
724,1.00056
725,0.997548
726,0.997548
727,0.998953
728,0.999561
729,1.00057
730,0.999407
731,1.00106
732,0.998312
733,0.999628
734,0.999189
735,0.999143
736,0.999373
737,0.999451
738,0.99984
739,0.999183
740,0.999997
741,0.998589
742,0.999103
743,0.998462
744,1.00047
745,1.00047
746,0.999681
747,0.997881
748,0.999734
749,0.999253
750,0.999253
751,0.998135
752,0.998586
753,0.999379
754,0.999555
755,0.99913
756,0.997341
757,0.998637
758,0.999805
759,0.99971
760,0.998746
761,0.998704
762,0.999562
763,0.999464
764,0.998988
765,0.998914
766,0.999063
767,0.998675
768,0.999416
769,0.999416
770,0.99952
771,1.0002
772,1.0002
773,0.999281
774,0.999881
775,0.999885
776,1.00028
777,0.999837
778,0.999798
779,0.999875
780,1.00017
781,0.999032
782,0.999442
783,0.998324
784,1.00014
785,0.998445
786,0.999762
787,0.998717
788,0.999047
789,0.999887
790,0.998332
791,0.999382
792,0.997876
793,0.999924
794,0.99944
795,0.99944
796,1.00041
797,0.997632
798,0.997632
799,0.998847
800,0.999813
801,0.999658
