t,cond_num
10,6.04786
20,5.98248
30,6.00017
40,5.97595
50,5.92617
60,5.98036
70,5.95623
80,5.99325
90,5.98409
100,5.96933
110,5.96651
120,5.90625
130,5.97424
140,5.90484
150,5.98
160,5.93821
170,6.00549
180,5.96438
190,5.92049
200,5.96377
210,5.94777
220,5.9916
230,6.0034
240,5.98436
250,5.95306
260,5.97733
270,5.95133
280,5.9507
290,5.97516
300,5.91833
310,5.94912
320,5.9439
330,5.95201
340,5.95353
350,5.99923
360,5.97266
370,5.93574
380,5.9412
390,5.94427
400,5.97258
410,5.93292
420,5.95455
430,5.96501
440,5.99244
450,5.96569
460,6.03697
470,5.97103
480,5.94323
490,5.97501
500,5.94487
510,5.94436
520,5.97754
530,5.96347
540,5.91513
550,5.97589
560,5.95503
570,5.92099
580,5.94537
590,6.00395
600,5.98737
610,5.92451
620,5.96272
630,5.93859
640,6.01024
650,5.95759
660,5.9777
670,5.93559
680,5.97301
690,5.97814
700,5.96924
710,5.94633
720,5.93207
730,5.96518
740,5.94143
750,5.95326
760,6.01571
770,5.9519
780,5.97027
790,5.92814
800,5.97727
810,6.01494
820,6.00071
830,5.93856
840,5.93043
850,5.94723
860,5.96359
870,5.94906
880,5.96247
890,5.96563
900,5.90935
910,5.90635
920,5.91208
930,5.93916
940,5.94462
950,5.94509
960,5.96015
970,5.98442
980,5.96027
990,5.9797
1000,5.96285
1010,5.98224
1020,5.97199
1030,5.97425
1040,5.95468
1050,5.97087
1060,5.99624
1070,6.03465
1080,5.97782
1090,5.94262
1100,5.96807
1110,5.99114
1120,5.97445
1130,5.98074
1140,5.94657
1150,5.98488
1160,5.95362
1170,5.93717
1180,5.95382
1190,5.94302
1200,5.99927
1210,6.01776
1220,5.98105
1230,5.93971
1240,5.97886
1250,5.98864
1260,6.01797
1270,6.03844
1280,6.00387
1290,5.9664
1300,5.98262
1310,5.95163
1320,6.01061
1330,5.95712
1340,5.95043
1350,5.92858
1360,5.95204
1370,5.97176
1380,5.96233
1390,5.97698
1400,6.05187
1410,5.98032
1420,5.94705
1430,5.95401
1440,5.95768
1450,5.94213
1460,5.97103
1470,5.98288
1480,6.01347
1490,5.95934
1500,5.906
1510,5.96712
1520,5.96348
1530,5.958
1540,5.96184
1550,5.98976
1560,5.98289
1570,5.95337
1580,5.93582
1590,5.93611
1600,6.00933
1610,5.92977
1620,5.98965
1630,5.99621
1640,5.93651
1650,5.94055
1660,5.95009
1670,5.94915
1680,5.94718
1690,5.9815
1700,5.96426
1710,5.93552
1720,6.00004
1730,5.98377
1740,5.92516
1750,5.91969
1760,5.94609
1770,5.95937
1780,5.95682
1790,5.95975
1800,5.94513
1810,6.0161
1820,5.95184
1830,5.9977
1840,5.99155
1850,5.98956
1860,5.9918
1870,5.99516
1880,5.97373
1890,5.94533
1900,6.00408
1910,5.95547
1920,5.94785
1930,5.92544
1940,5.92151
1950,5.98237
1960,5.87647
1970,6.00367
1980,5.92807
1990,5.94842
2000,5.92609
2010,5.94233
2020,6.0516
2030,5.91499
2040,5.94516
2050,5.98522
2060,5.95202
2070,5.90949
2080,5.92408
2090,5.93519
2100,5.95311
2110,5.955
2120,5.97121
2130,5.97243
2140,5.93304
2150,5.94562
2160,5.92515
2170,5.91857
2180,5.93728
2190,5.94775
2200,5.96779
2210,5.97861
2220,5.97779
2230,5.96927
2240,5.9618
2250,5.93533
2260,6.01919
2270,5.96283
2280,5.94723
2290,5.96741
2300,5.97126
2310,5.94763
2320,5.99874
2330,5.97778
