MDTU,min_ave,max_ave
1,-0.251795,0.0589484
2,-0.256467,0.055137
3,-0.257512,0.0537823
4,-0.257766,0.0533021
5,-0.257766,0.0533021
6,-0.257378,0.0527117
7,-0.25959,0.051772
8,-0.258988,0.0524687
9,-0.258189,0.0527361
10,-0.259955,0.0516181
11,-0.259955,0.0516181
12,-0.260588,0.0516568
13,-0.257678,0.0533006
14,-0.256154,0.0537319
15,-0.252622,0.0562095
16,-0.252987,0.0558397
17,-0.251468,0.0574246
18,-0.251372,0.0559714
19,-0.251372,0.0559714
20,-0.250868,0.057839
21,-0.251408,0.0570228
22,-0.251875,0.0570225
23,-0.252304,0.0569249
24,-0.253129,0.0552943
25,-0.253129,0.0552943
26,-0.252344,0.0546847
27,-0.252781,0.0552785
28,-0.252781,0.0552785
29,-0.25385,0.0548664
30,-0.254783,0.053812
31,-0.25445,0.0535798
32,-0.255021,0.0539154
33,-0.256763,0.0531923
34,-0.255086,0.0533715
35,-0.254548,0.0537299
36,-0.250496,0.0557568
37,-0.24932,0.0572768
38,-0.252276,0.0559397
39,-0.252049,0.0557129
40,-0.25148,0.0552348
41,-0.25048,0.0561769
42,-0.251016,0.056248
43,-0.249463,0.0564394
44,-0.249252,0.0572419
45,-0.249593,0.0563754
46,-0.251177,0.0552122
47,-0.251177,0.0552122
48,-0.251177,0.0552122
49,-0.249551,0.0574485
50,-0.251487,0.0564364
51,-0.251487,0.0564364
52,-0.251887,0.0547368
53,-0.251167,0.0556697
54,-0.251167,0.0556697
55,-0.248413,0.0569777
56,-0.24919,0.0570097
57,-0.24919,0.0570097
58,-0.249774,0.0564933
59,-0.248783,0.0559456
60,-0.247343,0.0568672
61,-0.246614,0.0588004
62,-0.246112,0.0590272
63,-0.244397,0.0594972
64,-0.246313,0.0589613
65,-0.246517,0.0594353
66,-0.244926,0.059069
67,-0.246438,0.0579924
68,-0.245469,0.0596595
69,-0.246698,0.0579343
70,-0.246733,0.0582721
71,-0.247451,0.0573406
72,-0.248702,0.057652
