MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.930715,0.0734944,-0.927809
2,0.934219,0.0748412,-0.931216
3,0.936618,0.0554346,-0.934976
4,0.933731,0.11629,-0.926461
5,0.933731,0.11629,-0.926461
6,0.9328,0.147624,-0.921045
7,0.931538,0.175882,-0.914784
8,0.939222,0.16522,-0.924576
9,0.933363,0.149214,-0.921359
10,0.933362,0.173863,-0.917026
11,0.933362,0.173863,-0.917026
12,0.933979,0.169153,-0.918534
13,0.934752,0.169471,-0.919261
14,0.934623,0.179956,-0.917135
15,0.936322,0.187037,-0.917451
16,0.931396,0.185709,-0.912694
17,0.937416,0.144655,-0.926188
18,0.93479,0.146462,-0.923245
19,0.93479,0.146462,-0.923245
20,0.931962,0.0969561,-0.926905
21,0.93642,0.106456,-0.930349
22,0.93797,0.140799,-0.927342
23,0.9372,0.13373,-0.92761
24,0.937288,0.150886,-0.925064
25,0.937288,0.150886,-0.925064
26,0.936003,0.12318,-0.927863
27,0.936616,0.0945626,-0.93183
28,0.936616,0.0945626,-0.93183
29,0.937802,0.0999348,-0.932462
30,0.938021,0.11852,-0.930504
31,0.937411,0.093691,-0.932717
32,0.939161,0.121057,-0.931326
33,0.938254,0.102004,-0.932693
34,0.939622,0.0771819,-0.936446
35,0.938054,0.0747151,-0.935074
36,0.941358,0.0820804,-0.937773
37,0.936636,0.0919649,-0.93211
38,0.938058,0.0758271,-0.934989
39,0.939754,0.0925423,-0.935186
40,0.940194,0.0844474,-0.936394
41,0.941926,0.072314,-0.939146
42,0.939585,0.0623874,-0.937511
43,0.941506,0.0706377,-0.938852
44,0.941006,0.0825618,-0.937377
45,0.942714,0.113767,-0.935824
46,0.942689,0.13875,-0.932423
47,0.942689,0.13875,-0.932423
48,0.942689,0.13875,-0.932423
49,0.940096,0.185404,-0.921632
50,0.941987,0.248145,-0.908715
51,0.941987,0.248145,-0.908715
52,0.944843,0.220909,-0.918655
53,0.943506,0.214072,-0.9189
54,0.943506,0.214072,-0.9189
55,0.94337,0.238546,-0.912711
56,0.944907,0.224587,-0.917829
57,0.944907,0.224587,-0.917829
58,0.943575,0.217833,-0.918086
59,0.944539,0.229862,-0.916142
60,0.943969,0.258003,-0.908026
61,0.943322,0.27119,-0.9035
62,0.945463,0.321636,-0.889073
63,0.947798,0.32769,-0.889349
64,0.944888,0.364186,-0.871884
65,0.943746,0.301929,-0.894145
66,0.943476,0.304968,-0.892827
67,0.943901,0.311426,-0.891046
68,0.943741,0.311044,-0.89101
69,0.945307,0.348591,-0.878686
70,0.943028,0.351805,-0.874949
71,0.947165,0.373254,-0.870519
72,0.944436,0.362893,-0.871934
73,0.944436,0.362893,-0.871934
74,0.945055,0.354048,-0.87623
75,0.945055,0.354048,-0.87623
76,0.945055,0.354048,-0.87623
77,0.945134,0.36226,-0.872953
78,0.945134,0.36226,-0.872953
79,0.946483,0.367706,-0.872136
80,0.944833,0.364735,-0.871595
81,0.945083,0.350809,-0.877563
82,0.944377,0.35661,-0.874459
83,0.949548,0.384751,-0.868106
84,0.945936,0.358884,-0.875212
85,0.946991,0.334541,-0.885931
86,0.945913,0.322495,-0.88924
87,0.94531,0.321961,-0.888792
88,0.946156,0.334014,-0.885238
89,0.944197,0.336816,-0.882079
90,0.945805,0.328956,-0.886755
91,0.945805,0.328956,-0.886755
92,0.945805,0.328956,-0.886755
93,0.945553,0.34412,-0.880711
94,0.947535,0.352379,-0.879575
95,0.944376,0.324304,-0.886946
96,0.945443,0.340747,-0.881904
97,0.945443,0.340747,-0.881904
98,0.943936,0.31141,-0.891089
99,0.944029,0.311949,-0.890999
100,0.945691,0.315182,-0.891622
101,0.942738,0.326948,-0.884229
102,0.942738,0.326948,-0.884229
103,0.942738,0.326948,-0.884229
104,0.946708,0.325201,-0.889101
105,0.947975,0.306781,-0.896962
106,0.946218,0.297629,-0.89819
107,0.946218,0.297629,-0.89819
108,0.944436,0.282058,-0.901334
109,0.944436,0.282058,-0.901334
110,0.944436,0.282058,-0.901334
111,0.944436,0.282058,-0.901334
112,0.945632,0.256601,-0.910151
113,0.945632,0.256601,-0.910151
114,0.946242,0.246697,-0.913517
115,0.94677,0.234546,-0.917257
116,0.946152,0.267968,-0.907412
117,0.947411,0.263547,-0.910016
118,0.946733,0.278043,-0.904984
119,0.949937,0.276914,-0.90868
120,0.947282,0.305124,-0.896796
121,0.948874,0.330824,-0.889335
122,0.948,0.351106,-0.880584
123,0.948,0.351106,-0.880584
124,0.948279,0.359399,-0.877534
125,0.949202,0.310151,-0.897101
126,0.94971,0.298549,-0.901564
127,0.947359,0.285123,-0.903435
128,0.94833,0.326684,-0.890285
129,0.946737,0.300517,-0.897775
130,0.946737,0.300517,-0.897775
131,0.946029,0.267282,-0.907486
132,0.946029,0.267282,-0.907486
133,0.946085,0.233332,-0.91686
134,0.947593,0.23991,-0.91672
135,0.946931,0.242188,-0.915436
136,0.94507,0.216086,-0.920035
137,0.945695,0.259015,-0.909532
138,0.945695,0.259015,-0.909532
139,0.948778,0.268151,-0.910096
140,0.945912,0.247998,-0.912824
141,0.945912,0.247998,-0.912824
142,0.947171,0.24234,-0.915644
143,0.948073,0.249536,-0.914644
144,0.945549,0.264955,-0.907669
145,0.945566,0.295954,-0.898057
146,0.943801,0.297849,-0.89557
147,0.944816,0.321759,-0.88834
148,0.946516,0.344851,-0.881459
149,0.94571,0.335434,-0.884224
