MDTU,S_F
1,4.86224e-06
2,4.84989e-06
3,4.81888e-06
4,4.99076e-06
5,4.99076e-06
6,4.92053e-06
7,5.02748e-06
8,5.07567e-06
9,5.13792e-06
10,5.15349e-06
11,5.15349e-06
12,5.18141e-06
13,5.08565e-06
14,4.91406e-06
15,4.84713e-06
16,4.87117e-06
17,4.85953e-06
18,4.73832e-06
19,4.73832e-06
20,4.73424e-06
21,4.75613e-06
22,4.73411e-06
23,4.70549e-06
24,4.7552e-06
25,4.7552e-06
26,4.84707e-06
27,4.92583e-06
28,4.92583e-06
29,4.94238e-06
30,4.88491e-06
31,4.90492e-06
32,4.95952e-06
33,4.97011e-06
34,4.89934e-06
35,4.88108e-06
36,4.72823e-06
37,4.65616e-06
38,4.84794e-06
39,4.78699e-06
40,4.80332e-06
41,4.85198e-06
42,4.8053e-06
43,4.80001e-06
44,4.82345e-06
45,4.79355e-06
46,4.92305e-06
47,4.92305e-06
48,4.92305e-06
49,4.77325e-06
50,4.90456e-06
51,4.90456e-06
52,4.93602e-06
53,4.89092e-06
54,4.89092e-06
55,4.75905e-06
56,4.82574e-06
57,4.82574e-06
58,4.91961e-06
59,4.88173e-06
60,4.82725e-06
61,4.81148e-06
62,4.80428e-06
63,4.743e-06
64,4.72864e-06
65,4.70124e-06
66,4.68972e-06
67,4.75866e-06
68,4.76237e-06
69,4.87341e-06
70,4.85446e-06
71,4.83628e-06
72,4.95357e-06
73,4.95357e-06
74,4.8492e-06
75,4.8492e-06
76,4.8492e-06
77,4.71788e-06
78,4.71788e-06
79,4.82994e-06
80,4.8727e-06
81,4.91993e-06
82,4.90266e-06
83,4.85471e-06
84,4.8587e-06
85,4.81861e-06
86,4.90531e-06
87,4.73686e-06
88,4.78285e-06
89,4.74654e-06
90,4.75415e-06
91,4.75415e-06
92,4.75415e-06
93,4.81182e-06
94,4.82635e-06
95,4.8703e-06
96,4.86876e-06
97,4.86876e-06
98,4.97427e-06
99,4.91852e-06
100,4.90307e-06
101,4.90034e-06
102,4.90034e-06
103,4.90034e-06
104,4.89907e-06
105,4.86906e-06
