MDTU,plaq_ss,plaq_st
1,0.629145,0.899441
2,0.617235,0.88715
3,0.612221,0.886718
4,0.60882,0.887515
5,0.60882,0.887515
6,0.607766,0.886424
7,0.600257,0.891895
8,0.601741,0.896006
9,0.599413,0.904287
10,0.595951,0.897918
11,0.595951,0.897918
12,0.594097,0.903276
13,0.597479,0.913299
14,0.600261,0.917444
15,0.609662,0.927764
16,0.606136,0.933703
17,0.610737,0.936947
18,0.608187,0.934131
19,0.608187,0.934131
20,0.609556,0.943978
21,0.606546,0.943674
22,0.603738,0.95011
23,0.601456,0.953846
24,0.599956,0.940086
25,0.599956,0.940086
26,0.597059,0.945181
27,0.595286,0.953635
28,0.595286,0.953635
29,0.589797,0.957033
30,0.584739,0.961853
31,0.584195,0.963083
32,0.583234,0.962051
33,0.576141,0.97182
34,0.577287,0.975424
35,0.577776,0.979885
36,0.583994,0.99777
37,0.590017,0.99345
38,0.582723,0.993402
39,0.582045,0.996927
40,0.580822,0.998278
41,0.582826,1.00017
42,0.582876,0.995652
43,0.580747,1.01044
44,0.582946,1.01204
45,0.580175,1.0121
46,0.573779,1.01437
47,0.573779,1.01437
48,0.573779,1.01437
49,0.579164,1.02284
50,0.574544,1.02023
51,0.574544,1.02023
52,0.569423,1.02156
53,0.570834,1.0269
54,0.570834,1.0269
55,0.574157,1.03591
56,0.573155,1.04003
57,0.573155,1.04003
58,0.570789,1.03917
59,0.570366,1.04124
60,0.57424,1.04221
61,0.580475,1.04347
62,0.57897,1.04928
63,0.583315,1.0473
64,0.577529,1.05244
65,0.578713,1.05587
66,0.58028,1.05373
67,0.576144,1.05243
68,0.579225,1.06006
69,0.569661,1.06763
70,0.572197,1.06285
71,0.568655,1.06392
72,0.567492,1.06222
73,0.567492,1.06222
74,0.571512,1.06498
75,0.571512,1.06498
76,0.571512,1.06498
77,0.577464,1.07526
78,0.577464,1.07526
79,0.57896,1.07861
80,0.577287,1.07566
81,0.574783,1.07774
82,0.579901,1.08027
83,0.581048,1.08643
84,0.580059,1.08411
85,0.575148,1.08676
86,0.575474,1.08427
87,0.580638,1.08381
88,0.57428,1.08071
89,0.57831,1.08689
90,0.578732,1.09135
91,0.578732,1.09135
92,0.578732,1.09135
93,0.571299,1.08419
94,0.576191,1.08801
95,0.574583,1.09297
96,0.575335,1.08708
97,0.575335,1.08708
98,0.570578,1.08894
99,0.571455,1.08524
100,0.567975,1.08706
101,0.569615,1.0915
102,0.569615,1.0915
103,0.569615,1.0915
104,0.568722,1.08739
105,0.570002,1.07988
106,0.564757,1.08055
107,0.564757,1.08055
108,0.566981,1.08104
109,0.566981,1.08104
110,0.566981,1.08104
111,0.566981,1.08104
112,0.572774,1.09312
113,0.572774,1.09312
114,0.575876,1.08815
115,0.582635,1.10173
116,0.578175,1.10313
117,0.577649,1.10447
118,0.574704,1.10703
119,0.574087,1.10663
120,0.572469,1.10779
121,0.568293,1.11273
122,0.562417,1.11244
123,0.562417,1.11244
124,0.566794,1.11214
125,0.566945,1.10571
126,0.564436,1.11109
127,0.560675,1.10516
128,0.5619,1.10512
129,0.564297,1.10648
130,0.564297,1.10648
131,0.569897,1.10858
132,0.569897,1.10858
133,0.572234,1.11052
134,0.573318,1.12153
135,0.573106,1.11769
136,0.572656,1.1117
137,0.572609,1.1105
138,0.572609,1.1105
139,0.567505,1.11255
140,0.569977,1.11108
141,0.569977,1.11108
142,0.577007,1.11451
143,0.575262,1.11672
144,0.573841,1.11141
145,0.575848,1.1149
146,0.574605,1.10896
147,0.573432,1.11031
148,0.57497,1.11513
149,0.579718,1.12166
150,0.579718,1.12166
151,0.580807,1.12164
152,0.580807,1.12164
153,0.583962,1.12688
154,0.584162,1.12796
155,0.584162,1.12796
156,0.584741,1.13003
157,0.582128,1.1318
158,0.582139,1.12527
159,0.582139,1.12527
160,0.585955,1.12891
161,0.584808,1.12544
162,0.588734,1.11542
163,0.588638,1.1235
164,0.585331,1.12338
165,0.585331,1.12338
166,0.585331,1.12338
167,0.585331,1.12338
168,0.589811,1.12357
169,0.589811,1.12357
170,0.589724,1.12109
171,0.589724,1.12109
172,0.59142,1.12536
173,0.586484,1.12532
174,0.587205,1.12498
175,0.583897,1.12023
176,0.58369,1.12379
177,0.58369,1.12379
178,0.5803,1.12308
179,0.578801,1.11749
180,0.578801,1.11749
181,0.582575,1.12064
182,0.582126,1.12342
183,0.578439,1.1183
184,0.582335,1.12265
185,0.583418,1.12191
186,0.592221,1.11901
187,0.587503,1.12304
188,0.585941,1.12372
189,0.584818,1.12347
190,0.583205,1.11293
191,0.583632,1.11465
192,0.593194,1.12321
193,0.5925,1.12112
194,0.5889,1.11439
195,0.586123,1.11897
196,0.586123,1.11897
197,0.586123,1.11897
198,0.592364,1.11775
199,0.589531,1.12187
200,0.588429,1.11442
201,0.585592,1.11301
202,0.586518,1.11729
203,0.587803,1.11909
204,0.589912,1.11513
205,0.588653,1.11692
206,0.586174,1.11434
207,0.585298,1.11354
208,0.584287,1.11769
209,0.587328,1.11801
210,0.587328,1.11801
211,0.58285,1.10839
212,0.58285,1.10839
213,0.592377,1.12094
214,0.59252,1.12129
215,0.588435,1.1175
216,0.589118,1.11978
217,0.581669,1.11484
218,0.585446,1.11565
219,0.587224,1.11743
220,0.587224,1.11743
221,0.587224,1.11743
222,0.586589,1.11307
223,0.586773,1.10764
224,0.582176,1.10367
225,0.584925,1.10344
226,0.584925,1.10344
227,0.585486,1.10451
228,0.589065,1.10111
229,0.586665,1.10344
230,0.583603,1.11035
231,0.583603,1.11035
232,0.583603,1.11035
233,0.578531,1.11626
234,0.581698,1.12167
235,0.579944,1.12352
236,0.577707,1.11915
237,0.576272,1.11647
238,0.586291,1.1154
239,0.583086,1.11615
240,0.583086,1.11615
241,0.585038,1.12176
242,0.580075,1.11488
243,0.580075,1.11488
244,0.586545,1.1168
245,0.590494,1.11721
246,0.594943,1.11888
247,0.594943,1.11888
248,0.597776,1.12508
249,0.597776,1.12508
250,0.599002,1.12458
251,0.599002,1.12458
252,0.603167,1.11918
253,0.605852,1.11426
254,0.601619,1.11056
255,0.601409,1.10866
256,0.595938,1.10112
257,0.595938,1.10112
258,0.595938,1.10112
259,0.598462,1.11064
260,0.5957,1.102
261,0.600048,1.10493
262,0.600048,1.10493
263,0.599639,1.10151
264,0.596068,1.1008
265,0.596068,1.1008
266,0.597812,1.10513
267,0.59321,1.10995
268,0.59321,1.10995
269,0.597146,1.11147
270,0.597146,1.11147
271,0.59577,1.10982
272,0.59676,1.10317
273,0.595129,1.10047
274,0.599293,1.10896
275,0.599293,1.10896
276,0.599293,1.10896
277,0.599293,1.10896
278,0.596012,1.1096
279,0.599893,1.11331
280,0.600659,1.11125
281,0.597907,1.10295
282,0.592703,1.11207
283,0.588076,1.10458
284,0.585154,1.10076
285,0.588739,1.11081
286,0.588739,1.11081
287,0.58654,1.10657
288,0.585984,1.1142
289,0.583819,1.10671
290,0.583819,1.11091
291,0.583289,1.12097
292,0.588176,1.11528
293,0.588176,1.11528
294,0.587515,1.11692
295,0.585191,1.11825
296,0.583055,1.12575
297,0.583055,1.12575
298,0.583055,1.12575
299,0.585076,1.11998
300,0.587524,1.11959
301,0.585464,1.11909
302,0.588881,1.12294
303,0.588881,1.12294
304,0.588881,1.12294
305,0.588073,1.13045
306,0.584931,1.1297
307,0.584931,1.1297
308,0.582112,1.12428
309,0.587494,1.12402
310,0.584155,1.11871
311,0.584155,1.11871
312,0.583541,1.11647
313,0.583765,1.11246
314,0.588109,1.12285
315,0.588109,1.12285
316,0.587721,1.12602
317,0.592425,1.12603
318,0.589513,1.12669
319,0.591799,1.12392
320,0.589977,1.1365
321,0.586115,1.12519
322,0.585515,1.12316
323,0.582098,1.12592
324,0.584483,1.11772
325,0.584234,1.11794
326,0.586787,1.12108
327,0.586787,1.12108
328,0.584422,1.11619
329,0.584422,1.11619
330,0.590254,1.11644
331,0.592971,1.12344
332,0.593443,1.11329
333,0.59286,1.1163
334,0.596848,1.11206
335,0.589486,1.10968
336,0.593688,1.11735
337,0.594003,1.11754
338,0.595985,1.11663
339,0.596056,1.1141
340,0.59998,1.11556
341,0.60003,1.11516
342,0.604156,1.11951
343,0.598143,1.11455
344,0.598143,1.11455
345,0.605172,1.12078
346,0.599477,1.10742
347,0.604588,1.11357
348,0.605926,1.11415
349,0.605926,1.11415
350,0.611472,1.12345
351,0.609527,1.12068
352,0.605944,1.11548
353,0.611327,1.11207
354,0.605541,1.10969
355,0.602567,1.09937
356,0.607424,1.09413
357,0.602339,1.09087
358,0.607131,1.09219
359,0.606353,1.09301
360,0.601907,1.09258
361,0.598699,1.08566
362,0.600321,1.09032
363,0.600321,1.09032
364,0.601179,1.08847
365,0.601179,1.08847
366,0.605785,1.09337
367,0.6029,1.08374
368,0.6029,1.08374
369,0.6063,1.0879
370,0.606178,1.09261
371,0.606178,1.09261
372,0.603056,1.09412
373,0.605539,1.10112
374,0.605539,1.10112
375,0.60327,1.10112
376,0.599714,1.1011
377,0.599714,1.1011
378,0.592361,1.09801
379,0.594891,1.10008
380,0.5968,1.10113
381,0.598083,1.10364
382,0.59584,1.10389
383,0.59584,1.10389
384,0.59584,1.10389
385,0.59584,1.10389
386,0.590003,1.09863
387,0.590003,1.09863
388,0.590003,1.09863
389,0.594136,1.10155
390,0.594042,1.10173
