ReTr(L),ImTr(L)
0.119657,-1.60767
0.12925,-1.58325
0.0950165,-1.60833
0.209059,-1.62401
0.209059,-1.62401
0.261662,-1.6191
0.333186,-1.68118
0.309972,-1.72188
0.283207,-1.79492
0.33069,-1.76142
0.33069,-1.76142
0.334113,-1.80774
0.343147,-1.87456
0.37162,-1.87955
0.385299,-1.90221
0.396903,-1.95735
0.302045,-1.98977
0.320817,-1.9719
0.320817,-1.9719
0.216073,-2.05687
0.246639,-2.09009
0.319085,-2.15925
0.315014,-2.20709
0.337243,-2.09097
0.337243,-2.09097
0.280991,-2.15456
0.231328,-2.25195
0.231328,-2.25195
0.241374,-2.33747
0.307748,-2.41502
0.245075,-2.44007
0.325764,-2.44017
0.287055,-2.61089
0.228789,-2.64645
0.217516,-2.67654
0.263636,-2.8228
0.269758,-2.71367
0.219771,-2.78312
0.28045,-2.82995
0.264509,-2.85067
0.225052,-2.86252
0.205996,-2.81842
0.232471,-3.01054
0.263786,-2.99638
0.349298,-3.01794
0.458791,-3.10145
0.458791,-3.10145
0.458791,-3.10145
0.639361,-3.11831
0.850862,-3.09436
0.850862,-3.09436
0.765475,-3.1981
0.750653,-3.25782
0.750653,-3.25782
0.859944,-3.30157
0.822251,-3.37464
0.822251,-3.37464
0.819111,-3.39548
0.860175,-3.41737
0.958478,-3.35433
1.01013,-3.27746
1.21105,-3.31055
1.20035,-3.24892
1.3903,-3.30428
1.15086,-3.42852
1.14856,-3.38203
1.17076,-3.40247
1.21332,-3.454
1.4385,-3.63112
1.41459,-3.51835
1.53568,-3.55048
1.48336,-3.55699
1.48336,-3.55699
1.42821,-3.56903
1.42821,-3.56903
1.42821,-3.56903
1.49639,-3.61407
1.49639,-3.61407
1.52415,-3.62832
1.5064,-3.61053
1.48759,-3.69016
1.4828,-3.65099
1.63562,-3.68582
1.53221,-3.69442
1.464,-3.82679
1.3855,-3.81834
1.37382,-3.73806
1.43065,-3.75695
1.44007,-3.78573
1.434,-3.85206
1.434,-3.85206
1.434,-3.85206
1.51239,-3.83617
1.52814,-3.81874
1.4218,-3.95241
1.47386,-3.83741
1.47386,-3.83741
1.3818,-3.95799
1.37889,-3.90759
1.39974,-3.97847
1.45397,-4.00025
1.45397,-4.00025
1.45397,-4.00025
1.42119,-3.97274
1.33208,-3.86965
1.31036,-3.95918
1.31036,-3.95918
1.23284,-3.94743
1.23284,-3.94743
1.23284,-3.94743
1.23284,-3.94743
1.16432,-4.07751
1.16432,-4.07751
1.05524,-3.98438
1.05531,-4.09789
1.21515,-4.14987
1.2081,-4.18635
1.29343,-4.23721
1.30337,-4.24993
1.44446,-4.24634
1.61324,-4.34299
1.77003,-4.38439
1.77003,-4.38439
1.7867,-4.29697
1.50165,-4.31124
1.48226,-4.4355
1.40233,-4.41382
1.58722,-4.32653
1.44782,-4.3481
1.44782,-4.3481
1.26616,-4.35038
1.26616,-4.35038
1.11389,-4.37517
1.17917,-4.53045
1.18375,-4.46675
1.04454,-4.4036
1.21804,-4.33563
1.21804,-4.33563
1.31516,-4.4416
1.20627,-4.38485
1.20627,-4.38485
1.1542,-4.35991
1.20826,-4.41043
1.27927,-4.31811
1.41509,-4.28638
1.39,-4.21958
1.51843,-4.20904
1.64749,-4.22787
1.62565,-4.28885
1.62565,-4.28885
1.6551,-4.24749
1.6551,-4.24749
1.79275,-4.21192
1.81349,-4.23474
1.81349,-4.23474
1.61062,-4.36495
1.55311,-4.46497
1.55395,-4.35263
1.55395,-4.35263
1.46795,-4.34133
1.4658,-4.3136
1.3611,-4.12078
1.57155,-4.19509
1.65817,-4.20909
1.65817,-4.20909
1.65817,-4.20909
1.65817,-4.20909
1.73761,-4.11407
1.73761,-4.11407
1.70484,-4.07466
1.70484,-4.07466
1.84797,-4.0471
1.82141,-4.13312
2.13204,-3.95678
2.1345,-3.96677
2.14223,-4.0226
2.14223,-4.0226
2.17579,-4.05119
2.00663,-4.06016
2.00663,-4.06016
1.85101,-4.13912
2.01579,-4.10762
1.95124,-4.1207
1.86296,-4.17342
1.77325,-4.15281
1.85868,-3.92766
2.10813,-3.95805
2.02013,-4.04489
1.9917,-4.07044
1.84793,-3.99174
1.86654,-4.00817
1.9325,-3.94255
1.93263,-3.92008
1.98756,-3.84723
1.96266,-4.00619
1.96266,-4.00619
1.96266,-4.00619
1.92403,-3.87335
2.04496,-3.92724
1.93973,-3.87532
1.86987,-3.93806
1.94739,-3.96046
1.91391,-3.98065
1.86813,-3.88504
1.85686,-3.95449
1.95357,-3.90493
1.91496,-3.94195
2.11131,-3.91881
1.98656,-3.96251
1.98656,-3.96251
1.85138,-3.92769
1.85138,-3.92769
1.9044,-3.9596
1.85622,-3.97663
1.94068,-3.95136
2.08332,-3.90107
2.05024,-3.94783
2.01369,-3.9084
1.8965,-3.97488
1.8965,-3.97488
1.8965,-3.97488
1.80011,-3.95671
1.63232,-3.93945
1.58466,-3.97955
1.5653,-3.91927
1.5653,-3.91927
1.67916,-3.88336
1.54264,-3.8428
1.48832,-3.91999
1.58547,-4.06894
1.58547,-4.06894
1.58547,-4.06894
1.79565,-4.16674
1.87908,-4.16544
1.88016,-4.21964
1.77709,-4.23297
1.76669,-4.21683
1.68455,-4.0705
1.67209,-4.13615
1.67209,-4.13615
1.786,-4.1684
1.56953,-4.19497
1.56953,-4.19497
1.5134,-4.14385
1.56336,-4.08141
1.44793,-4.08022
1.44793,-4.08022
1.5538,-4.08949
1.5538,-4.08949
1.62066,-4.04257
1.62066,-4.04257
1.69416,-3.84598
1.46696,-3.82041
1.4496,-3.83043
1.4454,-3.79677
1.4148,-3.76384
1.4148,-3.76384
1.4148,-3.76384
1.49439,-3.84156
1.49885,-3.75795
1.55733,-3.72653
1.55733,-3.72653
1.60692,-3.63744
1.58213,-3.69678
1.58213,-3.69678
