MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.61211,0.119657,-1.60767
2,1.58852,0.12925,-1.58325
3,1.61114,0.0950165,-1.60833
4,1.63741,0.209059,-1.62401
5,1.63741,0.209059,-1.62401
6,1.64011,0.261662,-1.6191
7,1.71388,0.333186,-1.68118
8,1.74955,0.309972,-1.72188
9,1.81713,0.283207,-1.79492
10,1.79219,0.33069,-1.76142
11,1.79219,0.33069,-1.76142
12,1.83836,0.334113,-1.80774
13,1.9057,0.343147,-1.87456
14,1.91594,0.37162,-1.87955
15,1.94084,0.385299,-1.90221
16,1.99719,0.396903,-1.95735
17,2.01256,0.302045,-1.98977
18,1.99782,0.320817,-1.9719
19,1.99782,0.320817,-1.9719
20,2.06819,0.216073,-2.05687
21,2.1046,0.246639,-2.09009
22,2.1827,0.319085,-2.15925
23,2.22946,0.315014,-2.20709
24,2.11799,0.337243,-2.09097
25,2.11799,0.337243,-2.09097
26,2.1728,0.280991,-2.15456
27,2.2638,0.231328,-2.25195
28,2.2638,0.231328,-2.25195
29,2.3499,0.241374,-2.33747
30,2.43455,0.307748,-2.41502
31,2.45235,0.245075,-2.44007
32,2.46182,0.325764,-2.44017
33,2.62663,0.287055,-2.61089
34,2.65632,0.228789,-2.64645
35,2.68536,0.217516,-2.67654
36,2.83509,0.263636,-2.8228
37,2.72704,0.269758,-2.71367
38,2.79179,0.219771,-2.78312
39,2.84381,0.28045,-2.82995
40,2.86292,0.264509,-2.85067
41,2.87135,0.225052,-2.86252
42,2.82593,0.205996,-2.81842
43,3.0195,0.232471,-3.01054
44,3.00796,0.263786,-2.99638
45,3.03809,0.349298,-3.01794
46,3.1352,0.458791,-3.10145
47,3.1352,0.458791,-3.10145
48,3.1352,0.458791,-3.10145
49,3.18318,0.639361,-3.11831
50,3.20921,0.850862,-3.09436
51,3.20921,0.850862,-3.09436
52,3.28843,0.765475,-3.1981
53,3.34319,0.750653,-3.25782
54,3.34319,0.750653,-3.25782
55,3.41173,0.859944,-3.30157
56,3.47337,0.822251,-3.37464
57,3.47337,0.822251,-3.37464
58,3.49288,0.819111,-3.39548
59,3.52397,0.860175,-3.41737
60,3.48858,0.958478,-3.35433
61,3.42959,1.01013,-3.27746
62,3.5251,1.21105,-3.31055
63,3.46357,1.20035,-3.24892
64,3.58486,1.3903,-3.30428
65,3.61652,1.15086,-3.42852
66,3.57174,1.14856,-3.38203
67,3.59826,1.17076,-3.40247
68,3.66091,1.21332,-3.454
69,3.90567,1.4385,-3.63112
70,3.79208,1.41459,-3.51835
71,3.86836,1.53568,-3.55048
72,3.8539,1.48336,-3.55699
73,3.8539,1.48336,-3.55699
74,3.84419,1.42821,-3.56903
75,3.84419,1.42821,-3.56903
76,3.84419,1.42821,-3.56903
77,3.9116,1.49639,-3.61407
78,3.9116,1.49639,-3.61407
79,3.93545,1.52415,-3.62832
80,3.91218,1.5064,-3.61053
81,3.97872,1.48759,-3.69016
82,3.94061,1.4828,-3.65099
83,4.03244,1.63562,-3.68582
84,3.99955,1.53221,-3.69442
85,4.09727,1.464,-3.82679
86,4.06194,1.3855,-3.81834
87,3.98252,1.37382,-3.73806
88,4.02013,1.43065,-3.75695
89,4.05038,1.44007,-3.78573
90,4.11032,1.434,-3.85206
91,4.11032,1.434,-3.85206
92,4.11032,1.434,-3.85206
93,4.12353,1.51239,-3.83617
94,4.11315,1.52814,-3.81874
95,4.20036,1.4218,-3.95241
96,4.11072,1.47386,-3.83741
97,4.11072,1.47386,-3.83741
98,4.19226,1.3818,-3.95799
99,4.14374,1.37889,-3.90759
100,4.21752,1.39974,-3.97847
101,4.2563,1.45397,-4.00025
102,4.2563,1.45397,-4.00025
103,4.2563,1.45397,-4.00025
104,4.2193,1.42119,-3.97274
105,4.0925,1.33208,-3.86965
106,4.17039,1.31036,-3.95918
107,4.17039,1.31036,-3.95918
108,4.13547,1.23284,-3.94743
109,4.13547,1.23284,-3.94743
110,4.13547,1.23284,-3.94743
111,4.13547,1.23284,-3.94743
112,4.24049,1.16432,-4.07751
113,4.24049,1.16432,-4.07751
114,4.12175,1.05524,-3.98438
115,4.23159,1.05531,-4.09789
116,4.32412,1.21515,-4.14987
117,4.35718,1.2081,-4.18635
118,4.43023,1.29343,-4.23721
119,4.4453,1.30337,-4.24993
120,4.48529,1.44446,-4.24634
121,4.63294,1.61324,-4.34299
122,4.7282,1.77003,-4.38439
123,4.7282,1.77003,-4.38439
124,4.65363,1.7867,-4.29697
125,4.56527,1.50165,-4.31124
126,4.67662,1.48226,-4.4355
127,4.63123,1.40233,-4.41382
128,4.60849,1.58722,-4.32653
129,4.58281,1.44782,-4.3481
130,4.58281,1.44782,-4.3481
131,4.53089,1.26616,-4.35038
132,4.53089,1.26616,-4.35038
133,4.51473,1.11389,-4.37517
134,4.68139,1.17917,-4.53045
135,4.62095,1.18375,-4.46675
136,4.52579,1.04454,-4.4036
137,4.50348,1.21804,-4.33563
138,4.50348,1.21804,-4.33563
139,4.63221,1.31516,-4.4416
140,4.54775,1.20627,-4.38485
141,4.54775,1.20627,-4.38485
142,4.5101,1.1542,-4.35991
143,4.57294,1.20826,-4.41043
144,4.50362,1.27927,-4.31811
145,4.51393,1.41509,-4.28638
146,4.44263,1.39,-4.21958
147,4.47456,1.51843,-4.20904
148,4.53752,1.64749,-4.22787
149,4.58661,1.62565,-4.28885
150,4.58661,1.62565,-4.28885
151,4.55857,1.6551,-4.24749
152,4.55857,1.6551,-4.24749
153,4.57758,1.79275,-4.21192
154,4.60671,1.81349,-4.23474
155,4.60671,1.81349,-4.23474
156,4.65262,1.61062,-4.36495
157,4.72738,1.55311,-4.46497
158,4.6217,1.55395,-4.35263
159,4.6217,1.55395,-4.35263
160,4.5828,1.46795,-4.34133
161,4.55584,1.4658,-4.3136
162,4.33974,1.3611,-4.12078
163,4.47979,1.57155,-4.19509
164,4.52393,1.65817,-4.20909
165,4.52393,1.65817,-4.20909
166,4.52393,1.65817,-4.20909
167,4.52393,1.65817,-4.20909
168,4.46596,1.73761,-4.11407
169,4.46596,1.73761,-4.11407
170,4.41693,1.70484,-4.07466
171,4.41693,1.70484,-4.07466
172,4.44905,1.84797,-4.0471
173,4.51666,1.82141,-4.13312
174,4.49463,2.13204,-3.95678
175,4.50459,2.1345,-3.96677
176,4.55746,2.14223,-4.0226
177,4.55746,2.14223,-4.0226
178,4.5985,2.17579,-4.05119
179,4.52895,2.00663,-4.06016
180,4.52895,2.00663,-4.06016
181,4.53415,1.85101,-4.13912
182,4.57558,2.01579,-4.10762
183,4.55933,1.95124,-4.1207
184,4.57034,1.86296,-4.17342
185,4.51556,1.77325,-4.15281
186,4.34525,1.85868,-3.92766
187,4.48446,2.10813,-3.95805
188,4.52129,2.02013,-4.04489
189,4.53159,1.9917,-4.07044
190,4.39873,1.84793,-3.99174
191,4.42147,1.86654,-4.00817
192,4.3907,1.9325,-3.94255
193,4.3706,1.93263,-3.92008
194,4.33031,1.98756,-3.84723
195,4.46112,1.96266,-4.00619
196,4.46112,1.96266,-4.00619
197,4.46112,1.96266,-4.00619
198,4.32489,1.92403,-3.87335
199,4.42776,2.04496,-3.92724
200,4.33367,1.93973,-3.87532
201,4.35945,1.86987,-3.93806
202,4.41334,1.94739,-3.96046
203,4.41686,1.91391,-3.98065
204,4.31086,1.86813,-3.88504
205,4.36874,1.85686,-3.95449
206,4.36634,1.95357,-3.90493
207,4.38247,1.91496,-3.94195
208,4.45137,2.11131,-3.91881
209,4.43259,1.98656,-3.96251
210,4.43259,1.98656,-3.96251
211,4.34216,1.85138,-3.92769
212,4.34216,1.85138,-3.92769
213,4.39376,1.9044,-3.9596
214,4.38853,1.85622,-3.97663
215,4.40222,1.94068,-3.95136
216,4.42251,2.08332,-3.90107
217,4.44846,2.05024,-3.94783
218,4.39665,2.01369,-3.9084
219,4.40414,1.8965,-3.97488
220,4.40414,1.8965,-3.97488
221,4.40414,1.8965,-3.97488
222,4.34694,1.80011,-3.95671
223,4.26424,1.63232,-3.93945
224,4.28345,1.58466,-3.97955
225,4.22029,1.5653,-3.91927
226,4.22029,1.5653,-3.91927
227,4.23084,1.67916,-3.88336
228,4.14087,1.54264,-3.8428
229,4.19302,1.48832,-3.91999
230,4.36692,1.58547,-4.06894
231,4.36692,1.58547,-4.06894
232,4.36692,1.58547,-4.06894
233,4.53719,1.79565,-4.16674
234,4.56966,1.87908,-4.16544
235,4.61956,1.88016,-4.21964
236,4.59087,1.77709,-4.23297
237,4.57197,1.76669,-4.21683
238,4.4053,1.68455,-4.0705
239,4.46135,1.67209,-4.13615
240,4.46135,1.67209,-4.13615
241,4.53491,1.786,-4.1684
242,4.47898,1.56953,-4.19497
243,4.47898,1.56953,-4.19497
244,4.41156,1.5134,-4.14385
245,4.37058,1.56336,-4.08141
246,4.32952,1.44793,-4.08022
247,4.32952,1.44793,-4.08022
248,4.37473,1.5538,-4.08949
249,4.37473,1.5538,-4.08949
250,4.35533,1.62066,-4.04257
251,4.35533,1.62066,-4.04257
252,4.20259,1.69416,-3.84598
253,4.09237,1.46696,-3.82041
254,4.09555,1.4496,-3.83043
255,4.06259,1.4454,-3.79677
256,4.02096,1.4148,-3.76384
257,4.02096,1.4148,-3.76384
258,4.02096,1.4148,-3.76384
259,4.12198,1.49439,-3.84156
260,4.04583,1.49885,-3.75795
261,4.03885,1.55733,-3.72653
262,4.03885,1.55733,-3.72653
263,3.97658,1.60692,-3.63744
264,4.02111,1.58213,-3.69678
265,4.02111,1.58213,-3.69678
266,4.06829,1.68878,-3.70122
267,4.19502,1.82744,-3.77606
268,4.19502,1.82744,-3.77606
269,4.16507,1.87895,-3.71717
270,4.16507,1.87895,-3.71717
271,4.17958,1.91019,-3.71753
272,4.06115,1.95241,-3.56104
273,4.04519,1.88238,-3.58054
274,4.11606,1.8939,-3.65446
275,4.11606,1.8939,-3.65446
276,4.11606,1.8939,-3.65446
277,4.11606,1.8939,-3.65446
278,4.16544,1.91813,-3.69752
279,4.15629,1.93363,-3.67911
280,4.11552,1.78057,-3.7104
281,4.04343,1.84146,-3.59977
282,4.22262,1.85092,-3.79535
283,4.17829,1.8548,-3.74404
284,4.17672,1.86485,-3.73729
285,4.27861,1.85041,-3.85778
286,4.27861,1.85041,-3.85778
287,4.23428,1.87277,-3.79761
288,4.35756,1.90298,-3.92008
289,4.28933,1.85364,-3.86812
290,4.34816,1.84513,-3.93726
291,4.53546,2.13559,-4.00121
292,4.36315,2.16242,-3.78959
293,4.36315,2.16242,-3.78959
294,4.37079,2.17741,-3.78982
295,4.46582,2.14847,-3.91505
296,4.61794,2.29573,-4.00686
297,4.61794,2.29573,-4.00686
298,4.61794,2.29573,-4.00686
299,4.49098,2.27004,-3.87502
300,4.42686,2.2167,-3.83188
301,4.45769,2.39628,-3.75884
302,4.44339,2.3469,-3.77303
303,4.44339,2.3469,-3.77303
304,4.44339,2.3469,-3.77303
305,4.57149,2.35684,-3.91713
306,4.64284,2.33803,-4.01118
307,4.64284,2.33803,-4.01118
308,4.58827,2.33663,-3.94872
309,4.49809,2.21728,-3.91363
310,4.45418,2.25451,-3.84147
311,4.45418,2.25451,-3.84147
312,4.42849,2.00857,-3.94679
313,4.37461,2.16048,-3.80389
314,4.47634,2.18672,-3.90587
315,4.47634,2.18672,-3.90587
316,4.52846,2.25408,-3.92761
317,4.47674,2.41749,-3.76788
318,4.53296,2.44124,-3.81943
319,4.45124,2.43949,-3.72322
320,4.66088,2.50292,-3.93181
321,4.54608,2.39121,-3.86639
322,4.54736,2.40233,-3.861
323,4.63588,2.39945,-3.96662
324,4.47602,2.22023,-3.88656
325,4.4893,2.25147,-3.8839
326,4.48437,2.48233,-3.73465
327,4.48437,2.48233,-3.73465
328,4.44758,2.44073,-3.71804
329,4.44758,2.44073,-3.71804
330,4.36203,2.21306,-3.75894
331,4.43156,2.08218,-3.91194
332,4.26498,1.89511,-3.82082
333,4.31603,1.83475,-3.90664
334,4.20303,1.66322,-3.85995
335,4.27433,1.57339,-3.97421
336,4.32596,1.60453,-4.01739
337,4.32279,1.61535,-4.00963
338,4.28768,1.52702,-4.00654
339,4.24529,1.74342,-3.87079
340,4.20426,1.65653,-3.86416
341,4.19802,1.55816,-3.89814
342,4.19119,1.56109,-3.88962
343,4.21724,1.54225,-3.92512
344,4.21724,1.54225,-3.92512
345,4.18794,1.60513,-3.86813
346,4.07617,1.44482,-3.81152
347,4.10631,1.78142,-3.69978
348,4.09027,1.80979,-3.66811
349,4.09027,1.80979,-3.66811
350,4.14264,1.81738,-3.72272
351,4.13599,1.77829,-3.73418
352,4.11425,1.68058,-3.75536
353,3.99749,1.63707,-3.6469
354,4.04429,1.56298,-3.73006
355,3.93865,1.44042,-3.66581
356,3.8018,1.37268,-3.54534
357,3.80636,1.37563,-3.54909
358,3.77643,1.37878,-3.51574
359,3.78377,1.34634,-3.53614
360,3.83193,1.47227,-3.53781
361,3.79929,1.32693,-3.56003
362,3.83901,1.28258,-3.61843
363,3.83901,1.28258,-3.61843
364,3.7925,1.23278,-3.58654
365,3.7925,1.23278,-3.58654
366,3.79032,1.34833,-3.54239
367,3.70531,1.41505,-3.42446
368,3.70531,1.41505,-3.42446
369,3.72324,1.46913,-3.42114
370,3.79983,1.61723,-3.4385
371,3.79983,1.61723,-3.4385
372,3.8396,1.53442,-3.51967
373,3.91797,1.63777,-3.55924
374,3.91797,1.63777,-3.55924
375,3.93878,1.6481,-3.57739
376,3.98367,1.65924,-3.62168
377,3.98367,1.65924,-3.62168
378,4.04133,1.87794,-3.5785
379,4.0446,1.74907,-3.64686
380,4.04341,1.68956,-3.6735
381,4.07352,1.66055,-3.7197
382,4.09898,1.72809,-3.7169
383,4.09898,1.72809,-3.7169
384,4.09898,1.72809,-3.7169
385,4.09898,1.72809,-3.7169
386,4.09013,1.75243,-3.69569
387,4.09013,1.75243,-3.69569
388,4.09013,1.75243,-3.69569
389,4.08396,1.71732,-3.70534
390,4.08786,1.65997,-3.73565
391,3.95808,1.62415,-3.60951
392,4.06647,1.63569,-3.723
393,4.07188,1.68217,-3.70816
394,4.088,1.82665,-3.6572
395,4.03505,1.69016,-3.66401
396,4.00837,1.69688,-3.63147
397,4.07825,1.82253,-3.64835
398,4.07346,1.67629,-3.71257
399,4.02893,1.59674,-3.69901
400,4.09702,1.43871,-3.8361
401,4.14531,1.42786,-3.89164
402,4.09211,1.43273,-3.8331
403,4.02417,1.39383,-3.77507
404,3.96979,1.46231,-3.69065
405,3.91969,1.53163,-3.60805
406,3.93037,1.57982,-3.59889
407,3.93037,1.57982,-3.59889
408,3.9016,1.53981,-3.58489
409,3.98057,1.65318,-3.62104
410,4.15881,1.65501,-3.81532
411,4.15881,1.65501,-3.81532
412,4.15881,1.65501,-3.81532
413,4.15881,1.65501,-3.81532
414,4.30026,1.73406,-3.93514
415,4.26902,1.46028,-4.01149
416,4.23824,1.42046,-3.99312
417,4.23283,1.321,-4.02141
418,4.25808,1.20238,-4.08479
419,4.29538,1.29656,-4.09502
420,4.33597,1.29867,-4.13692
421,4.29583,1.41176,-4.05722
422,4.26015,1.40797,-4.02076
423,4.26015,1.40797,-4.02076
424,4.30829,1.44074,-4.06025
425,4.27215,1.50922,-3.99668
426,4.39422,1.52648,-4.12056
427,4.42258,1.74948,-4.06184
428,4.42258,1.74948,-4.06184
429,4.34589,1.79299,-3.95878
430,4.34651,1.66011,-4.01699
431,4.34651,1.66011,-4.01699
432,4.33478,1.59384,-4.03112
433,4.35522,1.52888,-4.07805
434,4.30635,1.43429,-4.06047
435,4.36729,1.50918,-4.09824
436,4.35283,1.4503,-4.10412
437,4.32992,1.56402,-4.03758
438,4.35605,1.68872,-4.0154
439,4.28824,1.70965,-3.9327
440,4.25184,1.64025,-3.92272
441,4.30003,1.58454,-3.99744
442,4.34651,1.5954,-4.04313
443,4.23944,1.56818,-3.93874
444,4.25826,1.60349,-3.94482
445,4.31959,1.52241,-4.04242
446,4.39029,1.56987,-4.10002
447,4.32261,1.59965,-4.01573
448,4.5187,1.72575,-4.17618
449,4.44097,1.51294,-4.17531
450,4.33921,1.66876,-4.00549
451,4.42046,1.54144,-4.143
452,4.4128,1.63041,-4.10056
453,4.3342,1.69162,-3.99045
454,4.3342,1.69162,-3.99045
455,4.31182,1.5948,-4.00604
456,4.31182,1.5948,-4.00604
457,4.26011,1.67843,-3.91554
458,4.26011,1.67843,-3.91554
459,4.26011,1.67843,-3.91554
460,4.30997,1.70772,-3.95721
461,4.24543,1.74999,-3.86797
462,4.29746,1.68651,-3.9527
463,4.24166,1.78239,-3.84899
464,4.36744,1.72045,-4.0143
465,4.38817,1.8017,-4.00124
466,4.47278,1.86054,-4.06745
467,4.52337,1.76549,-4.1646
468,4.54243,1.82314,-4.1605
469,4.65075,1.89648,-4.24651
470,4.72715,1.90729,-4.3253
471,4.61935,2.00662,-4.16076
472,4.51048,1.85412,-4.11177
473,4.48737,1.76463,-4.12584
474,4.48737,1.76463,-4.12584
475,4.48737,1.76463,-4.12584
476,4.48737,1.76463,-4.12584
477,4.48737,1.76463,-4.12584
478,4.49342,1.70445,-4.1576
479,4.46376,1.70239,-4.12638
480,4.41576,1.57745,-4.12439
481,4.29818,1.42982,-4.05339
482,4.49197,1.47239,-4.2438
483,4.51727,1.55402,-4.24155
484,4.51727,1.55402,-4.24155
485,4.51727,1.55402,-4.24155
486,4.51727,1.55402,-4.24155
487,4.62544,1.55764,-4.35527
488,4.62544,1.55764,-4.35527
489,4.62544,1.55764,-4.35527
490,4.62544,1.55764,-4.35527
491,4.61098,1.41327,-4.38905
492,4.6157,1.59772,-4.33035
493,4.6157,1.59772,-4.33035
494,4.56526,1.58361,-4.28179
495,4.50022,1.46515,-4.25504
496,4.38161,1.46807,-4.12835
497,4.24289,1.26532,-4.04982
498,4.24289,1.26532,-4.04982
499,4.4156,1.45684,-4.16835
500,4.45916,1.55024,-4.18101
501,4.31725,1.64929,-3.98979
502,4.31725,1.64929,-3.98979
503,4.25166,1.50963,-3.97462
504,4.26259,1.4135,-4.0214
505,4.26259,1.4135,-4.0214
506,4.1441,1.37451,-3.90952
507,4.1441,1.37451,-3.90952
508,4.1441,1.37451,-3.90952
509,4.22019,1.41637,-3.97541
510,4.26227,1.44298,-4.01058
511,4.17924,1.41218,-3.93342
512,4.20293,1.54397,-3.90906
513,4.13491,1.51677,-3.84667
514,4.25865,1.59388,-3.94914
515,4.18448,1.461,-3.92114
516,4.18448,1.461,-3.92114
517,4.29367,1.40408,-4.0576
518,4.29367,1.40408,-4.0576
519,4.33431,1.39682,-4.10306
520,4.41324,1.46612,-4.16259
521,4.41324,1.46612,-4.16259
522,4.50987,1.41227,-4.28304
523,4.56657,1.49153,-4.31612
524,4.5581,1.57502,-4.27733
525,4.70159,1.77549,-4.35345
526,4.68745,1.77325,-4.33909
527,4.88897,1.83509,-4.5315
528,4.91122,1.82412,-4.5599
529,4.78383,1.70958,-4.46793
530,4.81797,1.57109,-4.55461
531,4.77406,1.43364,-4.55371
532,4.65208,1.54709,-4.3873
533,4.6108,1.4843,-4.36536
534,4.61343,1.31947,-4.42072
535,4.61343,1.31947,-4.42072
536,4.61336,1.35556,-4.40971
537,4.61336,1.35556,-4.40971
538,4.39463,1.19225,-4.22982
539,4.46341,1.14016,-4.31532
540,4.46341,1.14016,-4.31532
541,4.38151,1.06751,-4.24948
542,4.50945,1.07007,-4.38065
543,4.38643,0.929861,-4.28674
544,4.35658,0.749454,-4.29163
545,4.30197,0.685075,-4.24707
546,4.30197,0.685075,-4.24707
547,4.297,0.659211,-4.24613
548,4.08646,0.594249,-4.04303
549,4.21197,0.719696,-4.15002
550,4.08604,0.718017,-4.02246
551,4.1414,0.601752,-4.09745
552,4.1414,0.601752,-4.09745
553,4.05305,0.659885,-3.99897
554,4.07074,0.750318,-4.001
555,4.09732,0.751903,-4.02774
556,4.09732,0.751903,-4.02774
557,4.09229,0.628862,-4.04368
558,4.13761,0.62949,-4.08944
559,4.2435,0.715943,-4.18266
560,4.2926,0.628465,-4.24634
561,4.20059,0.594171,-4.15836
562,4.17356,0.765582,-4.10274
563,4.19447,0.75191,-4.12652
564,4.19447,0.75191,-4.12652
565,4.16309,0.586678,-4.12154
566,4.16309,0.586678,-4.12154
567,4.25095,0.859142,-4.16323
568,4.2721,1.05709,-4.13925
569,4.25356,1.0428,-4.12375
570,4.18328,0.953257,-4.07322
571,4.21511,0.932472,-4.11068
572,4.09669,0.95293,-3.98432
573,4.10578,1.05786,-3.96717
574,4.16927,0.983312,-4.05166
575,4.03215,0.785889,-3.95482
576,3.99885,0.822005,-3.91345
577,3.99885,0.822005,-3.91345
578,4.03909,0.884562,-3.94104
579,4.03613,0.909251,-3.93238
580,4.00922,0.789501,-3.93072
581,3.91088,0.753478,-3.83761
582,4.11715,0.748017,-4.04863
583,4.01088,0.605287,-3.96494
584,3.95277,0.780054,-3.87504
585,3.94797,0.705337,-3.88446
586,3.90357,0.658094,-3.8477
587,3.9818,0.7954,-3.90154
588,3.87753,0.753002,-3.80371
