t,cg_iters
1,14033
2,14098
3,14069
4,13975
5,14034
6,14013
7,14116
8,13931
9,13956
10,13875
11,13796
12,13944
13,13936
14,14016
15,13933
16,13821
17,13899
18,13820
19,13788
20,13985
21,6375
22,6267
23,6298
24,6253
25,6333
26,6256
27,6265
28,6251
29,6269
30,6275
31,6254
32,6221
33,6228
34,6265
35,6256
36,6232
37,6214
38,6217
39,6190
40,6168
41,6190
42,6169
43,6225
44,6146
45,6166
46,6160
47,6123
48,6140
49,6133
50,6177
51,6190
52,6132
53,6108
54,6072
55,6090
56,6042
57,6094
58,6076
59,6119
60,6026
61,6046
62,6087
63,6054
64,6045
65,6067
66,6052
67,6159
68,6108
69,6050
70,6038
71,6053
72,6014
73,5998
74,6048
75,6030
76,6074
77,6057
78,6048
79,6059
80,6028
81,6059
82,6090
83,6058
84,5987
85,6009
86,6006
87,6053
88,5988
89,6028
90,5967
91,6015
92,5980
93,5953
94,6008
95,6013
96,6043
97,6147
98,6065
99,6063
100,6091
101,6026
102,6034
103,6035
104,6029
105,5998
106,6001
107,5968
108,6016
109,6095
110,6079
111,6088
112,6059
113,5984
114,6016
115,6080
116,6082
117,6058
118,6009
119,5996
120,5987
121,5998
122,5986
123,5977
124,6015
125,6011
126,5950
127,5966
128,5985
129,5964
130,6026
131,6020
132,6027
133,6064
134,5960
135,6025
136,5997
137,6002
138,6020
139,5968
140,5995
141,6049
142,5997
143,6002
144,5975
145,6031
146,6052
147,5980
148,5998
149,6012
150,6006
151,6002
152,6037
153,5998
154,6010
155,6022
156,5973
157,5974
158,5936
159,5937
160,5932
161,5956
162,5978
163,5986
164,6000
165,5998
166,6059
167,5982
168,5995
169,6013
170,6064
171,6062
172,6064
173,6040
174,6041
175,6024
176,5996
177,6050
178,6041
179,6041
180,6050
181,6022
182,6024
183,5997
184,6032
185,6032
186,6001
187,6016
188,5998
189,6018
190,5994
191,6067
192,6079
193,6071
194,6102
195,6072
196,6011
197,6025
198,6037
199,6036
200,6050
201,6002
202,5994
203,6046
204,6041
205,6052
206,6083
207,6016
208,6057
209,6108
210,6087
211,6023
212,6004
213,6042
214,6030
215,6004
216,6039
217,6008
218,5994
219,5997
220,6018
221,6028
222,6029
223,6022
224,5998
225,6044
226,6016
227,6084
228,6009
229,6055
230,6066
231,6042
232,6040
233,6036
234,5993
235,5967
236,5989
237,5955
238,5989
239,6047
240,6019
241,6031
242,6005
243,6041
