t,cg_iters
1,28822
2,28651
3,28608
4,29031
5,28638
6,28765
7,28872
8,29008
9,28653
10,28796
11,28502
12,28250
13,28622
14,28634
15,28709
16,28570
17,28454
18,28762
19,28626
20,28536
21,14399
22,14404
23,14382
24,14616
25,14442
26,14515
27,14321
28,14516
29,14445
30,14507
31,14651
32,14672
33,14595
34,14614
35,14696
36,14778
37,14549
38,14650
39,14821
40,14717
41,7446
42,7505
43,7515
44,7504
45,7476
46,7426
47,7375
48,7413
49,7511
50,7423
51,7373
52,7416
53,7485
54,7423
55,7482
56,7459
57,7427
58,7402
59,7389
60,7404
61,7399
62,7371
63,7422
64,7373
65,7433
66,7507
67,7397
68,7362
69,7401
70,7458
71,7412
72,7409
73,7409
74,7387
75,7364
76,7371
77,7412
78,7525
79,7456
80,7347
81,7325
82,7335
83,7322
84,7367
85,7319
86,7394
87,7397
88,7333
89,7259
90,7362
91,7454
92,7466
93,7379
94,7379
95,7443
96,7381
97,7378
98,7450
99,7297
100,7258
101,7213
102,7294
103,7256
104,7308
105,7296
106,7316
107,7388
108,7388
109,7355
110,7322
111,7360
112,7340
113,7339
114,7278
115,7331
116,7365
117,7500
118,7520
119,7482
120,7496
121,7497
122,7377
123,7384
124,7380
125,7399
126,7394
127,7333
128,7381
129,7375
130,7334
131,7299
132,7347
133,7369
134,7353
135,7416
136,7412
137,7285
138,7348
139,7358
140,7393
141,7352
142,7544
143,7593
144,7573
145,7537
146,7457
147,7504
148,7491
149,7498
150,7387
151,7405
152,7441
153,7406
154,7459
155,7417
156,7525
157,7553
158,7506
159,7418
160,7535
161,7500
162,7432
163,7360
164,7423
165,7519
166,7505
167,7472
168,7442
169,7259
170,7342
171,7382
172,7358
173,7477
174,7479
175,7440
176,7559
177,7426
178,7371
179,7433
180,7451
181,7495
182,7367
183,7414
184,7447
185,7461
186,7375
187,7397
188,7439
189,7551
190,7463
191,7414
192,7445
193,7493
194,7455
195,7421
196,7364
197,7310
198,7323
199,7427
200,7339
201,7369
202,7344
203,7330
204,7324
205,7336
206,7416
207,7321
208,7297
209,7390
210,7366
211,7407
212,7433
213,7384
214,7378
215,7385
216,7465
217,7446
218,7352
219,7347
220,7532
221,7504
222,7399
223,7385
224,7335
225,7328
226,7362
227,7426
228,7365
229,7349
230,7425
231,7434
232,7434
233,7371
234,7457
235,7501
236,7538
237,7518
238,7525
239,7419
240,7461
241,7332
242,7411
243,7420
244,7457
245,7567
246,7566
247,7515
248,7418
249,7470
250,7452
251,7427
252,7464
253,7450
254,7489
255,7401
256,7388
257,7425
258,7523
259,7461
260,7471
261,7529
262,7557
263,7531
264,7486
265,7551
266,7528
267,7470
268,7515
269,7437
270,7401
271,7452
272,7354
273,7380
274,7432
275,7358
276,7407
277,7495
278,7476
279,7436
280,7548
281,7474
282,7416
283,7464
284,7512
285,7504
286,7539
287,7504
288,7537
289,7500
290,7409
291,7370
292,7498
293,7477
294,7456
295,7494
296,7446
297,7381
298,7443
299,7432
300,7331
301,7343
302,7402
303,7427
304,7388
305,7396
306,7433
307,7451
308,7362
309,7293
310,7334
311,7368
312,7423
313,7438
314,7371
315,7403
316,7527
317,7537
318,7516
319,7421
320,7383
321,7382
322,7410
323,7358
324,7396
325,7343
326,7419
327,7421
328,7384
329,7385
330,7400
331,7456
332,7439
333,7474
334,7396
335,7349
336,7433
337,7473
338,7377
339,7416
340,7505
341,7496
342,7506
343,7579
344,7512
345,7436
346,7420
347,7549
348,7518
349,7449
350,7577
351,7441
352,7443
353,7472
354,7526
355,7509
356,7526
357,7454
358,7437
359,7491
360,7435
361,7458
362,7439
363,7583
364,7577
365,7532
366,7402
367,7402
368,7443
369,7428
370,7487
371,7389
372,7388
373,7413
374,7382
375,7456
376,7423
377,7482
378,7569
379,7524
380,7477
381,7488
382,7513
383,7501
384,7427
385,7484
386,7564
387,7544
388,7530
389,7567
390,7501
391,7500
392,7476
393,7395
394,7481
395,7405
396,7546
397,7622
398,7462
399,7428
400,7492
401,7455
402,7449
403,7521
404,7469
405,7538
406,7476
407,7481
408,7460
409,7409
410,7431
411,7477
412,7465
413,7576
414,7502
415,7542
416,7524
417,7537
418,7518
419,7516
420,7468
421,7447
422,7434
423,7532
424,7499
425,7548
426,7530
427,7560
428,7486
429,7508
430,7455
431,7499
432,7512
433,7395
434,7410
435,7498
436,7432
437,7370
438,7323
439,7394
440,7414
441,7482
442,7473
443,7391
444,7452
445,7470
446,7456
447,7423
448,7651
449,7464
450,7519
451,7464
452,7474
453,7378
454,7388
455,7465
456,7424
457,7512
458,7487
