t,cond_num
10,6.41481
20,6.40237
30,6.41801
40,6.41729
50,6.41415
60,6.45066
70,6.44404
80,6.39804
90,6.40666
100,6.36925
110,6.40709
120,6.47508
130,6.37322
140,6.40667
150,6.42195
160,6.49485
170,6.38343
180,6.44873
190,6.42773
200,6.40912
210,6.40892
220,6.47342
230,6.41583
240,6.4042
250,6.43099
260,6.47173
270,6.43343
280,6.45447
290,6.41642
300,6.39092
310,6.3996
320,6.40625
330,6.41859
340,6.44198
350,6.44457
360,6.43329
370,6.45293
380,6.48313
390,6.44966
400,6.43195
410,6.48014
420,6.43491
430,6.46426
440,6.4512
450,6.43527
460,6.44445
470,6.43151
480,6.40695
490,6.44126
500,6.41985
510,6.4171
520,6.45615
530,6.43275
540,6.47212
550,6.4222
560,6.45423
570,6.47394
580,6.45401
590,6.44171
600,6.38694
610,6.43699
620,6.44397
630,6.43686
640,6.42037
650,6.43711
660,6.44532
670,6.44797
680,6.41912
690,6.42756
700,6.42557
710,6.44716
720,6.447
730,6.43656
740,6.42505
750,6.43709
760,6.40943
770,6.46537
780,6.4703
790,6.47461
800,6.46929
810,6.44154
820,6.44388
830,6.4807
840,6.47375
850,6.46393
860,6.46989
870,6.48443
880,6.43176
890,6.5041
900,6.43836
910,6.4651
920,6.48731
930,6.49385
940,6.45682
950,6.42613
960,6.42963
970,6.45836
980,6.45931
990,6.47294
1000,6.4834
1010,6.52462
1020,6.42633
1030,6.5485
1040,6.42177
1050,6.43925
1060,6.41849
1070,6.50292
1080,6.47522
1090,6.46096
1100,6.46601
1110,6.43381
1120,6.45845
1130,6.48112
1140,6.46129
1150,6.43506
1160,6.43362
1170,6.42974
1180,6.4359
1190,6.40922
1200,6.43193
1210,6.43676
1220,6.41236
1230,6.48142
1240,6.4255
1250,6.48301
1260,6.44725
1270,6.44304
1280,6.40916
1290,6.43699
1300,6.42773
1310,6.40008
1320,6.45783
1330,6.46152
1340,6.48245
1350,6.4104
1360,6.43576
1370,6.43406
1380,6.45913
1390,6.51979
1400,6.52117
1410,6.44682
1420,6.46404
1430,6.44763
1440,6.44794
1450,6.44235
1460,6.48609
1470,6.43833
1480,6.40011
1490,6.50305
1500,6.44925
1510,6.46526
1520,6.42175
1530,6.4199
1540,6.45894
1550,6.48665
1560,6.48881
1570,6.49093
1580,6.44174
1590,6.47823
1600,6.5001
1610,6.44919
1620,6.4411
1630,6.44516
1640,6.42529
1650,6.49108
1660,6.46818
1670,6.44551
1680,6.40938
1690,6.49718
1700,6.50045
1710,6.48768
1720,6.46738
1730,6.58911
1740,6.42453
1750,6.4899
1760,6.48034
1770,6.42489
1780,6.46954
1790,6.44907
1800,6.45444
1810,6.45219
1820,6.42183
1830,6.49262
1840,6.49142
1850,6.45558
1860,6.46626
1870,6.44363
1880,6.47026
1890,6.41486
1900,6.41712
1910,6.48333
1920,6.38913
1930,6.44923
1940,6.43651
1950,6.44847
1960,6.4302
