ReTr(L),ImTr(L)
0.335964,0.848222
0.335964,0.848222
0.335964,0.848222
0.335964,0.848222
0.335964,0.848222
0.318458,0.864661
0.321685,0.859215
0.317003,0.862555
0.325294,0.860756
0.322816,0.86152
0.328795,0.860058
0.338835,0.850395
0.334657,0.858291
0.329605,0.855544
0.358716,0.841093
0.358754,0.84662
0.368273,0.841104
0.390846,0.827429
0.363725,0.840545
0.3862,0.829926
0.382396,0.831305
0.397959,0.823916
0.386842,0.831357
0.378274,0.835072
0.391767,0.828429
0.391767,0.828429
0.407599,0.821453
0.436557,0.805183
0.461754,0.792625
0.438066,0.805122
0.423059,0.806218
0.425851,0.809721
0.398675,0.820554
0.414166,0.811233
0.415511,0.809845
0.387714,0.823932
0.355275,0.843551
0.313531,0.860521
0.330466,0.849927
0.314729,0.855526
0.294864,0.862404
0.269135,0.872757
0.234454,0.882366
0.26566,0.872089
0.26566,0.872089
0.289625,0.865189
0.227679,0.87896
0.213833,0.885039
0.270705,0.867186
0.252591,0.879147
0.24119,0.877386
0.273547,0.869259
0.271705,0.871232
0.266933,0.869861
0.30272,0.861296
0.309208,0.855639
0.26789,0.872274
0.272562,0.868686
0.290774,0.866154
0.289133,0.8601
0.277265,0.868839
0.265952,0.871394
0.265952,0.871394
0.265952,0.871394
0.252519,0.876123
0.248376,0.869204
0.265122,0.875541
0.245994,0.875934
0.251159,0.87422
0.251159,0.87422
0.251159,0.87422
0.275526,0.86519
0.275526,0.86519
0.273899,0.865369
0.27607,0.866954
0.25278,0.87911
0.237547,0.875842
0.261709,0.869371
0.250151,0.873376
0.246381,0.872875
0.246381,0.872875
0.222175,0.886423
0.252785,0.873653
0.252785,0.873653
0.269745,0.868565
0.269168,0.867364
0.344569,0.845284
0.344569,0.845284
0.344569,0.845284
0.344569,0.845284
0.361409,0.836939
0.335161,0.843714
0.335161,0.843714
0.335161,0.843714
0.335161,0.843714
0.335161,0.843714
0.335161,0.843714
0.36256,0.837955
0.368341,0.8327
0.321571,0.851066
0.288702,0.865076
0.30014,0.853144
0.30014,0.853144
0.304046,0.860047
0.25283,0.872106
0.268869,0.867861
0.282965,0.856886
0.265983,0.868707
0.243541,0.876489
0.204524,0.885876
0.21158,0.881452
0.205471,0.882471
0.204979,0.884305
0.235479,0.88097
0.24159,0.875152
0.23819,0.872936
0.244353,0.870979
0.244353,0.870979
0.244353,0.870979
0.244353,0.870979
0.251528,0.869193
0.21466,0.885417
0.21466,0.885417
0.216776,0.877674
0.185799,0.88947
0.170962,0.890304
0.170962,0.890304
0.170962,0.890304
0.150141,0.898046
0.150141,0.898046
0.131689,0.899726
0.126065,0.899479
0.120879,0.89843
0.120879,0.89843
0.137281,0.895332
0.160725,0.895219
0.162534,0.89508
0.172008,0.888363
0.154943,0.891545
0.16588,0.891004
0.152441,0.894075
0.169614,0.88563
0.167612,0.883575
0.167612,0.883575
0.135041,0.892785
0.15098,0.890293
0.15098,0.890293
0.15098,0.890293
0.16177,0.891988
0.16177,0.891988
0.203289,0.882678
0.193704,0.879589
0.236623,0.871664
0.236623,0.871664
0.192861,0.88144
0.192694,0.879282
0.21752,0.877262
0.220324,0.8761
0.219571,0.879736
0.209223,0.880665
0.209375,0.885574
0.142536,0.895664
0.162976,0.888621
0.200075,0.880753
0.200075,0.880753
0.200075,0.880753
0.211014,0.878389
0.235609,0.873584
0.235609,0.873584
0.227467,0.87898
0.220944,0.87597
0.220944,0.87597
0.237535,0.872278
0.237535,0.872278
0.219139,0.873665
0.22219,0.876774
0.207924,0.877825
0.184103,0.883385
0.181311,0.883502
0.181311,0.883502
0.181311,0.883502
0.170851,0.88744
0.170851,0.88744
0.199424,0.88098
0.220307,0.874267
0.247603,0.870777
0.235747,0.871366
0.230068,0.866895
0.230068,0.866895
0.208885,0.88137
0.196967,0.879631
0.196967,0.879631
0.222555,0.873591
0.222555,0.873591
0.15492,0.891765
0.133481,0.890999
0.145216,0.893695
0.175987,0.886599
0.172886,0.886824
0.177322,0.88905
0.192409,0.882567
0.184853,0.882855
0.184853,0.882855
0.184853,0.882855
0.160628,0.890234
0.161139,0.889863
0.157131,0.890449
0.128232,0.896317
0.11247,0.896713
0.101344,0.899713
0.135426,0.895694
0.145084,0.894153
0.145084,0.894153
0.166944,0.888305
0.152504,0.89325
