MDTU,min_width,max_width
1,0.0432003,0.0320537
2,0.0432003,0.0320537
3,0.0432003,0.0320537
4,0.0432003,0.0320537
5,0.0432003,0.0320537
6,0.0507703,0.0382562
7,0.0517272,0.0391073
8,0.0522121,0.039608
9,0.0524654,0.0394208
10,0.051372,0.0385061
11,0.051537,0.0390079
12,0.0491525,0.0377645
13,0.0507216,0.0381994
14,0.0501299,0.0370249
15,0.0492539,0.0365366
16,0.0488922,0.0366615
17,0.0500138,0.0375338
18,0.0488453,0.0365536
19,0.0467542,0.0350095
20,0.0456795,0.0338638
21,0.0445243,0.0332568
22,0.0452335,0.0332737
23,0.044576,0.0331811
24,0.0450232,0.0331384
25,0.0450497,0.0332871
26,0.0450497,0.0332871
27,0.0457129,0.0336455
28,0.0464187,0.0344319
29,0.0451065,0.0329319
30,0.0443884,0.0325771
31,0.0437732,0.0317775
32,0.0419709,0.0313604
33,0.0408225,0.029837
34,0.0396947,0.0288741
35,0.0420993,0.0303757
36,0.0431098,0.0311309
37,0.0409349,0.0298379
38,0.0419858,0.0306884
39,0.0421337,0.0312976
40,0.0412864,0.0305252
41,0.0414565,0.0307124
42,0.0413153,0.0307331
43,0.0420055,0.0312767
44,0.0421987,0.0320988
45,0.0421987,0.0320988
46,0.0425435,0.032102
47,0.0436804,0.0327889
48,0.0432028,0.0321252
49,0.0435923,0.0326966
50,0.0427882,0.0312518
51,0.0417745,0.0313545
52,0.0434273,0.0320253
53,0.0452163,0.0335683
54,0.0448291,0.0334764
55,0.0440376,0.0319571
56,0.0451827,0.0328735
57,0.0442574,0.0317512
58,0.044053,0.0321044
59,0.0446045,0.0324822
60,0.0436096,0.0322857
61,0.0434996,0.0318254
62,0.0429673,0.0314989
63,0.0429673,0.0314989
64,0.0429673,0.0314989
65,0.0431363,0.0317272
66,0.0443193,0.0326362
67,0.0439811,0.0323485
68,0.0444715,0.0325572
69,0.0448268,0.0328566
70,0.0448268,0.0328566
71,0.0448268,0.0328566
72,0.0438962,0.0324051
73,0.0438962,0.0324051
74,0.0450868,0.032753
75,0.0463042,0.0340367
76,0.0456623,0.033389
77,0.0447617,0.0326493
78,0.0450406,0.0328905
79,0.0431977,0.0309443
80,0.0445715,0.031878
81,0.0445715,0.031878
82,0.043869,0.0320111
83,0.0443917,0.0322906
84,0.0443917,0.0322906
85,0.0447459,0.0319295
86,0.0433868,0.0319928
87,0.0438062,0.0321571
88,0.0438062,0.0321571
89,0.0438062,0.0321571
90,0.0438062,0.0321571
91,0.0456067,0.0333729
92,0.0447505,0.0328826
93,0.0447505,0.0328826
94,0.0447505,0.0328826
95,0.0447505,0.0328826
96,0.0447505,0.0328826
97,0.0447505,0.0328826
98,0.0457931,0.0330713
99,0.045866,0.0331465
100,0.0460276,0.0340556
101,0.0448195,0.0332249
102,0.0476387,0.035214
103,0.0476387,0.035214
104,0.0464801,0.0335659
105,0.0448175,0.0325151
106,0.0430066,0.0312975
107,0.0418474,0.0304182
108,0.0404355,0.0289282
109,0.0422474,0.0306908
110,0.0418505,0.0314087
111,0.0434124,0.0315622
112,0.0411979,0.0303634
113,0.0422982,0.0307577
114,0.0395746,0.029303
115,0.0403792,0.0295927
116,0.0399595,0.0299537
117,0.0414239,0.0296994
118,0.0414239,0.0296994
119,0.0414239,0.0296994
120,0.0414239,0.0296994
121,0.0423935,0.0305001
122,0.0420275,0.0306385
123,0.0420275,0.0306385
124,0.0416721,0.0303649
125,0.0421562,0.0308544
126,0.0422883,0.0303115
127,0.0422883,0.0303115
128,0.0422883,0.0303115
129,0.0415177,0.0303645
130,0.0415177,0.0303645
131,0.0405919,0.0295094
132,0.0400366,0.0291534
133,0.0412343,0.0307823
134,0.0412343,0.0307823
135,0.0416917,0.0314139
136,0.0412239,0.0308615
137,0.0407763,0.0295166
138,0.040379,0.0295819
139,0.0404847,0.0291514
140,0.0406316,0.0292759
141,0.0405765,0.0296707
142,0.0406291,0.0293945
143,0.0415776,0.0301499
144,0.0415776,0.0301499
145,0.0406315,0.0299354
146,0.0407812,0.0297408
147,0.0407812,0.0297408
148,0.0407812,0.0297408
149,0.0410746,0.0297644
150,0.0410746,0.0297644
151,0.0420403,0.0302629
152,0.0427822,0.0310481
153,0.0413794,0.0300653
154,0.0413794,0.0300653
155,0.0411622,0.0302075
156,0.0414009,0.0301851
157,0.041635,0.0300864
158,0.0435864,0.0315366
159,0.0433758,0.0311859
160,0.0442038,0.0314424
161,0.0438448,0.0309961
162,0.042226,0.0301093
163,0.0406577,0.0296549
164,0.0405399,0.0294849
165,0.0405399,0.0294849
166,0.0405399,0.0294849
167,0.0420706,0.0303156
168,0.042041,0.0299283
169,0.042041,0.0299283
170,0.0421493,0.030375
171,0.0416573,0.0302536
172,0.0416573,0.0302536
173,0.0414147,0.0300462
174,0.0414147,0.0300462
175,0.0398774,0.0290369
176,0.0405485,0.0292045
177,0.0400087,0.0290189
178,0.0401247,0.028717
179,0.0400184,0.0285767
180,0.0400184,0.0285767
181,0.0400184,0.0285767
