MDTU,S_F
1,7.48659e-06
2,7.48659e-06
3,7.48659e-06
4,7.48659e-06
5,7.48659e-06
6,7.42556e-06
7,7.48086e-06
8,7.44556e-06
9,7.56414e-06
10,7.51808e-06
11,7.50703e-06
12,7.48957e-06
13,7.5328e-06
14,7.58378e-06
15,7.56897e-06
16,7.53993e-06
17,7.6084e-06
18,7.56296e-06
19,7.47463e-06
20,7.48705e-06
21,7.48015e-06
22,7.57047e-06
23,7.57064e-06
24,7.60156e-06
25,7.6852e-06
26,7.6852e-06
27,7.69244e-06
28,7.71201e-06
29,7.68929e-06
30,7.63616e-06
31,7.61628e-06
32,7.56641e-06
33,7.63042e-06
34,7.48687e-06
35,7.63327e-06
36,7.64975e-06
37,7.6253e-06
38,7.74951e-06
39,7.69612e-06
40,7.76537e-06
41,7.64607e-06
42,7.70953e-06
43,7.76183e-06
44,7.78809e-06
45,7.78809e-06
46,7.79272e-06
47,7.7984e-06
48,7.74992e-06
49,7.80031e-06
50,7.82994e-06
51,7.75104e-06
52,7.86209e-06
53,7.94488e-06
54,7.84329e-06
55,7.9246e-06
56,7.95786e-06
57,7.97699e-06
58,7.94054e-06
59,7.9527e-06
60,7.91971e-06
61,7.87525e-06
62,7.8841e-06
63,7.8841e-06
64,7.8841e-06
65,7.83336e-06
66,7.92459e-06
67,7.8559e-06
68,7.98049e-06
69,7.93668e-06
70,7.93668e-06
71,7.93668e-06
72,8.01532e-06
73,8.01532e-06
74,7.89833e-06
75,7.97128e-06
76,7.98186e-06
77,7.85909e-06
78,7.92937e-06
79,7.92423e-06
80,7.93563e-06
81,7.93563e-06
82,7.93967e-06
83,8.01429e-06
84,8.01429e-06
85,7.94837e-06
86,7.94125e-06
87,7.98548e-06
88,7.98548e-06
89,7.98548e-06
90,7.98548e-06
91,7.99188e-06
92,7.96581e-06
93,7.96581e-06
94,7.96581e-06
95,7.96581e-06
96,7.96581e-06
97,7.96581e-06
98,8.03995e-06
99,8.03548e-06
100,8.02997e-06
101,8.15056e-06
102,8.17292e-06
103,8.17292e-06
104,8.08905e-06
105,7.99728e-06
106,7.94493e-06
107,8.07892e-06
108,8.14e-06
109,8.01379e-06
110,8.10637e-06
111,7.98228e-06
112,7.98211e-06
113,8.01996e-06
114,8.0006e-06
115,8.09839e-06
116,7.97431e-06
117,7.98372e-06
118,7.98372e-06
119,7.98372e-06
120,7.98372e-06
121,8.07291e-06
122,7.94688e-06
123,7.94688e-06
124,8.02194e-06
125,7.95141e-06
126,8.02017e-06
127,8.02017e-06
128,8.02017e-06
129,8.02161e-06
130,8.02161e-06
131,7.94246e-06
132,8.01409e-06
133,8.14007e-06
134,8.14007e-06
135,8.22323e-06
136,8.09805e-06
137,8.1879e-06
138,8.12746e-06
139,8.04725e-06
140,8.07796e-06
141,8.10582e-06
142,8.32662e-06
143,8.34825e-06
144,8.34825e-06
145,8.38172e-06
146,8.28045e-06
147,8.28045e-06
148,8.28045e-06
149,8.29864e-06
150,8.29864e-06
151,8.30612e-06
152,8.232e-06
153,8.35347e-06
154,8.35347e-06
155,8.26533e-06
156,8.28118e-06
157,8.23634e-06
158,8.14585e-06
159,8.19068e-06
160,8.21762e-06
161,8.23754e-06
162,8.23153e-06
163,8.20183e-06
164,8.14825e-06
165,8.14825e-06
166,8.14825e-06
167,8.11643e-06
168,8.10662e-06
169,8.10662e-06
170,8.16463e-06
171,8.31501e-06
172,8.31501e-06
173,8.34874e-06
174,8.34874e-06
175,8.36405e-06
176,8.33543e-06
177,8.23785e-06
178,8.23657e-06
179,8.13724e-06
180,8.13724e-06
181,8.13724e-06
182,8.26487e-06
183,8.26487e-06
184,8.27558e-06
185,8.32486e-06
186,8.40828e-06
187,8.36091e-06
188,8.27354e-06
189,8.27354e-06
190,8.2213e-06
191,8.22159e-06
192,8.22159e-06
193,8.25841e-06
194,8.25841e-06
195,8.24809e-06
196,8.20213e-06
197,8.21918e-06
198,8.35288e-06
199,8.37344e-06
200,8.38045e-06
201,8.39838e-06
202,8.34353e-06
203,8.34353e-06
204,8.34353e-06
205,8.1846e-06
206,8.36292e-06
207,8.26171e-06
208,8.2867e-06
209,8.24324e-06
210,8.14845e-06
211,8.1658e-06
212,8.06396e-06
213,8.06396e-06
214,8.16596e-06
215,8.04101e-06
216,8.05605e-06
217,8.14421e-06
218,8.24847e-06
219,8.32116e-06
220,8.29725e-06
221,8.30192e-06
222,8.23259e-06
223,8.21347e-06
224,8.18779e-06
225,8.18571e-06
226,8.18015e-06
227,8.18015e-06
228,8.18015e-06
229,8.23987e-06
230,8.27353e-06
231,8.2844e-06
232,8.1746e-06
233,8.21082e-06
234,8.23687e-06
235,8.23687e-06
236,8.23313e-06
237,8.23313e-06
238,8.23313e-06
239,8.23313e-06
240,8.28452e-06
241,8.22471e-06
242,8.22471e-06
243,8.14983e-06
244,8.14983e-06
245,8.21522e-06
246,8.21522e-06
247,8.17175e-06
248,8.14478e-06
249,8.11804e-06
250,8.16735e-06
251,8.16735e-06
252,8.07711e-06
253,8.07711e-06
254,8.07711e-06
255,8.11554e-06
256,8.11554e-06
257,8.13151e-06
258,8.12712e-06
259,8.12712e-06
260,8.17209e-06
261,8.23106e-06
262,8.24243e-06
263,8.16756e-06
264,8.31912e-06
265,8.31912e-06
266,8.29775e-06
267,8.29775e-06
268,8.20856e-06
269,8.12793e-06
270,8.17573e-06
271,8.17573e-06
272,8.27844e-06
273,8.31958e-06
274,8.23895e-06
275,8.21211e-06
276,8.28569e-06
277,8.28569e-06
278,8.2299e-06
279,8.2299e-06
280,8.26567e-06
281,8.3823e-06
282,8.37237e-06
283,8.42819e-06
284,8.42819e-06
285,8.4784e-06
286,8.4784e-06
287,8.4784e-06
288,8.4784e-06
289,8.57954e-06
290,8.57954e-06
291,8.5586e-06
292,8.41841e-06
293,8.41841e-06
294,8.42771e-06
295,8.31448e-06
296,8.37732e-06
297,8.37732e-06
298,8.44002e-06
299,8.36126e-06
300,8.30173e-06
301,8.30173e-06
302,8.2546e-06
303,8.26342e-06
304,8.23781e-06
305,8.14642e-06
306,8.14956e-06
307,8.14956e-06
308,8.12784e-06
309,8.19783e-06
310,8.168e-06
311,8.17857e-06
312,8.17857e-06
313,8.17461e-06
314,8.11199e-06
315,8.17099e-06
316,8.19276e-06
317,8.19213e-06
318,8.22046e-06
319,8.22046e-06
320,8.15328e-06
321,8.15328e-06
322,8.15328e-06
323,8.15328e-06
324,8.15328e-06
325,8.17152e-06
326,8.11308e-06
327,8.11308e-06
328,8.11308e-06
329,8.22792e-06
330,8.22792e-06
331,8.18076e-06
332,8.18076e-06
333,8.22581e-06
334,8.21153e-06
335,8.27936e-06
336,8.20395e-06
337,8.19202e-06
338,8.1596e-06
339,8.14883e-06
340,8.14576e-06
341,8.18777e-06
342,8.24341e-06
343,8.24341e-06
344,8.14677e-06
345,8.11373e-06
346,8.23791e-06
347,8.11316e-06
348,8.11316e-06
349,8.11316e-06
350,8.09592e-06
351,8.16308e-06
352,8.17829e-06
353,8.23041e-06
354,8.23041e-06
355,8.23041e-06
356,8.23041e-06
357,8.19929e-06
358,8.19929e-06
359,8.19929e-06
360,8.28358e-06
361,8.22581e-06
362,8.24207e-06
363,8.24207e-06
364,8.09053e-06
365,8.15336e-06
366,8.15336e-06
