t,e^(-dS)
1,0.33588
2,0.328901
3,0.318224
4,0.333537
5,0.354162
6,0.324977
7,1.06906
8,1.00291
9,1.00242
10,1.07978
11,0.980973
12,1.06906
13,1.08077
14,1.08592
15,1.12761
16,1.04985
17,0.9761
18,1.10476
19,0.954221
20,1.15523
21,1.61365
22,1.2359
23,1.14282
24,1.0368
25,1.14545
26,0.65129
27,1.4006
28,1.1033
29,1.0746
30,1.17928
31,0.825885
32,0.773059
33,0.872494
34,1.03943
35,1.32379
36,1.1788
37,1.3473
38,1.14008
39,0.902578
40,1.28467
41,1.61414
42,1.27239
43,0.775071
44,0.955653
45,0.22741
46,1.78854
47,1.16381
48,0.473738
49,1.42262
50,0.726367
51,2.10876
52,0.651681
53,1.30957
54,1.24832
55,0.712482
56,2.64296
57,0.640632
58,8.093
59,1.6723
60,1.09408
61,1.39194
62,2.62663
63,0.340275
64,0.412838
65,1.08544
66,0.764602
67,0.955653
68,2.50202
69,2.94468
70,0.325302
71,0.606773
72,0.955338
73,0.401439
74,0.622507
75,4.32322
76,0.977106
77,1.94294
78,1.12479
79,1.81593
80,0.973566
81,0.494553
82,0.75707
83,3.466
84,0.284222
85,0.692879
86,0.578047
87,1.2084
88,0.249075
89,0.649339
90,0.755255
91,0.85959
92,0.793898
93,0.110692
94,0.437753
95,0.189949
96,0.527082
97,0.408771
98,1.51968
99,0.753294
100,0.639992
101,0.815218
102,0.707512
103,0.250074
104,0.266868
105,0.960837
106,0.844762
107,0.83778
108,6.11656
109,3.10185
110,0.726076
111,1.65632
112,0.570866
113,1.03291
114,4.52221
115,1.20852
116,2.05505
117,1.70711
118,0.512118
119,0.713481
120,0.457261
121,0.579784
122,1.04404
123,0.227865
124,1.446
125,3.33676
126,1.402
127,0.615389
128,0.160735
129,1.39612
130,0.507175
131,2.11954
132,0.751864
133,3.43151
134,0.564791
135,2.44783
136,0.995635
137,1.00411
138,1.10087
139,0.337902
140,1.41171
141,0.803161
142,0.94415
143,1.01243
144,0.293171
145,1.21131
146,1.3139
147,0.536387
148,0.329559
149,2.21488
150,0.630653
151,1.66562
152,0.734254
153,0.273624
154,0.27036
155,1.30356
156,1.55535
157,0.766286
158,1.25873
159,2.25196
160,2.07467
161,0.497182
162,3.70617
163,1.19268
164,0.893419
165,0.144858
166,0.609144
167,2.05217
168,1.70182
169,0.454935
170,1.51634
171,0.557719
172,0.524295
173,0.729132
174,0.628009
175,0.316004
176,1.9213
177,1.28672
178,1.15154
179,0.715624
180,0.541507
181,0.285361
182,0.698095
183,0.361317
184,0.541777
185,0.12307
186,0.947063
187,1.213
188,0.697746
189,0.561188
190,1.57334
191,3.20913
192,0.109372
193,1.92264
194,0.466639
195,1.07088
196,2.83488
197,0.782939
198,0.705182
199,1.0022
200,0.447535
201,0.552446
202,4.12061
203,0.333537
204,0.441667
205,0.267938
206,1.01167
207,1.21119
208,1.47875
209,0.706381
210,1.04614
211,0.92367
212,1.05723
213,0.714194
214,1.03669
215,0.824235
216,1.91343
217,0.714623
218,0.448386
219,3.46253
220,4.60895
221,2.43513
222,0.669449
223,0.992248
224,0.787415
225,0.636481
226,0.624877
227,0.378894
228,0.178708
229,0.641145
230,0.870576
231,0.462597
232,0.427372
233,1.86675
234,1.33096
235,0.196715
236,3.21556
237,0.629519
238,0.826794
239,0.388291
240,2.77875
241,0.857701
242,0.173427
243,0.56819
244,0.4694
245,0.535208
246,0.387128
247,0.961731
248,0.735062
249,2.79268
250,1.10228
251,0.13068
252,0.81302
253,0.122212
254,0.614528
255,0.357364
256,0.136559
257,0.536119
258,0.166127
259,0.256404
260,0.381937
261,1.68961
262,0.640312
263,1.33442
264,2.03115
265,0.261061
266,0.428699
267,0.257175
268,0.961789
269,6.30284
270,0.418407
271,0.771977
272,2.71177
273,2.32728
274,1.17457
275,1.4829
276,1.06747
277,0.652007
278,0.752466
279,0.248329
280,0.508292
281,0.534566
282,1.27061
283,1.48483
284,0.334874
285,0.547058
286,0.237877
287,0.113268
288,0.330549
289,3.24138
290,0.361317
291,2.36647
292,0.324004
293,0.59762
294,0.613485
295,1.02562
296,1.34205
297,0.444769
298,1.51059
299,0.283087
300,0.17153
301,0.196912
302,1.48959
303,0.615205
304,2.4801
305,2.67754
306,0.44428
307,0.617979
308,0.400036
309,3.27723
310,3.86902
311,0.765367
312,0.706169
313,4.53579
314,0.430934
315,0.960434
316,0.90713
317,4.78267
318,0.455026
319,0.391997
320,1.33884
321,0.498925
322,0.304221
323,0.325302
324,0.2595
325,0.948721
326,2.88637
327,0.253853
328,0.823905
329,0.78986
330,0.371168
331,1.01876
332,0.336216
333,0.413251
334,1.08023
335,0.898077
336,2.54696
337,0.387825
338,3.24138
339,0.465846
340,3.8
341,0.484034
342,0.788755
343,0.982328
344,0.610852
345,0.315688
346,3.24138
347,0.204538
348,0.518301
349,0.381212
350,1.74281
351,0.426988
352,1.24421
353,0.397405
354,0.476399
355,0.423967
356,0.19052
357,1.18661
358,0.127581
359,0.245367
360,0.83644
361,4.67393
362,0.992718
363,0.645068
364,0.558668
365,0.862345
366,0.180504
367,0.51263
368,0.117068
369,1.91171
370,0.418826
371,1.9802
372,0.339596
373,0.624877
374,1.07368
375,1.7272
376,0.343352
377,0.544275
378,3.46946
379,0.647977
380,0.510176
381,0.424433
382,4.82109
383,0.343009
384,0.350638
385,1.678
386,5.84742
387,0.686946
388,0.409753
389,1.22851
390,1.16276
391,0.354517
392,0.596068
393,0.574589
394,2.20318
395,0.19282
396,2.8434
397,0.393057
398,2.58132
399,0.235275
400,2.05279
401,0.381746
402,1.31114
403,1.1714
404,0.883733
405,0.35134
406,3.48685
407,2.43854
408,2.21732
409,2.57796
410,0.940043
411,2.10686
412,0.530731
413,0.205358
414,0.476446
415,3.15188
416,0.611647
417,0.403128
418,1.20057
419,2.34949
420,1.56096
421,0.342666
422,1.13508
423,0.131467
424,1.28904
425,0.96102
426,1.72806
427,1.55924
428,1.35527
429,0.57138
430,0.831354
431,0.330549
432,0.298496
433,1.22324
434,1.12536
435,0.506161
436,0.385043
437,2.15437
438,0.277204
439,0.411396
440,0.980758
441,4.0552
442,1.57318
443,3.19952
444,0.244877
445,0.625753
446,0.673815
447,0.572353
448,0.451672
449,2.62085
450,0.219588
451,0.567281
452,0.548647
453,2.0532
454,0.512425
455,0.797798
456,0.15614
457,0.957394
458,0.187683
459,0.0926432
460,0.290254
461,0.370575
462,0.216752
463,1.69503
464,1.13826
