t,eps_f,eps_g
10,0.0104167,0.000868056
20,0.0208333,0.00173611
30,0.0277778,0.00231481
40,0.0333333,0.00277778
50,0.0333333,0.00277778
60,0.0384615,0.00320513
70,0.0384615,0.00320513
80,0.0384615,0.00320513
90,0.0384615,0.00320513
100,0.0384615,0.00320513
110,0.0384615,0.00384615
120,0.0416667,0.00416667
130,0.0416667,0.00416667
140,0.0416667,0.00416667
150,0.0416667,0.00416667
160,0.0416667,0.00416667
170,0.0416667,0.00416667
180,0.0416667,0.00416667
190,0.0416667,0.00416667
200,0.0416667,0.00416667
210,0.0454545,0.00454545
220,0.0454545,0.00454545
230,0.0454545,0.00454545
240,0.0454545,0.00454545
250,0.0454545,0.00454545
260,0.0416667,0.00416667
270,0.0416667,0.00416667
280,0.0416667,0.00416667
290,0.0416667,0.00416667
300,0.0416667,0.00416667
310,0.0416667,0.00416667
320,0.0416667,0.00416667
330,0.0416667,0.00416667
340,0.0416667,0.00416667
350,0.0416667,0.00416667
360,0.0416667,0.00416667
370,0.0416667,0.00416667
380,0.0416667,0.00416667
390,0.0416667,0.00416667
400,0.0416667,0.00416667
410,0.0416667,0.00416667
420,0.0416667,0.00416667
430,0.0416667,0.00416667
440,0.0416667,0.00416667
450,0.0416667,0.00416667
460,0.0416667,0.00416667
470,0.0416667,0.00416667
480,0.0416667,0.00416667
490,0.0416667,0.00416667
500,0.0416667,0.00416667
510,0.0416667,0.00416667
520,0.0416667,0.00416667
530,0.0416667,0.00416667
540,0.0416667,0.00416667
550,0.0416667,0.00416667
560,0.0416667,0.00416667
570,0.0416667,0.00416667
580,0.0416667,0.00416667
590,0.0416667,0.00416667
600,0.0416667,0.00416667
610,0.0416667,0.00416667
620,0.0416667,0.00416667
630,0.0416667,0.00416667
640,0.0416667,0.00416667
650,0.0416667,0.00416667
660,0.0416667,0.00416667
670,0.0416667,0.00416667
680,0.0416667,0.00416667
690,0.0416667,0.00416667
700,0.0416667,0.00416667
710,0.0416667,0.00416667
720,0.0416667,0.00416667
730,0.0416667,0.00416667
740,0.0416667,0.00416667
750,0.0416667,0.00416667
760,0.0416667,0.00416667
770,0.0416667,0.00416667
780,0.0416667,0.00416667
790,0.0416667,0.00416667
800,0.0416667,0.00416667
810,0.0416667,0.00416667
820,0.0416667,0.00416667
830,0.0416667,0.00416667
840,0.0416667,0.00416667
850,0.0416667,0.00416667
860,0.0416667,0.00416667
870,0.0416667,0.00416667
880,0.0416667,0.00416667
890,0.0416667,0.00416667
900,0.0416667,0.00416667
910,0.0416667,0.00416667
920,0.0416667,0.00416667
930,0.0416667,0.00416667
940,0.0416667,0.00416667
950,0.0416667,0.00416667
960,0.0416667,0.00416667
970,0.0416667,0.00416667
980,0.0416667,0.00416667
990,0.0416667,0.00416667
1000,0.0416667,0.00416667
1010,0.0416667,0.00416667
1020,0.0416667,0.00416667
1030,0.0416667,0.00416667
1040,0.0416667,0.00416667
1050,0.0416667,0.00416667
1060,0.0416667,0.00416667
1070,0.0416667,0.00416667
1080,0.0416667,0.00416667
1090,0.0416667,0.00416667
1100,0.0416667,0.00416667
1110,0.0416667,0.00416667
1120,0.0416667,0.00416667
1130,0.0416667,0.00416667
1140,0.0416667,0.00416667
1150,0.0416667,0.00416667
1160,0.0416667,0.00416667
1170,0.0416667,0.00416667
1180,0.0416667,0.00416667
1190,0.0416667,0.00416667
1200,0.0416667,0.00416667
1210,0.0416667,0.00416667
1220,0.0416667,0.00416667
1230,0.0416667,0.00416667
1240,0.0416667,0.00416667
1250,0.0416667,0.00416667
1260,0.0416667,0.00416667
1270,0.0416667,0.00416667
1280,0.0416667,0.00416667
1290,0.0416667,0.00416667
1300,0.0416667,0.00416667
1310,0.0416667,0.00416667
1320,0.0416667,0.00416667
1330,0.0416667,0.00416667
1340,0.0416667,0.00416667
1350,0.0416667,0.00416667
1360,0.0416667,0.00416667
1370,0.0416667,0.00416667
1380,0.0416667,0.00416667
1390,0.0416667,0.00416667
1400,0.0416667,0.00416667
1410,0.0416667,0.00416667
1420,0.0416667,0.00416667
1430,0.0416667,0.00416667
1440,0.0416667,0.00416667
1450,0.0416667,0.00416667
1460,0.0416667,0.00416667
1470,0.0416667,0.00416667
1480,0.0416667,0.00416667
1490,0.0416667,0.00416667
1500,0.0416667,0.00416667
1510,0.0416667,0.00416667
1520,0.0416667,0.00416667
1530,0.0416667,0.00416667
1540,0.0416667,0.00416667
1550,0.0416667,0.00416667
1560,0.0416667,0.00416667
1570,0.0416667,0.00416667
1580,0.0416667,0.00416667
1590,0.0416667,0.00416667
1600,0.0416667,0.00416667
1610,0.0416667,0.00416667
1620,0.0416667,0.00416667
1630,0.0416667,0.00416667
1640,0.0416667,0.00416667
1650,0.0416667,0.00416667
1660,0.0416667,0.00416667
1670,0.0416667,0.00416667
1680,0.0416667,0.00416667
1690,0.0416667,0.00416667
1700,0.0416667,0.00416667
1710,0.0416667,0.00416667
1720,0.0416667,0.00416667
1730,0.0416667,0.00416667
1740,0.0416667,0.00416667
1750,0.0416667,0.00416667
1760,0.0416667,0.00416667
1770,0.0416667,0.00416667
1780,0.0416667,0.00416667
1790,0.0416667,0.00416667
1800,0.0416667,0.00416667
1810,0.0416667,0.00416667
1820,0.0416667,0.00416667
1830,0.0416667,0.00416667
1840,0.0416667,0.00416667
1850,0.0416667,0.00416667
1860,0.0416667,0.00416667
1870,0.0416667,0.00416667
1880,0.0416667,0.00416667
1890,0.0416667,0.00416667
1900,0.0416667,0.00416667
1910,0.0416667,0.00416667
1920,0.0416667,0.00416667
1930,0.0416667,0.00416667
1940,0.0416667,0.00416667
1950,0.0416667,0.00416667
1960,0.0416667,0.00416667
1970,0.0416667,0.00416667
1980,0.0416667,0.00416667
1990,0.0416667,0.00416667
2000,0.0416667,0.00416667
2010,0.0416667,0.00416667
2020,0.0416667,0.00416667
2030,0.0416667,0.00416667
2040,0.0416667,0.00416667
2050,0.0416667,0.00416667
