ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.990535,-0.0117849,null,null,null
-0.0179932,null,0.0249074,null,null
-0.242435,null,null,-0.050627,null
-0.0010446,null,null,null,-0.0051004
0.990413,-0.0144239,null,null,null
-0.0667723,null,0.0644049,null,null
-0.271608,null,null,-0.0605743,null
0.00255869,null,null,null,0.000640439
0.990215,-0.0160446,null,null,null
-0.0591959,null,0.0961299,null,null
-0.309484,null,null,-0.0621244,null
0.00356976,null,null,null,-0.0021828
0.99018,-0.0174986,null,null,null
-0.000753971,null,0.0782929,null,null
-0.313142,null,null,0.0323811,null
0.00769451,null,null,null,0.00560139
0.990071,-0.0134307,null,null,null
0.0239141,null,0.028828,null,null
-0.276734,null,null,-0.0057659,null
-0.000685707,null,null,null,0.000816304
0.9902,-0.0145203,null,null,null
-0.0133192,null,0.0530687,null,null
-0.233102,null,null,-0.0430024,null
0.00575053,null,null,null,0.00232141
0.990236,-0.0128228,null,null,null
-0.0541446,null,0.0972907,null,null
-0.220294,null,null,-0.0278368,null
-0.00253296,null,null,null,-0.00137454
0.990058,-0.0172449,null,null,null
-0.0579825,null,0.121749,null,null
-0.145577,null,null,-0.072398,null
-0.0053236,null,null,null,-0.000227429
0.989988,-0.0182234,null,null,null
-0.0754329,null,0.0879445,null,null
-0.157214,null,null,-0.0321715,null
-0.000955391,null,null,null,0.00138522
0.990274,-0.0168128,null,null,null
-0.0881357,null,0.0743489,null,null
-0.110168,null,null,-0.0742783,null
-0.000237723,null,null,null,-0.00145679
0.99007,-0.0137556,null,null,null
-0.0454846,null,0.108256,null,null
-0.113315,null,null,-0.103003,null
0.000964805,null,null,null,0.0038145
0.990431,-0.00375295,null,null,null
-0.0110776,null,0.11023,null,null
-0.0819616,null,null,-0.11119,null
0.00308606,null,null,null,0.00366542
0.990341,-0.00546331,null,null,null
-0.0182654,null,0.0536086,null,null
-0.104781,null,null,-0.0721141,null
0.000977181,null,null,null,0.0032112
0.990439,-0.00417444,null,null,null
0.0020352,null,0.0568731,null,null
-0.156644,null,null,-0.127908,null
-0.00292808,null,null,null,0.00143223
0.990539,-0.0079992,null,null,null
0.034615,null,0.0562952,null,null
-0.182239,null,null,-0.0735418,null
-0.00295989,null,null,null,0.00521264
0.99032,-0.00897506,null,null,null
0.00380633,null,0.049171,null,null
-0.140791,null,null,-0.0638482,null
0.000481271,null,null,null,-0.000481456
0.990234,-0.00238448,null,null,null
0.0426691,null,0.114453,null,null
-0.141437,null,null,-0.0696891,null
0.00451487,null,null,null,0.00691041
0.98998,-0.00111006,null,null,null
0.00557116,null,0.107978,null,null
-0.139329,null,null,-0.0273641,null
-0.00070158,null,null,null,0.00254669
