MDTU,min_width,max_width
1,0.0648006,0.0424147
2,0.0626742,0.0404312
3,0.0625779,0.0410285
4,0.0600448,0.0382712
5,0.0583298,0.0373537
6,0.0590357,0.0385194
7,0.0594836,0.0387122
8,0.0573746,0.0370526
9,0.0550846,0.0346914
10,0.0538511,0.0340923
11,0.0547409,0.0347088
12,0.0551334,0.0355258
13,0.0538571,0.0346469
14,0.0553636,0.0351837
15,0.0523574,0.0327244
16,0.0537234,0.0342829
17,0.0555183,0.0346975
18,0.0556664,0.0351569
19,0.0529373,0.0333985
20,0.0540968,0.0337538
21,0.0542708,0.0340274
22,0.0545197,0.0340137
23,0.0554182,0.0343737
24,0.0560341,0.0349972
25,0.0567114,0.0357315
26,0.0564237,0.0354984
27,0.0558394,0.0354892
28,0.0550142,0.0348374
29,0.0556647,0.0359389
30,0.0550932,0.0351124
31,0.055813,0.0351532
32,0.0538198,0.0338604
33,0.0546747,0.034378
34,0.0556292,0.0350825
35,0.055403,0.0343365
36,0.0536018,0.0332741
37,0.0560302,0.0347536
38,0.0561915,0.0346394
39,0.0544059,0.0339847
40,0.0543649,0.0336563
41,0.0534321,0.0330905
42,0.0535989,0.0336758
43,0.0535989,0.0336758
44,0.0544572,0.033202
45,0.056707,0.0346049
46,0.0555296,0.034242
47,0.0553572,0.0336786
48,0.0553229,0.033221
49,0.0559637,0.0347338
50,0.0559637,0.0347338
51,0.0545541,0.0335287
52,0.054383,0.0337804
53,0.0553035,0.0343356
54,0.0561892,0.0345046
55,0.0554316,0.0343415
56,0.0554316,0.0343415
57,0.0546691,0.0335138
58,0.0550771,0.0340559
59,0.0550771,0.0340559
60,0.0550771,0.0340559
61,0.0562779,0.0346813
62,0.0542798,0.0333547
63,0.055938,0.0343621
64,0.0544903,0.0340589
65,0.0556875,0.0344123
66,0.0556875,0.0344123
67,0.0543072,0.0340216
68,0.05325,0.032833
69,0.0541964,0.0336988
70,0.0546892,0.0332594
71,0.0549277,0.0333508
72,0.0563683,0.0344639
73,0.0563268,0.0344246
74,0.0548935,0.0338458
75,0.0568433,0.0354434
76,0.05747,0.0362854
77,0.0551261,0.0336521
78,0.0566955,0.0342883
79,0.0566955,0.0342883
80,0.055175,0.0342103
81,0.055175,0.0342103
82,0.0551245,0.0333476
83,0.0553408,0.0338097
84,0.0553408,0.0338097
85,0.05833,0.0357229
86,0.05833,0.0357229
87,0.05833,0.0357229
88,0.0556628,0.0348226
89,0.0556628,0.0348226
90,0.0548403,0.0336471
