MDTU,link
1,1.11128
2,1.09593
3,1.10038
4,1.09737
5,1.09437
6,1.09104
7,1.09254
8,1.08599
9,1.08413
10,1.08427
11,1.08122
12,1.08175
13,1.08117
14,1.07872
15,1.07981
16,1.07477
17,1.07283
18,1.06906
19,1.06849
20,1.06531
21,1.06271
22,1.06081
23,1.06032
24,1.05863
25,1.05837
26,1.05255
27,1.05125
28,1.05103
29,1.04907
30,1.05295
31,1.04668
32,1.05014
33,1.04834
34,1.0446
35,1.04337
36,1.04528
37,1.04266
38,1.04268
39,1.04548
40,1.04549
41,1.04339
42,1.04087
43,1.04087
44,1.04548
45,1.03999
46,1.0397
47,1.03907
48,1.03951
49,1.03548
50,1.03548
51,1.03582
52,1.03416
53,1.03097
54,1.02866
55,1.02942
56,1.02942
57,1.03069
58,1.02883
59,1.02883
60,1.02883
61,1.02636
62,1.0283
63,1.02648
64,1.02692
65,1.02651
66,1.02651
67,1.02726
68,1.02756
69,1.02723
70,1.02758
71,1.02901
72,1.02772
73,1.02722
74,1.02648
75,1.02426
76,1.02552
77,1.02187
78,1.02066
79,1.02066
80,1.0167
81,1.0167
82,1.01805
83,1.01471
84,1.01471
85,1.01086
86,1.01086
87,1.01086
88,1.01347
89,1.01347
90,1.01373
91,1.01141
92,1.01401
93,1.01401
94,1.01401
95,1.01401
96,1.01267
97,1.01267
98,1.01314
99,1.01378
100,1.01233
101,1.01233
102,1.01334
103,1.01218
104,1.01218
105,1.01218
106,1.01552
107,1.01456
108,1.01556
109,1.01826
110,1.01672
111,1.01732
112,1.01719
113,1.01719
114,1.01528
115,1.01528
116,1.01604
117,1.01604
118,1.01464
119,1.01276
120,1.01276
121,1.01456
122,1.01456
123,1.01456
124,1.0158
125,1.0137
126,1.01525
127,1.01606
128,1.01432
129,1.01622
130,1.01622
131,1.01637
132,1.01492
133,1.02123
134,1.0211
135,1.02041
136,1.02041
137,1.02098
138,1.02098
139,1.01957
140,1.01957
141,1.02074
142,1.01796
143,1.01581
144,1.01823
145,1.01823
146,1.01823
147,1.01594
148,1.01341
149,1.01341
150,1.01341
151,1.01382
152,1.01382
153,1.01838
154,1.01807
155,1.01915
156,1.01915
157,1.01915
158,1.01946
159,1.01595
160,1.016
161,1.01296
162,1.01412
163,1.01412
164,1.01412
165,1.01412
166,1.01412
167,1.01038
168,1.01373
169,1.01162
170,1.01106
171,1.00843
172,1.00843
173,1.01064
174,1.01095
175,1.01095
176,1.01114
177,1.00946
178,1.0133
179,1.01155
180,1.01174
181,1.01142
182,1.00956
183,1.01315
184,1.00823
185,1.00772
186,1.00787
187,1.00787
188,1.00742
189,1.00648
190,1.00724
191,1.00527
192,1.00819
193,1.00833
194,1.00727
195,1.0051
196,1.00563
197,1.00546
198,1.0058
199,1.00623
200,1.00443
201,1.00443
202,1.00199
203,1.00199
204,1.00354
205,1.00508
206,1.00338
207,1.00149
208,1.00149
209,1.00392
210,1.00581
211,1.00293
212,1.00499
213,1.0066
214,1.0066
215,1.0066
216,1.0066
217,1.0027
218,1.0027
219,1.00238
220,1.00096
221,1.00096
222,1.00096
223,1.00096
224,1.00236
225,1.00342
226,1.00274
227,1.00274
228,1.00274
229,1.00274
230,1.00328
231,1.00328
232,1.00328
233,1.00056
234,0.997934
235,0.997422
236,1.00079
237,1.00079
238,0.999865
239,1.00061
240,1.00061
241,1.00061
242,1.00221
243,1.00137
244,1.00036
245,1.00036
246,1.0002
