t,N_f,N_g
3790,24,240
3800,24,240
3810,24,240
3820,24,240
3830,24,240
3840,24,240
3850,24,240
3860,24,240
3870,24,240
3880,24,240
3890,24,240
3900,24,240
3910,24,240
3920,24,240
3930,24,240
3940,24,240
3950,24,240
3960,24,240
3970,24,240
3980,24,240
3990,24,240
4000,24,240
4010,24,240
4020,24,240
4030,24,240
4040,24,240
4050,24,240
4060,24,240
4070,24,240
4080,24,240
4090,24,240
4100,24,240
4110,24,240
4120,24,240
4130,24,240
4140,24,240
4150,24,240
4160,24,240
4170,24,240
4180,24,240
4190,24,240
4200,24,240
4210,24,240
4220,24,240
4230,24,240
4240,24,240
4250,24,240
4260,24,240
4270,24,240
4280,24,240
4290,24,240
4300,24,240
4310,24,240
4320,24,240
4330,24,240
4340,24,240
4350,24,240
4360,24,240
4370,24,240
4380,24,240
4390,24,240
4400,24,240
4410,24,240
4420,24,240
4430,24,240
4440,24,240
4450,24,240
4460,24,240
4470,24,240
4480,24,240
4490,24,240
4500,24,240
4510,24,240
4520,24,240
4530,24,240
4540,24,240
4550,24,240
4560,24,240
4570,24,240
4580,24,240
4590,24,240
4600,24,240
4610,24,240
4620,24,240
4630,24,240
4640,24,240
4650,24,240
4660,24,240
4670,24,240
4680,24,240
4690,24,240
4700,24,240
4710,24,240
4720,24,240
4730,24,240
4740,24,240
4750,24,240
4760,24,240
4770,24,240
4780,24,240
4790,24,240
4800,24,240
4810,24,240
4820,24,240
4830,24,240
4840,24,240
4850,24,240
4860,24,240
4870,24,240
4880,24,240
4890,24,240
4900,24,240
4910,24,240
4920,24,240
4930,24,240
4940,24,240
4950,24,240
4960,24,240
4970,24,240
4980,24,240
4990,24,240
5000,24,240
5010,24,240
5020,24,240
5030,24,240
5040,24,240
5050,24,240
5060,24,240
5070,24,240
5080,24,240
5090,24,240
5100,24,240
5110,24,240
5120,24,240
5130,24,240
5140,24,240
5150,24,240
5160,24,240
5170,24,240
5180,24,240
5190,24,240
5200,24,240
5210,24,240
5220,24,240
5230,24,240
5240,24,240
5250,24,240
5260,24,240
5270,24,240
5280,24,240
5290,24,240
5300,24,240
5310,24,240
5320,24,240
5330,24,240
5340,24,240
5350,24,240
5360,24,240
5370,24,240
5380,24,240
5390,24,240
5400,24,240
5410,24,240
5420,24,240
5430,24,240
5440,24,240
5450,24,240
5460,24,240
5470,24,240
5480,24,240
5490,24,240
5500,24,240
5510,24,240
5520,24,240
5530,24,240
5540,24,240
5550,24,240
5560,24,240
5570,24,240
5580,24,240
5590,24,240
5600,24,240
5610,24,240
5620,24,240
5630,24,240
5640,24,240
5650,24,240
5660,24,240
5670,24,240
5680,24,240
5690,24,240
5700,24,240
5710,24,240
5720,24,240
5730,24,240
5740,24,240
5750,24,240
5760,24,240
5770,24,240
5780,24,240
5790,24,240
5800,24,240
5810,24,240
5820,24,240
5830,24,240
5840,24,240
5850,24,240
5860,24,240
5870,24,240
5880,24,240
5890,24,240
5900,24,240
5910,24,240
5920,24,240
5930,24,240
5940,24,240
5950,24,240
5960,24,240
5970,24,240
5980,24,240
5990,24,240
6000,24,240
6010,24,240
6020,24,240
6030,24,240
6040,24,240
6050,24,240
6060,24,240
6070,24,240
6080,24,240
6090,24,240
6100,24,240
6110,24,240
6120,24,240
6130,24,240
6140,24,240
6150,24,240
6160,24,240
6170,24,240
6180,24,240
6190,24,240
6200,24,240
6210,24,240
6220,24,240
6230,24,240
6240,24,240
6250,24,240
6260,24,240
6270,24,240
6280,24,240
6290,24,240
6300,24,240
6310,24,240
6320,24,240
6330,24,240
6340,24,240
6350,24,240
6360,24,240
6370,24,240
6380,24,240
6390,24,240
6400,24,240
6410,24,240
6420,24,240
6430,24,240
6440,24,240
6450,24,240
6460,24,240
6470,24,240
6480,24,240
6490,24,240
6500,24,240
6510,24,240
6520,24,240
6530,24,240
6540,24,240
6550,24,240
6560,24,240
6570,24,240
6580,24,240
6590,24,240
6600,24,240
6610,24,240
6620,24,240
6630,24,240
6640,24,240
6650,24,240
6660,24,240
6670,24,240
6680,24,240
6690,24,240
6700,24,240
6710,24,240
6720,24,240
6730,24,240
6740,24,240
6750,24,240
6760,24,240
6770,24,240
6780,24,240
6790,24,240
6800,24,240
6810,24,240
6820,24,240
6830,24,240
6840,24,240
6850,24,240
6860,24,240
6870,24,240
6880,24,240
6890,24,240
6900,24,240
6910,24,240
6920,24,240
6930,24,240
6940,24,240
6950,24,240
6960,24,240
6970,24,240
6980,24,240
6990,24,240
7000,24,240
7010,24,240
7020,24,240
7030,24,240
7040,24,240
7050,24,240
7060,24,240
7070,24,240
7080,24,240
7090,24,240
7100,24,240
7110,24,240
7120,24,240
7130,24,240
7140,24,240
7150,24,240
7160,24,240
7170,24,240
7180,24,240
7190,24,240
7200,24,240
7210,24,240
7220,24,240
7230,24,240
7240,24,240
7250,24,240
7260,24,240
7270,24,240
7280,24,240
7290,24,240
7300,24,240
7310,24,240
7320,24,240
7330,24,240
7340,24,240
7350,24,240
7360,24,240
7370,24,240
7380,24,240
7390,24,240
7400,24,240
7410,24,240
7420,24,240
7430,24,240
7440,24,240
7450,24,240
7460,24,240
7470,24,240
7480,24,240
7490,24,240
7500,24,240
7510,24,240
7520,24,240
7530,24,240
7540,24,240
7550,24,240
7560,24,240
7570,24,240
7580,24,240
7590,24,240
7600,24,240
7610,24,240
7620,24,240
7630,24,240
7640,24,240
7650,24,240
7660,24,240
7670,24,240
7680,24,240
7690,24,240
7700,24,240
7710,24,240
7720,24,240
7730,24,240
7740,24,240
7750,24,240
7760,24,240
7770,24,240
7780,24,240
7790,24,240
7800,24,240
7810,24,240
7820,24,240
7830,24,240
7840,24,240
7850,24,240
7860,24,240
7870,24,240
7880,24,240
7890,24,240
7900,24,240
7910,24,240
7920,24,240
7930,24,240
7940,24,240
7950,24,240
7960,24,240
7970,24,240
7980,24,240
7990,24,240
8000,24,240
8010,24,240
8020,24,240
8030,24,240
8040,24,240
8050,24,240
8060,24,240
8070,24,240
8080,24,240
8090,24,240
8100,24,240
8110,24,240
8120,24,240
8130,24,240
8140,24,240
8150,24,240
8160,24,240
8170,24,240
8180,24,240
8190,24,240
8200,24,240
8210,24,240
8220,24,240
8230,24,240
8240,24,240
8250,24,240
8260,24,240
8270,24,240
8280,24,240
8290,24,240
8300,24,240
8310,24,240
8320,24,240
8330,24,240
8340,24,240
8350,24,240
8360,24,240
8370,24,240
8380,24,240
8390,24,240
8400,24,240
8410,24,240
8420,24,240
8430,24,240
8440,24,240
8450,24,240
8460,24,240
8470,24,240
8480,24,240
8490,24,240
8500,24,240
8510,24,240
8520,24,240
8530,24,240
8540,24,240
8550,24,240
8560,24,240
8570,24,240
8580,24,240
8590,24,240
8600,24,240
8610,24,240
8620,24,240
8630,24,240
8640,24,240
8650,24,240
8660,24,240
8670,24,240
8680,24,240
8690,24,240
8700,24,240
8710,24,240
8720,24,240
8730,24,240
8740,24,240
8750,24,240
8760,24,240
8770,24,240
8780,24,240
8790,24,240
8800,24,240
8810,24,240
8820,24,240
8830,24,240
8840,24,240
8850,24,240
8860,24,240
8870,24,240
8880,24,240
8890,24,240
8900,24,240
8910,24,240
8920,24,240
8930,24,240
8940,24,240
8950,24,240
8960,24,240
8970,24,240
8980,24,240
8990,24,240
9000,24,240
