t,walltime
10,696.4
20,345.5
30,262.9
40,220.3
50,221
60,200.8
70,199.8
80,201.3
90,197.3
100,196
110,182.2
120,176.8
130,177.1
140,178.6
150,182.3
160,179.1
170,179.9
180,181.6
190,183.4
200,180.7
210,167.3
220,167.1
230,168.6
240,169.5
250,171.2
260,166.1
270,167.6
280,169
290,170.2
300,168.9
310,175.3
320,178.5
330,181.8
340,183.6
350,179.1
360,166.9
370,168.8
380,165
390,165.2
400,165.8
410,171.3
420,172.7
430,172.2
440,173.1
450,170.1
460,181.8
470,185.8
480,178.2
490,181.2
500,175.4
510,185
520,186.4
530,186.5
540,186.9
550,186.3
560,177.2
570,178.5
580,176.9
590,177.3
600,175.2
610,172.8
620,178
630,179.6
640,171.1
650,174.6
660,181
670,181.2
680,182.6
690,180.6
700,184.7
710,166.7
720,168.4
730,172.5
740,168.2
750,167.4
760,170.7
770,169.2
780,171.1
790,170.9
800,174.9
810,177.7
820,176
830,174.4
840,177.5
850,178.4
860,161.4
870,164.4
880,163.3
890,166.5
900,168.1
910,179.5
920,179.8
930,178.7
940,179.4
950,181.8
960,175.8
970,174.5
980,177.3
990,176
1000,171.9
1010,178.2
1020,180
1030,178.5
1040,180.6
1050,177.9
1060,166
1070,169.7
1080,170.9
1090,170.2
1100,169.9
1110,182.7
1120,180.6
1130,180
1140,180.6
1150,181.5
1160,171.7
1170,172.6
1180,172.8
1190,171.8
1200,171.2
1210,186.3
1220,187.3
1230,190.6
1240,189.2
1250,184.6
1260,177.5
1270,176.6
1280,176.4
1290,171.6
1300,175.5
1310,169
1320,170.1
1330,170.5
1340,170.3
1350,172.3
1360,167.3
1370,170.5
1380,169.4
1390,168.1
1400,170
1410,177.7
1420,177.1
1430,178.9
1440,177.9
1450,180.1
1460,163.6
1470,166.3
1480,166.2
1490,166.7
1500,165.9
1510,179.3
1520,178.8
1530,180.5
1540,185.2
1550,184.3
1560,174.1
1570,174.7
1580,173.7
1590,174.6
1600,177.1
1610,178.8
1620,181.5
1630,182.5
1640,183.8
1650,171.5
1660,164.5
1670,162.7
1680,164
1690,162
1700,164.1
1710,189.7
1720,190.2
1730,190.6
1740,191.7
1750,188.2
1760,169.6
1770,172.4
1780,172.5
1790,169.9
1800,168.1
1810,183.1
1820,185.2
1830,186.4
1840,185.5
1850,186.1
1860,184.8
1870,185.6
1880,187.8
1890,185.5
1900,187.4
1910,188.4
1920,186.7
1930,186.8
1940,182.5
1950,185.2
1960,167.5
1970,163.5
1980,167.9
1990,167.5
2000,167.3
2010,163.7
2020,165.1
2030,168
2040,167.3
2050,169.9
2060,189.6
2070,188.5
2080,191.5
2090,190.4
2100,188.5
2110,179.3
2120,180.2
2130,178.5
2140,179.2
2150,180.6
2160,184.4
2170,186.2
2180,186
2190,184.1
2200,179.8
2210,175.8
2220,173
2230,172.7
2240,173.4
2250,168.6
2260,181.8
2270,181.9
2280,183
2290,181.6
2300,173.2
2310,177.8
2320,175.2
2330,177
2340,171.9
2350,176.5
2360,192
2370,190.5
2380,189.1
2390,191.1
2400,190.5
2410,163.3
2420,163.8
2430,165.7
2440,164.1
2450,165.4
2460,187.8
2470,187.6
2480,188.7
2490,188.9
2500,189.3
2510,166.6
2520,167.5
2530,173.7
2540,170.7
2550,172.6
2560,169.2
2570,173.2
2580,173.3
2590,167.5
2600,171.2
2610,171.2
2620,170.5
2630,170.8
2640,168.6
2650,168.2
2660,165.1
2670,165.4
2680,165.6
2690,164.6
2700,165.6
2710,167.1
2720,166.9
2730,165.8
2740,163.8
2750,166.4
2760,176.9
2770,174.5
2780,178.1
2790,180.1
2800,175.4
2810,180.7
2820,179.8
2830,179.6
2840,179.5
2850,176.1
2860,173.1
2870,174.4
2880,176.4
2890,177.3
2900,177.8
2910,173.6
2920,173
2930,169.6
2940,172.7
2950,173.3
2960,168.8
2970,169.5
2980,169.9
2990,171.1
3000,171.2
3010,170.3
3020,170.6
3030,171.1
3040,168.2
3050,172.2
3060,176.2
3070,174.4
3080,174
3090,172.4
3100,172.6
3110,173.1
3120,173.8
3130,172.4
3140,173
3150,176
3160,166.3
3170,167.9
3180,167.8
3190,168
3200,162
3210,184.7
3220,183.2
3230,179.2
3240,180.9
3250,182.1
3260,171.5
3270,171.4
3280,173.2
3290,174.3
3300,173.8
3310,170.7
3320,174.4
3330,172
3340,171.1
3350,174.6
3360,177.8
3370,173.3
3380,173
3390,172.4
3400,173.9
3410,172.7
3420,173.1
3430,173.8
3440,177.2
3450,178.9
3460,177.4
3470,177.5
3480,179.4
3490,181
3500,180.2
3510,179.2
3520,178.7
3530,179.3
3540,179
3550,178.5
3560,178.9
3570,179.8
3580,177.8
3590,181
3600,178
3610,183.4
3620,183.6
3630,183.6
3640,184.9
3650,183.4
3660,164.1
3670,166.4
3680,171.9
3690,171.3
3700,169.3
3710,172.2
3720,176.3
3730,180.7
3740,178
3750,178.2
3760,178
3770,178.4
3780,177
3790,176.8
3800,176.7
3810,169.2
3820,163.8
3830,164.2
3840,166.8
3850,167.9
3860,208.1
3870,207.6
3880,208.4
3890,212.4
3900,206.8
3910,179.7
3920,184.3
3930,183.8
3940,182.5
3950,185.6
3960,178.2
3970,179
3980,179.3
3990,181.2
4000,183.6
4010,178.1
4020,180.7
4030,180.9
4040,182.6
4050,180.3
4060,181.4
4070,184.1
4080,183.1
4090,182.5
4100,180.9
4110,175.3
4120,174.7
4130,175.5
4140,177.4
4150,179.1
4160,178.8
4170,180.6
4180,178.4
4190,180.9
4200,179.6
4210,180.8
4220,178.9
4230,179.7
4240,179.3
4250,177.9
4260,186
4270,183.5
4280,178.6
4290,177.2
4300,176.6
4310,181.6
4320,174.9
4330,168.4
4340,168.8
4350,169.6
4360,178.4
4370,178.5
4380,172.9
4390,173
4400,172.9
4410,185.1
4420,185.1
4430,185.7
4440,183.5
4450,180.3
4460,163.8
4470,164.9
4480,162.9
4490,163.1
4500,162.5
4510,170.5
4520,173.1
4530,174.3
4540,167.8
4550,168.4
4560,168.5
4570,169.4
4580,168
4590,170.8
4600,168.2
4610,170.2
4620,169.3
4630,169.5
4640,169.8
4650,170.1
4660,165.5
4670,162.3
4680,163.5
4690,163.5
4700,164
4710,162.7
4720,163.6
4730,163.4
4740,165.1
4750,163.6
4760,164.6
4770,163.5
4780,167.8
4790,164.3
4800,164.8
4810,167.3
4820,172.8
4830,170.7
4840,168.6
4850,170.4
4860,175.3
4870,174.2
4880,173.8
4890,173.1
4900,174.8
4910,173.5
4920,173.7
4930,172.9
4940,173.8
4950,173.1
4960,178.7
4970,185
4980,181.8
4990,177.9
5000,177.7
5010,158
5020,157.9
5030,158
5040,158.5
5050,157.7
5060,159
5070,157.8
5080,159.1
5090,159.1
5100,158.5
5110,158.1
5120,158.3
5130,158.3
5140,157.6
5150,158.4
5160,158.7
5170,158.9
5180,159.4
5190,158.2
5200,159
5210,158.3
5220,157.6
5230,157.5
5240,161.5
5250,162.1
5260,200.8
5270,200.9
5280,199.1
5290,199.8
5300,200.7
5310,202
5320,201.6
5330,202
5340,199.3
5350,199.4
5360,200.8
5370,200.9
5380,202.3
5390,200.7
5400,200.8
5410,202.5
5420,200.8
5430,201
5440,200.8
5450,188.3
5460,175.9
5470,175.8
5480,174.9
5490,176.5
5500,176.8
5510,163.2
5520,163.3
5530,163.6
5540,162.7
5550,162.7
5560,163.4
5570,163.7
5580,164
5590,163.9
5600,164.1
5610,163.5
5620,163.3
5630,164.9
5640,165
5650,163.9
5660,165.2
5670,165.7
5680,164.7
5690,164.3
5700,163.6
5710,163.8
5720,165.1
5730,165
5740,164.4
5750,163.2
5760,174.7
5770,175.3
5780,175.6
5790,177.2
5800,176.4
5810,175.6
5820,177.7
5830,177.5
5840,177.2
5850,180.4
5860,179.5
5870,179.3
5880,181.5
5890,180.5
5900,181.8
5910,180.2
