MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.990605,0.0307268,0.247665,0.00520627
2,0.990518,0.0927713,0.27828,0.00263762
3,0.990345,0.112894,0.315657,0.00418423
4,0.990335,0.0782965,0.314812,0.00951741
5,0.990162,0.0374558,0.276794,0.00106609
6,0.990306,0.0547147,0.237036,0.00620141
7,0.990319,0.111342,0.222046,0.00288188
8,0.990208,0.134851,0.162586,0.00532846
9,0.990155,0.115864,0.160472,0.00168274
10,0.990416,0.115307,0.132869,0.00147606
11,0.990166,0.117423,0.153133,0.00393462
12,0.990438,0.110785,0.138134,0.00479157
13,0.990356,0.0566349,0.127199,0.00335659
14,0.990448,0.0569095,0.202232,0.00325958
15,0.990571,0.066086,0.196518,0.00599437
16,0.990361,0.0493181,0.154592,0.000680751
17,0.990237,0.122148,0.157674,0.00825457
18,0.989981,0.108122,0.14199,0.00264156
19,0.990051,0.134165,0.188994,0.00539748
20,0.98995,0.0882263,0.123735,0.00287169
21,0.990004,0.0731206,0.240066,0.00674833
22,0.990072,0.0742808,0.202113,0.00635414
23,0.989833,0.102461,0.202637,0.00512246
24,0.989944,0.0803488,0.222325,0.00467105
25,0.98989,0.127742,0.195064,0.0054351
26,0.989815,0.105485,0.2163,0.000690464
27,0.989791,0.0880918,0.27324,0.00446001
28,0.989951,0.0441328,0.2665,0.00231013
29,0.989825,0.0638338,0.270646,0.00428326
30,0.990118,0.0741688,0.204063,0.00249338
31,0.989697,0.0905814,0.207583,0.0055494
32,0.989996,0.144375,0.19693,0.00318335
33,0.990016,0.118192,0.166183,0.0076927
34,0.989669,0.0911198,0.142446,0.0074109
35,0.989783,0.0849475,0.121401,0.00441968
36,0.989935,0.0557271,0.105001,0.00536136
37,0.989809,0.111725,0.0457444,0.00298008
38,0.98981,0.147203,0.0322947,0.00454865
39,0.98989,0.144642,0.0215143,0.003095
40,0.990102,0.120287,0.072887,0.00159769
41,0.989934,0.117509,0.056692,0.00850223
42,0.989812,0.0987494,0.0836934,0.00610979
43,0.989812,0.0987494,0.0836934,0.00610979
44,0.99,0.158008,0.0804027,0.00370433
45,0.989913,0.146204,0.0427699,0.00424172
46,0.990022,0.0867094,0.100449,0.00148451
47,0.989905,0.0964056,0.0496052,0.00396413
48,0.990034,0.101532,0.0289248,0.00285084
49,0.989736,0.0918166,0.0373417,0.00309194
50,0.989736,0.0918166,0.0373417,0.00309194
51,0.989802,0.0926448,0.041342,0.00238273
52,0.989625,0.0945694,0.0636129,0.00344797
53,0.989593,0.046096,0.0858419,0.000279799
54,0.989576,0.0567367,0.087307,0.00113259
55,0.989602,0.0280513,0.0615492,0.00358318
56,0.989602,0.0280513,0.0615492,0.00358318
57,0.98973,0.0792478,0.0813615,0.00476232
58,0.989553,0.0308597,0.022331,0.00781508
59,0.989553,0.0308597,0.022331,0.00781508
60,0.989553,0.0308597,0.022331,0.00781508
61,0.989369,0.0379678,0.0597921,0.000521878
62,0.989476,0.0400487,0.0717252,0.00455009
63,0.989218,0.0524666,0.0679781,0.00516061
64,0.989442,0.0403356,0.0710273,0.00926367
65,0.989315,0.0510626,0.0860342,0.00495312
66,0.989315,0.0510626,0.0860342,0.00495312
67,0.98956,0.0466855,0.094172,0.00761695
68,0.989624,0.0938672,0.121182,0.0010783
69,0.98965,0.0894858,0.0357156,0.00316838
70,0.989616,0.178331,0.0977018,0.00398604
71,0.98981,0.177433,0.0648445,0.00380559
72,0.989438,0.137997,0.0323144,0.0024803
73,0.989749,0.144894,0.0583426,0.00319564
74,0.989771,0.145654,0.0559906,0.00456089
75,0.989691,0.135741,0.0633172,0.00181903
76,0.989545,0.142671,0.0621383,0.0104411
77,0.98957,0.177711,0.0273059,0.00944546
78,0.989497,0.150413,0.0554779,0.00527706
79,0.989497,0.150413,0.0554779,0.00527706
80,0.989539,0.1464,0.0426555,0.00572373
81,0.989539,0.1464,0.0426555,0.00572373
82,0.989463,0.176195,0.0537108,0.00314823
83,0.989326,0.154884,0.103905,0.00185363
84,0.989326,0.154884,0.103905,0.00185363
85,0.989229,0.126252,0.0736527,0.00247914
86,0.989229,0.126252,0.0736527,0.00247914
87,0.989229,0.126252,0.0736527,0.00247914
88,0.989382,0.17086,0.141367,0.00117402
89,0.989382,0.17086,0.141367,0.00117402
90,0.989399,0.152273,0.139398,0.00412665
91,0.989154,0.161127,0.149137,0.00541599
92,0.989207,0.110777,0.135412,0.0051512
93,0.989207,0.110777,0.135412,0.0051512
94,0.989207,0.110777,0.135412,0.0051512
95,0.989207,0.110777,0.135412,0.0051512
96,0.989435,0.12821,0.0961702,0.00216396
97,0.989435,0.12821,0.0961702,0.00216396
