t,e^(-dS)
1,0.290254
2,1.21482
3,0.907093
4,1.22275
5,1.16731
6,1.13701
7,1.11762
8,1.19208
9,1.23788
10,1.0402
11,1.23615
12,0.866407
13,1.17774
14,1.18815
15,1.33857
16,1.37479
17,1.80435
18,1.50712
19,1.12176
20,1.19125
21,1.52653
22,1.97329
23,1.25986
24,1.84781
25,1.8606
26,3.09566
27,1.48424
28,2.13123
29,1.66762
30,0.69032
31,2.99517
32,0.352748
33,2.72372
34,0.706523
35,1.60689
36,2.89794
37,1.98894
38,0.724771
39,0.646618
40,1.07079
41,3.38719
42,3.14244
43,0.590432
44,0.893419
45,3.29696
46,1.60978
47,1.25885
48,1.03429
49,1.92399
50,0.397008
51,1.02615
52,3.25763
53,1.94566
54,0.914132
55,0.752917
56,0.283087
57,2.16669
58,3.48337
59,0.100059
60,0.631599
61,1.03601
62,0.691633
63,2.21245
64,1.24446
65,0.829693
66,0.199488
67,1.32618
68,1.41312
69,1.6085
70,0.751263
71,0.839037
72,0.462735
73,2.268
74,0.751112
75,1.04732
76,1.12277
77,0.776701
78,1.78461
79,0.250574
80,3.54664
81,0.313173
82,0.393372
83,2.25782
84,0.677531
85,4.37979
86,0.692463
87,0.321422
88,0.73125
89,0.433918
90,1.72858
91,2.04951
92,2.05238
93,0.572524
94,0.395779
95,0.701314
96,1.46697
97,0.424688
98,1.2933
99,2.65647
100,1.17704
101,0.491005
102,0.309437
103,2.97725
104,0.205358
105,0.289095
106,0.393215
107,0.367512
108,0.631852
109,0.268743
110,1.81176
111,1.55613
112,0.846877
113,0.418993
114,0.857101
115,0.25487
116,1.56674
117,0.71541
118,0.816115
119,1.38708
120,0.476637
121,0.85385
122,0.303917
123,0.264213
124,2.02526
125,2.04276
126,0.491005
127,0.176048
128,1.1065
129,0.328243
130,0.405473
131,1.25358
132,0.888163
133,0.218712
134,1.36615
135,0.583973
136,0.767436
137,0.553275
138,0.460105
139,1.88759
140,0.496039
141,0.635972
142,4.89885
143,1.26036
144,0.77391
145,0.27036
146,0.427159
147,1.28338
148,5.31748
149,0.0784731
150,0.199488
151,2.71584
152,0.373477
153,0.517834
154,0.677734
155,0.828283
156,0.036994
157,0.168301
158,3.70247
159,0.786471
160,1.15027
161,3.24787
162,1.5874
163,0.476065
164,0.0923657
165,0.271444
166,0.218712
167,2.4754
168,2.30643
169,0.818076
170,0.722889
171,0.355938
172,0.831769
173,0.881968
174,1.19327
175,0.166127
176,0.598039
177,1.15662
178,1.72133
179,3.77349
180,1.41637
181,0.531794
182,1.10306
183,0.542157
184,1.99831
185,1.49362
186,0.250574
187,0.108935
188,1.06742
189,0.598936
190,0.92025
191,1.94916
192,0.584791
193,5.34948
194,1.48706
195,1.09986
196,0.91257
197,0.425581
198,1.29602
199,1.07646
200,0.536226
201,0.218712
202,3.95508
203,0.160574
204,0.805655
205,4.03094
206,7.44096
207,2.22933
208,0.426945
209,0.438937
210,0.291417
211,1.81775
212,0.353455
213,1.20865
214,0.0552438
215,0.178351
216,0.197899
217,2.80948
218,0.0191013
219,0.576316
220,1.25747
221,0.343009
222,0.121238
223,0.445392
224,0.113268
225,1.53603
226,6.98664
227,0.140858
228,0.262108
229,0.279152
230,0.705323
231,0.455892
232,0.274721
233,0.424773
234,0.249574
235,0.666777
236,0.484858
237,0.302704
238,1.08792
239,0.325302
240,0.233167
241,0.122702
242,1.55162
243,1.53618
244,1.27011
245,0.327915
246,1.42704
247,0.5088
248,1.4975
249,0.492333
250,0.175696
251,0.521733
252,0.243412
253,1.03605
254,0.272259
255,0.572238
256,0.2608
257,0.198097
258,0.991308
259,0.461718
260,1.98933
261,1.17845
262,0.542699
263,1.00133
264,0.683861
265,1.81939
266,0.435004
267,0.983871
268,0.704406
269,1.96521
270,1.44658
271,0.764373
272,1.14545
273,0.79247
274,2.25692
275,0.581293
276,0.332206
277,0.746171
278,0.624378
279,0.656062
280,1.29382
281,1.23504
282,0.328901
283,0.0258615
284,0.205769
285,0.392979
286,0.840213
287,1.13644
288,0.213739
289,0.378969
290,0.294346
291,1.03838
292,1.53005
293,0.414493
294,2.03419
295,0.563493
296,2.73738
297,3.20913
298,1.71498
299,0.611586
300,0.370278
301,0.428442
302,0.344039
303,1.42804
304,1.16067
305,0.296117
306,0.851547
307,0.17693
308,0.258722
309,0.685093
310,0.236454
311,0.552225
312,3.22199
313,0.397882
314,0.0939493
315,1.58931
316,3.26415
317,0.305135
318,1.58899
319,2.54976
320,0.308202
321,2.65329
322,0.334205
323,0.284791
324,0.215887
325,0.916091
326,3.06179
327,1.50471
328,0.848148
329,0.232934
330,1.18851
331,0.121846
332,0.52142
333,1.01759
334,0.711201
335,0.427843
336,0.513143
337,0.630905
338,1.91592
339,1.36848
340,1.22544
341,0.0565856
342,0.0911727
