MDTU,S_B
1,1.00367
2,0.989774
3,0.995623
4,0.993984
5,0.994902
6,0.995606
7,0.997346
8,0.995624
9,0.995922
10,0.996352
11,0.998108
12,0.995195
13,0.997446
14,0.996502
15,0.997956
16,0.996012
17,0.996133
18,0.997069
19,0.996127
20,0.997254
21,0.996294
22,0.996908
23,0.997995
24,0.998433
25,0.998113
26,0.996991
27,0.997227
28,0.996585
29,0.996458
30,0.998535
31,0.996519
32,0.997397
33,0.998278
34,0.997052
35,0.996797
36,0.998002
37,0.997641
38,0.997631
39,0.998412
40,0.996967
41,0.998934
42,0.996377
43,0.996377
44,0.999885
45,0.997283
46,0.999124
47,0.998053
48,0.9988
49,0.997028
50,0.997028
51,0.997987
52,0.997906
53,0.998966
54,0.997802
55,0.997824
56,0.997824
57,0.997975
58,0.997453
59,0.997453
60,0.997453
61,0.997729
62,0.997326
63,0.997328
64,0.997133
65,0.996591
66,0.996591
67,0.998452
68,0.998411
69,0.998648
70,0.998678
71,0.998348
72,0.998669
73,0.999212
74,0.998544
75,0.998274
76,0.999446
77,0.996668
78,0.999557
79,0.999557
80,0.997245
81,0.997245
82,0.998438
83,0.998194
84,0.998194
85,0.997085
86,0.997085
87,0.997085
88,0.999089
89,0.999089
90,0.996831
91,0.998286
92,0.999699
93,0.999699
94,0.999699
95,0.999699
96,0.996953
97,0.996953
98,0.998099
99,1.00034
100,0.998036
101,0.998036
102,0.997454
103,0.997713
104,0.997713
105,0.997713
106,0.99929
107,0.997861
108,0.999727
109,1.00006
110,0.998162
111,1.00077
112,0.998422
113,0.998422
114,0.998654
115,0.998654
116,0.998417
117,0.998417
118,0.998248
119,0.997796
120,0.997796
121,0.998952
122,0.998952
123,0.998952
124,1.00042
125,0.997198
126,0.999336
127,0.999367
128,0.997573
129,0.998782
130,0.998782
131,0.998453
132,0.99855
133,1.00043
134,0.998157
135,0.998434
136,0.998434
137,0.999641
138,0.999641
139,0.998446
140,0.998446
141,0.999778
142,0.996884
143,0.998137
144,0.997903
145,0.997903
146,0.997903
147,0.998378
148,0.997649
149,0.997649
150,0.997649
151,0.9969
152,0.9969
153,0.999429
154,0.99904
155,0.999321
156,0.999321
157,0.999321
158,0.999997
159,0.999505
160,0.999429
161,0.997635
162,0.99769
163,0.99769
164,0.99769
165,0.99769
166,0.99769
167,0.996606
168,0.999202
169,0.999759
170,0.999364
171,0.997263
172,0.997263
173,0.998955
174,0.997351
175,0.997351
176,0.998363
177,0.998284
178,1.00016
179,0.998155
180,0.997967
181,0.999042
182,0.998309
183,1.00068
184,0.998066
185,0.998565
186,0.998811
187,0.998811
188,1.00016
189,0.998069
190,1.00007
191,0.999146
192,0.998551
193,0.998465
194,0.998551
195,0.998246
196,0.998908
197,0.99857
198,0.999225
199,0.999956
200,0.998206
201,0.998206
202,0.997592
203,0.997592
204,0.997969
205,0.999647
206,0.998437
207,0.998827
208,0.998827
209,0.999869
210,0.998843
211,0.997813
212,0.998189
213,0.998929
214,0.998929
215,0.998929
216,0.998929
217,0.9981
218,0.9981
219,0.999168
220,0.998387
221,0.998387
222,0.998387
223,0.998387
224,0.999486
225,0.998761
226,0.999207
227,0.999207
228,0.999207
229,0.999207
230,1.00075
231,1.00075
232,1.00075
233,0.998208
234,0.998202
235,0.999253
236,1.00063
237,1.00063
238,0.998506
239,0.997959
240,0.997959
241,0.997959
242,0.999337
243,0.998273
244,0.99914
245,0.99914
246,0.998891
247,0.999296
248,0.998608
249,0.998608
250,0.998608
251,0.99856
252,0.99856
253,0.999943
254,0.999943
255,0.99929
256,0.999276
257,0.998877
258,0.998501
259,0.998501
260,0.999854
261,0.997665
262,0.997665
263,0.998862
264,0.998862
265,0.998824
266,0.999479
267,1.00019
268,0.998567
269,0.999978
270,0.998151
271,0.996837
272,0.99856
273,0.999983
274,0.999799
275,0.998112
276,0.998112
277,0.997851
278,0.997851
279,0.997851
280,0.998004
281,0.998093
282,0.998093
283,0.998093
284,0.998093
285,0.998093
286,0.996784
287,0.998426
288,0.998426
289,0.998426
290,0.998426
291,0.998348
292,0.998334
293,0.999405
294,0.998801
295,0.998801
296,0.999822
297,0.997886
298,0.997672
299,0.998122
300,0.998122
301,0.998122
302,0.999082
303,0.998875
304,0.997937
305,0.997937
306,0.997937
307,0.999735
308,0.997066
309,0.999814
310,0.999814
311,0.999402
312,0.998448
313,0.998448
314,0.998448
315,0.998544
316,0.998282
317,0.998177
318,0.999721
319,0.999632
320,0.999632
321,0.998131
322,0.998131
323,0.998131
324,0.998131
325,1.0004
326,0.999429
327,0.999288
328,0.999679
329,0.999679
330,0.998743
331,0.998743
332,0.998743
333,0.999435
334,0.998906
335,0.998906
336,0.998906
337,0.999889
338,0.99754
339,0.999371
340,0.997171
341,0.997171
342,0.997171
343,0.998498
344,0.997551
345,0.998645
346,0.998645
347,1.00078
348,1.00078
349,0.999261
350,0.998668
351,0.999029
352,0.999873
353,0.998685
354,0.99814
355,0.998771
356,0.998771
357,1.00044
358,1.00044
359,0.99773
360,0.99773
361,1.00002
362,1.00002
363,0.999262
364,0.999262
365,0.999262
366,0.997962
367,0.999271
368,0.999271
369,0.99857
370,1.00026
371,1.00026
372,0.997301
373,0.998271
374,0.999473
375,0.998366
376,0.998366
377,0.998758
378,0.999699
379,0.998915
380,0.998894
381,0.998894
382,0.998618
383,0.998618
384,1.0006
385,1.00011
386,0.99882
387,0.99882
388,0.999555
389,0.999555
390,0.999555
391,0.999555
392,0.999555
393,0.999555
394,0.998469
395,0.998192
396,0.998312
397,0.998312
398,1.00042
399,1.00042
400,0.998505
401,0.998505
402,0.998708
403,0.998708
404,0.999521
405,0.999695
406,0.99959
407,0.998591
408,0.998879
409,0.998879
410,0.999323
411,0.998857
412,0.9989
413,1.00046
414,0.998617
415,0.998954
416,0.998954
417,0.999257
418,0.999602
419,0.997763
420,0.997763
421,0.997763
422,0.999131
423,0.997439
424,0.997439
425,0.997439
426,0.997439
427,0.998562
428,0.998562
429,0.997761
430,0.997629
431,0.999583
432,0.998856
433,0.998856
434,0.99825
435,0.998459
436,0.998459
437,0.998459
438,0.998459
439,0.999561
440,0.999377
441,0.999377
442,0.999726
443,0.999726
444,0.999726
445,0.996576
446,0.996576
447,0.996576
448,0.998319
449,0.998786
450,0.999066
451,0.997225
452,0.999465
453,0.999775
454,0.999775
455,0.998693
456,0.999959
457,0.999959
458,0.99689
459,0.998803
460,0.998064
461,0.998944
462,0.99846
463,0.99846
464,0.997059
465,0.998644
466,0.998615
467,0.998615
468,0.998615
469,0.998351
470,0.998653
471,0.997353
472,0.997353
473,0.998371
474,0.998319
475,0.998319
476,0.998319
477,0.997515
478,0.997515
479,0.997067
480,0.99795
481,0.998744
482,0.999862
483,0.998069
484,0.999178
485,0.998497
486,0.99898
487,0.99898
488,0.998581
489,0.997909
490,0.997909
491,0.997909
492,0.99831
493,0.999843
494,0.998927
495,0.997329
496,0.998658
497,1.00027
498,1.00027
499,0.998016
500,0.998016
