t,deltaS
391,-0.8868
392,0.7685
393,1.068
394,0.6325
395,1.664
396,0.01683
397,-0.1944
398,2.131
399,2.204
400,0.0483
401,-1.187
402,1.22
403,2.061
404,3.007
405,-1.215
406,0.08287
407,0.8464
408,1.037
409,-0.2018
410,-0.4394
411,1.079
412,0.3211
413,0.5599
414,1.571
415,-1.068
416,0.5991
417,0.4371
418,-0.2389
419,1.532
420,-0.8334
421,0.9554
422,0.2906
423,-0.2128
424,-1.324
425,0.8514
426,1.741
427,-0.3842
428,-1.177
429,0.1646
430,0.00105
431,-0.1269
432,-0.9649
433,-0.4505
434,1.892
435,0.056
436,0.287
437,0.3034
438,1.509
439,1.893
440,0.1997
441,0.7185
442,-0.6931
443,-0.5493
444,-0.06953
445,0.1207
446,-1.014
447,0.05896
448,-0.6781
449,-0.8525
450,-1.107
451,1.018
452,0.8515
453,-0.2126
454,0.6634
455,0.422
456,0.4134
457,1.534
458,1.059
459,1.634
460,-1.099
461,0.5813
462,-2.197
463,1.37
464,-0.07747
465,0.07083
466,0.7859
467,1.786
468,0.7248
469,1.635
470,1.941
471,1.56
472,1.259
473,0.4873
474,3.201
475,0.8971
476,1.461
477,1.139
478,0.7165
479,-2.111
480,-0.971
481,1.809
482,0.8294
483,-0.3249
484,-0.7927
485,-0.2177
486,0.5089
487,1.217
488,1.473
489,-0.1604
490,0.8214
491,1.627
492,-0.2135
493,0.7576
494,-0.2447
495,0.05673
496,0.8668
497,0.7556
498,1.768
499,1.677
500,1.805
501,1.559
502,3.268
503,-0.2573
504,2.001
505,2.475
506,-0.09133
507,0.535
508,1.151
509,1.439
510,-0.3457
511,0.4908
512,-0.9515
513,-0.06473
514,1.65
515,1.606
516,0.568
517,-0.1016
518,2.506
519,0.1574
520,1.38
521,0.4681
522,0.4815
523,0.3051
524,-2.297
525,2.231
526,-0.6415
527,-0.9098
528,0.4121
529,1.132
530,1.56
531,-0.8313
532,-1.438
533,-0.1465
534,0.4886
535,0.5301
536,1.301
537,0.8361
538,1.231
539,-0.2247
540,0.05773
541,1.723
542,0.2077
543,0.9081
544,0.06999
545,1.565
546,-0.3489
547,0.2508
548,1.042
549,-0.8527
550,2.033
551,-0.02489
552,0.7331
553,0.6998
554,-1.091
555,1.2
556,2.087
557,0.9949
558,0.4663
559,0.5315
560,0.6095
561,0.8132
562,-0.8903
563,0.499
564,1.059
565,1.816
566,0.3915
567,0.7511
568,1.146
569,1.409
570,0.876
571,-0.5555
572,0.2845
573,0.39
574,-0.1957
575,0.2951
576,0.602
577,0.06319
578,0.6522
579,1.702
580,1.24
581,-0.8065
