t,cost
10,2552.08
20,2560.42
30,1293.33
40,742.917
50,608.958
60,586.875
70,586.25
80,586.042
90,588.958
100,596.875
110,616.875
120,623.958
130,622.292
140,625.417
150,619.583
160,618.75
170,618.333
180,627.5
190,630
200,619.167
210,607.292
220,608.958
230,600.208
240,613.542
250,609.583
260,606.667
270,607.083
280,602.917
290,593.333
300,597.708
310,611.667
320,601.25
330,606.042
340,601.458
350,595.208
360,589.167
370,580.625
380,574.167
390,575
400,576.25
410,571.458
420,577.5
430,586.042
440,591.667
450,593.75
460,577.083
470,579.167
480,577.5
490,600.625
500,592.708
510,598.542
520,595.208
530,597.708
540,596.667
550,593.333
560,592.5
570,592.917
580,598.542
590,595.833
600,603.75
610,582.083
620,592.292
630,588.333
640,588.958
650,587.5
660,598.75
670,595.417
680,592.083
690,593.75
700,592.5
710,595.625
720,586.042
730,590.208
740,591.458
750,596.25
760,588.75
770,592.708
780,596.042
790,595.208
800,600.417
810,603.958
820,590.417
830,596.458
840,597.292
850,595
860,591.458
870,588.542
880,585.208
890,592.5
900,583.958
910,586.875
920,588.958
930,591.25
940,585.417
950,585.417
960,577.917
970,576.458
980,606.458
990,611.875
1000,619.583
1010,622.5
1020,620.417
1030,627.083
1040,609.583
1050,613.125
1060,615.208
1070,620.208
1080,614.375
1090,624.375
1100,596.458
1110,595
1120,600.833
1130,593.125
1140,583.958
1150,586.042
1160,584.375
1170,583.333
1180,581.042
1190,585.417
1200,585.625
1210,597.292
1220,597.083
1230,595.833
1240,595.833
1250,602.292
1260,604.167
1270,599.583
1280,603.958
1290,600.417
1300,598.958
1310,598.958
1320,601.25
1330,617.5
1340,600.625
1350,594.167
1360,598.75
1370,602.708
1380,595.625
1390,593.333
1400,598.75
1410,596.042
1420,588.125
1430,588.333
1440,618.75
1450,617.917
1460,622.292
1470,610.625
1480,607.917
1490,606.042
1500,602.5
1510,586.667
1520,596.25
1530,592.083
1540,598.542
1550,599.167
1560,604.167
1570,604.375
1580,602.5
1590,604.792
1600,594.167
1610,592.5
1620,596.458
1630,600.417
1640,598.333
1650,592.5
1660,600.625
1670,591.458
1680,627.917
1690,604.167
1700,590.208
1710,593.125
1720,583.125
1730,579.792
1740,575.625
1750,600
1760,615.208
1770,620.833
1780,616.25
1790,612.083
1800,612.292
1810,616.042
1820,623.333
1830,617.083
1840,610.625
1850,621.042
1860,614.167
1870,595.833
1880,588.333
1890,581.875
1900,582.708
1910,587.5
1920,583.958
1930,577.708
1940,573.542
1950,570.417
1960,607.5
1970,631.042
1980,634.167
1990,650.417
