MDTU,susyTrans,Im(bilin)
10,-0.000612993,-0.000598239
20,-5.30538e-05,0.000449761
30,-0.00243124,-0.000238063
40,-0.00267436,-1.60396e-05
50,-0.00246493,-0.000263174
60,-0.000575101,6.11277e-05
70,-0.00172493,-0.00013409
80,-0.00378955,-0.000344795
90,-0.00221569,0.000230427
100,-0.00291605,0.000176799
110,-0.00246334,2.99219e-05
120,-0.001019,-3.93404e-05
130,-0.000221912,0.000581194
140,-0.000484568,0.000251315
150,0.00010967,-0.000300893
160,0.000849071,-0.000382719
170,-0.0022168,0.000339467
180,0.000434834,-0.000227224
190,-0.00231283,-8.57718e-05
200,-0.00221396,-0.000167427
210,0.00129588,6.22018e-05
220,-0.00147396,6.87842e-05
230,0.000997214,0.000427431
240,0.000385408,0.000641729
250,0.00270182,-7.27456e-05
260,-0.00152245,-0.000287226
270,-0.00150777,6.43135e-05
280,-0.00108447,-0.000204964
290,-0.00126257,0.000296576
300,-0.00196133,-0.000340655
310,-0.00328742,-3.43973e-05
320,-0.00236465,0.00036575
330,0.000350763,-0.000241495
340,-0.00253565,-6.78518e-05
350,-0.00176412,-0.000315805
360,-0.000295466,-0.000417213
370,-0.00367849,3.84847e-05
380,0.00287811,-0.000669852
390,0.00354678,0.000172449
400,-0.00250775,0.000125865
410,0.000227244,-0.000160277
420,0.000771622,8.4015e-06
430,-0.000349223,1.59435e-05
440,-0.000173397,2.52681e-05
450,-0.00107675,-0.000104128
460,-0.00145246,-0.000259476
470,-0.00209595,8.12483e-05
480,-0.00314467,0.000101837
490,0.000387069,-0.000301629
500,-0.00142672,-0.00021429
510,-0.00254467,-3.13078e-05
520,-0.00149164,0.000149424
530,-0.00335907,-0.000405375
540,-0.00187517,-0.000181712
550,0.00198813,3.35245e-05
560,-0.0012007,-0.000352993
570,0.00107056,6.63097e-05
580,0.000468564,0.000441162
590,0.00157198,4.07494e-05
600,0.00135051,0.000430553
610,-0.00198017,3.16802e-05
620,0.000531838,0.000343118
630,-0.0016707,-6.85807e-05
640,-0.00157685,0.000210515
650,-0.0022284,-0.000114719
660,-0.0022611,0.000598434
670,-0.00345593,-0.000157177
680,0.000431216,-7.9173e-05
690,-0.00346515,0.000465863
700,0.00092206,-0.000506552
710,-0.000377461,0.000404849
720,-0.00217254,-0.000176507
730,0.000202221,-0.000322943
740,-0.000287175,0.00047685
750,0.000964633,0.000324956
760,0.000800238,0.000193804
770,0.000333189,-2.5597e-06
780,0.000371786,0.000593169
790,-0.00103305,-2.7939e-05
800,-0.000684208,0.00069417
810,-0.0015016,0.000372975
820,-0.0028337,0.000308209
830,-0.00230165,0.000161613
840,-0.00131555,2.87075e-05
850,-0.000939771,-3.33025e-05
860,-0.00544278,-0.000120671
870,-0.00173298,0.000131252
880,0.000977678,-0.000117037
890,-0.00194604,-4.19055e-05
900,-0.00174235,-0.000238544
910,0.0017901,0.00015391
920,-0.00269758,0.000474708
930,-0.000783492,-0.000144037
940,-7.34355e-05,0.000259435
950,0.00172803,0.000161186
960,0.000963586,0.00018035
970,0.00116869,7.53806e-05
980,-0.000977713,0.000340498
990,-0.000462846,0.000146633
1000,-0.00346726,-0.000337346
1010,-0.000616875,0.000388998
1020,0.00119092,-0.000256124
1030,0.000579557,0.000223825
1040,-0.00198689,2.1324e-05
1050,-0.000622597,-0.000469548
1060,0.00161239,0.000254482
1070,0.00144234,0.000206459
1080,0.000261779,0.000399161
1090,-0.000187421,0.000243775
1100,-0.000808201,6.71126e-05
1110,0.00168995,-9.08342e-05
1120,0.000531806,-5.29038e-05
1130,0.000816264,-0.000102515
1140,-0.00115702,-0.000177308
1150,0.00129579,0.000375477
1160,0.00225429,-0.000247184
1170,-0.000166195,-0.000592686
1180,-0.000203197,-0.000277841
1190,0.000295291,-0.000144804
1200,-0.000168809,0.000153188
1210,0.00124805,0.000232081
1220,0.000662139,0.000382326
1230,-0.000326217,-0.000517581
1240,-7.07271e-05,-0.000107737
1250,-0.00174032,-0.000212945
1260,0.000130789,-0.000142609
1270,0.00327554,-9.10955e-06
1280,0.000141352,-0.000279279
1290,0.000268017,0.000420698
1300,-0.00109487,-0.000266407
1310,-0.000140502,-6.80162e-05
1320,-0.0012111,0.000424821
1330,-0.000786784,0.000331689
1340,0.000272258,-4.93248e-05
1350,-0.0016054,-3.87063e-05
1360,0.000103362,-0.000131179
1370,0.000777523,0.000453004
1380,-0.000114002,0.000251964
1390,-0.00145003,-7.20835e-05
1400,-0.00365463,2.52481e-05
1410,8.57104e-05,0.000206608
1420,-0.000133558,-0.00014549
1430,0.00108351,0.000225718
1440,-0.000828495,0.000562551
1450,-0.00166155,-0.00027879
1460,-0.00103098,-0.000295867
1470,0.000420569,8.1348e-06
1480,0.000701274,-5.32532e-05
1490,0.000589332,-0.000698232
1500,-0.00331418,-0.000479909
1510,0.00106698,2.17864e-05
1520,0.000207732,0.000553832
1530,-0.00148166,-0.000914459
1540,-0.00286831,-0.000212866
1550,0.00223733,0.000345958
1560,-0.00099534,0.000409819
1570,-0.000532504,0.000146934
1580,-9.81619e-05,8.35491e-05
1590,-0.00043233,-6.69571e-06
1600,-0.00310084,0.000576118
1610,0.00402285,-0.000232229
1620,0.00109931,0.000120268
1630,-0.000773193,0.000195554
1640,0.00055507,0.000594215
1650,0.0013219,0.000357997
1660,-0.000682541,0.000114227
