t,G,F1,F2,F3
1,0.001452,0.001671,null,null
2,0.00145,0.00167,null,null
3,0.00145,0.00167,null,null
4,0.001452,0.001671,null,null
5,0.001452,0.001672,null,null
6,0.001442,0.00154,null,null
7,0.001418,0.001536,null,null
8,0.001415,0.001539,null,null
9,0.001412,0.00154,null,null
10,0.00141,0.001542,null,null
11,0.001409,0.001543,null,null
12,0.001407,0.001544,null,null
13,0.001407,0.001546,null,null
14,0.001405,0.001547,null,null
15,0.001402,0.001548,null,null
16,0.001403,0.00155,null,null
17,0.001402,0.001553,null,null
18,0.001399,0.001555,null,null
19,0.001397,0.001556,null,null
20,0.001396,0.001557,null,null
21,0.00299,0.003344,null,null
22,0.002986,0.003347,null,null
23,0.002982,0.003349,null,null
24,0.002979,0.00335,null,null
25,0.002978,0.003354,null,null
26,0.002974,0.003355,null,null
27,0.002973,0.003361,null,null
28,0.002969,0.003366,null,null
29,0.002965,0.003368,null,null
30,0.002963,0.003374,null,null
31,0.004143,0.004724,null,null
32,0.004142,0.004731,null,null
33,0.004136,0.004732,null,null
34,0.004135,0.004741,null,null
35,0.004128,0.004739,null,null
36,0.004128,0.004743,null,null
37,0.004125,0.004745,null,null
38,0.004124,0.004746,null,null
39,0.004121,0.004747,null,null
40,0.004122,0.004755,null,null
41,0.005146,0.005947,null,null
42,0.005143,0.005955,null,null
43,0.005136,0.005957,null,null
44,0.005134,0.005958,null,null
45,0.005131,0.005962,null,null
46,0.005131,0.00597,null,null
47,0.005123,0.005975,null,null
48,0.00512,0.005982,null,null
49,0.005113,0.005983,null,null
50,0.005111,0.005985,null,null
51,0.00511,0.005998,null,null
52,0.005102,0.005998,null,null
53,0.005101,0.005999,null,null
54,0.005097,0.006005,null,null
55,0.005096,0.006007,null,null
56,0.005092,0.006012,null,null
57,0.005093,0.006015,null,null
58,0.005087,0.00602,null,null
59,0.005085,0.006026,null,null
60,0.005083,0.006035,null,null
61,0.005068,0.006036,null,null
62,0.005067,0.006041,null,null
63,0.005068,0.006042,null,null
64,0.005063,0.006045,null,null
65,0.005062,0.006051,null,null
66,0.005059,0.006056,null,null
67,0.005055,0.006059,null,null
68,0.005051,0.006062,null,null
69,0.005047,0.006066,null,null
70,0.005048,0.00607,null,null
71,0.005047,0.006075,null,null
72,0.005037,0.006076,null,null
73,0.005038,0.006081,null,null
74,0.005038,0.006083,null,null
75,0.005036,0.006087,null,null
76,0.00503,0.006089,null,null
77,0.005025,0.006094,null,null
78,0.005026,0.006097,null,null
79,0.005021,0.0061,null,null
80,0.005017,0.0061,null,null
81,0.005018,0.0061,null,null
82,0.005022,0.006102,null,null
83,0.005021,0.0061,null,null
84,0.005017,0.006103,null,null
85,0.00502,0.006106,null,null
86,0.005019,0.006109,null,null
87,0.005019,0.006108,null,null
88,0.005017,0.00611,null,null
89,0.005011,0.006114,null,null
90,0.00501,0.006117,null,null
91,0.005002,0.006119,null,null
92,0.005006,0.006119,null,null
93,0.005004,0.006118,null,null
94,0.005001,0.00612,null,null
95,0.005001,0.006121,null,null
96,0.005003,0.006119,null,null
97,0.005001,0.006125,null,null
98,0.005001,0.006122,null,null
99,0.005,0.00613,null,null
100,0.004996,0.006132,null,null
101,0.004994,0.006131,null,null
102,0.004995,0.006136,null,null
103,0.004992,0.006135,null,null
104,0.004993,0.006136,null,null
105,0.00499,0.006139,null,null
106,0.004986,0.006144,null,null
107,0.004984,0.006144,null,null
108,0.004985,0.006147,null,null
109,0.004988,0.00615,null,null
110,0.004979,0.006152,null,null
111,0.004983,0.006159,null,null
112,0.004974,0.006162,null,null
113,0.004977,0.00616,null,null
114,0.004976,0.00616,null,null
115,0.004974,0.006164,null,null
116,0.004973,0.006164,null,null
117,0.00497,0.00617,null,null
118,0.004967,0.006169,null,null
119,0.004967,0.00617,null,null
120,0.004965,0.006171,null,null
121,0.004968,0.006175,null,null
122,0.004967,0.006173,null,null
123,0.004964,0.00617,null,null
124,0.004966,0.006175,null,null
125,0.004965,0.006182,null,null
126,0.004958,0.006179,null,null
127,0.004956,0.00618,null,null
128,0.004955,0.006182,null,null
129,0.004956,0.006183,null,null
130,0.004954,0.006183,null,null
131,0.004952,0.006183,null,null
132,0.004953,0.006187,null,null
133,0.004952,0.006184,null,null
134,0.004954,0.006186,null,null
135,0.004951,0.006189,null,null
136,0.004952,0.006193,null,null
137,0.004951,0.006192,null,null
138,0.004947,0.006195,null,null
139,0.004946,0.006194,null,null
140,0.004949,0.006194,null,null
141,0.004949,0.006191,null,null
142,0.004947,0.006195,null,null
143,0.004947,0.00619,null,null
144,0.004946,0.006198,null,null
145,0.004944,0.006199,null,null
146,0.004948,0.006198,null,null
147,0.004946,0.006196,null,null
148,0.004948,0.00619,null,null
149,0.004946,0.006193,null,null
150,0.004945,0.006198,null,null
151,0.004945,0.006196,null,null
152,0.004943,0.006202,null,null
153,0.004941,0.006199,null,null
154,0.00494,0.006203,null,null
155,0.004938,0.006206,null,null
156,0.004946,0.006202,null,null
157,0.004941,0.006199,null,null
158,0.004942,0.006204,null,null
159,0.004941,0.006206,null,null
160,0.004942,0.006209,null,null
161,0.004938,0.006206,null,null
162,0.00494,0.006205,null,null
163,0.004935,0.006203,null,null
164,0.00494,0.00621,null,null
165,0.004938,0.006212,null,null
166,0.004936,0.006214,null,null
167,0.004939,0.006209,null,null
168,0.004937,0.006205,null,null
169,0.004938,0.006206,null,null
170,0.004935,0.006209,null,null
171,0.004939,0.006209,null,null
172,0.004941,0.006207,null,null
173,0.00494,0.006204,null,null
174,0.004938,0.00621,null,null
175,0.004933,0.006213,null,null
176,0.004935,0.006207,null,null
177,0.004935,0.00621,null,null
178,0.004936,0.00621,null,null
179,0.004934,0.006208,null,null
180,0.004934,0.006209,null,null
181,0.004935,0.006211,null,null
182,0.004939,0.006206,null,null
183,0.004936,0.006211,null,null
184,0.004935,0.006213,null,null
185,0.004933,0.006214,null,null
186,0.004934,0.006214,null,null
187,0.004936,0.006215,null,null
188,0.004932,0.006214,null,null
189,0.004931,0.006212,null,null
190,0.004933,0.006214,null,null
191,0.004935,0.006219,null,null
192,0.004935,0.006213,null,null
193,0.004932,0.006215,null,null
194,0.00493,0.006215,null,null
195,0.004932,0.006221,null,null
196,0.004929,0.006219,null,null
197,0.004926,0.006223,null,null
198,0.004927,0.006223,null,null
199,0.004924,0.006227,null,null
200,0.004924,0.006224,null,null
201,0.005534,0.006228,null,null
202,0.005538,0.006228,null,null
203,0.005535,0.006233,null,null
204,0.005538,0.006231,null,null
205,0.005539,0.006231,null,null
206,0.005538,0.006233,null,null
207,0.005532,0.00624,null,null
208,0.005533,0.006238,null,null
209,0.005531,0.006236,null,null
210,0.005532,0.006238,null,null
211,0.005536,0.006236,null,null
212,0.005532,0.006233,null,null
213,0.005534,0.006236,null,null
214,0.005533,0.006236,null,null
215,0.005532,0.006235,null,null
216,0.005533,0.006236,null,null
217,0.005536,0.006235,null,null
218,0.005534,0.006241,null,null
219,0.005526,0.006241,null,null
220,0.005527,0.006244,null,null
221,0.005525,0.006242,null,null
222,0.005524,0.006242,null,null
223,0.005525,0.006244,null,null
224,0.005523,0.006244,null,null
225,0.005525,0.006242,null,null
226,0.005523,0.006242,null,null
227,0.005525,0.006242,null,null
228,0.005523,0.006246,null,null
229,0.005524,0.00624,null,null
230,0.005523,0.006246,null,null
231,0.005528,0.006249,null,null
232,0.005522,0.006246,null,null
233,0.00552,0.006251,null,null
234,0.005522,0.006248,null,null
235,0.005526,0.006248,null,null
236,0.005526,0.006247,null,null
237,0.005522,0.006253,null,null
238,0.005519,0.006251,null,null
239,0.005523,0.006247,null,null
240,0.005527,0.006244,null,null
241,0.005522,0.006242,null,null
242,0.005522,0.006245,null,null
243,0.005523,0.006245,null,null
244,0.005523,0.006246,null,null
245,0.005525,0.006244,null,null
246,0.005524,0.006249,null,null
247,0.005522,0.006247,null,null
248,0.005524,0.006252,null,null
249,0.005524,0.00625,null,null
250,0.005522,0.006251,null,null
251,0.005815,0.006574,null,null
252,0.005812,0.006577,null,null
253,0.005812,0.006574,null,null
254,0.005817,0.006572,null,null
255,0.005816,0.006574,null,null
256,0.005812,0.006576,null,null
257,0.005812,0.006577,null,null
258,0.005817,0.006579,null,null
259,0.005809,0.006582,null,null
260,0.005813,0.006582,null,null
261,0.005809,0.006583,null,null
262,0.005807,0.006588,null,null
263,0.005801,0.006584,null,null
264,0.005803,0.006588,null,null
265,0.005805,0.006587,null,null
266,0.005801,0.00659,null,null
267,0.005802,0.006587,null,null
268,0.005803,0.006587,null,null
269,0.005801,0.006589,null,null
270,0.0058,0.006593,null,null
271,0.005798,0.006591,null,null
272,0.0058,0.006591,null,null
273,0.005799,0.006592,null,null
274,0.005799,0.006589,null,null
275,0.005799,0.006587,null,null
276,0.005804,0.006589,null,null
277,0.005799,0.006589,null,null
278,0.0058,0.006593,null,null
279,0.005801,0.006594,null,null
280,0.005801,0.006594,null,null
281,0.005797,0.006594,null,null
282,0.005795,0.0066,null,null
283,0.005794,0.006596,null,null
284,0.005797,0.006596,null,null
285,0.005793,0.006602,null,null
286,0.005795,0.006598,null,null
287,0.005793,0.006603,null,null
288,0.005794,0.0066,null,null
289,0.005794,0.006599,null,null
290,0.005789,0.006601,null,null
291,0.005792,0.006601,null,null
292,0.005794,0.0066,null,null
293,0.005793,0.006598,null,null
294,0.005795,0.006597,null,null
295,0.005796,0.006599,null,null
296,0.005793,0.006598,null,null
297,0.005789,0.006596,null,null
298,0.005787,0.006601,null,null
299,0.005795,0.006606,null,null
300,0.005794,0.0066,null,null
301,0.005794,0.006603,null,null
302,0.005795,0.006597,null,null
303,0.005798,0.006598,null,null
304,0.005794,0.006597,null,null
305,0.005792,0.006602,null,null
306,0.005793,0.006598,null,null
307,0.005794,0.006599,null,null
308,0.005795,0.006599,null,null
309,0.005795,0.006598,null,null
310,0.005793,0.006597,null,null
311,0.005794,0.006597,null,null
312,0.005795,0.006595,null,null
313,0.005792,0.006603,null,null
314,0.005793,0.006602,null,null
315,0.005791,0.006605,null,null
316,0.005793,0.006603,null,null
317,0.005798,0.006604,null,null
318,0.005788,0.006602,null,null
319,0.005787,0.006609,null,null
320,0.00579,0.00661,null,null
321,0.005791,0.006605,null,null
322,0.005796,0.006605,null,null
323,0.005787,0.006605,null,null
324,0.005786,0.006604,null,null
325,0.005782,0.006606,null,null
326,0.005784,0.006611,null,null
327,0.005789,0.006605,null,null
328,0.005786,0.006609,null,null
329,0.00579,0.00661,null,null
330,0.005788,0.006607,null,null
331,0.005785,0.006607,null,null
332,0.005788,0.006609,null,null
333,0.005788,0.006604,null,null
334,0.005789,0.006607,null,null
335,0.005791,0.006606,null,null
336,0.005793,0.006605,null,null
337,0.005791,0.006607,null,null
338,0.005791,0.006601,null,null
339,0.005791,0.006604,null,null
340,0.005793,0.006605,null,null
341,0.005789,0.006602,null,null
342,0.00579,0.006603,null,null
343,0.005791,0.0066,null,null
344,0.005792,0.006601,null,null
345,0.005795,0.006602,null,null
346,0.005794,0.006601,null,null
347,0.005795,0.0066,null,null
348,0.005797,0.006602,null,null
349,0.005794,0.006603,null,null
350,0.005793,0.006597,null,null
351,0.005793,0.006597,null,null
352,0.005793,0.006601,null,null
353,0.005791,0.006597,null,null
354,0.005796,0.006597,null,null
355,0.005793,0.006595,null,null
356,0.005796,0.006594,null,null
357,0.005799,0.006596,null,null
358,0.005793,0.006598,null,null
359,0.005801,0.006598,null,null
360,0.005795,0.006597,null,null
361,0.005798,0.006595,null,null
362,0.005794,0.006601,null,null
363,0.005796,0.006593,null,null
364,0.005796,0.006594,null,null
365,0.005798,0.006597,null,null
366,0.005794,0.006594,null,null
367,0.005793,0.006596,null,null
368,0.005793,0.006598,null,null
369,0.005796,0.006599,null,null
370,0.005791,0.006603,null,null
371,0.005787,0.006607,null,null
372,0.00579,0.006607,null,null
373,0.005787,0.006609,null,null
374,0.005787,0.006608,null,null
375,0.005787,0.006605,null,null
376,0.005788,0.006606,null,null
377,0.005786,0.006609,null,null
378,0.00579,0.006609,null,null
379,0.005788,0.006612,null,null
380,0.005786,0.006605,null,null
381,0.005789,0.006607,null,null
382,0.00579,0.006603,null,null
383,0.005788,0.006608,null,null
384,0.005789,0.006607,null,null
385,0.005784,0.006608,null,null
386,0.005786,0.006605,null,null
387,0.005785,0.00661,null,null
388,0.005791,0.006606,null,null
389,0.005783,0.006608,null,null
390,0.005785,0.006606,null,null
