t,cond_num
10,6.76866
20,6.79853
30,6.83283
40,6.81296
50,6.81392
60,6.83739
70,6.82063
80,6.78623
90,6.85981
100,6.82861
110,6.86868
120,6.82895
130,6.81896
140,6.81026
150,6.78432
160,6.81257
170,6.89122
180,6.84696
190,6.83032
200,6.82002
210,6.87946
220,6.87445
230,6.83674
240,6.87574
250,6.85391
260,6.85701
270,6.82796
280,6.83554
290,6.8545
300,6.78705
310,6.82529
320,6.84414
330,6.81704
340,6.80385
350,6.83488
360,6.82482
370,6.87694
380,6.78535
390,6.82866
400,6.80409
410,6.89729
420,6.83447
430,6.79688
440,6.8162
450,6.81153
460,6.89065
470,6.86905
480,6.82354
490,6.89755
500,6.82294
510,6.83612
520,6.83177
530,6.83784
540,6.85331
550,6.82627
560,6.78458
570,6.8867
580,6.87877
590,6.78624
600,6.82716
610,6.81631
620,6.82969
630,6.87395
640,6.83588
650,6.84974
660,6.89625
670,6.84019
680,6.89025
690,6.82704
700,6.86275
710,6.81601
720,6.78497
730,6.85937
740,6.81529
750,6.81018
760,6.88369
770,6.82194
780,6.81514
790,6.81489
800,6.82069
810,6.85294
820,6.8403
830,6.82241
840,6.85577
850,6.81133
860,6.85098
870,6.80972
880,6.83956
890,6.86242
900,6.85417
910,6.83885
920,6.85877
930,6.86643
940,6.849
950,6.80969
960,6.86098
970,6.82605
980,6.8043
990,6.85798
1000,6.8243
1010,6.83437
1020,6.85199
1030,6.83976
1040,6.84276
1050,6.78528
1060,6.85278
1070,6.8865
1080,6.83891
1090,6.90864
1100,6.83781
1110,6.83852
1120,6.88504
1130,6.8137
1140,6.86912
1150,6.84465
1160,6.80288
1170,6.85359
1180,6.85339
1190,6.77585
1200,6.80781
1210,6.80876
1220,6.79165
1230,6.83747
1240,6.85967
1250,6.8213
1260,6.87158
1270,6.83708
1280,6.82769
1290,6.84245
1300,6.86085
1310,6.82405
1320,6.83526
1330,6.85445
1340,6.8738
1350,6.78254
1360,6.80967
1370,6.84433
1380,6.81275
1390,6.87486
1400,6.87392
1410,6.85461
1420,6.81756
1430,6.86389
1440,6.86263
1450,6.81406
1460,6.83049
1470,6.84129
1480,6.87437
1490,6.84652
1500,6.83396
1510,6.86568
1520,6.78738
1530,6.81086
1540,6.80188
1550,6.81845
1560,6.81743
1570,6.80414
1580,6.78932
1590,6.82505
1600,6.84239
1610,6.86781
1620,6.86417
1630,6.83264
1640,6.80564
1650,6.8056
1660,6.84533
1670,6.9069
1680,6.81704
1690,6.79386
1700,6.82719
1710,6.81852
1720,6.86947
1730,6.78302
1740,6.82137
1750,6.81515
1760,6.78994
1770,6.76979
1780,6.80484
1790,6.86004
1800,6.80598
1810,6.85939
1820,6.87299
1830,6.82845
1840,6.8357
1850,6.8679
1860,6.87212
1870,6.80794
1880,6.84028
1890,6.8306
1900,6.83797
1910,6.86362
1920,6.87754
1930,6.86235
1940,6.81777
1950,6.83372
1960,6.84827
1970,6.88542
1980,6.83579
1990,6.84173
2000,6.82642
2010,6.85046
2020,6.82652
2030,6.84245
2040,6.84785
2050,6.8645
2060,6.81732
2070,6.87117
2080,6.84921
2090,6.8283
2100,6.84042
2110,6.93873
2120,6.84598
2130,6.90357
2140,6.86388
2150,6.84605
2160,6.87316
2170,6.8735
2180,6.85219
2190,6.82982
2200,6.88479
2210,6.83978
2220,6.83081
2230,6.83033
2240,6.86037
2250,6.88974
2260,6.87339
2270,6.8433
2280,6.9133
2290,6.88353
2300,6.88862
2310,6.82902
2320,6.83563
2330,6.90859
2340,6.85776
2350,6.83273
2360,6.86686
2370,6.87448
2380,6.84853
2390,6.84339
2400,6.86419
2410,6.79828
2420,6.86251
2430,6.85288
2440,6.91433
2450,6.85545
2460,6.87744
2470,6.86095
2480,6.80474
2490,6.80719
2500,6.81079
2510,6.87158
2520,6.84048
2530,6.8043
2540,6.84158
2550,6.8424
2560,6.82914
2570,6.83837
2580,6.82108
2590,6.86677
2600,6.85327
2610,6.824
2620,6.85318
2630,6.86079
2640,6.86932
2650,6.91302
2660,6.85432
2670,6.88695
2680,6.82409
2690,6.83922
2700,6.8773
2710,6.89893
2720,6.84726
2730,6.78875
2740,6.86677
2750,6.81599
2760,6.85344
2770,6.86537
2780,6.87
2790,6.86838
2800,6.85002
2810,6.84817
2820,6.80999
2830,6.85792
2840,6.80757
2850,6.82627
2860,6.88417
2870,6.81101
2880,6.84742
2890,6.82796
2900,6.83602
2910,6.84699
2920,6.82959
2930,6.83405
2940,6.86268
2950,6.83463
2960,6.83737
2970,6.85836
2980,6.85784
2990,6.82349
3000,6.88382
3010,6.80986
3020,6.79164
3030,6.86439
3040,6.81981
3050,6.84324
3060,6.85309
3070,6.84953
3080,6.81332
3090,6.87072
3100,6.85814
3110,6.8716
3120,6.84522
3130,6.82878
3140,6.86036
3150,6.89495
3160,6.84811
3170,6.84649
3180,6.81941
3190,6.83968
3200,6.82957
3210,6.85876
3220,6.89055
3230,6.84728
3240,6.89374
3250,6.85532
3260,6.84605
3270,6.82539
3280,6.88664
3290,6.85702
3300,6.86897
3310,6.80584
3320,6.8463
3330,6.82536
3340,6.91311
3350,6.88032
3360,6.8713
3370,6.94807
3380,6.88541
3390,6.84204
3400,6.84356
3410,6.87493
3420,6.83242
3430,6.87077
3440,6.83033
3450,6.84966
3460,6.82785
3470,6.87475
3480,6.89436
3490,6.85426
3500,6.85144
3510,6.84432
3520,6.80348
3530,6.85191
3540,6.86827
3550,6.86722
3560,6.86571
3570,6.86506
3580,6.7822
3590,6.85874
3600,6.91714
3610,6.81343
3620,6.80448
3630,6.83993
3640,6.86357
3650,6.8248
3660,6.80871
3670,6.89548
3680,6.84883
3690,6.81855
3700,6.8218
3710,6.82908
3720,6.85735
3730,6.78033
3740,6.89214
3750,6.82585
3760,6.81389
3770,6.85363
3780,6.89679
3790,6.8703
3800,6.86656
3810,6.85507
3820,6.84718
3830,6.82436
3840,6.85424
3850,6.8123
3860,6.87318
3870,6.78362
3880,6.79822
3890,6.84638
3900,6.83645
3910,6.85249
3920,6.83642
3930,6.91557
3940,6.88468
3950,6.87827
3960,6.84129
3970,6.84889
3980,6.85763
3990,6.84608
4000,6.89861
4010,6.88001
4020,6.8405
4030,6.76542
4040,6.80873
4050,6.82096
4060,6.80671
4070,6.80687
4080,6.8369
4090,6.80446
4100,6.83339
4110,6.85954
4120,6.81499
4130,6.83793
4140,6.85469
4150,6.82837
4160,6.84872
4170,6.80678
4180,6.81292
4190,6.8542
4200,6.80545
4210,6.86228
4220,6.85361
4230,6.86021
4240,6.85749
4250,6.92077
4260,6.84675
4270,6.83643
4280,6.80766
4290,6.93044
4300,6.84354
4310,6.80992
4320,6.80245
4330,6.8398
4340,6.81672
4350,6.81421
4360,6.85066
4370,6.89585
4380,6.81441
4390,6.84935
4400,6.83948
4410,6.78629
4420,6.82012
4430,6.87609
4440,6.87199
4450,6.83193
4460,6.82305
4470,6.87627
4480,6.86505
4490,6.87363
4500,6.84448
4510,6.82372
4520,6.85675
4530,6.82095
4540,6.84149
4550,6.92755
4560,6.82479
4570,6.86868
4580,6.8284
4590,6.84254
4600,6.85269
4610,6.8142
4620,6.90025
4630,6.80544
4640,6.83721
4650,6.8596
4660,6.86408
4670,6.86308
4680,6.8524
4690,6.87972
4700,6.85683
4710,6.83061
4720,6.8262
4730,6.9172
4740,6.85795
4750,6.81909
4760,6.82526
4770,6.84421
4780,6.87705
4790,6.89118
4800,6.88177
4810,6.85856
4820,6.81655
4830,6.832
4840,6.8408
4850,6.88292
4860,6.844
4870,6.88632
4880,6.89193
4890,6.88087
4900,6.81203
4910,6.88629
4920,6.89826
4930,6.87733
4940,6.83992
4950,6.84028
4960,6.82708
4970,6.86302
4980,6.87454
4990,6.86801
5000,6.86644
5010,6.86278
5020,6.87106
5030,6.79362
5040,6.81652
5050,6.88174
5060,6.87262
5070,6.81995
5080,6.84077
5090,6.85636
5100,6.80611
5110,6.84848
5120,6.83892
5130,6.85042
5140,6.8473
5150,6.84399
5160,6.83356
5170,6.83795
5180,6.81708
5190,6.83495
5200,6.8255
5210,6.83836
5220,6.78662
5230,6.8616
5240,6.85397
5250,6.85342
5260,6.84531
5270,6.84634
5280,6.80264
5290,6.8417
5300,6.8382
5310,6.81493
5320,6.8745
5330,6.85351
5340,6.83863
5350,6.81833
5360,6.85361
5370,6.84393
5380,6.8196
5390,6.88821
5400,6.90414
5410,6.87727
5420,6.873
5430,6.86626
5440,6.87061
5450,6.89406
5460,6.85052
5470,6.87686
5480,6.8727
5490,6.89075
5500,6.94818
5510,6.8551
5520,6.90275
5530,6.85042
5540,6.8897
5550,6.87201
5560,6.84658
5570,6.86874
5580,6.85715
5590,6.89626
5600,6.81005
5610,6.87192
5620,6.82257
5630,6.83377
5640,6.83272
5650,6.86155
5660,6.87758
5670,6.85766
5680,6.85924
5690,6.86242
5700,6.82588
5710,6.82568
5720,6.85971
5730,6.89657
5740,6.86261
5750,6.84535
5760,6.81609
5770,6.8802
5780,6.81802
5790,6.83887
5800,6.86144
5810,6.87943
5820,6.88919
5830,6.87067
5840,6.85435
5850,6.8546
5860,6.85584
5870,6.85318
5880,6.8662
5890,6.87021
5900,6.82761
5910,6.85798
5920,6.83134
5930,6.87715
5940,6.84648
5950,6.90098
5960,6.8626
5970,6.87472
5980,6.84335
5990,6.91377
6000,6.88914
6010,6.91545
6020,6.89891
6030,6.85001
6040,6.8833
6050,6.83428
6060,6.85342
6070,6.85784
6080,6.84418
6090,6.85741
6100,6.84624
6110,6.87844
6120,6.88077
6130,6.88363
6140,6.82898
6150,6.89523
6160,6.86767
6170,6.84033
6180,6.83212
6190,6.87981
6200,6.86036
6210,6.88825
6220,6.84281
6230,6.92386
6240,6.84219
6250,6.87555
6260,6.82149
6270,6.88034
6280,6.86279
6290,6.92504
6300,6.88432
6310,6.86245
6320,6.86274
6330,6.82903
6340,6.83834
6350,6.85296
6360,6.86787
6370,6.8303
6380,6.87253
6390,6.88863
6400,6.90052
6410,6.84819
6420,6.86429
6430,6.87385
6440,6.84248
6450,6.85813
6460,6.92095
6470,6.85583
6480,6.85354
6490,6.86267
6500,6.81721
6510,6.86845
6520,6.84637
6530,6.82287
6540,6.85203
6550,6.83908
6560,6.87988
6570,6.81625
6580,6.83301
6590,6.81632
6600,6.84347
6610,6.7967
6620,6.90985
6630,6.90524
6640,6.82658
6650,6.8726
6660,6.82131
6670,6.84067
6680,6.86823
6690,6.83986
6700,6.82611
6710,6.8011
6720,6.80337
6730,6.82209
6740,6.79147
6750,6.84769
6760,6.8168
6770,6.85287
6780,6.82648
6790,6.82472
6800,6.87401
6810,6.90124
6820,6.81861
6830,6.91889
6840,6.86502
6850,6.83582
6860,6.84737
6870,6.84097
6880,6.883
6890,6.8155
6900,6.85298
6910,6.80214
6920,6.83971
6930,6.82754
6940,6.79777
6950,6.86134
6960,6.84255
6970,6.83871
6980,6.8624
6990,6.88333
7000,6.8559
7010,6.82685
7020,6.92906
7030,6.90331
7040,6.84691
7050,6.86022
7060,6.88174
7070,6.84068
7080,6.81725
7090,6.8237
7100,6.84399
7110,6.85396
7120,6.88305
7130,6.85588
7140,6.84125
7150,6.82988
7160,6.79792
7170,6.83852
7180,6.88497
7190,6.82967
7200,6.86807
7210,6.87428
7220,6.83551
7230,6.84464
7240,6.8256
7250,6.88271
7260,6.8482
7270,6.88182
7280,6.83413
7290,6.8601
7300,6.87649
7310,6.88817
7320,6.87709
7330,6.81491
7340,6.84982
7350,6.85529
7360,6.8627
7370,6.88726
7380,6.85568
7390,6.8319
7400,6.88888
7410,6.87709
7420,6.87318
7430,6.87911
7440,6.87603
7450,6.84174
7460,6.83839
7470,6.885
7480,6.85012
7490,6.86899
7500,6.80448
7510,6.87904
7520,6.88274
7530,6.84616
7540,6.80982
7550,6.90868
7560,6.83101
7570,6.82715
7580,6.84521
7590,6.84511
7600,6.84705
7610,6.89096
7620,6.81872
7630,6.82112
7640,6.86288
7650,6.8287
7660,6.89683
7670,6.87552
7680,6.85244
7690,6.86769
7700,6.85022
7710,6.85154
7720,6.88772
7730,6.82215
7740,6.85014
7750,6.83711
7760,6.90506
7770,6.86675
7780,6.81983
7790,6.8921
7800,6.89689
7810,6.85309
7820,6.83856
7830,6.83495
7840,6.88255
7850,6.84309
7860,6.84748
7870,6.84096
7880,6.85092
7890,6.79524
7900,6.84486
7910,6.85568
7920,6.85964
7930,6.80914
7940,6.81955
7950,6.86261
7960,6.89269
7970,6.86808
7980,6.8745
7990,6.83498
8000,6.84166
8010,6.89109
8020,6.8939
8030,6.87846
8040,6.89351
8050,6.89685
8060,6.86238
8070,6.88072
8080,6.94445
8090,6.81904
8100,6.84766
8110,6.84551
8120,6.87858
8130,6.89014
8140,6.89338
8150,6.84992
8160,6.86329
8170,6.84174
8180,6.93657
8190,6.90049
8200,6.87022
8210,6.81743
8220,6.87698
8230,6.88189
8240,6.86766
8250,6.906
8260,6.89674
8270,6.95413
8280,6.85712
8290,6.83751
8300,6.84881
8310,6.83728
8320,6.87186
8330,6.82
8340,6.90787
8350,6.88977
8360,6.85473
8370,6.82516
8380,6.80495
8390,6.82972
8400,6.86279
8410,6.89281
8420,6.81921
8430,6.83538
8440,6.80888
8450,6.87227
8460,6.90162
8470,6.80779
8480,6.86645
8490,6.81412
8500,6.84454
8510,6.86339
8520,6.85084
8530,6.88238
8540,6.85776
8550,6.83931
8560,6.83574
8570,6.88556
8580,6.87891
8590,6.89268
8600,6.85703
8610,6.83019
8620,6.82713
8630,6.83529
8640,6.8472
8650,6.85777
8660,6.8315
8670,6.85034
8680,6.87652
8690,6.87935
8700,6.81717
8710,6.84928
8720,6.84446
8730,6.86946
8740,6.83818
8750,6.82979
8760,6.86767
8770,6.8339
8780,6.87806
8790,6.82304
8800,6.81163
8810,6.81087
8820,6.86103
8830,6.81788
8840,6.83469
8850,6.87523
8860,6.81519
8870,6.83068
8880,6.82301
8890,6.87221
8900,6.82026
8910,6.81635
8920,6.83231
8930,6.84565
8940,6.87238
8950,6.885
8960,6.79808
8970,6.85877
8980,6.8053
8990,6.84129
9000,6.82495
