ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.996091,-0.0137391,null,null,null
-0.0404446,null,0.437546,null,null
0.335525,null,null,0.306655,null
0.00719091,null,null,null,0.00122479
0.996091,-0.0137391,null,null,null
-0.0404446,null,0.437546,null,null
0.335525,null,null,0.306655,null
0.00719091,null,null,null,0.00122479
0.996091,-0.0137391,null,null,null
-0.0404446,null,0.437546,null,null
0.335525,null,null,0.306655,null
0.00719091,null,null,null,0.00122479
0.996091,-0.0137391,null,null,null
-0.0404446,null,0.437546,null,null
0.335525,null,null,0.306655,null
0.00719091,null,null,null,0.00122479
0.996074,-0.0139296,null,null,null
-0.0667205,null,0.424006,null,null
0.354699,null,null,0.300524,null
0.00264415,null,null,null,0.00267267
0.996096,-0.0147091,null,null,null
-0.12948,null,0.431485,null,null
0.33615,null,null,0.373886,null
0.000603855,null,null,null,-0.00133386
0.996066,-0.0158529,null,null,null
-0.0612141,null,0.499564,null,null
0.265469,null,null,0.330824,null
0.000282074,null,null,null,-0.000945103
0.996031,-0.0150026,null,null,null
-0.107726,null,0.50601,null,null
0.2897,null,null,0.316396,null
1.60906e-05,null,null,null,-0.000691422
0.996073,-0.013249,null,null,null
-0.0553595,null,0.557288,null,null
0.323132,null,null,0.321005,null
-0.000356826,null,null,null,0.000435409
0.996111,-0.0102926,null,null,null
-0.083076,null,0.514863,null,null
0.319106,null,null,0.387305,null
-0.0012956,null,null,null,-0.000491514
0.996103,-0.00991865,null,null,null
-0.0347914,null,0.557403,null,null
0.311261,null,null,0.38238,null
0.00102181,null,null,null,-0.00332777
0.99613,-0.00675424,null,null,null
-0.0320651,null,0.465971,null,null
0.330459,null,null,0.404476,null
0.00154216,null,null,null,-0.00329695
0.996158,-0.00699599,null,null,null
-0.0090145,null,0.47877,null,null
0.354286,null,null,0.417485,null
0.000137647,null,null,null,-0.00142571
0.996185,-0.00341971,null,null,null
-0.0751211,null,0.507646,null,null
0.383639,null,null,0.424851,null
-0.00218219,null,null,null,0.000785009
0.996175,-0.00497964,null,null,null
-0.0700614,null,0.549264,null,null
0.314454,null,null,0.420986,null
0.00049942,null,null,null,0.000487149
0.996265,-0.00331481,null,null,null
-0.0487698,null,0.506962,null,null
0.249491,null,null,0.376518,null
0.00220264,null,null,null,0.000171057
0.996162,-0.00312994,null,null,null
-0.0930235,null,0.558323,null,null
0.305004,null,null,0.335678,null
0.0038871,null,null,null,0.000456817
0.996135,-0.00128946,null,null,null
-0.0814628,null,0.540435,null,null
0.281219,null,null,0.253295,null
-0.00145229,null,null,null,0.00175101
0.996115,0.0013884,null,null,null
-0.0330989,null,0.523125,null,null
0.295305,null,null,0.257586,null
-0.00512639,null,null,null,0.00189814
0.99619,0.00274461,null,null,null
