MDTU,link
1,1.01579
2,1.01579
3,1.01579
4,1.01579
5,1.1922
6,1.17198
7,1.1676
8,1.16388
9,1.16175
10,1.16049
11,1.15919
12,1.15856
13,1.15569
14,1.15558
15,1.15516
16,1.15338
17,1.14963
18,1.14854
19,1.14543
20,1.14486
21,1.14215
22,1.14038
23,1.13801
24,1.13613
25,1.13458
26,1.13286
27,1.1307
28,1.12792
29,1.12529
30,1.12326
31,1.12057
32,1.11761
33,1.11794
34,1.11458
35,1.11448
36,1.114
37,1.114
38,1.11209
39,1.11093
40,1.10885
41,1.10661
42,1.1055
43,1.10411
44,1.10273
45,1.10447
46,1.1018
47,1.10141
48,1.09752
49,1.09618
50,1.09559
51,1.0943
52,1.09527
53,1.09362
54,1.09226
55,1.09148
56,1.09079
57,1.08959
58,1.08846
59,1.08674
60,1.08291
61,1.08266
62,1.08231
63,1.08173
64,1.07922
65,1.07876
66,1.07854
67,1.07728
68,1.076
69,1.07458
70,1.07247
71,1.07102
72,1.07043
73,1.06849
74,1.06867
75,1.06716
76,1.06561
77,1.06565
78,1.0652
79,1.06431
80,1.06397
81,1.06397
82,1.06503
83,1.06403
84,1.06398
85,1.06398
86,1.06167
87,1.06293
88,1.06232
89,1.06107
90,1.05991
91,1.05846
92,1.06114
93,1.05908
94,1.05773
95,1.05773
96,1.05773
97,1.05773
98,1.05689
99,1.0555
100,1.05587
101,1.05587
102,1.0545
103,1.05498
104,1.05527
105,1.05381
106,1.05326
107,1.05377
108,1.05186
109,1.05056
110,1.0522
111,1.04994
112,1.05087
113,1.05087
114,1.05128
115,1.05128
116,1.04965
117,1.04756
118,1.04756
119,1.04568
120,1.04545
121,1.04187
122,1.0436
123,1.0436
124,1.0425
125,1.03955
126,1.03938
127,1.03948
128,1.039
129,1.03829
130,1.03829
131,1.03852
132,1.03926
133,1.03985
134,1.03935
135,1.04017
136,1.03864
137,1.03864
138,1.03737
139,1.03813
140,1.03813
141,1.03813
142,1.03809
143,1.03788
144,1.03673
145,1.03673
146,1.03883
147,1.03847
148,1.03847
149,1.03749
150,1.03749
151,1.03608
152,1.03488
153,1.0351
154,1.03351
155,1.03525
156,1.03525
157,1.03558
158,1.03557
159,1.03402
160,1.03402
161,1.03402
162,1.03402
163,1.03174
164,1.03174
165,1.03149
166,1.03256
167,1.03405
168,1.03396
169,1.03397
170,1.03228
171,1.03401
172,1.03432
173,1.03321
174,1.03223
175,1.03223
176,1.03219
177,1.03219
178,1.03219
179,1.03239
180,1.03239
181,1.03281
182,1.03281
183,1.03258
184,1.03415
185,1.03329
186,1.03329
187,1.03329
188,1.03249
189,1.03187
190,1.03187
191,1.03187
192,1.0319
193,1.03179
194,1.03179
195,1.03018
196,1.03057
197,1.02892
198,1.0273
199,1.02814
200,1.02761
201,1.02708
202,1.02879
203,1.0284
204,1.0284
205,1.0284
206,1.02847
207,1.02684
208,1.02684
209,1.02684
210,1.02771
211,1.02826
212,1.02767
213,1.02661
214,1.025
215,1.02414
216,1.02548
217,1.02676
218,1.02551
219,1.02669
220,1.02601
221,1.02473
222,1.02374
223,1.02455
224,1.02463
225,1.02686
226,1.02686
227,1.02659
228,1.02606
229,1.02606
230,1.02493
231,1.02339
232,1.02339
233,1.02427
234,1.02427
235,1.02455
236,1.02299
237,1.02137
238,1.02162
239,1.0219
240,1.02168
241,1.02035
242,1.02014
243,1.02014
244,1.02042
245,1.02072
246,1.02102
247,1.02271
248,1.02541
249,1.02418
250,1.02553
251,1.02553
252,1.02553
253,1.02453
254,1.02453
255,1.02453
256,1.02454
257,1.02454
258,1.02454
259,1.0219
260,1.0219
261,1.02187
262,1.02079
263,1.01962
264,1.02165
265,1.0218
266,1.02119
267,1.02119
268,1.02098
269,1.02098
270,1.02059
271,1.02059
272,1.02177
273,1.02049
274,1.02005
275,1.02042
276,1.02042
277,1.01929
278,1.01853
279,1.01919
280,1.01907
281,1.01944
282,1.01871
283,1.01871
284,1.01871
285,1.01925
286,1.01925
287,1.01925
288,1.01999
289,1.01999
290,1.01888
291,1.01888
292,1.01845
293,1.01845
294,1.01845
295,1.01845
296,1.02
297,1.01932
298,1.0199
299,1.02004
300,1.01929
301,1.02135
302,1.01996
303,1.02
304,1.01954
305,1.01894
306,1.01728
307,1.0182
308,1.01773
309,1.01623
310,1.01623
311,1.01724
312,1.01647
313,1.01755
314,1.01773
315,1.01745
316,1.01745
317,1.0165
318,1.0165
319,1.0165
320,1.01811
321,1.01702
322,1.01702
323,1.01656
324,1.01595
325,1.01566
326,1.01566
327,1.01589
328,1.01526
329,1.01607
330,1.0151
331,1.0151
332,1.01733
333,1.01739
334,1.01843
335,1.01843
336,1.01811
337,1.01927
338,1.01854
339,1.01773
340,1.01809
341,1.01863
342,1.01863
343,1.01791
344,1.01611
345,1.01809
346,1.01821
347,1.01821
348,1.01727
349,1.01727
350,1.01821
351,1.01739
352,1.01696
353,1.01614
354,1.01734
355,1.01864
356,1.01851
357,1.01851
358,1.01795
359,1.01795
360,1.01828
361,1.01828
362,1.01828
363,1.01957
364,1.01917
365,1.01838
366,1.01838
367,1.01755
368,1.01755
369,1.01651
370,1.01448
371,1.01519
372,1.0138
373,1.01325
374,1.01383
375,1.01529
376,1.01529
377,1.01534
378,1.01534
379,1.01534
380,1.01482
381,1.01454
382,1.01454
383,1.01454
384,1.01375
385,1.01566
386,1.01566
387,1.01497
388,1.01497
389,1.01466
390,1.01433
391,1.01433
392,1.01433
393,1.01433
394,1.01582
395,1.01582
396,1.01708
397,1.01586
398,1.01786
399,1.01786
400,1.01668
401,1.01723
402,1.01723
403,1.01784
404,1.01633
405,1.01633
406,1.01633
407,1.01633
408,1.01633
409,1.0149
410,1.0149
411,1.01454
412,1.01454
413,1.01454
414,1.01426
415,1.01459
416,1.01459
417,1.01459
418,1.01459
419,1.01418
420,1.01418
421,1.01314
422,1.01275
423,1.01344
424,1.01355
425,1.01355
426,1.01441
427,1.01527
428,1.01527
429,1.01395
430,1.01395
431,1.0142
432,1.0142
433,1.01402
434,1.01402
435,1.01252
436,1.01252
437,1.01252
438,1.01252
439,1.0125
440,1.0125
441,1.01305
442,1.01472
443,1.01449
444,1.01449
445,1.01443
446,1.01443
447,1.01346
448,1.01378
449,1.01286
450,1.0144
451,1.01374
452,1.01374
