t,N_f,N_g
2410,38,608
2420,38,608
2430,38,608
2440,38,608
2450,38,608
2460,38,608
2470,38,608
2480,38,608
2490,38,608
2500,38,608
2510,38,608
2520,38,608
2530,38,608
2540,38,608
2550,38,608
2560,38,608
2570,38,608
2580,38,608
2590,38,608
2600,38,608
2610,38,608
2620,38,608
2630,38,608
2640,38,608
2650,38,608
2660,38,608
2670,38,608
2680,38,608
2690,38,608
2700,38,608
2710,38,608
2720,38,608
2730,38,608
2740,38,608
2750,38,608
2760,38,608
2770,38,608
2780,38,608
2790,38,608
2800,38,608
2810,38,608
2820,38,608
2830,38,608
2840,38,608
2850,38,608
2860,38,608
2870,38,608
2880,38,608
2890,38,608
2900,38,608
2910,38,608
2920,38,608
2930,38,608
2940,38,608
2950,38,608
2960,38,608
2970,38,608
2980,38,608
2990,38,608
3000,38,608
3010,38,608
3020,38,608
3030,38,608
3040,38,608
3050,38,608
3060,38,608
3070,38,608
3080,38,608
3090,38,608
3100,38,608
3110,38,608
3120,38,608
3130,38,608
3140,38,608
3150,38,608
3160,38,608
3170,38,608
3180,38,608
3190,38,608
3200,38,608
3210,38,608
3220,38,608
3230,38,608
3240,38,608
3250,38,608
3260,38,608
3270,38,608
3280,38,608
3290,38,608
3300,38,608
3310,38,608
3320,38,608
3330,38,608
3340,38,608
3350,38,608
3360,38,608
3370,38,608
3380,38,608
3390,38,608
3400,38,608
3410,38,608
3420,38,608
3430,38,608
3440,38,608
3450,38,608
3460,38,608
3470,38,608
3480,38,608
3490,38,608
3500,38,608
3510,38,608
3520,38,608
3530,38,608
3540,38,608
3550,38,608
3560,38,608
3570,38,608
3580,38,608
3590,38,608
3600,38,608
3610,38,608
3620,38,608
3630,38,608
3640,38,608
3650,38,608
3660,38,608
3670,38,608
3680,38,608
3690,38,608
3700,38,608
3710,38,608
3720,38,608
3730,38,608
3740,38,608
3750,38,608
3760,38,608
3770,38,608
3780,38,608
3790,38,608
3800,38,608
3810,38,608
3820,38,608
3830,38,608
3840,38,608
3850,38,608
3860,38,608
3870,38,608
3880,38,608
3890,38,608
3900,38,608
3910,38,608
3920,38,608
3930,38,608
3940,38,608
3950,38,608
3960,38,608
3970,38,608
3980,38,608
3990,38,608
4000,38,608
4010,38,608
4020,38,608
4030,38,608
4040,38,608
4050,38,608
4060,38,608
4070,38,608
4080,38,608
4090,38,608
4100,38,608
4110,38,608
4120,38,608
4130,38,608
4140,38,608
4150,38,608
4160,38,608
4170,38,608
4180,38,608
4190,38,608
4200,38,608
4210,38,608
4220,38,608
4230,38,608
4240,38,608
4250,38,608
4260,38,608
4270,38,608
4280,38,608
4290,38,608
4300,38,608
4310,38,608
4320,38,608
4330,38,608
4340,38,608
4350,38,608
4360,38,608
4370,38,608
4380,38,608
4390,38,608
4400,38,608
4410,38,608
4420,38,608
4430,38,608
4440,38,608
4450,38,608
4460,38,608
4470,38,608
4480,38,608
4490,38,608
4500,38,608
4510,38,608
4520,38,608
4530,38,608
4540,38,608
4550,38,608
4560,38,608
4570,38,608
4580,38,608
4590,38,608
4600,38,608
4610,38,608
4620,38,608
4630,38,608
4640,38,608
4650,38,608
4660,38,608
4670,38,608
4680,38,608
4690,38,608
4700,38,608
4710,38,608
4720,38,608
4730,38,608
4740,38,608
4750,38,608
4760,38,608
4770,38,608
4780,38,608
4790,38,608
4800,38,608
4810,38,608
4820,38,608
4830,38,608
4840,38,608
4850,38,608
4860,38,608
4870,38,608
4880,38,608
4890,38,608
4900,38,608
