t,|deltaS|
370,0.2386
371,0.1289
372,0.2807
373,0.1409
374,0.09082
375,0.4801
376,1.266
377,0.04317
378,0.9525
379,0.3272
380,0.02256
381,0.03801
382,1.835
383,1.864
384,0.4028
385,0.4828
386,0.4297
387,0.8262
388,0.5029
389,0.2037
390,0.3056
391,2.724
392,0.2674
393,0.734
394,0.06794
395,0.7603
396,0.2211
397,0.1851
398,0.5464
399,0.1905
400,0.3287
401,0.1116
402,1.341
403,0.1158
404,0.2443
405,0.5817
406,1.76
407,0.7655
408,1.213
409,0.3796
410,1.107
411,0.3053
412,1.019
413,1.102
414,0.6713
415,0.1576
416,0.8033
417,0.4851
418,0.45
419,0.2754
420,0.3295
421,0.3004
422,0.417
423,0.449
424,0.3004
425,1.78
426,0.0277
427,0.3531
428,0.404
429,0.8258
430,0.5138
431,0.6037
432,1.532
433,0.5598
434,0.4507
435,0.7017
436,0.4991
437,0.9904
438,1.855
439,0.9468
440,1.453
441,0.1144
442,0.3202
443,0.3917
444,1.379
445,1.009
446,1.45
447,0.5022
448,0.6701
449,0.6344
450,1.232
451,0.6445
452,1.328
453,0.56
454,1.499
455,1.001
456,0.4186
457,1.053
458,3.266
459,0.5798
460,1.251
461,0.3332
462,0.2426
463,0.9787
464,0.6491
465,0.873
466,0.6375
467,0.5004
468,0.6885
469,0.4832
470,0.4961
471,0.8304
472,0.2272
473,0.05453
474,1.455
475,0.4742
476,0.3414
477,1.595
478,0.8051
479,0.5274
480,0.3543
481,0.3475
482,0.637
483,0.4771
484,0.7726
485,0.9274
486,0.8042
487,0.8517
488,0.1185
489,0.281
490,1.284
491,0.6797
492,2.031
493,1.693
494,1.537
495,1.397
496,0.12
497,0.01899
498,0.4394
499,1.27
500,1.417
501,1.033
502,1.602
503,0.6137
504,1.358
505,0.1388
506,0.7633
507,0.4741
508,0.9556
509,0.2343
510,0.3324
511,0.07933
512,1.166
513,0.5987
514,1.288
515,0.04528
516,0.5485
517,1.662
518,0.6171
519,0.6601
520,0.738
521,1.239
522,0.2115
523,0.4264
524,0.7035
525,1.183
526,1.711
527,0.7566
528,1.201
529,1.427
530,0.8679
531,0.2703
532,0.6732
533,1.462
534,0.7565
535,0.7303
536,0.6659
537,0.2477
538,0.3118
539,1.37
540,0.5247
541,0.3531
542,0.3751
543,0.7703
544,0.776
545,1.484
546,0.5662
547,0.7788
548,0.4554
549,0.3803
550,0.9261
551,0.6377
552,0.2226
553,0.5439
554,0.5845
555,1.589
556,0.09169
557,0.1041
558,1.256
559,0.8704
560,0.4333
561,0.06446
562,0.9047
563,0.8874
564,1.065
565,0.6682
566,0.2397
567,1.091
568,0.1116
569,1.106
570,1.094
571,0.2183
572,1.282
573,0.3124
574,0.8133
575,0.2577
576,0.3901
577,0.2254
578,2.171
579,0.9028
580,0.4325
581,0.6626
582,1.114
583,0.7298
584,1.194
585,0.9792
586,0.2528
587,1.01
588,0.02642
589,0.7733
590,0.7176
591,2.02
592,0.6444
593,0.6932
594,0.5292
595,1.395
596,1.208
597,1.072
598,1.236
599,0.565
600,0.6106
601,0.6997
602,0.8072
603,1.458
604,0.4575
605,0.1726
606,1.668
607,0.772
608,0.1031
609,0.5843
610,0.8674
611,0.4454
612,0.6437
613,1.783
614,0.6836
615,0.7565
616,1.339
617,2.269
618,0.5159
619,0.743
620,0.4679
621,0.4766
622,0.7088
623,0.8367
624,0.6801
625,0.6384
626,0.8225
627,0.3419
628,1.108
629,2.459
630,0.04049
631,1.159
632,0.8327
633,0.6851
634,0.5117
635,0.9384
636,0.4699
637,0.3063
638,0.8641
639,0.1806
640,1.176
641,0.06994
642,0.269
643,0.6174
644,0.3166
645,0.779
646,0.2869
647,0.7948
648,0.02696
649,1.481
650,0.2356
651,0.3494
652,2.242
653,1.198
654,1.091
655,0.2257
656,0.4288
657,1.215
658,1.485
659,0.907
660,0.2632
661,0.1406
662,0.5531
663,1.056
664,1.488
665,1.449
666,1.498
667,0.3465
668,1.481
669,0.381
670,0.6715
671,1.071
672,1.144
673,0.697
674,0.5557
675,0.5264
676,0.244
677,0.7745
678,0.7793
679,1.062
680,1.726
681,0.1818
682,0.8551
683,1.163
684,0.01736
685,1.594
686,2.18
687,1.744
688,0.2714
689,0.3629
690,0.6671
691,0.8004
692,0.8833
693,1.446
694,0.5841
695,0.9752
696,0.8091
697,2.306
698,0.8989
699,0.5388
700,0.4971
701,0.3009
702,0.7209
703,0.1051
704,0.4216
705,1.286
706,0.09552
707,0.2374
708,0.3652
709,1.066
710,0.1594
711,0.9956
712,0.4451
713,0.3052
714,0.2394
715,0.4725
716,0.2042
717,0.2407
718,0.9051
719,0.6569
720,1.175
721,1.029
722,0.7945
723,0.8455
724,1.049
725,1.227
726,0.521
727,0.6913
728,0.3449
729,0.8126
730,0.6153
731,0.411
732,1.454
733,0.6253
734,0.6062
735,1.955
736,0.3517
737,0.07107
738,0.9946
739,0.003407
740,0.2331
741,0.2562
742,0.04277
743,0.6911
744,2.03
745,1.119
746,0.9631
747,0.9609
748,0.2781
749,0.3714
750,0.151
751,1.364
752,0.7614
753,0.8557
754,0.6755
755,0.6221
756,0.2928
757,1.851
758,0.2847
759,0.9462
760,0.3442
761,0.5384
762,0.7838
763,1.817
764,1.276
765,0.9171
766,1.672
767,0.8429
768,1.601
769,1.502
770,0.5538
771,2.027
772,0.1146
773,0.6721
774,1.268
775,0.5632
776,0.6373
777,0.9011
778,0.1196
779,0.5497
780,0.4566
781,1.409
782,2.104
783,0.9692
784,0.494
785,0.3454
786,0.005302
787,1.287
788,0.3823
789,0.8865
790,0.5781
791,0.5597
792,0.5307
793,0.5757
794,1.591
795,0.9184
796,0.2277
797,1.058
798,0.3013
799,0.5243
800,0.5169
801,1.78
802,1.285
803,0.1482
804,0.4655
805,0.5767
806,0.4013
807,0.07533
808,1.037
809,0.7149
810,0.009004
811,2.742
812,0.72
813,0.8172
814,0.1764
815,0.1823
816,0.7737
817,0.6362
818,0.09355
819,0.4591
820,0.9239
821,0.9466
822,1.98
823,0.5597
824,1.471
825,0.9909
826,0.4749
827,1.04
828,0.9932
829,0.828
830,0.5081
831,0.7853
832,1.963
833,0.312
834,0.6817
835,1.231
836,1.005
837,0.5453
838,0.1711
839,0.08784
840,0.4173
841,1.134
842,0.9399
843,0.4316
844,1.291
845,1.115
846,1.296
847,0.4109
848,1.056
849,1.039
850,1.423
851,0.3236
852,0.1705
853,1.062
854,1.282
855,0.9394
856,1.131
857,2.229
858,0.5562
859,0.1762
860,0.4176
861,0.4723
862,0.1463
863,1.865
864,1.027
865,0.9329
866,1.26
867,0.3039
868,0.2071
869,1.652
870,0.2121
871,1.372
872,0.5202
873,0.2546
874,0.7409
875,1.785
876,0.83
877,0.01344
878,1.44
879,0.7095
880,0.1483
881,2.131
882,0.04601
883,1
884,0.7983
885,0.378
886,0.4652
887,0.02879
888,1.196
889,0.207
890,0.7746
891,0.8609
892,0.4625
893,0.07398
894,0.3631
895,0.2774
896,0.7451
897,1.041
898,0.01339
899,1.071
900,1.054
901,0.02029
902,0.7602
903,0.5883
904,0.03277
905,0.3186
906,0.94
907,0.2634
908,1.372
909,1.013
910,1.059
911,0.2713
912,0.6833
913,1.023
914,0.3697
915,1.594
916,0.182
917,0.4904
918,0.5951
919,0.2144
920,1.599
921,1.596
922,0.01835
923,0.1713
924,0.6717
925,0.6719
926,1.075
927,0.5273
928,0.3091
929,0.4394
930,0.5895
931,0.1858
932,0.3039
933,0.6564
934,1.351
935,0.2262
936,0.03859
937,0.3127
938,0.4784
939,0.3272
940,0.9127
941,0.4058
942,1.228
943,0.2753
944,1.579
945,0.1538
946,0.9731
947,0.02546
948,0.03837
949,1.049
950,1.059
951,1.375
952,0.9861
953,0.166
954,0.01749
955,0.3905
956,0.5166
957,0.01397
958,1.282
959,0.9958
960,0.6433
961,0.4555
962,0.2431
963,0.6638
964,0.9625
965,1.226
966,0.1363
967,1.105
968,0.9893
969,1.504
970,1.15
971,0.02995
972,0.0558
973,0.7772
974,0.09353
975,0.3485
976,0.8804
977,1.216
978,1.365
979,1.281
980,1.195
981,0.7521
982,0.4443
983,0.005845
984,1.559
985,0.352
986,0.3438
987,0.5927
988,0.4273
989,1.639
990,1.467
991,0.1518
992,0.2924
993,1.289
994,1.64
995,0.5959
996,1.003
997,0.6327
998,0.08626
999,0.3946
1000,1.661
1001,0.1684
1002,0.985
1003,2.035
1004,0.4728
1005,0.7012
1006,0.1324
1007,1.077
1008,1.597
1009,1.159
1010,0.5737
1011,0.2428
1012,0.908
1013,0.2008
1014,0.0876
1015,0.05644
1016,1.901
1017,2.527
1018,1.966
1019,0.06379
1020,0.8428
1021,1.242
1022,0.1761
1023,0.1041
1024,0.107
1025,1.404
1026,1.392
1027,0.3146
1028,0.3574
1029,0.4937
1030,1.99
1031,0.8836
1032,0.9491
1033,0.84
1034,0.9432
1035,1.304
1036,0.4048
1037,0.001027
1038,0.4647
1039,2.384
1040,0.4579
1041,0.5505
1042,0.7747
1043,0.247
1044,0.4501
1045,0.873
1046,0.003505
1047,0.1244
1048,0.3531
1049,0.1643
1050,1.108
1051,0.5906
1052,0.1385
1053,0.3558
1054,0.3836
1055,0.1165
1056,0.9778
1057,0.1273
1058,2.011
1059,1.028
1060,0.0707
1061,0.3084
1062,0.4604
1063,0.1041
1064,1.246
1065,0.9296
1066,0.5609
1067,1.147
1068,0.1742
1069,1.459
1070,0.1261
1071,0.4059
1072,0.3382
1073,0.3747
1074,0.8701
1075,0.1069
1076,0.775
1077,0.2023
1078,0.5089
1079,0.03992
1080,0.9341
1081,0.1539
1082,1.214
1083,1.707
1084,0.7302
1085,1.73
1086,1.593
1087,0.7034
1088,0.1792
1089,0.9085
1090,0.1084
1091,1.33
1092,0.06256
1093,0.198
1094,0.7448
1095,0.288
1096,1.499
1097,1.723
1098,1.468
1099,1.226
1100,0.907
1101,0.367
1102,0.4857
1103,0.7106
1104,0.112
1105,0.1101
1106,0.2109
1107,0.9909
1108,1.422
1109,0.3634
1110,0.3576
1111,0.1417
1112,0.3341
1113,0.1447
1114,0.5307
1115,1.59
1116,0.5507
1117,0.1913
1118,0.06235
1119,0.7316
1120,0.3105
1121,0.2792
1122,1.286
1123,0.7735
1124,1.156
1125,1.213
1126,0.2251
1127,0.4864
1128,1.146
1129,0.1223
1130,0.8441
1131,0.9139
1132,0.5114
1133,0.1634
1134,1.295
1135,0.002443
1136,0.3123
1137,1.887
1138,0.9085
1139,2.12
1140,0.193
1141,1.595
1142,0.664
1143,0.5774
1144,0.659
1145,0.4182
1146,0.05084
1147,0.02003
1148,0.3486
1149,0.9701
1150,0.965
1151,0.8354
1152,1.793
1153,0.6895
1154,0.2603
1155,0.08571
1156,2.321
1157,2.219
1158,1.081
1159,1.066
1160,1.052
1161,0.8211
1162,1.015
1163,0.699
1164,1.257
1165,1.321
1166,0.4528
1167,1.779
1168,0.9011
1169,1.058
1170,1.456
1171,0.284
1172,0.04016
1173,0.2014
1174,0.2846
1175,0.008448
1176,0.8202
1177,0.9798
1178,0.3096
1179,0.5935
1180,0.8074
1181,1.455
1182,1.465
1183,0.5137
1184,0.5851
1185,1.625
1186,0.7747
1187,1.483
1188,0.9673
1189,0.7734
1190,0.9227
1191,0.459
1192,0.1937
1193,1.149
1194,1.193
1195,0.006769
1196,1.125
1197,1.364
1198,0.4485
1199,1.356
1200,0.9346
1201,0.5163
1202,0.4697
1203,1.425
1204,0.5943
1205,0.8595
1206,1.119
1207,0.5085
1208,1.499
1209,0.3911
1210,1.209
1211,0.1859
1212,1.383
1213,0.6355
1214,1.273
1215,0.4799
1216,0.1827
1217,0.2188
1218,0.6342
1219,0.6631
1220,0.3639
1221,1.495
1222,0.7176
1223,0.3301
1224,2.025
1225,0.8782
1226,0.2545
1227,0.1672
1228,0.04784
1229,1.815
1230,0.1014
1231,0.6431
1232,0.8291
1233,0.2012
1234,2.898
1235,2.325
1236,0.3472
1237,2.623
1238,0.5625
1239,0.5122
1240,0.4804
1241,0.02084
1242,0.5113
1243,0.4909
1244,0.3654
1245,0.0743
1246,0.1809
1247,1.466
1248,0.5115
1249,1.106
1250,0.9958
1251,1.024
1252,0.5454
1253,0.8354
1254,1.378
1255,1.355
1256,0.5557
1257,0.3528
1258,0.1411
1259,0.003564
1260,0.7557
1261,0.4228
1262,1.131
1263,0.5624
1264,0.5994
1265,1.177
1266,0.5971
1267,0.2174
1268,0.4284
1269,0.2116
1270,0.6166
1271,0.3929
1272,0.04735
1273,1.062
1274,0.5105
1275,0.687
1276,0.1047
1277,0.2058
1278,0.05834
1279,0.8361
1280,1.947
1281,0.3224
1282,0.225
1283,0.8112
1284,0.9819
1285,0.536
1286,1.279
1287,0.3364
1288,1.281
1289,1.524
1290,0.3018
1291,1.966
1292,0.1958
1293,0.7686
1294,2.137
1295,1.249
1296,0.2233
1297,1.105
1298,0.07146
1299,0.5909
1300,1.211
1301,0.5239
1302,0.4853
1303,0.5071
1304,0.7772
1305,0.07204
1306,0.306
1307,1.066
1308,1.105
1309,1.712
1310,1.176
1311,0.5904
1312,1.29
1313,0.6734
1314,0.07384
1315,0.414
1316,0.03141
1317,0.7909
1318,0.5542
1319,0.6124
1320,0.7694
1321,0.4244
1322,1.379
1323,0.00882
1324,1.439
1325,1.69
1326,0.3694
1327,1.93
1328,0.1201
1329,1.327
1330,0.1593
1331,0.2345
1332,1.197
1333,0.6674
1334,1.485
1335,0.3948
1336,1.785
1337,0.1432
1338,0.6993
1339,0.007602
1340,0.3507
1341,1.004
1342,0.5391
1343,0.01338
1344,0.9165
1345,2.564
1346,2.058
1347,0.6576
1348,1.479
1349,0.6376
1350,0.8048
1351,0.7198
1352,0.7875
1353,1.07
1354,1.411
1355,0.8663
1356,1.447
1357,0.862
1358,0.4715
1359,0.3414
1360,0.01168
1361,3.476
1362,0.6034
1363,1.325
1364,0.5683
1365,0.8305
1366,0.5161
1367,1.096
1368,0.0427
1369,0.8327
1370,0.2224
1371,0.706
1372,0.6257
1373,1.903
1374,0.2418
1375,2.165
1376,0.8336
1377,1.577
1378,0.6041
1379,1.719
1380,0.8498
1381,1.694
1382,0.8716
1383,0.5985
1384,3.048
1385,0.2747
1386,0.5539
1387,0.5971
1388,1.099
1389,0.1381
1390,1.417
1391,1.772
1392,1.661
1393,0.9559
1394,0.2019
1395,0.3427
1396,1.226
1397,1.841
1398,0.9047
1399,0.1476
1400,1.517
1401,0.9844
1402,1.099
1403,1.139
1404,0.06533
1405,1.068
1406,1.348
1407,0.2086
1408,1.251
1409,0.02239
1410,0.5621
1411,0.9951
1412,0.2842
1413,0.4742
1414,1.434
1415,2.039
1416,2.42
1417,0.2221
1418,0.351
1419,0.8431
1420,0.7123
1421,0.7804
1422,0.1126
1423,0.8706
1424,1.646
1425,2.192
1426,0.9005
1427,0.3104
1428,0.338
1429,0.263
1430,0.3724
1431,1.388
1432,0.2462
1433,0.7848
1434,1.678
1435,1.32
1436,0.7825
1437,0.308
1438,1.332
1439,0.3301
1440,0.7906
1441,0.169
1442,0.215
1443,0.2807
1444,0.5517
1445,0.226
1446,0.3593
1447,1.662
1448,0.6174
1449,0.1928
1450,0.304
1451,1.284
1452,0.04147
1453,0.7874
1454,0.8658
1455,0.3321
1456,1.509
1457,0.01342
1458,1.261
1459,0.5267
1460,0.2105
1461,1.232
1462,0.5581
1463,0.7914
1464,1.059
1465,0.7121
1466,0.05537
1467,0.2211
1468,0.8154
1469,1.171
1470,0.2614
1471,1.254
1472,0.08368
1473,0.87
1474,0.9911
1475,0.09573
1476,0.2928
1477,0.06703
1478,1.182
1479,1.187
1480,1.873
1481,0.7282
1482,0.1879
1483,0.119
1484,1.149
1485,0.5558
1486,0.9796
1487,0.1543
1488,0.7441
1489,1.433
1490,0.2703
1491,0.2371
1492,0.3774
1493,0.5905
1494,0.3193
1495,0.1814
1496,0.3458
1497,1.44
1498,0.5574
1499,1.833
1500,0.192
1501,0.4883
1502,0.5045
1503,0.1886
1504,0.2544
1505,0.7851
1506,1.197
1507,0.5018
1508,0.2029
1509,0.3635
1510,0.04776
1511,0.2677
1512,0.9815
1513,0.6136
1514,0.6067
1515,0.2363
1516,0.5161
1517,1.364
1518,0.4638
1519,1.727
1520,0.4531
1521,1.697
1522,0.2923
1523,1.118
1524,0.5894
1525,0.2484
1526,1.294
1527,0.4731
1528,0.148
1529,0.4264
1530,1.449
1531,0.5534
1532,0.6468
1533,0.7547
1534,0.7144
1535,0.797
1536,0.9257
1537,0.7237
1538,0.2499
1539,0.8545
1540,0.8205
1541,0.1406
1542,0.07725
1543,0.6192
1544,0.1973
1545,0.8095
1546,0.305
1547,0.341
1548,0.6476
1549,1.561
1550,0.4257
1551,0.9556
1552,0.7028
1553,1.523
1554,1.788
1555,1.309
1556,0.3885
1557,1.833
1558,0.53
1559,0.2506
1560,0.3836
1561,0.4667
1562,0.4133
1563,0.8336
1564,0.2595
1565,1.098
1566,0.1608
1567,1.043
1568,0.9854
1569,0.6685
1570,0.8754
1571,1.113
1572,0.8899
1573,0.1944
1574,0.309
1575,1.113
1576,1.599
1577,0.868
1578,0.3998
1579,1.237
1580,0.9033
1581,0.4283
1582,0.2439
1583,1.34
1584,0.3797
1585,0.1493
1586,0.444
1587,1.234
1588,0.3049
1589,0.2416
1590,0.2829
1591,0.7316
1592,0.7457
1593,1.882
1594,0.4417
1595,0.3574
1596,0.2337
1597,0.7952
1598,0.08384
1599,0.6514
1600,0.4794
1601,2.281
1602,0.8112
1603,1.351
1604,0.8764
1605,0.1883
1606,2.548
1607,1.65
1608,1.395
1609,0.6556
1610,0.1144
1611,0.5943
1612,0.527
1613,0.9714
1614,0.166
1615,0.78
1616,0.6566
1617,0.4726
1618,0.9221
1619,0.1247
1620,0.328
1621,0.6444
1622,1.64
1623,0.9955
1624,0.2487
1625,0.02824
1626,2.515
1627,0.3403
1628,0.6796
1629,1.404
1630,0.2534
1631,0.2318
1632,0.0809
1633,0.9373
1634,0.2401
1635,0.2336
1636,0.4941
1637,0.07188
1638,1.698
1639,1.348
1640,0.0918
1641,0.8314
1642,1.184
1643,1.64
1644,0.9322
1645,1.24
1646,0.4586
1647,0.6802
1648,0.1005
1649,0.7532
1650,0.4788
1651,0.5264
1652,0.1202
1653,0.1372
1654,0.8358
1655,0.08779
1656,1.007
1657,0.382
1658,0.3189
1659,0.3582
1660,0.4235
1661,1.226
1662,0.5007
1663,0.5259
1664,0.364
1665,0.541
1666,0.4818
1667,0.5695
1668,0.7835
1669,0.07157
1670,2
1671,1.345
1672,0.2761
1673,0.4099
1674,0.2411
1675,1.687
1676,0.09419
1677,1.1
1678,0.7488
1679,0.312
1680,0.5243
1681,0.9936
1682,0.1597
1683,0.8884
1684,0.2691
1685,0.07769
1686,0.8386
1687,1.701
1688,0.02845
1689,0.009767
1690,0.5219
1691,1.453
1692,1.801
1693,2.362
1694,0.9724
1695,1.508
1696,1.219
1697,0.7827
1698,0.4206
1699,0.5248
1700,0.7343
1701,1.194
1702,0.3458
1703,0.2187
1704,0.01062
1705,1.3
1706,0.6092
1707,0.5588
1708,0.7458
1709,0.9915
1710,0.07489
1711,1.193
1712,0.9892
1713,0.2167
1714,1.209
1715,0.9112
1716,2.911
1717,0.7691
1718,0.4275
1719,0.3301
1720,0.2103
1721,0.124
1722,0.4777
1723,0.3348
1724,0.3886
1725,0.4585
1726,1.938
1727,1.488
1728,0.3707
1729,0.5576
1730,0.007014
1731,0.4805
1732,1.235
1733,0.912
1734,2.156
1735,0.547
1736,1.402
1737,2.025
1738,0.2319
1739,0.4007
1740,1.127
1741,1.028
1742,0.6929
1743,1.413
1744,0.3517
1745,0.7869
1746,0.9127
1747,0.198
1748,0.1339
1749,0.9349
1750,0.3562
1751,0.5154
1752,0.4528
1753,0.2442
1754,0.2889
1755,1.693
1756,1.281
1757,0.4821
1758,1.241
1759,0.5562
1760,0.969
1761,0.6755
1762,0.5975
1763,1.027
1764,1.404
1765,0.1296
1766,0.5964
1767,1.096
1768,0.671
1769,1.84
1770,0.1676
1771,0.2848
1772,1.518
1773,0.6079
1774,0.2283
1775,0.52
1776,0.9745
1777,0.1861
1778,0.7162
1779,0.1219
1780,1.67
1781,1.122
1782,0.07071
1783,0.5096
1784,2.082
1785,0.5252
1786,1.716
1787,1.452
1788,1.279
1789,0.6275
1790,0.2806
1791,0.9418
1792,0.3118
1793,0.1959
1794,0.439
1795,1.198
1796,0.6909
1797,0.4371
1798,0.4658
1799,0.7665
1800,0.4466
1801,0.6557
1802,1.916
1803,0.8373
1804,0.5505
1805,2.05
1806,1.172
1807,1.251
1808,0.4085
1809,0.9552
1810,1.381
1811,0.01006
1812,0.3871
1813,0.3365
1814,0.3221
1815,0.2946
1816,0.105
1817,1.415
1818,0.2177
1819,1.006
1820,1.647
1821,1.736
1822,0.09013
1823,0.3638
1824,0.4274
1825,0.4124
1826,0.7814
1827,0.06444
1828,1.489
1829,1.42
1830,0.7651
1831,1.008
1832,1.583
1833,0.5719
1834,0.5053
1835,1.365
1836,1.085
1837,0.7437
1838,1.211
1839,1.384
1840,0.2961
1841,0.1325
1842,0.1569
1843,0.5616
1844,0.4377
1845,0.7121
1846,0.6611
1847,0.736
1848,0.3592
1849,1.891
1850,0.8213
1851,1.395
1852,0.5313
1853,0.1208
1854,0.07943
1855,0.06408
1856,0.2071
1857,0.3817
1858,0.618
1859,0.4708
1860,0.7639
1861,1.034
1862,1.418
1863,0.9084
1864,0.1853
1865,0.3593
1866,0.1872
1867,0.2038
1868,1.606
1869,2.083
1870,1.557
1871,1.214
1872,0.6522
1873,0.5124
1874,1.789
1875,1.64
1876,0.2954
1877,0.1738
1878,0.04273
1879,0.1516
1880,0.8977
1881,1.291
1882,0.08878
1883,0.8489
1884,0.1918
1885,1.005
1886,0.9808
1887,0.8251
1888,2.375
1889,0.1018
1890,0.8361
1891,0.9627
1892,0.1047
1893,0.1622
1894,0.76
1895,0.3392
1896,1.231
1897,0.9278
1898,2.828
1899,0.2653
1900,1.319
1901,1.331
1902,0.4713
1903,0.1139
1904,1.273
1905,0.7699
1906,0.6178
1907,0.5779
1908,0.6036
1909,1.283
1910,0.09831
1911,0.7775
1912,0.9437
1913,2.052
1914,0.982
1915,0.5376
1916,0.2497
1917,0.05285
1918,1.674
1919,0.9524
1920,0.3217
1921,0.2035
1922,0.4248
1923,1.756
1924,0.03586
1925,0.3415
1926,0.8259
1927,0.134
1928,1.76
1929,0.2087
1930,1.28
1931,0.449
1932,0.762
1933,1.001
1934,0.1076
1935,0.006795
1936,0.2287
1937,1.139
1938,0.3501
1939,1.367
1940,0.2529
1941,1.159
1942,1.139
1943,0.07677
1944,0.8495
1945,0.16
1946,0.7771
1947,0.1558
1948,1.123
1949,0.4016
1950,0.7192
1951,0.08781
1952,0.6189
1953,0.2661
1954,1.432
1955,1.568
1956,0.004072
