t,cost
6810,1125.36
6820,1109.88
6830,1113.84
6840,1110.96
6850,1113.84
6860,1112.76
6870,1129.32
6880,1122.12
6890,1134.36
6900,1141.92
6910,994.68
6920,1008
6930,1008.72
6940,997.92
6950,998.64
6960,1043.28
6970,1023.84
6980,1000.08
6990,986.76
7000,991.44
7010,996.12
7020,1010.52
7030,1012.32
7040,1015.92
7050,1018.08
7060,996.48
7070,1008.72
7080,1016.28
7090,1004.04
7100,1018.08
7110,1028.88
7120,1034.28
7130,1024.2
7140,1018.08
7150,1022.04
7160,1046.88
7170,1045.44
7180,1041.84
7190,1038.24
7200,1036.44
7210,1035
7220,1042.2
7230,1041.84
7240,1057.68
7250,1026
7260,1057.68
7270,1028.88
7280,1015.2
7290,1037.52
7300,1033.92
7310,1035.36
7320,1037.16
7330,1031.04
7340,1014.12
7350,1024.56
7360,1034.28
7370,1035.72
7380,1022.4
7390,1038.6
7400,1026.36
7410,1022.76
7420,1008.72
7430,1032.48
7440,1037.52
7450,1016.28
7460,1032.84
7470,1014.84
7480,1036.08
7490,1024.56
7500,1036.44
7510,1035.36
7520,1011.6
7530,1006.2
7540,1021.68
7550,1018.8
7560,1026.72
7570,1009.8
7580,1025.64
7590,1022.4
7600,1016.28
7610,1003.32
7620,1023.48
7630,1011.6
7640,1019.16
7650,1037.16
7660,1035
7670,1024.2
7680,1032.12
7690,1026.36
7700,1017
7710,1027.44
7720,1020.24
7730,1020.6
7740,1027.44
7750,1029.6
7760,1032.84
7770,1032.48
7780,1031.4
7790,1029.6
7800,1025.64
7810,1015.2
7820,1029.96
7830,1010.16
7840,1026.72
7850,1032.12
7860,1017.36
7870,1033.56
7880,1013.04
7890,1032.48
7900,1040.04
7910,1018.44
7920,1042.92
7930,1024.56
7940,1001.52
7950,1000.8
7960,996.48
7970,997.56
7980,1013.4
7990,989.28
8000,993.6
8010,985.68
8020,988.92
8030,999.36
8040,1034.64
8050,1045.8
8060,1039.68
8070,1019.16
8080,1023.48
8090,1047.24
8100,1051.2
8110,1040.4
8120,1021.68
8130,1012.68
8140,1030.68
8150,1028.16
8160,994.32
8170,992.52
8180,1002.96
8190,1024.56
8200,999.36
8210,990
8220,982.08
8230,1033.2
8240,1007.64
8250,1005.84
8260,989.64
8270,1004.76
8280,994.68
8290,1001.88
8300,1009.8
8310,1014.48
8320,996.48
8330,993.6
8340,1009.8
8350,989.28
8360,989.64
8370,1006.92
8380,1008
8390,975.96
8400,990.72
8410,1001.88
8420,1025.64
8430,1014.48
8440,1029.24
8450,1008.36
8460,1004.04
8470,1003.68
8480,1002.24
8490,1007.28
8500,1051.2
8510,1085.76
8520,1017
8530,1041.84
8540,1032.84
8550,1000.44
8560,1040.4
8570,1037.88
8580,1049.76
8590,1023.48
8600,1092.96
8610,1035.36
8620,1040.4
8630,1054.44
8640,1043.28
8650,1027.44
8660,1019.88
8670,1047.24
8680,1024.92
8690,1020.6
8700,1029.24
8710,1021.68
8720,1033.2
8730,1002.96
8740,987.12
8750,987.48
8760,987.12
8770,996.12
8780,998.28
8790,1011.96
8800,990
8810,1006.56
8820,1014.12
8830,990.36
8840,1000.8
8850,992.52
8860,1005.12
8870,997.92
8880,991.44
8890,982.08
8900,1013.04
