t,e^(-dS)
1,8.01248
2,1.01928
3,0.93001
4,0.908173
5,0.970416
6,0.898436
7,0.961433
8,0.880293
9,0.879238
10,0.853679
11,0.393411
12,0.78537
13,0.427116
14,0.791362
15,0.762007
16,0.86338
17,0.731177
18,0.595592
19,0.848063
20,0.643908
21,0.486266
22,0.269281
23,0.740818
24,0.265272
25,0.285932
26,0.754123
27,0.440784
28,0.515561
29,0.504292
30,0.431797
31,1.04386
32,0.606167
33,0.522725
34,0.626379
35,0.43863
36,0.812613
37,0.977976
38,0.92404
39,0.240268
40,0.513503
41,1.30057
42,0.8451
43,0.493269
44,0.436791
45,1.35459
46,0.430245
47,1.00382
48,0.253853
49,0.540425
50,0.43115
51,4.10826
52,0.388485
53,0.65377
54,0.702015
55,2.57204
56,0.120633
57,0.576143
58,0.94693
59,0.690527
60,0.376138
61,1.0371
62,2.20737
63,0.761245
64,0.438366
65,0.364948
66,0.611769
67,0.506921
68,0.927029
69,0.678141
70,0.693988
71,0.678277
72,0.817422
73,1.05491
74,0.851207
75,0.548208
76,0.308202
77,0.243412
78,0.781141
79,0.886566
80,0.649729
81,0.69503
82,0.773755
83,0.449419
84,0.670052
85,1.79481
86,0.535368
87,1.08403
88,0.755255
89,0.536655
90,0.318861
91,0.451672
92,0.279711
93,0.645519
94,0.603445
95,0.73286
96,0.763303
97,0.522986
98,0.587488
99,0.782705
100,0.700403
101,0.164639
102,2.65329
103,0.138623
104,0.784428
105,0.206387
106,0.692117
107,0.210978
108,0.241231
109,0.780828
110,1.52318
111,0.599955
112,0.27036
113,0.336553
114,0.715696
115,0.326606
116,0.362402
117,0.214596
118,0.817422
119,2.50227
120,1.20322
121,0.609571
122,0.429085
123,1.80688
124,0.496933
125,1.48127
126,0.706099
127,0.930801
128,1.05009
129,0.463754
130,2.15351
131,0.377343
132,1.94022
133,0.223353
134,0.618783
135,0.548647
136,2.40825
137,0.301797
138,0.275546
139,0.544384
140,0.574245
141,1.70216
142,1.33496
143,0.1389
144,0.200088
145,0.275546
146,1.33109
147,0.310677
148,1.09916
149,0.547551
150,0.684683
151,0.247585
152,0.411026
153,1.12513
154,0.635718
155,0.398878
156,0.504998
157,0.796284
158,0.369613
159,0.292878
160,0.272532
161,0.358796
162,0.826876
163,0.483937
164,0.708716
165,1.02086
166,0.71234
167,0.819714
168,0.384197
169,0.358438
170,0.551563
171,1.40523
172,0.751638
173,0.392979
174,0.982829
175,0.865282
176,0.597082
177,0.625628
178,0.38973
179,0.472319
180,2.43537
181,0.72354
182,0.742004
183,1.51498
184,0.542699
185,0.390237
186,1.98834
187,0.632105
188,1.3189
189,0.35808
190,0.504948
191,0.771746
192,0.881527
193,1.36821
194,0.314114
195,0.636609
196,1.16906
197,1.03106
198,0.282239
199,0.626817
200,0.528771
201,0.719643
202,1.56988
203,1.85373
204,0.665112
205,0.520118
206,1.11739
207,0.266868
208,0.467246
209,0.979963
210,0.918393
211,0.633941
212,0.238354
213,0.14114
214,1.1953
215,0.110251
216,0.395344
217,0.702015
218,0.552446
219,0.205564
220,0.847724
221,2.26189
222,2.4878
223,2.45101
