MDTU,min_min,min_max,max_min,max_max5
1,-0.671508,-0.16636,0.0529133,0.330589
2,-0.635217,-0.156883,0.0396649,0.304353
3,-0.650357,-0.158546,0.0496312,0.314613
4,-0.660579,-0.166512,0.051203,0.324108
5,-0.67773,-0.141434,0.0585485,0.304613
6,-0.697975,-0.172542,0.0510619,0.294546
7,-0.697975,-0.172542,0.0510619,0.294546
8,-0.726617,-0.148851,0.0497432,0.318902
9,-0.688485,-0.155865,0.0535024,0.316303
10,-0.688485,-0.155865,0.0535024,0.316303
11,-0.688485,-0.155865,0.0535024,0.316303
12,-0.688485,-0.155865,0.0535024,0.316303
13,-0.688485,-0.155865,0.0535024,0.316303
14,-0.644504,-0.165498,0.0472565,0.32814
15,-0.636659,-0.168908,0.0414942,0.318188
16,-0.699478,-0.165708,0.0423984,0.29581
17,-0.661283,-0.177579,0.0420265,0.309712
18,-0.661283,-0.177579,0.0420265,0.309712
19,-0.661283,-0.177579,0.0420265,0.309712
20,-0.642919,-0.156598,0.0444312,0.302952
21,-0.683977,-0.138342,0.0555663,0.322334
22,-0.637006,-0.155295,0.043875,0.323069
23,-0.644392,-0.153623,0.0621572,0.301132
24,-0.644392,-0.153623,0.0621572,0.301132
25,-0.644392,-0.153623,0.0621572,0.301132
26,-0.644392,-0.153623,0.0621572,0.301132
27,-0.739437,-0.144169,0.0553622,0.312662
28,-0.689742,-0.164592,0.0584603,0.324347
29,-0.689742,-0.164592,0.0584603,0.324347
30,-0.689742,-0.164592,0.0584603,0.324347
31,-0.693612,-0.159476,0.0678138,0.330339
32,-0.613863,-0.157059,0.0434144,0.303575
33,-0.638913,-0.149136,0.0692299,0.321759
34,-0.638191,-0.16127,0.0587979,0.335706
35,-0.68903,-0.167826,0.0610358,0.313434
36,-0.68903,-0.167826,0.0610358,0.313434
37,-0.668032,-0.153383,0.0505601,0.329555
38,-0.622249,-0.164737,0.0610123,0.307342
39,-0.622249,-0.164737,0.0610123,0.307342
40,-0.676508,-0.154624,0.0712746,0.344496
41,-0.654899,-0.140071,0.069375,0.318877
42,-0.654899,-0.140071,0.069375,0.318877
43,-0.611658,-0.139024,0.0548472,0.332383
44,-0.611658,-0.139024,0.0548472,0.332383
45,-0.634543,-0.129339,0.0594831,0.310903
46,-0.607163,-0.139173,0.0516816,0.303238
47,-0.59447,-0.162909,0.0729736,0.309921
48,-0.672177,-0.161254,0.0769653,0.308524
49,-0.628835,-0.152294,0.0728149,0.334183
50,-0.628835,-0.152294,0.0728149,0.334183
51,-0.685597,-0.154217,0.0658574,0.317638
52,-0.685597,-0.154217,0.0658574,0.317638
53,-0.634655,-0.152977,0.0661972,0.320129
54,-0.634655,-0.152977,0.0661972,0.320129
55,-0.626263,-0.145498,0.0537691,0.312014
56,-0.626263,-0.145498,0.0537691,0.312014
57,-0.5979,-0.161295,0.0710798,0.312039
58,-0.597358,-0.143737,0.0693832,0.302453
59,-0.63193,-0.151499,0.0705959,0.317884
60,-0.63193,-0.151499,0.0705959,0.317884
61,-0.637738,-0.15323,0.0817422,0.301459
62,-0.622889,-0.121134,0.0555044,0.304457
63,-0.603877,-0.149684,0.0701029,0.331311
64,-0.603877,-0.149684,0.0701029,0.331311
65,-0.618644,-0.149396,0.0593655,0.322224
66,-0.618644,-0.149396,0.0593655,0.322224
67,-0.680276,-0.139862,0.0670711,0.313319
68,-0.665093,-0.15133,0.0638053,0.32016
69,-0.642348,-0.158869,0.0715844,0.308809
70,-0.620555,-0.156923,0.0628605,0.328188
71,-0.620555,-0.156923,0.0628605,0.328188
72,-0.652618,-0.13725,0.0679124,0.305226
73,-0.601976,-0.137574,0.0658172,0.306336
74,-0.637768,-0.146881,0.0821836,0.303298
75,-0.637768,-0.146881,0.0821836,0.303298
76,-0.594355,-0.150706,0.06354,0.305213
77,-0.594355,-0.150706,0.06354,0.305213
78,-0.595474,-0.145993,0.0771099,0.321519
79,-0.588648,-0.138731,0.08134,0.315407
80,-0.683075,-0.117883,0.0660925,0.305038
81,-0.590953,-0.148481,0.0786229,0.313746
82,-0.606538,-0.145102,0.078279,0.300932
83,-0.606538,-0.145102,0.078279,0.300932
84,-0.606538,-0.145102,0.078279,0.300932
85,-0.597463,-0.136714,0.0762262,0.345445
86,-0.592774,-0.133705,0.0840987,0.331648
87,-0.602165,-0.117345,0.0719239,0.330963
