MDTU,plaq,Re(det),Im(det),link
1,0.500107,0.0693456,0.0319069,0.0490159
2,0.506345,0.0697274,0.0318603,0.0494344
3,0.516036,0.073749,0.0332169,0.0505277
4,0.489011,0.0698001,0.0330326,0.0473029
5,0.482009,0.0670735,0.0322082,0.0470571
6,0.461135,0.065161,0.0334836,0.0454592
7,0.461135,0.065161,0.0334836,0.0454592
8,0.47538,0.0714653,0.0350928,0.0478202
9,0.481139,0.0723123,0.0353385,0.048041
10,0.481139,0.0723123,0.0353385,0.048041
11,0.481139,0.0723123,0.0353385,0.048041
12,0.481139,0.0723123,0.0353385,0.048041
13,0.481139,0.0723123,0.0353385,0.048041
14,0.469029,0.0711112,0.0358834,0.0471408
15,0.453871,0.0686972,0.0354605,0.045503
16,0.422808,0.0610767,0.0339611,0.0429683
17,0.425536,0.0630322,0.0349975,0.0435918
18,0.425536,0.0630322,0.0349975,0.0435918
19,0.425536,0.0630322,0.0349975,0.0435918
20,0.448689,0.0713052,0.0378611,0.0456076
21,0.439704,0.0717292,0.0386321,0.0450541
22,0.442621,0.0767709,0.0412407,0.0455822
23,0.45437,0.07972,0.0416186,0.0456501
24,0.45437,0.07972,0.0416186,0.0456501
25,0.45437,0.07972,0.0416186,0.0456501
26,0.45437,0.07972,0.0416186,0.0456501
27,0.474742,0.0899467,0.0444967,0.0470746
28,0.460776,0.0865221,0.0443932,0.0460153
29,0.460776,0.0865221,0.0443932,0.0460153
30,0.460776,0.0865221,0.0443932,0.0460153
31,0.438679,0.0798998,0.0432226,0.0438555
32,0.437475,0.0835654,0.0451327,0.0442964
33,0.414589,0.078741,0.0447874,0.0426181
34,0.421609,0.0803518,0.045074,0.0422136
35,0.414581,0.0808905,0.0462409,0.0416774
36,0.414581,0.0808905,0.0462409,0.0416774
37,0.418874,0.0826193,0.0474704,0.0415927
38,0.428403,0.0857719,0.047483,0.0426421
39,0.428403,0.0857719,0.047483,0.0426421
40,0.422417,0.0859171,0.0482979,0.042647
41,0.439274,0.0933628,0.0501005,0.0446172
42,0.439274,0.0933628,0.0501005,0.0446172
43,0.419164,0.0902479,0.0509839,0.043003
44,0.419164,0.0902479,0.0509839,0.043003
45,0.456373,0.103474,0.0543285,0.044847
46,0.424995,0.0970429,0.054623,0.0431954
47,0.405666,0.0891908,0.0526348,0.0418161
48,0.414618,0.100832,0.0573151,0.0437968
49,0.413403,0.101546,0.0578441,0.0429695
50,0.413403,0.101546,0.0578441,0.0429695
51,0.431796,0.102348,0.0560695,0.0446518
52,0.431796,0.102348,0.0560695,0.0446518
53,0.424438,0.102956,0.0573891,0.0429129
54,0.424438,0.102956,0.0573891,0.0429129
55,0.42752,0.101571,0.056423,0.0427522
56,0.42752,0.101571,0.056423,0.0427522
57,0.446364,0.109878,0.0595214,0.0436673
58,0.412247,0.0978461,0.0563374,0.0422517
59,0.428317,0.104972,0.0588779,0.0434153
60,0.428317,0.104972,0.0588779,0.0434153
61,0.415738,0.101067,0.058901,0.0420775
62,0.447309,0.111244,0.0600657,0.0449531
63,0.419063,0.103008,0.0583171,0.0425928
64,0.419063,0.103008,0.0583171,0.0425928
65,0.409635,0.100128,0.0596963,0.0416517
66,0.409635,0.100128,0.0596963,0.0416517
67,0.408503,0.106251,0.0623066,0.0407066
68,0.424875,0.111339,0.0634575,0.0415188
