MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.519474,-0.251744,0.454399
2,0.516602,-0.247279,0.453576
3,0.537405,-0.250641,0.475377
4,0.499131,-0.234043,0.440858
5,0.495376,-0.210839,0.448269
6,0.506559,-0.174465,0.475566
7,0.506559,-0.174465,0.475566
8,0.567199,-0.174379,0.539728
9,0.552599,-0.189948,0.518927
10,0.552599,-0.189948,0.518927
11,0.552599,-0.189948,0.518927
12,0.552599,-0.189948,0.518927
13,0.552599,-0.189948,0.518927
14,0.55944,-0.190497,0.526007
15,0.527819,-0.198436,0.489098
16,0.530481,-0.218464,0.483409
17,0.520267,-0.246107,0.458376
18,0.520267,-0.246107,0.458376
19,0.520267,-0.246107,0.458376
20,0.563946,-0.270558,0.494807
21,0.57719,-0.27392,0.508052
22,0.604328,-0.292976,0.528562
23,0.596348,-0.294451,0.518584
24,0.596348,-0.294451,0.518584
25,0.596348,-0.294451,0.518584
26,0.596348,-0.294451,0.518584
27,0.63077,-0.325638,0.540213
28,0.614,-0.315178,0.526934
29,0.614,-0.315178,0.526934
30,0.614,-0.315178,0.526934
31,0.593315,-0.337484,0.487983
32,0.621349,-0.370007,0.499169
33,0.59907,-0.352375,0.484475
34,0.584555,-0.310484,0.495282
35,0.578791,-0.304012,0.49252
36,0.578791,-0.304012,0.49252
37,0.582075,-0.29168,0.50372
38,0.592435,-0.313753,0.502532
39,0.592435,-0.313753,0.502532
40,0.623031,-0.325898,0.530997
41,0.64047,-0.328665,0.54971
42,0.64047,-0.328665,0.54971
43,0.625102,-0.296168,0.550488
44,0.625102,-0.296168,0.550488
45,0.663852,-0.317219,0.583157
46,0.684045,-0.358408,0.582633
47,0.653071,-0.334991,0.56061
48,0.68128,-0.336298,0.592491
49,0.694206,-0.33776,0.606499
50,0.694206,-0.33776,0.606499
51,0.698501,-0.339343,0.610533
52,0.698501,-0.339343,0.610533
53,0.672473,-0.332612,0.584457
54,0.672473,-0.332612,0.584457
55,0.660898,-0.325893,0.574961
56,0.660898,-0.325893,0.574961
57,0.673988,-0.353836,0.573637
58,0.680669,-0.346661,0.585779
59,0.697496,-0.358959,0.598038
60,0.697496,-0.358959,0.598038
61,0.70817,-0.330078,0.626541
62,0.730404,-0.344781,0.643907
63,0.694761,-0.286073,0.633131
64,0.694761,-0.286073,0.633131
65,0.689574,-0.292801,0.624323
66,0.689574,-0.292801,0.624323
67,0.649715,-0.269369,0.591245
68,0.667619,-0.29386,0.599467
69,0.659125,-0.270093,0.601245
70,0.655265,-0.246605,0.60709
71,0.655265,-0.246605,0.60709
72,0.679792,-0.277683,0.620491
73,0.678095,-0.300623,0.607815
74,0.669727,-0.314313,0.591389
75,0.669727,-0.314313,0.591389
76,0.691906,-0.359144,0.591396
77,0.691906,-0.359144,0.591396
78,0.676431,-0.328347,0.591395
79,0.695711,-0.327615,0.613744
80,0.713888,-0.295288,0.649954
81,0.707716,-0.289573,0.645762
82,0.706239,-0.274257,0.650812
83,0.706239,-0.274257,0.650812
84,0.706239,-0.274257,0.650812
85,0.73095,-0.318721,0.657803
86,0.735233,-0.348057,0.64763
87,0.744739,-0.338001,0.66362
88,0.720205,-0.332104,0.639064
89,0.753809,-0.372751,0.655198
90,0.753809,-0.372751,0.655198
91,0.819121,-0.396823,0.716583
92,0.819121,-0.396823,0.716583
93,0.788278,-0.379508,0.69091
94,0.814415,-0.425673,0.694316
95,0.814779,-0.427201,0.693804
96,0.832762,-0.399189,0.730849
97,0.814583,-0.369006,0.726209
98,0.869347,-0.449619,0.744048
99,0.869347,-0.449619,0.744048
100,0.872651,-0.437096,0.755293
101,0.859883,-0.447062,0.73453
102,0.817488,-0.434284,0.692592
103,0.817488,-0.434284,0.692592
104,0.832096,-0.405257,0.726739
105,0.832096,-0.405257,0.726739
106,0.804897,-0.384882,0.706913
107,0.838595,-0.453959,0.705098
108,0.838595,-0.453959,0.705098
109,0.823776,-0.431086,0.701977
110,0.835913,-0.396757,0.735754
111,0.835913,-0.396757,0.735754
112,0.835913,-0.396757,0.735754
113,0.8962,-0.392692,0.805585
114,0.839613,-0.354016,0.761329
115,0.856234,-0.455032,0.725316
116,0.856234,-0.455032,0.725316
117,0.856234,-0.455032,0.725316
118,0.84694,-0.456776,0.713206
119,0.839822,-0.441511,0.714401
120,0.857956,-0.403336,0.757238
121,0.857956,-0.403336,0.757238
122,0.857956,-0.403336,0.757238
123,0.821695,-0.306633,0.762338
124,0.821695,-0.306633,0.762338
125,0.83861,-0.250742,0.800246
126,0.847295,-0.265559,0.804604
127,0.851757,-0.295245,0.798949
128,0.851317,-0.249579,0.813911
129,0.851317,-0.249579,0.813911
130,0.830202,-0.233468,0.796698
131,0.830202,-0.233468,0.796698
132,0.833828,-0.236782,0.799502
133,0.833828,-0.236782,0.799502
134,0.780513,-0.237571,0.743478
135,0.780513,-0.237571,0.743478
136,0.835505,-0.231017,0.802932
137,0.835505,-0.231017,0.802932
138,0.85707,-0.288812,0.806943
139,0.825593,-0.231807,0.792382
140,0.861338,-0.266231,0.819161
141,0.849711,-0.295009,0.796856
142,0.826001,-0.24767,0.787996
143,0.826001,-0.24767,0.787996
144,0.826001,-0.24767,0.787996
145,0.826001,-0.24767,0.787996
146,0.82299,-0.255363,0.78237
147,0.82299,-0.255363,0.78237
148,0.807127,-0.231524,0.773208
149,0.824474,-0.214953,0.79596
150,0.831421,-0.242778,0.795186
