MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.793176,0.887327,-5.68704e-05
2,0.793484,0.887472,-5.31166e-05
3,0.786282,0.883029,8.02668e-06
4,0.783323,0.88168,1.99381e-05
5,0.789879,0.885631,7.16764e-05
6,0.78491,0.882917,1.19867e-05
7,0.78491,0.882917,1.19867e-05
8,0.77953,0.879313,1.51766e-05
9,0.775909,0.877172,-3.371e-05
10,0.775909,0.877172,-3.371e-05
11,0.775909,0.877172,-3.371e-05
12,0.775909,0.877172,-3.371e-05
13,0.775909,0.877172,-3.371e-05
14,0.773608,0.875936,-3.42067e-06
15,0.772331,0.875417,-3.39962e-06
16,0.780968,0.880956,-5.58337e-06
17,0.777648,0.878891,3.88882e-05
18,0.777648,0.878891,3.88882e-05
19,0.777648,0.878891,3.88882e-05
20,0.762396,0.869412,9.00989e-06
21,0.755898,0.865598,-7.58388e-06
22,0.742341,0.857174,9.36865e-06
23,0.735305,0.85277,9.55023e-06
24,0.735305,0.85277,9.55023e-06
25,0.735305,0.85277,9.55023e-06
26,0.735305,0.85277,9.55023e-06
27,0.717845,0.841294,3.1802e-05
28,0.71804,0.841774,4.23381e-05
29,0.71804,0.841774,4.23381e-05
30,0.71804,0.841774,4.23381e-05
31,0.721698,0.844657,-3.77118e-05
32,0.715305,0.840407,4.0497e-05
33,0.714339,0.840317,-6.58388e-05
34,0.709882,0.837493,-7.05128e-05
35,0.703687,0.83367,0.000102084
36,0.703687,0.83367,0.000102084
37,0.695313,0.828392,-4.52177e-06
38,0.696444,0.828753,-0.000136822
39,0.696444,0.828753,-0.000136822
40,0.691374,0.825627,-5.121e-05
41,0.686384,0.82168,-7.57452e-06
42,0.686384,0.82168,-7.57452e-06
43,0.682224,0.819439,5.32799e-05
44,0.682224,0.819439,5.32799e-05
45,0.658321,0.802909,-5.22451e-05
46,0.65899,0.804107,-0.000106381
47,0.668562,0.811071,-5.45097e-05
48,0.652213,0.799225,3.83235e-05
49,0.641604,0.792431,4.85894e-06
50,0.641604,0.792431,4.85894e-06
51,0.653746,0.800079,7.39273e-05
52,0.653746,0.800079,7.39273e-05
53,0.637373,0.789607,3.5894e-05
54,0.637373,0.789607,3.5894e-05
55,0.642254,0.79294,5.52834e-05
56,0.642254,0.79294,5.52834e-05
57,0.62692,0.781859,-1.03735e-05
58,0.64885,0.79756,-4.67198e-05
