t,G,F1,F2,F3
67,0.009398,0.009782,null,null
68,0.009396,0.009769,null,null
69,0.009397,0.009772,null,null
70,0.009393,0.009782,null,null
71,0.009387,0.009779,null,null
72,0.009388,0.009776,null,null
73,0.009388,0.009778,null,null
74,0.009391,0.009785,null,null
75,0.009388,0.009782,null,null
76,0.009394,0.009786,null,null
77,0.009383,0.009783,null,null
78,0.009389,0.009786,null,null
79,0.009388,0.009783,null,null
80,0.009379,0.009797,null,null
81,0.009376,0.009804,null,null
82,0.009372,0.009819,null,null
83,0.009359,0.009816,null,null
84,0.009355,0.009812,null,null
85,0.00936,0.009817,null,null
86,0.009358,0.009825,null,null
87,0.009365,0.009838,null,null
88,0.009344,0.009832,null,null
89,0.009348,0.00985,null,null
90,0.009345,0.009845,null,null
91,0.009327,0.009847,null,null
92,0.009337,0.009849,null,null
93,0.009328,0.009854,null,null
94,0.009319,0.009853,null,null
95,0.009323,0.009861,null,null
96,0.009321,0.009855,null,null
97,0.00933,0.009855,null,null
98,0.009326,0.009856,null,null
99,0.009318,0.009858,null,null
100,0.009322,0.009868,null,null
101,0.009314,0.009878,null,null
102,0.009317,0.00987,null,null
103,0.009316,0.009872,null,null
104,0.00931,0.009872,null,null
105,0.009314,0.009867,null,null
106,0.00931,0.009874,null,null
107,0.009307,0.009865,null,null
108,0.009323,0.009868,null,null
109,0.009311,0.009867,null,null
110,0.009312,0.00988,null,null
111,0.009305,0.009879,null,null
112,0.009303,0.009888,null,null
113,0.009297,0.00988,null,null
114,0.009296,0.009894,null,null
115,0.009296,0.009905,null,null
116,0.009286,0.009902,null,null
117,0.00928,0.009901,null,null
118,0.009286,0.009906,null,null
119,0.009279,0.009906,null,null
120,0.009277,0.009907,null,null
121,0.009287,0.009904,null,null
122,0.009285,0.009902,null,null
123,0.009285,0.009904,null,null
124,0.009288,0.0099,null,null
125,0.009286,0.009907,null,null
126,0.009278,0.009915,null,null
127,0.00928,0.009915,null,null
128,0.009277,0.009914,null,null
129,0.009276,0.009922,null,null
130,0.00927,0.009917,null,null
131,0.009274,0.009923,null,null
132,0.009272,0.009925,null,null
133,0.009268,0.009917,null,null
134,0.009269,0.009916,null,null
135,0.009271,0.009919,null,null
136,0.009267,0.009919,null,null
137,0.009273,0.009918,null,null
138,0.009269,0.009918,null,null
139,0.009273,0.009918,null,null
140,0.009275,0.009914,null,null
141,0.009281,0.009913,null,null
142,0.009274,0.009923,null,null
143,0.009284,0.009918,null,null
144,0.009272,0.009918,null,null
145,0.00927,0.009922,null,null
146,0.009272,0.009922,null,null
147,0.009277,0.00992,null,null
148,0.00927,0.009916,null,null
149,0.009267,0.009921,null,null
150,0.009271,0.009922,null,null
151,0.009272,0.009928,null,null
152,0.009273,0.009921,null,null
153,0.009275,0.009939,null,null
154,0.009274,0.00992,null,null
155,0.009271,0.009924,null,null
156,0.009269,0.009919,null,null
157,0.009266,0.009923,null,null
158,0.009275,0.009924,null,null
159,0.00926,0.009923,null,null
160,0.00926,0.009939,null,null
161,0.009252,0.009935,null,null
162,0.009262,0.009939,null,null
163,0.009255,0.00993,null,null
164,0.009261,0.009936,null,null
165,0.009262,0.009943,null,null
166,0.009254,0.009943,null,null
167,0.009246,0.009949,null,null
168,0.009249,0.009952,null,null
169,0.009245,0.00995,null,null
170,0.009248,0.009953,null,null
171,0.009246,0.009949,null,null
172,0.009245,0.009947,null,null
173,0.009257,0.009939,null,null
174,0.009255,0.009943,null,null
175,0.009254,0.009938,null,null
176,0.009259,0.009935,null,null
177,0.009255,0.009935,null,null
178,0.009255,0.009953,null,null
179,0.009244,0.009945,null,null
180,0.009248,0.009962,null,null
181,0.00923,0.009956,null,null
182,0.00924,0.00996,null,null
183,0.00924,0.009958,null,null
184,0.009236,0.009956,null,null
185,0.009232,0.009961,null,null
186,0.009239,0.009963,null,null
187,0.009235,0.00996,null,null
188,0.009231,0.009968,null,null
189,0.00924,0.009965,null,null
190,0.00923,0.00996,null,null
191,0.009232,0.009966,null,null
192,0.009227,0.009969,null,null
193,0.009225,0.009971,null,null
194,0.00923,0.009971,null,null
195,0.009232,0.009965,null,null
196,0.009226,0.009974,null,null
197,0.009225,0.009978,null,null
198,0.009228,0.009976,null,null
199,0.009216,0.009977,null,null
200,0.009224,0.00998,null,null
201,0.009226,0.009985,null,null
202,0.009213,0.009987,null,null
203,0.009211,0.009997,null,null
204,0.009208,0.009993,null,null
205,0.009209,0.01,null,null
206,0.009214,0.009986,null,null
207,0.009214,0.009998,null,null
208,0.009213,0.009994,null,null
209,0.00921,0.009998,null,null
210,0.00921,0.009996,null,null
211,0.009207,0.009992,null,null
212,0.009209,0.01,null,null
213,0.009199,0.009998,null,null
214,0.009203,0.009994,null,null
215,0.009204,0.01001,null,null
216,0.009208,0.01001,null,null
217,0.009212,0.009996,null,null
218,0.009209,0.01,null,null
219,0.009207,0.01,null,null
220,0.009201,0.01,null,null
221,0.0092,0.01001,null,null
222,0.009201,0.01001,null,null
223,0.009198,0.01001,null,null
224,0.009194,0.01002,null,null
225,0.009191,0.01002,null,null
226,0.009185,0.01002,null,null
227,0.009186,0.01002,null,null
228,0.009188,0.01002,null,null
229,0.009188,0.01001,null,null
230,0.009191,0.01002,null,null
231,0.009185,0.01001,null,null
232,0.009193,0.01002,null,null
233,0.009188,0.01002,null,null
234,0.009187,0.01003,null,null
235,0.009177,0.01003,null,null
236,0.009189,0.01003,null,null
237,0.009185,0.01003,null,null
238,0.009182,0.01002,null,null
239,0.009192,0.01003,null,null
240,0.009179,0.01003,null,null
241,0.00918,0.01003,null,null
242,0.009179,0.01004,null,null
243,0.009173,0.01004,null,null
244,0.009173,0.01004,null,null
245,0.009165,0.01005,null,null
246,0.00916,0.01005,null,null
247,0.009162,0.01004,null,null
248,0.009162,0.01005,null,null
249,0.009159,0.01005,null,null
250,0.009158,0.01006,null,null
251,0.009157,0.01005,null,null
252,0.009164,0.01005,null,null
253,0.009164,0.01006,null,null
254,0.009161,0.01006,null,null
255,0.009161,0.01006,null,null
256,0.009151,0.01006,null,null
257,0.009147,0.01006,null,null
258,0.00916,0.01006,null,null
259,0.009152,0.01006,null,null
260,0.009166,0.01006,null,null
261,0.009156,0.01006,null,null
262,0.009155,0.01005,null,null
263,0.009153,0.01006,null,null
264,0.009161,0.01006,null,null
265,0.009161,0.01005,null,null
266,0.009166,0.01004,null,null
267,0.00917,0.01005,null,null
268,0.00917,0.01004,null,null
269,0.009171,0.01004,null,null
270,0.009169,0.01004,null,null
271,0.009167,0.01004,null,null
272,0.009163,0.01005,null,null
273,0.009156,0.01005,null,null
274,0.009161,0.01005,null,null
275,0.009164,0.01004,null,null
276,0.009168,0.01005,null,null
277,0.009168,0.01003,null,null
278,0.009168,0.01003,null,null
279,0.009167,0.01003,null,null
280,0.009166,0.01004,null,null
281,0.00917,0.01004,null,null
282,0.009171,0.01004,null,null
283,0.009169,0.01004,null,null
284,0.009169,0.01004,null,null
285,0.009169,0.01004,null,null
286,0.009178,0.01004,null,null
287,0.009164,0.01004,null,null
288,0.009172,0.01004,null,null
289,0.009176,0.01004,null,null
290,0.009171,0.01004,null,null
291,0.00917,0.01004,null,null
292,0.00917,0.01003,null,null
293,0.009168,0.01004,null,null
294,0.009174,0.01004,null,null
295,0.009173,0.01004,null,null
296,0.009173,0.01004,null,null
297,0.009171,0.01004,null,null
298,0.00917,0.01005,null,null
299,0.00917,0.01005,null,null
300,0.009162,0.01005,null,null
301,0.009175,0.01006,null,null
302,0.009157,0.01005,null,null
303,0.009162,0.01005,null,null
304,0.00916,0.01005,null,null
305,0.009161,0.01005,null,null
306,0.009171,0.01004,null,null
307,0.009158,0.01005,null,null
308,0.00916,0.01005,null,null
309,0.009163,0.01005,null,null
310,0.009169,0.01006,null,null
311,0.009163,0.01005,null,null
312,0.009169,0.01005,null,null
313,0.009171,0.01004,null,null
314,0.009164,0.01004,null,null
315,0.009168,0.01004,null,null
316,0.009166,0.01004,null,null
317,0.009165,0.01004,null,null
318,0.009167,0.01005,null,null
319,0.009169,0.01004,null,null
320,0.009172,0.01004,null,null
321,0.009174,0.01004,null,null
322,0.009171,0.01004,null,null
323,0.009172,0.01003,null,null
324,0.00917,0.01004,null,null
325,0.009169,0.01004,null,null
326,0.009176,0.01003,null,null
327,0.009172,0.01003,null,null
328,0.009171,0.01004,null,null
329,0.009172,0.01003,null,null
330,0.009176,0.01004,null,null
331,0.00918,0.01003,null,null
332,0.009179,0.01003,null,null
333,0.009175,0.01004,null,null
334,0.009173,0.01003,null,null
335,0.009175,0.01003,null,null
336,0.009186,0.01004,null,null
337,0.009182,0.01003,null,null
338,0.009177,0.01003,null,null
339,0.009179,0.01003,null,null
340,0.00918,0.01003,null,null
341,0.009174,0.01004,null,null
342,0.009177,0.01003,null,null
343,0.009173,0.01003,null,null
344,0.009172,0.01004,null,null
345,0.009174,0.01004,null,null
346,0.009168,0.01004,null,null
347,0.009176,0.01003,null,null
348,0.009175,0.01004,null,null
349,0.009174,0.01004,null,null
350,0.00917,0.01004,null,null
351,0.009174,0.01005,null,null
352,0.009173,0.01005,null,null
353,0.009171,0.01005,null,null
354,0.009169,0.01004,null,null
355,0.009166,0.01004,null,null
356,0.009166,0.01004,null,null
357,0.009166,0.01004,null,null
358,0.00916,0.01004,null,null
359,0.009159,0.01005,null,null
360,0.00916,0.01004,null,null
361,0.009159,0.01005,null,null
362,0.009161,0.01005,null,null
363,0.00916,0.01005,null,null
364,0.009153,0.01005,null,null
365,0.009158,0.01006,null,null
366,0.009152,0.01005,null,null
367,0.00915,0.01006,null,null
368,0.009153,0.01006,null,null
369,0.00915,0.01006,null,null
370,0.009153,0.01006,null,null
371,0.009155,0.01007,null,null
372,0.009144,0.01006,null,null
373,0.009143,0.01006,null,null
374,0.009148,0.01007,null,null
375,0.009146,0.01007,null,null
376,0.009144,0.01007,null,null
377,0.009149,0.01007,null,null
378,0.009148,0.01006,null,null
379,0.009142,0.01007,null,null
380,0.009151,0.01007,null,null
381,0.00914,0.01008,null,null
382,0.009144,0.01008,null,null
383,0.009142,0.01008,null,null
384,0.009145,0.01007,null,null
385,0.009147,0.01007,null,null
386,0.009142,0.01007,null,null
387,0.00914,0.01007,null,null
388,0.009145,0.01007,null,null
389,0.009137,0.01007,null,null
390,0.009139,0.01007,null,null
391,0.009148,0.01008,null,null
392,0.009137,0.01007,null,null
393,0.009135,0.01008,null,null
394,0.00914,0.01008,null,null
395,0.009137,0.01009,null,null
396,0.00914,0.01007,null,null
397,0.009148,0.01008,null,null
398,0.009144,0.01008,null,null
399,0.009145,0.01007,null,null
400,0.009143,0.01007,null,null
401,0.009151,0.01006,null,null
402,0.009146,0.01006,null,null
403,0.009157,0.01006,null,null
404,0.009155,0.01006,null,null
405,0.009157,0.01007,null,null
406,0.009144,0.01007,null,null
407,0.009146,0.01007,null,null
408,0.009144,0.01007,null,null
409,0.009157,0.01008,null,null
410,0.009139,0.01007,null,null
411,0.009145,0.01007,null,null
412,0.009145,0.01006,null,null
413,0.009151,0.01006,null,null
414,0.009154,0.01006,null,null
415,0.009146,0.01007,null,null
416,0.009142,0.01007,null,null
417,0.009143,0.01007,null,null
418,0.00915,0.01006,null,null
419,0.009144,0.01007,null,null
420,0.009144,0.01006,null,null
421,0.009145,0.01007,null,null
422,0.009144,0.01008,null,null
423,0.009147,0.01007,null,null
424,0.009148,0.01007,null,null
425,0.009145,0.01007,null,null
426,0.009144,0.01007,null,null
427,0.009152,0.01006,null,null
428,0.009151,0.01007,null,null
429,0.009153,0.01007,null,null
430,0.009154,0.01006,null,null
431,0.009147,0.01007,null,null
432,0.009148,0.01007,null,null
433,0.009146,0.01007,null,null
434,0.009152,0.01007,null,null
435,0.00915,0.01007,null,null
436,0.009146,0.01008,null,null
437,0.009144,0.01007,null,null
438,0.009146,0.01006,null,null
439,0.009146,0.01007,null,null
440,0.009147,0.01007,null,null
441,0.00915,0.01007,null,null
442,0.009155,0.01007,null,null
443,0.009141,0.01007,null,null
444,0.009154,0.01007,null,null
445,0.009148,0.01007,null,null
446,0.009145,0.01007,null,null
447,0.009145,0.01007,null,null
448,0.00915,0.01007,null,null
449,0.009153,0.01006,null,null
450,0.009152,0.01006,null,null
451,0.009156,0.01006,null,null
452,0.009151,0.01006,null,null
453,0.009151,0.01006,null,null
454,0.009156,0.01006,null,null
455,0.009151,0.01006,null,null
456,0.009144,0.01007,null,null
457,0.00916,0.01006,null,null
458,0.009158,0.01006,null,null
459,0.009144,0.01007,null,null
460,0.00916,0.01007,null,null
461,0.009154,0.01006,null,null
462,0.009155,0.01006,null,null
463,0.009157,0.01006,null,null
464,0.00915,0.01006,null,null
465,0.009153,0.01006,null,null
466,0.009148,0.01006,null,null
467,0.009159,0.01007,null,null
468,0.009146,0.01007,null,null
469,0.009153,0.01008,null,null
470,0.009143,0.01008,null,null
471,0.009142,0.01008,null,null
472,0.00914,0.01008,null,null
473,0.009143,0.01008,null,null
474,0.009143,0.01007,null,null
475,0.00914,0.01008,null,null
476,0.009135,0.01008,null,null
477,0.009141,0.01008,null,null
478,0.00914,0.01007,null,null
479,0.009148,0.01007,null,null
480,0.009145,0.01008,null,null
481,0.009138,0.01008,null,null
482,0.00914,0.01008,null,null
483,0.009131,0.01008,null,null
484,0.009139,0.01009,null,null
485,0.009147,0.01007,null,null
486,0.009139,0.01007,null,null
487,0.009136,0.01008,null,null
488,0.00914,0.01008,null,null
489,0.009147,0.01008,null,null
490,0.00914,0.01008,null,null
491,0.009131,0.01008,null,null
492,0.009142,0.01009,null,null
493,0.009133,0.01009,null,null
494,0.009134,0.01009,null,null
495,0.009139,0.01008,null,null
496,0.009133,0.01008,null,null
497,0.009147,0.01009,null,null
498,0.009146,0.01007,null,null
499,0.009144,0.01007,null,null
500,0.009147,0.01007,null,null
501,0.009149,0.01008,null,null
502,0.009145,0.01008,null,null
503,0.009144,0.01008,null,null
504,0.009139,0.01008,null,null
505,0.009133,0.01008,null,null
506,0.009141,0.01008,null,null
507,0.00914,0.01008,null,null
508,0.009136,0.01008,null,null
509,0.009143,0.01009,null,null
510,0.00914,0.01008,null,null
511,0.009128,0.01008,null,null
512,0.009129,0.01008,null,null
513,0.009135,0.01008,null,null
514,0.009142,0.01007,null,null
515,0.00914,0.01008,null,null
516,0.009136,0.01008,null,null
517,0.009142,0.01008,null,null
518,0.00915,0.01008,null,null
519,0.009132,0.01008,null,null
520,0.009137,0.01008,null,null
521,0.009137,0.01008,null,null
522,0.009139,0.01008,null,null
523,0.009142,0.01007,null,null
524,0.00914,0.01007,null,null
525,0.009152,0.01007,null,null
526,0.009146,0.01007,null,null
527,0.009138,0.01007,null,null
528,0.009154,0.01008,null,null
529,0.009146,0.01007,null,null
530,0.00914,0.01008,null,null
531,0.009145,0.01007,null,null
532,0.009144,0.01007,null,null
533,0.009147,0.01007,null,null
534,0.009138,0.01007,null,null
535,0.009149,0.01008,null,null
536,0.009151,0.01007,null,null
537,0.009137,0.01007,null,null
538,0.00914,0.01007,null,null
539,0.009133,0.01008,null,null
540,0.009134,0.01008,null,null
541,0.009135,0.01008,null,null
542,0.009142,0.01007,null,null
543,0.009147,0.01008,null,null
544,0.009142,0.01007,null,null
545,0.009139,0.01008,null,null
546,0.009136,0.01008,null,null
547,0.009131,0.01008,null,null
548,0.009126,0.01009,null,null
549,0.009134,0.01009,null,null
550,0.009134,0.01008,null,null
551,0.009128,0.01009,null,null
552,0.009132,0.01009,null,null
553,0.009128,0.01009,null,null
554,0.009125,0.01009,null,null
555,0.009129,0.01009,null,null
556,0.009133,0.01009,null,null
557,0.009128,0.01009,null,null
558,0.009117,0.0101,null,null
559,0.009135,0.01011,null,null
560,0.00913,0.0101,null,null
561,0.009125,0.0101,null,null
562,0.00913,0.0101,null,null
563,0.009126,0.0101,null,null
564,0.009127,0.0101,null,null
565,0.009128,0.01009,null,null
566,0.009126,0.01009,null,null
567,0.009127,0.01009,null,null
568,0.009129,0.01009,null,null
569,0.009135,0.01009,null,null
570,0.009128,0.01009,null,null
571,0.009135,0.01009,null,null
572,0.009124,0.01009,null,null
573,0.009126,0.0101,null,null
574,0.009132,0.01009,null,null
575,0.009128,0.01009,null,null
576,0.009129,0.01009,null,null
