MDTU,min_width,max_width
1,0.0421078,0.0285393
2,0.0525364,0.0370176
3,0.0502067,0.0346369
4,0.0502067,0.0346369
5,0.0509947,0.0357273
6,0.0510252,0.036187
7,0.0525155,0.0365296
8,0.0515222,0.0354345
9,0.0523363,0.0359114
10,0.0522195,0.0358768
11,0.0518514,0.0351591
12,0.0530369,0.0361769
13,0.0522985,0.0356668
14,0.0519992,0.0356313
15,0.0517669,0.0354907
16,0.0512382,0.0351739
17,0.0499028,0.0346864
18,0.0500192,0.0349511
19,0.0500042,0.0346448
20,0.0490445,0.0340858
21,0.0479418,0.0333442
22,0.0477683,0.0328796
23,0.0465114,0.0317231
24,0.0458419,0.0310102
25,0.0462298,0.0319566
26,0.0473111,0.0320856
27,0.0460066,0.031847
28,0.047211,0.0324032
29,0.047211,0.0324032
30,0.0474315,0.0327827
31,0.0474315,0.0327827
32,0.0474315,0.0327827
33,0.047092,0.0329311
34,0.047092,0.0329311
35,0.047092,0.0329311
36,0.0475714,0.0327024
37,0.0486249,0.0327381
38,0.0472643,0.0319422
39,0.0477761,0.0328789
40,0.0471534,0.0322722
41,0.0467973,0.0315961
42,0.0467973,0.0315961
43,0.0453705,0.0304731
44,0.0454651,0.0303789
45,0.0465949,0.0314802
46,0.0445052,0.0299102
47,0.0457989,0.0306322
48,0.0457989,0.0306322
49,0.0466495,0.0315879
50,0.0466495,0.0315879
51,0.0467431,0.0310146
52,0.0467431,0.0310146
53,0.0454134,0.0306053
54,0.0443771,0.0297959
55,0.0453469,0.030472
56,0.0449991,0.0299558
57,0.0438665,0.0291086
58,0.0436503,0.028747
59,0.0436731,0.0290708
60,0.043539,0.0287065
61,0.0425522,0.0281299
62,0.043038,0.0289283
63,0.0440709,0.0288941
64,0.0433863,0.0288736
65,0.0433863,0.0288736
66,0.0438159,0.0291696
67,0.0443527,0.0296509
68,0.0443527,0.0296509
69,0.0443527,0.0296509
70,0.0443756,0.0298368
71,0.0443756,0.0298368
72,0.0457806,0.0307204
73,0.0453504,0.0305453
74,0.0458321,0.0308646
75,0.0465084,0.0313636
76,0.0469821,0.0322701
77,0.0469821,0.0322701
78,0.0483675,0.032836
79,0.0483675,0.032836
80,0.0480198,0.0323992
81,0.0477511,0.0325523
82,0.0478846,0.0320195
83,0.0478846,0.0320195
84,0.0478846,0.0320195
85,0.048022,0.0322682
86,0.0473342,0.031939
87,0.0461828,0.030962
88,0.0468062,0.0311378
89,0.0449596,0.0296658
90,0.0449596,0.0296658
91,0.0445598,0.029293
92,0.045927,0.030218
93,0.0459288,0.0304452
94,0.0459288,0.0304452
95,0.0459288,0.0304452
96,0.045964,0.0300502
97,0.0455247,0.0297236
98,0.0453355,0.0300764
99,0.0456067,0.0302815
100,0.045686,0.0300628
101,0.0458822,0.0300546
102,0.0458397,0.0303683
103,0.0457931,0.0308501
104,0.0449623,0.0298794
105,0.0436666,0.0285986
106,0.0432222,0.0284155
107,0.0437795,0.0292252
108,0.0437795,0.0292252
109,0.0450534,0.0301015
110,0.0444628,0.0299836
111,0.0444628,0.0299836
112,0.0439118,0.0292148
113,0.0438888,0.0289762
114,0.0425706,0.0281955
115,0.0428022,0.0289725
116,0.0428022,0.0289725
117,0.0425102,0.0280904
118,0.0425102,0.0280904
119,0.0425102,0.0280904
120,0.0425102,0.0280904
121,0.0422458,0.0283709
122,0.0431692,0.0288058
123,0.0440738,0.0292648
124,0.0440738,0.0292648
125,0.0433914,0.0291288
126,0.0437796,0.0295288
127,0.0437408,0.029115
128,0.0435327,0.0287401
129,0.0435487,0.0288324
130,0.0435487,0.0288324
131,0.0435487,0.0288324
132,0.0434198,0.0290582
133,0.0434198,0.0290582
134,0.0440712,0.0292652
135,0.0440712,0.0292652
136,0.0440712,0.0292652
137,0.0422961,0.028148
138,0.0424298,0.0278586
139,0.0424298,0.0278586
140,0.0432815,0.0283062
141,0.0438057,0.0288737
142,0.0432213,0.0286374
143,0.0432213,0.0286374
144,0.0432213,0.0286374
145,0.0421181,0.0282575
146,0.042634,0.0284176
147,0.0432874,0.0286178
148,0.0426311,0.0289706
149,0.04347,0.0286115
150,0.0447129,0.0294695
151,0.0442814,0.0293011
152,0.0436827,0.0287016
153,0.0436827,0.0287016
154,0.0439547,0.0291267
155,0.043293,0.0287191
156,0.043293,0.0287191
157,0.0430959,0.0285729
158,0.0430959,0.0285729
159,0.0430959,0.0285729
160,0.0430107,0.0282428
161,0.0430107,0.0282428
162,0.0430107,0.0282428
163,0.0415609,0.0274117
164,0.0428439,0.0282981
165,0.0432952,0.0286883
166,0.0440927,0.0290919
167,0.0448331,0.0299195
168,0.0455013,0.0302645
169,0.0455013,0.0302645
170,0.0455013,0.0302645
171,0.0458603,0.0304034
172,0.0459551,0.0306347
173,0.0459551,0.0306347
174,0.0469249,0.0316234
175,0.0469249,0.0316234
176,0.0469249,0.0316234
177,0.0469249,0.0316234
178,0.0456168,0.0306267
179,0.0454977,0.0309107
180,0.0449292,0.0297781
181,0.0449292,0.0297781
182,0.0447199,0.0292781
183,0.0447199,0.0292781
184,0.0448997,0.0295574
185,0.0446737,0.029624
186,0.0446737,0.029624
187,0.0454862,0.0300264
188,0.0451001,0.0292206
189,0.0438319,0.0288622
190,0.0449245,0.0289939
191,0.0447067,0.0288415
192,0.0447067,0.0288415
193,0.0447067,0.0288415
194,0.0459829,0.0297541
195,0.0451587,0.0299805
196,0.0451138,0.0300426
197,0.0447227,0.0298412
198,0.0447227,0.0298412
199,0.0446605,0.0296052
200,0.0447833,0.0298315
201,0.0443242,0.0296505
202,0.0434041,0.0289512
203,0.0428181,0.0280858
204,0.0434237,0.0286262
205,0.0445712,0.029048
206,0.0445712,0.029048
207,0.0429159,0.0284383
208,0.0429159,0.0284383
209,0.0429159,0.0284383
210,0.043651,0.0287181
211,0.0448894,0.0291501
212,0.0454936,0.0293604
213,0.0449849,0.0292497
214,0.0449849,0.0292497
215,0.0440066,0.0287772
216,0.0430138,0.0282713
217,0.0430138,0.0282713
218,0.0427629,0.0281222
219,0.0435579,0.028564
220,0.0446775,0.0291557
221,0.0446775,0.0291557
222,0.0435636,0.028122
223,0.0430724,0.0285773
224,0.0436109,0.0291138
225,0.0428346,0.0286019
226,0.0432143,0.0284781
227,0.0426777,0.0282917
228,0.0426777,0.0282917
229,0.0426777,0.0282917
230,0.0426777,0.0282917
231,0.0418569,0.0284147
232,0.0423422,0.0282217
233,0.042596,0.0283729
234,0.0418222,0.0272753
235,0.041117,0.0269165
236,0.041117,0.0269165
237,0.041117,0.0269165
238,0.041117,0.0269165
239,0.041117,0.0269165
240,0.0401896,0.0261875
241,0.0407672,0.0265828
242,0.0412812,0.0270247
243,0.0403282,0.025903
244,0.0403282,0.025903
245,0.0397917,0.0260329
246,0.040138,0.0264073
247,0.040138,0.0264073
248,0.0404882,0.0256348
249,0.039343,0.0255364
250,0.0405268,0.026121
251,0.0405268,0.026121
252,0.0414153,0.0264849
253,0.0407875,0.0262713
254,0.0407875,0.0262713
255,0.0407875,0.0262713
256,0.0408953,0.0260734
257,0.0412062,0.0261132
258,0.0412062,0.0261132
259,0.0401845,0.0256982
260,0.0401845,0.0256982
261,0.0410431,0.0263121
262,0.0406675,0.0260222
263,0.0406675,0.0260222
264,0.0403704,0.0263611
265,0.0412464,0.0272159
266,0.0412464,0.0272159
267,0.0416592,0.0272331
268,0.0425896,0.0274764
269,0.0425975,0.0278302
270,0.0425975,0.0278302
271,0.0425975,0.0278302
272,0.0423802,0.0280466
273,0.0417309,0.0272364
274,0.0410855,0.0272077
275,0.0410855,0.0272077
276,0.0420958,0.0276509
277,0.0422166,0.0270138
278,0.0416145,0.0271031
279,0.0416145,0.0271031
280,0.0416145,0.0271031
281,0.0433871,0.0284364
282,0.0433871,0.0284364
283,0.0439672,0.0284987
284,0.0435259,0.0282349
285,0.0434364,0.0282872
286,0.0434135,0.0281153
287,0.0434135,0.0281153
288,0.0440804,0.0287077
289,0.0430952,0.0277579
290,0.0424697,0.0274465
291,0.0435424,0.0279719
292,0.0435424,0.0279719
293,0.0435424,0.0279719
294,0.0435424,0.0279719
295,0.0435424,0.0279719
296,0.0420511,0.0271845
297,0.0420511,0.0271845
298,0.0425799,0.0276703
299,0.0419752,0.0274742
300,0.0418856,0.0267992
301,0.0418856,0.0267992
302,0.0420938,0.0275016
303,0.0420938,0.0275016
304,0.0420938,0.0275016
305,0.0430251,0.0279738
306,0.0430251,0.0279738
307,0.0431881,0.0282012
308,0.0431881,0.0282012
309,0.0431881,0.0282012
310,0.0441568,0.0284906
311,0.0451474,0.0288547
312,0.0427067,0.0277244
313,0.0427067,0.0277244
314,0.0431102,0.0280459
315,0.0430246,0.0279136
316,0.0430246,0.0279136
317,0.0430246,0.0279136
318,0.0431969,0.0280044
319,0.0431969,0.0280044
320,0.0415682,0.0271289
321,0.0425237,0.0273039
322,0.0425237,0.0273039
323,0.0431467,0.0277142
324,0.0441323,0.0283402
325,0.0436002,0.028226
326,0.0436002,0.028226
327,0.0436002,0.028226
328,0.0436002,0.028226
329,0.0444422,0.0286768
330,0.044193,0.028393
331,0.044193,0.028393
332,0.0438176,0.0283434
333,0.0446358,0.029152
334,0.0446358,0.029152
335,0.0438479,0.0284691
336,0.0438479,0.0284691
337,0.0438479,0.0284691
338,0.0445281,0.0289499
339,0.0437962,0.0290002
340,0.0441357,0.0289455
341,0.0436671,0.0285373
342,0.0429191,0.0284692
343,0.0439529,0.029038
344,0.0441285,0.0293764
345,0.0441285,0.0293764
346,0.0450165,0.0298875
347,0.0450165,0.0298875
348,0.0450165,0.0298875
349,0.0443375,0.0293409
350,0.0443375,0.0293409
351,0.0445104,0.0285963
352,0.0445104,0.0285963
353,0.0448865,0.0291266
354,0.0448865,0.0291266
355,0.0430728,0.0281459
356,0.0440743,0.0290038
357,0.0440743,0.0290038
358,0.0452658,0.0296158
359,0.0440234,0.0289467
360,0.0440234,0.0289467
361,0.0435474,0.0289716
362,0.0428724,0.0285497
363,0.0428992,0.0281519
364,0.0428992,0.0281519
365,0.0432281,0.0280776
366,0.0438834,0.0282136
367,0.0431486,0.028159
368,0.0437454,0.0280873
369,0.0437454,0.0280873
370,0.0428493,0.0280871
371,0.0428493,0.0280871
372,0.0420552,0.027494
373,0.0425942,0.0276299
374,0.0425942,0.0276299
375,0.0422991,0.027188
376,0.0429243,0.0271038
377,0.0429243,0.0271038
378,0.0429243,0.0271038
379,0.0435837,0.0277692
380,0.0435837,0.0277692
381,0.0428437,0.0276319
382,0.0425554,0.0277183
383,0.0422555,0.0273842
384,0.0422555,0.0273842
385,0.0422555,0.0273842
386,0.0422555,0.0273842
387,0.0423968,0.0274516
388,0.0423968,0.0274516
389,0.0424223,0.0275482
390,0.0424207,0.0273343
391,0.0424207,0.0273343
392,0.0420023,0.0274464
393,0.0422432,0.0273985
394,0.0421194,0.0273237
395,0.0410381,0.0263096
396,0.0403291,0.0265331
397,0.0396896,0.0257376
398,0.0391521,0.0258665
399,0.0398506,0.0260999
400,0.0399538,0.0263512
401,0.0408533,0.0268604
402,0.0414848,0.0275306
403,0.0410344,0.0270193
404,0.0402018,0.0265658
405,0.0409747,0.0266005
406,0.0411954,0.0266137
407,0.0411954,0.0266137
408,0.0409584,0.026691
409,0.0409584,0.026691
410,0.0419326,0.0275066
411,0.042666,0.0277034
412,0.0422543,0.0277579
413,0.0444368,0.0293421
