t,deltaS
245,-0.3248
246,0.9062
247,0.657
248,1.723
249,0.6044
250,0.4469
251,-0.7628
252,0.2487
253,0.1035
254,-0.07199
255,1.237
256,-0.05337
257,1.279
258,-0.4143
259,0.6779
260,-0.06169
261,1.276
262,0.08824
263,-0.4012
264,-0.2283
265,0.7296
266,-0.233
267,0.3287
268,-0.5196
269,0.8096
270,-0.2539
271,-0.04326
272,1.642
273,1.001
274,-0.4687
275,0.04973
276,-0.3834
277,-0.66
278,-0.2928
279,0.868
280,0.412
281,1.007
282,0.6722
283,-1.115
284,0.2834
285,2.001
286,-0.01199
287,-0.4113
288,-0.3792
289,0.9178
290,1.855
291,0.9642
292,0.1596
293,-0.6856
294,0.6638
295,0.9013
296,0.986
297,-0.009335
298,0.2672
299,-0.03063
300,0.2146
301,1.082
302,0.306
303,0.5931
304,0.8134
305,0.05205
306,-0.047
307,1.799
308,-1.322
309,-0.417
310,-0.5504
311,0.3422
312,1.123
313,0.6611
314,0.4196
315,-0.3534
316,-0.4843
317,0.4024
318,0.6538
319,1.413
320,0.8945
321,-0.762
322,1.156
323,0.1982
324,-0.7998
325,0.4002
326,0.4085
327,-0.3518
328,-0.1594
329,-0.6235
330,0.6207
331,0.671
332,-0.2221
333,-0.138
334,1.706
335,1.045
336,-0.3313
337,1.151
338,0.01119
339,0.1595
340,-0.7547
341,0.38
342,0.1805
343,0.5692
344,1.336
345,-0.3116
346,1.169
347,0.2408
348,0.7017
349,-0.08805
350,0.9805
351,-0.8686
352,0.167
353,1.484
354,-0.3963
355,0.5125
356,1.259
357,-0.1108
358,0.3196
359,-0.8773
360,-0.2541
361,0.3589
362,0.9178
363,0.2486
364,0.1899
365,0.4753
366,1.408
367,0.7095
368,0.4201
369,-0.2425
370,0.319
371,1.129
372,0.4667
373,-0.9683
374,-0.05158
375,0.2774
376,1.065
377,1.515
378,1.302
379,0.08728
380,-0.6802
381,-0.6337
382,0.6085
383,0.1423
384,0.7694
385,-0.6137
386,0.8741
387,-0.2889
388,0.1002
389,-0.4722
390,-0.06553
391,0.3601
392,0.9489
393,-0.2
394,0.7433
395,0.8361
396,0.8741
397,-0.6317
398,2.169
399,0.7415
400,-0.5368
401,0.4037
402,-0.7493
403,1.378
404,0.9391
405,-0.335
406,-0.08194
407,-0.2886
408,-0.4089
409,1.638
410,0.2778
411,0.4342
412,1.225
413,-0.3747
414,0.4781
415,0.6157
416,0.143
417,2.127
418,1.34
419,-0.967
420,-1.305
421,-0.1812
422,0.2492
423,-0.3416
424,1.471
425,0.2967
426,0.3104
427,1.27
428,0.2434
429,-0.493
430,0.9018
431,0.9277
432,-0.2897
433,0.2073
434,0.6494
435,-0.322
436,1.189
437,0.4479
438,-0.6814
439,0.1709
440,-1.148
441,0.3009
442,-0.262
443,-0.8849
444,-0.05031
445,-0.389
446,1.545
447,0.1603
448,1.039
449,0.0007788
450,0.1873
451,0.5479
452,1.238
453,1.093
454,-0.9468
455,0.8561
456,0.3775
457,0.004425
458,0.8731
459,-0.406
460,-0.4497
461,0.3571
462,0.01099
463,0.2683
464,0.8847
465,-0.5968
466,-0.02458
467,0.7617
468,1.021
469,0.1581
470,0.307
471,0.8402
472,1.23
473,0.685
474,0.8701
475,0.003268
476,-0.8466
477,-0.02724
478,0.5706
479,0.8436
480,-0.3555
481,0.2765
482,-0.1996
483,0.2587
484,1.198
485,0.629
486,0.8077
487,-0.2972
488,0.6239
489,0.1118
490,0.4623
491,-1.626
492,-0.1997
493,-1.386
494,-0.249
495,-0.09786
496,1.894
497,-0.4389
498,0.4401
499,0.5381
500,0.4425
501,1.58
502,0.07967
503,0.4351
504,1.121
505,-0.326
506,-0.4716
507,-0.1831
508,0.4978
509,0.7585
510,-0.7675
511,0.2952
512,-0.1815
513,-0.1216
514,-0.009033
515,0.7304
516,0.1846
517,0.2786
518,-0.2327
519,0.04921
520,0.8697
521,-1.741
522,0.6059
523,-0.06172
524,0.0006608
525,-0.6852
526,0.606
527,0.2344
528,0.8207
529,0.5167
530,0.8352
531,-0.6656
532,0.8226
533,0.03296
534,0.5774
535,0.03176
536,0.8353
537,0.8407
538,1.001
539,-0.6766
540,0.6081
541,0.344
542,0.6793
543,0.4879
544,-1.862
545,2.011
546,0.8159
547,1.282
548,0.08593
549,0.4124
550,0.935
551,-0.6131
552,0.4741
553,0.386
554,0.4262
555,0.8286
556,0.4553
557,-0.704
558,0.7663
559,1.785
560,0.5446
561,-0.09868
562,0.1738
563,0.08044
564,0.672
565,-1.687
566,1.831
567,-0.7618
568,-0.3676
569,1.977
570,-0.2405
571,0.09545
572,0.7861
573,0.5844
574,0.688
575,-0.3602
576,-0.3225
577,0.2174
578,-0.7466
579,2.019
580,1.309
581,-0.001205
582,-0.6937
583,1.945
584,0.2982
585,-0.01939
586,1.135
587,0.3692
588,-0.9957
589,-0.5342
590,0.3001
591,0.5469
592,0.8412
593,0.6727
594,-0.2732
595,1.628
596,1.574
597,0.3878
598,0.5826
599,-0.3285
600,0.6173
601,0.5882
602,1.574
603,0.1358
604,1.083
605,0.2259
606,1.022
607,1.307
608,0.418
609,0.1774
610,0.05156
611,-0.5379
612,0.4471
613,1.121
614,0.6512
615,-0.2523
616,1.323
617,-0.1285
618,0.5
619,0.3311
620,-1.114
621,0.6257
622,-0.4847
623,0.04654
624,-0.1281
625,0.06189
626,-0.1151
627,-0.9066
628,0.0955
629,0.08975
630,0.6052
631,0.02022
632,0.1025
633,-0.09865
634,0.383
635,-0.1349
636,0.2938
637,-1.216
638,0.2696
639,-0.6112
640,-0.3972
641,1.083
642,-0.4566
643,0.5942
644,0.6575
645,-0.5386
646,-0.7104
647,-0.6717
648,0.9307
649,1.39
650,0.1943
651,-1.243
652,-0.527
653,0.2282
654,1.074
655,0.7121
656,-0.281
657,-1.572
658,0.5391
659,1.055
660,1.433
661,0.8591
662,1.417
663,-1.354
664,0.733
665,1.281
666,0.764
667,0.03441
668,-1.085
669,3.009
670,1.451
671,0.5729
672,0.4185
673,0.3701
674,1.334
675,0.7417
676,0.9806
677,0.1347
678,1.041
679,2.147
680,0.333
681,-0.3151
682,-1.141
683,-1.258
684,-0.1322
685,-0.4774
686,-0.2488
687,2.465
688,0.8977
689,0.8569
690,0.2421
691,0.247
692,-1.501
693,0.1206
694,0.8939
695,1.787
696,0.4213
697,0.7827
698,0.5025
699,0.6169
700,0.9181
701,0.529
702,0.0256
703,-0.06913
704,1.441
705,0.02216
706,0.8308
707,0.09823
708,0.3222
709,-0.8674
710,0.6102
711,0.8977
712,1.877
713,0.4589
714,0.5702
715,-0.1174
716,0.1386
717,-0.06995
718,1.205
719,-0.6157
720,0.6443
721,0.8044
722,0.0301
723,-0.06952
724,-0.4602
725,0.1873
726,-0.1064
727,1.158
728,0.09579
729,-1.199
730,-0.9926
731,-0.3676
732,-0.0671
733,-0.09951
734,-0.3079
735,0.9352
736,1.476
737,0.5648
738,0.1864
739,0.7305
740,0.8267
741,-0.01445
742,-0.2551
743,0.3797
744,0.06935
745,2.481
746,0.7393
747,-1.35
748,0.3866
749,-0.5203
750,0.8719
751,0.07816
752,-0.06387
753,0.4226
754,-0.7165
755,0.832
756,0.2873
757,0.5642
758,0.04103
759,0.001109
760,-0.043
761,-0.03383
762,0.7213
763,0.2309
764,0.7214
765,1.014
766,1.081
767,0.9821
768,-0.3587
769,0.5262
770,0.3771
771,0.5657
772,1.007
773,-0.2059
774,-0.347
775,-0.3048
776,-1.296
777,0.9201
778,0.01685
779,0.7701
780,-0.3063
781,0.5972
782,-0.4448
783,0.7502
784,0.2365
785,0.3676
786,0.5235
787,0.03723
788,0.3363
789,0.2235
790,0.514
791,2.135
792,-0.6822
793,0.79
794,0.1964
795,0.5122
796,-0.4688
797,0.4758
798,0.1585
799,-0.9519
800,0.1082
801,0.4774
802,0.09499
803,0.01871
804,1.217
805,1.125
806,0.8814
807,0.103
808,-0.05447
809,0.6583
810,-0.1911
811,1.117
812,0.74
813,1.865
814,0.9864
815,0.1401
816,-1.415
817,0.1643
818,0.6646
819,0.6481
820,1.527
821,-0.5023
822,1.395
823,0.3792
824,0.9034
825,1.064
826,0.122
827,-0.2868
828,-1.193
829,0.5188
830,0.03669
831,0.7511
832,-0.2642
833,0.5528
834,-0.2604
835,1.196
836,1.979
837,1.413
838,0.2078
839,0.6155
840,0.5893
841,0.1034
842,0.6861
843,0.04958
844,0.9884
845,-0.8914
846,0.5414
847,-0.2483
848,0.196
849,0.1516
850,0.812
851,-0.07802
852,0.9773
853,0.3778
854,0.5401
855,0.9787
856,0.6341
857,-0.7671
858,0.1199
859,0.3666
860,0.3899
861,1.076
862,0.8506
863,1.032
864,-0.292
865,0.7926
866,0.308
867,-0.9873
868,0.3643
869,0.4867
870,0.7476
871,-0.2762
872,0.1129
873,0.8569
874,1.031
875,2.646
876,-0.5288
877,-0.248
878,0.3839
879,1.712
880,0.2968
881,1.016
882,0.6659
883,1.753
884,0.6135
885,1.134
886,-0.2673
887,0.362
888,0.1937
889,-0.3968
890,0.3436
891,-0.7933
892,-0.3592
893,-0.03766
894,0.6217
895,-1.427
896,0.3846
897,-0.3637
898,0.8231
899,1.468
900,-1.066
901,0.6306
902,-0.6162
903,0.8237
904,0.2371
905,-1.563
906,-0.4341
907,1.784
908,-0.8112
909,0.5283
910,-0.282
911,1.235
912,0.04283
913,-0.633
914,-0.6172
915,1.001
916,-0.09539
917,0.5494
918,-0.5085
919,-0.4392
920,-0.04419
921,0.5537
922,0.3082
923,0.01435
924,1.039
925,1.405
926,-0.6609
927,-0.4441
928,0.3553
929,-0.5001
930,1.053
931,-0.9807
932,0.06337
933,-1.485
934,0.6421
935,0.5519
936,-0.2936
937,0.5189
938,0.5299
939,1.395
940,-0.1586
941,0.733
942,-0.1199
943,1.091
944,0.6076
945,0.5716
946,0.5844
947,-0.6486
948,-0.6494
949,0.03239
950,0.4831
951,1.759
952,-0.699
953,0.07067
954,-0.4059
955,0.07715
956,1.099
957,0.1677
958,0.2331
959,0.3993
960,1.227
961,0.124
962,-0.05615
963,0.2834
964,0.3531
965,1.125
966,-0.3486
967,0.24
968,-0.6604
969,0.3358
970,-0.2191
971,0.6852
972,1.943
973,0.812
974,0.7982
975,-0.8188
976,0.8307
977,-0.758
978,-0.09103
979,1.318
980,1.232
981,0.8957
982,1.503
983,0.1749
984,0.8178
985,-0.4897
986,0.00401
987,0.5514
988,0.5535
989,0.7303
990,0.6567
991,0.3002
992,-0.7228
993,0.5903
994,0.1054
995,0.7549
996,-0.03744
997,-0.261
998,1.117
999,-0.0337
1000,0.3405
1001,0.8384
1002,1.978
1003,0.004903
1004,0.6213
1005,-0.9854
1006,0.2021
1007,1.063
1008,-1.219
1009,1.143
1010,1.022
1011,0.5815
1012,-0.3377
1013,1.179
1014,0.1456
1015,0.2823
1016,-0.893
1017,-0.2114
1018,-0.2398
1019,-0.6392
1020,0.7276
1021,-0.06021
1022,0.785
1023,0.4001
1024,-0.4642
1025,0.6584
1026,0.05884
1027,-0.1388
1028,0.04001
1029,-0.006012
1030,-0.1089
1031,0.1911
1032,-0.4815
1033,0.9036
1034,0.5427
1035,1.334
1036,0.6321
1037,-0.6215
1038,-0.01251
1039,-1.058
1040,0.1195
1041,1.615
1042,1.296
1043,-0.2287
1044,0.4922
1045,0.1724
1046,0.6992
1047,1.503
1048,1.04
1049,1.201
1050,0.347
1051,-0.001638
1052,1.015
1053,0.7669
1054,-0.1203
1055,0.6262
1056,1.625
1057,0.6612
1058,0.4646
1059,-0.1208
1060,1.809
1061,-0.4537
1062,-0.05367
1063,1.164
1064,0.5248
1065,0.06015
1066,-0.05058
1067,-0.1231
1068,-0.3229
1069,-0.4225
1070,0.4573
1071,0.09471
1072,-0.4739
1073,1.061
1074,-0.6378
1075,-0.7758
1076,0.9127
1077,-0.8175
1078,0.00483
1079,-1.156
1080,0.4115
1081,0.2482
1082,0.6789
1083,-0.8719
1084,1.724
1085,0.3463
1086,0.3509
1087,1.029
1088,-0.4859
1089,0.1525
1090,-0.5207
1091,-1.087
1092,0.4549
1093,0.2615
1094,0.3443
1095,0.2685
1096,0.3229
1097,-0.7833
1098,0.5247
1099,-0.4736
1100,-0.4269
1101,0.02939
1102,0.8566
1103,-0.2743
1104,0.04208
1105,0.6121
1106,-1.334
1107,-0.1128
1108,0.2507
1109,-0.2403
1110,-0.7688
1111,0.9358
1112,1.207
1113,-1.445
1114,0.1357
1115,0.4934
1116,0.4314
1117,0.5518
1118,0.5999
1119,1.207
1120,1.171
1121,1.331
1122,0.2317
1123,0.7414
1124,0.6453
1125,0.6451
1126,-0.08007
1127,-0.1432
1128,1.451
1129,1.197
1130,0.07888
1131,0.739
1132,-0.7297
1133,-0.275
1134,-0.1491
1135,-0.01909
1136,-0.5928
1137,1.491
1138,1.083
1139,0.01004
1140,0.1554
1141,-1.176
1142,0.7671
1143,0.1023
1144,-0.3289
1145,1.169
1146,-0.5661
1147,0.7471
1148,-0.8963
1149,-0.1965
1150,-0.8257
1151,0.3328
1152,0.8566
1153,-0.7718
1154,-0.6394
1155,0.5213
1156,-0.1163
1157,-0.6028
1158,-0.2998
1159,-0.1773
1160,0.206
1161,-0.08948
1162,-0.1473
1163,1.259
1164,-0.9091
1165,-0.4031
1166,1.482
1167,0.6005
1168,-1.058
1169,-0.1747
1170,-0.9112
1171,0.6581
1172,0.7077
1173,0.6113
1174,0.8708
1175,-0.8052
1176,-0.1273
1177,-0.4428
1178,0.3555
1179,1.259
1180,0.09437
1181,0.5493
1182,0.5826
1183,0.7638
1184,1.584
1185,0.7195
1186,0.1958
1187,0.7287
1188,0.1344
1189,-0.8134
1190,0.1866
1191,0.7703
1192,0.2029
1193,-0.8539
1194,-0.4392
1195,0.3998
1196,0.6653
1197,-0.245
1198,0.8711
1199,-1.192
1200,0.441
1201,0.2301
1202,-0.3117
1203,1.347
1204,-1.188
1205,-0.3377
1206,1.053
1207,0.8995
1208,0.1549
1209,1.071
1210,1.056
1211,1.353
1212,0.2655
1213,-0.7539
1214,0.3293
1215,0.6416
1216,-0.08141
1217,0.6733
1218,0.2626
1219,-0.1372
1220,0.9652
1221,0.1856
1222,0.0975
1223,0.9187
1224,0.6029
1225,-0.02831
1226,0.4944
1227,-0.2093
1228,0.6203
1229,-0.8988
1230,1.138
1231,0.9179
1232,1.179
1233,-0.2095
1234,-0.3968
1235,0.5303
1236,0.3548
1237,0.9506
1238,-0.2998
1239,0.3953
1240,1.116
1241,0.709
1242,-0.7469
1243,-0.3257
1244,0.1404
1245,0.141
1246,-0.1485
1247,-0.6315
1248,0.8676
1249,0.1456
1250,-0.5141
1251,-0.04923
1252,-0.04776
1253,-0.403
1254,0.04799
1255,-0.481
1256,-1.117
1257,-1.474
1258,0.7768
1259,0.1874
1260,1.088
1261,0.9422
1262,-0.1389
1263,-0.7754
1264,1.017
1265,1.746
1266,0.2824
1267,0.9308
1268,1.327
1269,-0.1794
1270,0.2534
1271,0.1634
1272,-0.241
1273,-0.3236
1274,0.2447
1275,0.7682
1276,0.6231
1277,-0.4543
1278,0.4565
1279,1.471
1280,0.4946
1281,0.4975
1282,1.37
1283,0.4398
1284,0.645
1285,-0.6298
1286,-0.1901
1287,-0.5512
1288,1.157
1289,-0.7832
1290,2.027
1291,0.2032
1292,2.128
1293,-1.279
1294,1.008
1295,0.5504
1296,-0.1004
1297,-0.3246
1298,0.4619
1299,-0.4368
1300,0.523
1301,-0.0379
1302,0.8682
1303,2.015
1304,0.6253
1305,0.03919
1306,0.4742
1307,0.04709
1308,1.583
1309,1.51
1310,-0.08443
1311,0.2338
1312,-0.08776
1313,1.52
1314,0.5922
1315,0.8595
1316,0.1189
1317,0.6016
1318,0.892
1319,0.2287
1320,0.8221
1321,0.1594
1322,-0.2172
1323,1.217
1324,-0.9357
1325,0.8963
1326,-0.2602
1327,-0.175
1328,-0.4579
1329,0.4178
1330,0.2457
1331,0.1379
1332,0.1702
1333,0.8294
1334,-0.3439
1335,0.6717
1336,-0.6993
1337,1.096
1338,-0.3795
1339,0.005497
1340,-0.5648
1341,1.573
1342,0.8597
1343,-0.4716
1344,0.638
1345,-0.1288
1346,-1.558
1347,-0.2748
1348,-1.208
1349,-0.2072
1350,-0.4831
1351,0.5513
1352,-0.1005
1353,0.5637
1354,-0.2426
1355,1.933
1356,-0.1337
1357,-0.7538
1358,-0.816
1359,1.069
1360,1.085
1361,0.8304
1362,0.593
1363,-0.1752
1364,1.337
1365,1.387
1366,-0.01408
1367,0.06454
1368,2.077
1369,1.196
1370,-0.5785
1371,0.2415
1372,0.4523
1373,0.4689
1374,2.079
1375,0.6999
1376,0.4426
1377,1.415
1378,-0.9838
1379,-0.3271
1380,0.8834
1381,0.4247
1382,-0.3959
1383,-0.7004
1384,1.211
1385,-0.8452
1386,0.01399
1387,0.08066
1388,1.082
1389,-0.5784
1390,1.297
1391,1.891
1392,0.9598
1393,0.1558
1394,0.7993
1395,0.2159
1396,1.129
1397,1.456
1398,0.5266
1399,0.08836
1400,0.8461
1401,-1.012
1402,0.4951
1403,0.9806
1404,1.584
1405,0.3421
1406,-0.2612
1407,-0.1463
1408,0.2347
1409,-0.9689
1410,1.243
1411,-0.1404
1412,0.0002875
1413,0.2977
1414,0.7027
1415,1.326
1416,-0.5398
1417,0.01939
1418,-0.3327
1419,-0.3421
1420,-1.41
1421,1.095
1422,-0.06255
1423,0.7708
1424,0.4737
1425,0.7537
1426,1.294
1427,0.4781
1428,0.8462
1429,0.1317
1430,-0.8208
1431,-0.08077
1432,1.149
1433,1.41
1434,0.8673
1435,1.702
1436,-2.122
1437,0.3838
1438,0.8247
1439,1.225
1440,0.9971
1441,-0.493
1442,0.161
1443,-0.2631
1444,1.558
1445,-0.4653
1446,1.289
1447,0.3914
1448,-0.2602
1449,-0.6274
1450,0.814
1451,0.2914
1452,0.2408
1453,1.383
1454,0.1047
1455,-0.6603
1456,0.5056
1457,-0.412
1458,0.8274
1459,-0.1142
1460,-0.05157
1461,1.437
1462,0.6168
1463,0.8689
1464,0.8265
1465,0.147
1466,-0.3006
1467,0.3876
1468,-0.2994
1469,1.595
1470,-0.4016
1471,0.9175
1472,-0.2653
1473,0.5602
1474,1.148
1475,1.49
1476,2.167
1477,-0.858
1478,0.495
1479,1.899
1480,-0.6684
1481,0.0414
1482,0.3648
1483,1.155
1484,-0.448
1485,0.795
1486,0.3278
1487,-0.6967
1488,-0.2229
1489,0.6606
1490,-0.03585
1491,-0.1042
1492,0.1459
1493,-1.22
1494,0.009256
1495,-0.2737
1496,0.04648
1497,1.032
1498,-0.8502
1499,-0.1414
1500,-0.1644
1501,0.4408
1502,0.06539
1503,1.448
1504,0.7715
1505,-0.2415
1506,-0.7276
1507,1.678
1508,0.2241
1509,1.738
1510,-0.3822
1511,0.02952
1512,1.28
1513,0.4065
1514,-0.002209
1515,0.5916
1516,-0.5431
1517,0.1509
1518,0.9605
1519,0.8098
1520,-0.2614
1521,0.8494
1522,-0.4577
1523,-0.4779
1524,-0.2741
1525,-0.2894
1526,0.2742
1527,-0.3558
1528,-0.1427
1529,-0.8356
1530,0.2991
1531,0.5287
1532,-0.09819
1533,1.471
1534,0.5205
1535,-0.493
1536,0.3347
1537,0.006283
1538,0.762
1539,1.283
1540,-0.02447
1541,-1.733
1542,0.3656
1543,0.01081
1544,0.2904
1545,0.3282
1546,1.966
1547,1.582
1548,1.57
1549,0.7664
1550,0.6593
1551,0.6274
1552,1.157
1553,-0.5496
1554,-0.2771
1555,0.1501
1556,0.4862
1557,-0.1216
1558,0.4776
1559,0.9718
1560,-0.916
1561,0.3175
1562,1.581
1563,0.3732
1564,0.8569
1565,0.6586
1566,1.305
1567,1.107
1568,0.5712
1569,0.1659
1570,0.6493
1571,0.9254
1572,0.9639
1573,1.132
1574,-0.1162
1575,-0.5929
1576,-0.3083
1577,1.035
1578,-0.05354
1579,-1.199
1580,0.7689
1581,1.819
1582,-0.3574
1583,0.2085
1584,-0.4116
1585,0.776
1586,-0.2916
1587,-0.05424
1588,1.579
1589,0.3413
1590,-0.2263
1591,0.0921
1592,-1.146
1593,-0.08894
1594,0.7679
1595,0.6999
1596,0.02432
1597,0.54
1598,0.135
1599,-0.9273
1600,1.038
1601,0.1232
1602,0.5377
1603,0.7702
1604,0.532
1605,-0.08778
1606,-0.407
1607,0.1828
1608,0.8093
1609,1.235
1610,0.2911
1611,0.4451
1612,0.1733
1613,-0.0456
1614,-0.4526
1615,1.238
1616,-0.3791
1617,0.3828
1618,0.6916
1619,0.2287
1620,-0.04464
1621,-0.4143
1622,0.6015
1623,1.79
1624,1.452
1625,-0.316
1626,-0.4087
1627,0.4056
1628,0.9247
1629,1.104
1630,-0.1081
1631,-0.6806
1632,1.477
1633,0.185
1634,0.6081
1635,-1.863
1636,0.1176
1637,-0.7039
1638,-0.007456
1639,-0.8828
1640,0.5661
1641,1.53
1642,-0.07425
1643,-0.1529
1644,-0.9096
1645,0.5924
1646,-0.6203
1647,-0.08726
1648,0.1853
1649,1.746
1650,0.9383
1651,0.2525
1652,0.8123
1653,-0.01282
1654,0.1786
1655,-0.1928
1656,-0.3505
1657,0.5745
1658,0.8721
1659,-0.7427
1660,1.007
1661,0.4132
1662,-0.4399
1663,0.6892
1664,0.1554
1665,-0.005009
1666,-0.561
1667,0.8033
1668,1.529
1669,0.3731
1670,0.06638
1671,-0.1333
1672,-1.34
1673,0.2425
1674,-0.5992
1675,0.1549
1676,-0.2904
1677,0.7907
1678,0.2788
1679,-0.4429
1680,-0.2861
1681,1.832
1682,-0.01324
1683,0.5132
1684,1.653
1685,2.053
1686,-0.0218
1687,0.3482
1688,-0.1728
1689,1.607
1690,-0.2989
1691,0.6406
1692,0.9917
1693,0.4193
1694,0.4769
1695,-0.1841
1696,0.8756
1697,0.6997
1698,-0.104
1699,0.4986
1700,1.346
1701,-0.8514
1702,0.7613
1703,0.3865
1704,0.5985
1705,1.282
1706,0.2497
1707,0.1561
1708,-0.004119
1709,-0.4091
1710,0.006409
1711,0.6094
1712,-0.8276
1713,0.2524
1714,0.1217
1715,1.33
1716,-0.06806
1717,-0.7322
1718,0.6508
1719,-0.02221
1720,-0.3444
1721,-0.2474
1722,0.9924
1723,0.9122
1724,0.2533
1725,-0.6156
1726,0.9352
1727,0.7946
1728,0.5551
1729,0.1021
1730,0.8941
1731,0.5291
1732,-0.4234
1733,0.2603
1734,0.5766
1735,0.5384
1736,0.05697
1737,0.3461
1738,-0.3007
1739,0.6352
1740,-0.2808
1741,0.4169
1742,0.2399
1743,-0.7439
1744,0.8247
1745,0.6774
1746,-0.4623
1747,-0.3485
1748,0.4716
1749,-1.206
1750,0.3117
1751,0.3822
1752,0.2717
1753,0.249
1754,-0.07873
1755,-0.07644
1756,-0.05359
1757,-0.4277
1758,0.7204
1759,-0.2034
1760,0.3244
1761,0.352
1762,-0.3479
1763,0.234
1764,0.8129
1765,-0.165
1766,-0.7559
1767,1.242
1768,0.3134
1769,0.1638
1770,0.1223
1771,0.6921
1772,0.3973
1773,-1.352
1774,-0.6276
1775,0.1084
1776,-0.9836
1777,0.8389
1778,0.2548
1779,1.804
1780,0.5781
1781,-0.03265
1782,0.1256
1783,-0.8571
1784,-0.1193
1785,-0.7457
1786,-0.3917
1787,-0.145
1788,-0.3909
1789,-0.5144
1790,-1.731
1791,0.3355
1792,0.1438
1793,1.628
1794,-0.378
1795,0.9121
1796,0.5902
1797,0.1226
1798,0.5224
1799,0.4588
1800,0.3882
1801,0.9807
1802,1.702
1803,0.2572
1804,-0.7867
1805,-0.2678
1806,1.561
1807,-1.239
1808,-0.5354
1809,0.06652
1810,1.341
1811,1.381
1812,0.489
1813,0.5249
1814,-0.5575
1815,0.116
1816,-0.6992
1817,-1.364
1818,0.5697
1819,-0.01577
1820,0.7555
1821,1.284
1822,0.8574
1823,0.9382
1824,0.5498
1825,-1.056
1826,1.437
1827,-0.886
1828,0.8351
1829,-1.164
1830,0.5487
1831,-0.05827
1832,0.3491
1833,1.934
1834,2.15
1835,1.44
1836,-1.309
1837,-0.1217
1838,1.235
1839,-0.6643
1840,1.578
1841,0.0555
1842,0.3996
1843,-0.6624
1844,1.284
1845,-1.611
1846,0.3579
1847,0.9689
1848,-0.24
1849,1.419
1850,0.8771
1851,-0.403
1852,-1.115
1853,-1.423
1854,-0.274
1855,-0.02276
1856,1.273
1857,1.013
1858,-0.4829
1859,1.511
1860,-0.2621
1861,0.03816
1862,0.4842
1863,0.001326
