MDTU,susyTrans,Im(bilin)
10,0.00248357,0.00133201
20,-0.00441493,-0.00166341
30,-0.00130887,0.000605467
40,0.00294187,-0.00139177
50,0.00283788,-0.00184338
60,-0.00229101,0.000587744
70,-0.00133332,0.000502687
80,0.00245227,0.00132886
90,0.00191196,0.000265227
100,0.00486931,0.000327291
110,-0.00581979,0.000502001
120,0.00209384,0.00159008
130,-0.00358289,0.00076508
140,0.00445774,-0.00140935
150,-0.00603767,0.000470192
160,-0.00278389,-0.000928683
170,0.000703092,0.00219989
180,-0.00042055,8.9939e-07
190,-0.00387869,0.0034415
200,0.000246821,-0.000935741
210,-0.00073065,0.00121336
220,-0.0024424,2.45298e-05
230,-0.00311872,-0.000887678
240,-0.000895242,0.00118374
250,-0.00617587,-0.000818796
260,-0.0102952,0.00105892
270,0.00072536,0.00285421
280,-0.0020811,0.00132055
290,-0.000658689,0.000910564
300,0.000536918,-0.00202587
310,0.00062611,-0.00138833
320,0.00038315,-0.000849453
330,-0.00185715,-0.00173005
340,0.00569646,0.00107288
350,0.00246703,0.000421138
360,-0.001738,-0.00181471
370,-0.000213742,0.000254387
380,-0.000342552,-0.00222516
390,-0.00454224,0.00100682
400,-0.00570085,0.000250088
410,-0.000147253,0.000388825
420,-0.00252232,-0.00113908
430,-0.00431288,-0.00090312
440,-0.00396428,1.41234e-05
450,-0.0016113,0.00218254
460,0.00158778,0.00189917
470,-0.00013634,-0.00186669
480,0.00299793,0.00191776
490,-0.00173552,0.00232705
500,-0.00253981,0.000520163
510,-0.000795429,0.00118645
520,-0.000110409,-0.000396276
530,-0.0041436,-0.00285877
540,-0.00207274,-0.00232784
550,-0.00567189,-0.00119393
560,0.000268655,0.00160358
570,0.00309177,0.00178763
580,-0.00262788,-0.000370808
590,-0.00134593,0.000898482
600,0.000540019,0.00103302
610,0.00270927,0.000354736
620,-0.00321107,0.000330476
630,0.000534092,0.00163532
640,-0.0013875,-0.000200966
650,-0.00293324,-0.00110624
660,-0.00115198,-0.00131687
670,-0.00171069,-0.00133403
680,-0.00319221,-0.000597188
690,0.00392203,0.000805868
700,-0.00621402,0.001059
710,-0.006556,0.00197758
720,-0.000287464,-0.000908969
730,-0.000419325,0.000248779
740,0.00671621,-0.00101682
750,-0.00293953,-0.00206932
760,-0.00389139,0.00343518
770,-0.0034281,0.00113515
780,0.00197581,0.00148069
790,-0.00400079,0.000990915
800,0.000463978,0.000658562
810,-0.00699412,-0.00295608
820,-0.00476777,-0.000824958
830,-0.00080436,-0.00202102
840,-0.00749726,-0.00123376
850,0.000890428,0.000904358
860,-0.00212113,-0.000577211
870,-0.0023478,-0.000179398
880,0.00371797,0.00068205
890,-0.00225404,-0.00018638
900,0.00214053,-0.000574382
910,-0.00484578,0.000627461
920,-0.0016788,-0.000958518
930,6.25402e-05,0.00140002
940,0.00253175,0.000880059
950,0.0023289,0.00163544
960,0.00170316,0.00209368
970,0.00170852,0.00125931
980,0.0039395,-0.000675189
990,0.000456761,0.00227187
1000,0.00163454,-0.00123943
1010,-0.00205311,-2.34082e-05
1020,-0.00285459,-0.00278927
1030,-0.00103941,-0.000691682
1040,-0.00278627,0.00136022
1050,0.00283908,4.00225e-05
1060,-0.000485574,-0.00185082
1070,0.000714338,0.00169098
1080,-0.00356495,-0.00127689
1090,-0.00031604,0.00103807
1100,-0.00463829,0.00241273
1110,-0.00344702,0.000385246
1120,0.000268963,0.00143026
1130,-0.000776864,0.00224303
1140,0.0028538,-0.000390124
1150,-0.00103487,0.00149066
1160,0.000894846,0.00117021
1170,-0.00529315,-0.00203876
1180,-0.00279969,0.00105789
1190,-0.00125352,-0.000942815
1200,0.00079938,-0.000154646
1210,-0.00133575,0.00218725
1220,0.00171762,0.00269748
1230,-0.00468748,0.00212669
1240,-0.00131149,0.000220952
1250,0.000478362,0.000749043
1260,-0.00345417,-0.000323023
1270,0.000905905,0.000349535
1280,-0.000343219,0.000141657
1290,0.00227715,0.000188847
1300,-0.000629401,0.00185536
1310,0.00127695,0.000468977
1320,0.0013458,-0.000109259
1330,0.000880882,-0.000754288
1340,-0.00548703,0.00062758
1350,-0.00386331,0.000154585
1360,-0.00378907,-0.00180699
1370,-0.000342197,0.000892927
1380,0.00255263,0.00166266
1390,-0.00160069,-0.0008988
1400,-0.00413185,0.000481017
1410,0.000684813,-0.00180526
1420,0.00365843,-0.000451786
1430,-0.000335241,-0.000459954
1440,-0.00167008,-0.000638183
1450,-0.00229021,7.61416e-05
1460,0.00012524,-0.00132405
1470,0.00213707,0.0012664
1480,-0.00404625,0.00200034
1490,0.0021714,-0.000257327
1500,-0.00389715,0.000297489
1510,-0.00222734,0.00147613
1520,-0.00505292,0.0011768
1530,-0.000246454,0.000751546
1540,-0.00227223,-0.00271866
1550,-0.00195892,-0.00120643
1560,-0.00587903,-0.000868003
1570,0.00285861,0.000812691
1580,-0.00751833,-0.0013461
1590,-0.00173422,-4.83093e-05
1600,-0.00223958,-0.0011143
1610,-0.00381763,0.0020312
1620,0.000721631,-0.00198488
1630,-0.00175094,-0.000859922
1640,-0.00169714,-0.00189843
1650,-0.00410343,-0.000980124
1660,0.00363714,0.000116848
1670,-0.00198301,0.00106051
1680,-0.00199324,-0.00106726
1690,-0.00211664,-0.000849359
1700,-0.0101481,-0.000837688
1710,-0.00164066,0.00119311
1720,-0.000158084,0.00192742
1730,-0.00223853,-0.00287878
1740,-0.000943163,0.000466882
1750,-0.00328761,0.00087724
1760,-0.00274184,0.000754323
1770,0.00167153,-0.000169314
1780,0.00299534,0.00142295
1790,0.000816164,-0.00109833
1800,-0.00123736,-0.000695639
1810,-0.00249958,-0.000136715
1820,-0.00195636,0.001589
1830,0.000743571,-0.00085269
1840,-0.0042233,-0.000248467
1850,-7.36738e-05,-0.000629492
1860,-0.00649607,-0.00218491
1870,-0.00165374,0.00173448
1880,0.00282127,-0.00101593
1890,0.00289066,-0.000418483
1900,-0.00317402,0.00071138
1910,-0.00326926,-0.00213577
1920,-0.00327242,-0.00142312
1930,-0.000548049,-0.00159387
1940,-0.00239465,0.00163082
1950,-0.00479071,-0.0010594
1960,-0.00550752,0.000533503
1970,-0.00247634,0.000261005
1980,0.000659661,-0.00282861
1990,0.00220663,0.000659303
2000,-0.00283948,-0.000879121
2010,-0.00164588,-0.000688316
2020,-0.00190555,0.00168679
2030,0.00462249,-0.00084486
2040,-0.00368534,0.000168546
2050,-0.000316374,-0.000114961
2060,-0.00495953,0.00113716
2070,-0.000372419,-0.00285815
2080,-0.00117749,-0.00087888
2090,-0.000857239,-0.000134644
2100,-0.00590426,0.00207897
2110,0.0019952,0.000560737
2120,-0.0039312,0.00195972
2130,-0.00187719,-0.00181155
2140,-0.00113895,-0.000170266
2150,-2.94717e-05,0.00017531
2160,-0.00486675,-0.0013305
2170,-0.00101125,-0.0020251
2180,-0.00505933,0.00154865
2190,-0.0026257,-0.000100832
2200,-0.00276686,0.00058289
2210,0.00201298,0.000169897
2220,0.000287382,-0.00127669
2230,-0.00140875,-0.00151142
2240,-0.00471244,0.000825001
2250,-0.00326642,0.00130772
2260,-0.00223086,-0.000940267
2270,0.000755734,-0.00226602
2280,-0.00351182,-0.00244093
2290,-0.00241709,-0.000840537
2300,0.00190668,-0.0012608
2310,-0.00220455,0.00435372
2320,-0.00429486,0.00163409
2330,-0.00190231,0.000960302
2340,-0.00198316,8.5801e-05
2350,-0.00252467,5.46608e-05
2360,0.00177246,-0.00178564
2370,0.00298123,0.000557304
2380,0.00470494,-0.00130292
2390,-0.00754867,-0.00107284
2400,0.00192547,-0.000870793
2410,-0.00276976,0.0011574
2420,-0.00120915,0.00112872
2430,-0.00252464,0.000545218
2440,0.00178353,0.00076164
2450,0.00132967,0.000872706
2460,-0.00460646,4.491e-05
2470,-0.000751148,0.000259952
2480,-0.00647467,-0.000841887
2490,0.000632577,0.00049794
2500,-0.00345485,0.000136249
2510,-0.000209773,-0.0023545
2520,-0.00514329,0.000133459
2530,0.00194914,-0.00214481
2540,0.000624769,0.00102796
2550,-0.00157915,0.000226027
2560,-0.00216311,-0.00102299
2570,-0.00679396,0.0012084
2580,-0.00274894,-6.52129e-05
2590,0.00487697,-0.00269069
2600,-0.000468443,-0.00099575
2610,0.00154108,-0.00217498
2620,0.00186063,-7.15136e-05
2630,-0.000198813,-0.00202938
2640,-0.00345641,-0.00101608
2650,-0.000784972,0.000705408
2660,-0.00229552,0.000218036
2670,-0.00280969,-0.000792427
2680,-0.000522388,8.10663e-05
2690,0.00436447,-0.00147863
2700,-0.00386036,-0.000479449
2710,-0.00426357,0.000222597
2720,-0.0021232,-0.00164179
2730,0.0022088,-0.000755583
2740,-0.000453308,0.0002093
2750,0.0069514,0.00148924
2760,0.000286684,0.000707945
2770,-0.00574826,0.00138347
2780,5.52247e-05,-0.000361285
2790,-0.00396522,0.000444799
2800,0.0010203,0.00121238
2810,0.000154674,-0.00131985
2820,0.000999792,-0.00176858
2830,-0.00342229,-0.00185025
2840,-0.00381375,-0.00054335
2850,-0.00127149,0.00173207
2860,0.00177094,0.00157041
2870,-0.000364987,0.00243888
2880,0.00798945,0.00262153
2890,0.00579583,0.000225697
2900,-0.00187453,-0.00247357
2910,-0.00581946,-0.000819177
2920,-0.00150931,0.00298593
2930,0.00363266,0.000564858
2940,-0.00252442,-0.000489534
2950,0.00138491,0.00131635
2960,0.0037788,-0.000971643
2970,-0.00312707,-0.00045518
2980,-0.00134889,-8.50673e-07
2990,0.0035597,0.000247057
3000,-0.00295602,-0.0017358
3010,-0.00342988,-0.00104093
3020,-0.00191667,0.00144519
3030,0.00123882,-0.000672544
3040,0.000489777,0.000693763
3050,-0.00183332,-0.00230499
3060,-0.000668784,0.00109006
3070,-0.00359025,0.000199984
3080,-0.00274876,0.000371246
3090,-0.00315991,0.0024378
3100,-0.00438165,0.00219495
3110,0.00203437,0.0014736
3120,-0.00379121,-0.00142058
3130,-0.00201026,0.00210892
3140,-0.0002359,-0.000312869
3150,0.00267277,-0.00123363
3160,-0.00037216,-0.000372601
3170,-0.00129124,-0.00303247
3180,0.00447145,0.000320846
3190,0.0046656,-0.00124888
3200,-0.00439176,0.000865825
3210,-0.00167191,-0.000520185
3220,-0.000460309,0.000513411
3230,-0.00157779,-0.00164329
3240,-0.00116185,0.00235385
3250,0.000979234,-0.00264559
3260,0.000331089,-0.000304369
3270,-0.000836435,0.0013178
3280,0.00236963,-0.000160847
3290,-0.000202099,-0.000809705
3300,-0.00156573,-0.00286056
3310,-0.00301019,4.01513e-05
3320,-0.00227514,0.00105684
3330,-0.000581875,-0.00171241
3340,-0.00265924,-0.00119594
3350,0.000132418,-0.000525192
3360,0.00251966,0.00178466
3370,-0.00278051,-0.00274276
3380,-0.0048641,0.00163029
3390,0.000611041,-0.00126529
3400,-0.00402414,-0.000420514
3410,0.00361309,-0.000931128
3420,-0.0032951,-0.000408341
3430,-0.0042369,-0.00199271
3440,-0.00136834,0.0010491
3450,0.000725727,-0.000913277
3460,0.00293041,0.000653793
3470,0.0014341,0.000472091
3480,0.000463486,-0.00170438
3490,-0.00478282,-0.0020529
3500,0.000456471,-0.00132627
3510,-0.00052009,0.00138302
3520,0.000695498,0.000909325
3530,-0.00147796,-0.000488851
3540,0.00472413,-0.000990857
3550,-9.57226e-05,-0.000363533
3560,0.0015046,0.00065539
3570,-0.00452057,0.000481296
3580,-0.00571325,0.000361342
3590,-0.00175278,0.000638777
3600,-0.00218141,4.79349e-05
3610,0.000194984,-0.000805222
3620,-0.00617055,-0.00188056
3630,-0.00127843,-0.00192872
3640,0.00549739,-0.000786783
3650,-0.00416896,0.00118027
3660,-0.00519353,0.0029732
3670,-0.00242029,-0.00045224
3680,-0.000873492,0.00245318
3690,0.000973143,-0.00201143
3700,0.00135767,-0.00143122
3710,0.00566323,-0.00161879
3720,0.00582586,0.00287907
3730,-0.00127119,0.00113322
3740,0.00134897,-0.000230583
3750,-0.00216345,-0.000854092
3760,-0.00176052,0.00247568
3770,0.00254077,-0.00149286
3780,0.000938537,-0.0006275
3790,-0.00197856,0.00147018
3800,0.00361075,-0.00111313
3810,0.00155328,-0.000202455
3820,-0.00357298,0.000151413
3830,-0.00125439,-0.00159576
3840,-0.00304943,0.00292202
3850,0.00134303,-0.00157816
3860,0.00156039,0.000973726
3870,-0.000482474,0.000392127
3880,-1.84415e-05,0.00152657
3890,-0.00202058,-0.0034991
3900,-0.000117816,-0.000417038
3910,0.00265634,0.00190154
3920,-0.00226604,0.00160955
3930,-0.00285241,-5.99038e-05
3940,-0.00342668,0.00116138
3950,0.00279054,-0.00122096
3960,-0.00377928,0.0032678
3970,-0.00484946,-0.00169172
3980,-0.00308158,-0.0026574
3990,0.000235364,0.000336005
4000,-0.000397518,-4.69511e-05
4010,-0.00117286,-0.00144556
4020,0.000500065,-0.000908759
4030,0.00205486,0.000751086
4040,-0.00205527,-0.00141134
4050,0.000427402,-0.000187069
4060,0.00370667,0.00244684
4070,0.00116115,-0.000603427
4080,0.000254177,0.00182242
4090,0.00123353,-0.000513121
4100,-0.000519215,-0.00151933
4110,-1.47224e-05,0.00309616
4120,0.00280135,-0.0012896
4130,0.000856513,-0.000716615
4140,0.00604398,0.00024198
4150,-0.00639521,-0.00169171
4160,0.00321197,-0.00239471
4170,-0.00179139,-0.0019219
4180,0.000246708,-0.00411041
4190,0.00169678,0.00149686
4200,-0.00455064,-0.000743189
4210,-0.000950908,0.00218758
4220,-0.000927464,0.000304763
4230,-0.000165994,-0.00172914
4240,-0.00506228,0.00229562
4250,-0.000544483,8.60236e-05
4260,-0.000335542,0.00060203
4270,-0.00536246,-0.00284263
4280,-0.00193143,7.88744e-05
4290,0.00494299,0.00128619
4300,-0.0035101,-0.000879371
4310,-0.00702617,-0.000641253
4320,0.00285148,-0.000794488
4330,0.00474857,0.000429075
4340,0.00133202,-0.000492194
4350,-0.00314351,-0.000180368
4360,-0.00666506,0.00238811
4370,-0.00103513,-0.000531868
4380,0.00373064,0.000441674
4390,-0.00351411,-0.000767083
4400,0.00163723,0.00114553
4410,0.000496462,0.00138332
4420,-0.000423778,0.000164912
4430,-0.0038843,-0.0018834
4440,0.000206351,0.00148264
4450,0.000661662,0.00215062
4460,-0.00540354,-0.000612387
4470,-0.000603949,-0.000951872
4480,-0.00662248,0.000579182
4490,-0.00162361,0.000337306
4500,-0.00272287,-0.000856801
4510,-0.00130569,-0.00041425
4520,0.00203777,-0.00218659
4530,0.0035256,0.00124631
4540,0.000493281,0.00214662
4550,-0.000947121,0.00184389
4560,-0.00187727,-0.00131527
4570,0.00454759,0.000525399
4580,0.00103343,-0.000417123
4590,-0.00442849,0.00066244
4600,-0.000437638,0.00157765
4610,-0.00192378,-9.79858e-05
4620,0.00595395,-0.00070298
4630,-0.00539782,0.00115269
4640,0.00452804,-0.000633283
4650,0.000504291,-0.000997165
4660,-0.00246184,-8.40865e-05
4670,-0.00304565,8.89063e-05
4680,-0.00291966,-0.00101537
4690,-0.00107285,-0.00172325
4700,-0.00250829,0.000628791
4710,0.00133875,-0.00166802
4720,0.00170394,0.000739623
4730,0.00187307,-0.000486187
4740,0.000969344,0.0012353
4750,-0.000313371,0.00101317
4760,-0.00674241,0.00100809
4770,-0.000678634,0.00120388
4780,-0.00274223,1.51743e-05
4790,0.00216478,0.00213729
4800,0.000721181,-0.000802083
4810,-0.00117734,-0.0017642
4820,-0.00117888,-0.000298737
4830,-0.000880505,0.000520645
4840,-0.000269057,0.00160778
4850,0.00593703,-0.000105736
4860,-0.000956021,-0.000588519
4870,-0.00138584,0.000269246
4880,-0.00298264,-5.28737e-05
4890,-0.00110064,0.000988537
4900,-0.00603924,-0.000481003
4910,0.00137693,0.00145757
4920,0.00200584,-0.00213612
4930,0.00576687,0.00139522
4940,-0.000586148,0.0015141
4950,-0.00066825,0.00226151
4960,7.35608e-05,0.000410896
4970,-0.00330915,0.000406961
4980,-0.00474044,-0.000627202
4990,0.00138101,0.000842601
5000,0.000165863,0.00213779
5010,-0.00051941,-0.00102995
5020,-0.00184734,-0.000442351
5030,0.000305443,-0.00213717
5040,0.00213637,0.00111403
5050,-0.00032028,-0.00132885
5060,-0.00134966,6.25567e-05
5070,0.000930062,-0.000484651
5080,-0.00077665,0.00293381
5090,-0.0016201,-0.00379203
5100,-0.00322133,-0.000269468
5110,-0.000862204,0.00143573
5120,0.00133796,0.00107462
5130,-0.000977418,0.00148568
5140,-0.000578745,0.000315328
5150,-0.00197347,-0.00303054
5160,0.00462391,0.000838706
5170,-0.00424718,-0.00099027
5180,-0.000589194,-0.00038235
5190,-0.00436463,-0.00122634
5200,0.000442412,-0.000680952
5210,-0.00706822,-0.000427914
5220,0.000357367,0.000319084
5230,-0.000527385,0.000733391
5240,-0.00179464,0.00147598
5250,-0.0015756,-0.00245261
5260,0.00102296,0.00023468
5270,0.00332083,0.00357642
5280,1.46977e-05,-0.000601805
5290,0.001232,-0.00180872
5300,-0.0067655,-8.87905e-05
5310,-0.00409999,-0.000434929
5320,-0.00334145,1.92313e-05
5330,-0.000493422,-0.00158561
5340,-0.00397284,0.00299219
5350,-0.0035073,0.0037414
5360,0.00245359,0.000378038
5370,-0.000963586,0.000893527
5380,-0.00331231,-0.00119213
5390,0.00158981,0.000541582
5400,0.00475648,-0.000282956
5410,0.00230087,0.00100497
5420,0.00174294,0.00047546
5430,-9.94475e-05,0.00145456
5440,-0.00363404,0.000795775
5450,-0.00274481,0.000155697
5460,-0.00172983,-0.000481437
5470,-0.00391884,-0.00264246
5480,-0.00338462,0.00113405
5490,0.00116639,-0.00134076
5500,-0.000486818,-0.0005889
5510,-0.00155457,-0.00157736
5520,-0.00204596,-0.000609343
5530,0.00366178,0.00132945
5540,-0.0026722,0.00128924
5550,0.00128091,0.00111312
5560,-0.00421045,0.000406797
5570,0.00161521,-0.000530286
5580,-0.00570031,0.00106147
5590,-0.00340681,0.000609565
5600,-0.00417236,0.000409235
5610,0.000504938,-0.00277057
5620,0.000865296,-0.00183308
5630,-0.00303787,-0.000690181
5640,-0.00114669,-0.00124047
5650,0.00255291,0.00111267
5660,-0.00257463,-0.00124665
5670,0.00276745,-0.000904033
5680,0.00468984,0.000351656
5690,-0.00033193,0.00156062
5700,0.00031674,0.000420329
5710,-0.0030745,0.00139393
5720,0.00139739,0.000134052
5730,0.00314062,0.000596381
5740,-0.00519081,0.00216813
5750,-0.00475887,-0.000408594
5760,-0.00111989,0.0011939
5770,0.00304368,0.00135821
5780,0.00253421,0.00252764
5790,0.00257268,0.000530599
5800,-0.00133163,0.00066966
5810,-0.000633021,0.00129677
5820,-0.00361454,0.00132056
5830,-0.00111073,0.000190734
5840,-0.00169773,-0.000271915
5850,-0.0033096,0.000582895
5860,0.00234131,-0.00207947
5870,-0.00440717,0.00238734
5880,0.00312238,-0.00110409
5890,-0.00184365,0.000585592
5900,0.000143778,0.00114166
5910,0.000872315,0.00105516
5920,-0.00277741,-0.00361354
5930,-0.00473186,0.000236421
5940,-0.000932365,0.00146715
5950,0.00304739,0.00187768
5960,0.00545789,-0.000362595
5970,-0.00330301,-0.00117747
5980,-0.00355202,-0.00276013
5990,-0.0046709,0.000841689
6000,0.00207045,-0.000357688
6010,-0.000217601,-0.000726835
6020,0.00439151,0.000653499
6030,0.0032954,0.0029605
6040,-0.00618236,-0.00218285
6050,-0.00161118,0.000880071
6060,-0.00274491,0.000688384
6070,0.00524993,-0.000190496
6080,-0.00229101,0.00173811
6090,0.000586417,-0.00137821
6100,-0.00156975,0.000984311
6110,-0.000530772,-0.000701324
6120,0.00154729,0.0028936
6130,-0.00303521,-0.000447084
6140,-0.00276035,0.000993612
6150,-0.00221938,0.00145473
6160,0.000468045,0.00195324
6170,-0.00320013,0.000601
6180,0.00115783,-0.000323071
6190,-0.00114753,-0.000333302
6200,0.000488776,0.00104052
6210,-0.000335081,0.000483131
6220,0.000483729,-0.00246824
6230,-0.00628335,0.00282417
6240,-0.00356497,0.000670649
6250,-0.00239925,0.00042674
6260,0.00129792,7.70946e-05
6270,0.00155229,-0.00133675
6280,-0.000519296,0.000452515
6290,-0.00160277,-0.000107549
6300,0.000210231,0.00143248
6310,-0.00351765,0.000415569
6320,0.00239743,0.000999418
6330,-0.00201444,-0.000220821
6340,-0.00139622,0.00354264
6350,-0.00510874,0.00216624
6360,0.00104978,-0.000156516
6370,-0.000957416,0.00143069
6380,-0.00220366,0.00143816
6390,-0.000795512,-0.0004971
6400,-0.00264188,0.000279491
6410,-0.00412883,-0.00314275
6420,-0.00362392,0.00121459
6430,-0.00175492,-0.00207732
6440,-0.00466956,0.000769654
6450,0.00689552,-0.000929113
6460,0.00227252,-0.000301028
6470,-0.00549825,-0.000299953
6480,0.00357523,0.000133308
6490,0.00353641,0.00144369
6500,-0.00315123,-0.000428174
6510,-0.000714216,0.000648209
6520,-0.00166968,-0.00122898
6530,0.00130877,-3.41737e-05
6540,-0.0060734,-0.000759521
6550,0.00371216,-0.00161762
6560,0.00122227,-0.000570667
6570,0.00113345,0.000416788
6580,0.0049793,-0.00214891
6590,-0.00180386,-0.00159169
6600,0.000294484,-0.00163606
6610,0.00601825,0.00100666
6620,-0.00124214,0.000317632
6630,0.00294168,-0.0034165
6640,5.88704e-05,-0.00114108
6650,0.0037587,-0.00037671
6660,-0.00038335,0.00176977
6670,-0.00323338,-0.00173453
6680,0.000551844,0.00378238
6690,-0.00141901,0.0013678
6700,-0.00310052,-0.00247658
6710,-0.00121522,7.20955e-05
6720,0.00394657,0.00111394
6730,-0.000416805,-0.00113143
6740,-0.00438208,-0.000818318
6750,-0.00113147,0.00207803
6760,0.0033619,0.000964847
6770,0.00036091,-9.74809e-05
6780,-7.36892e-06,0.00392211
6790,0.0005707,-0.00107832
6800,0.00380337,-0.00122177
6810,-0.00532697,0.000781664
6820,0.00226553,0.000694292
6830,-0.004737,-0.000303172
6840,-0.00500417,0.000684189
6850,0.00265542,0.000291347
6860,-0.00364603,-0.00312891
6870,-0.00219206,0.000209947
6880,0.000298647,0.00161898
6890,-0.00167576,0.0022177
6900,0.000864535,-0.00188757
6910,0.00116095,0.000999399
6920,-0.00300844,0.00119667
6930,-0.000411585,-0.0007811
6940,-0.00463848,-0.00101652
6950,-0.00374561,0.00140666
6960,0.00331463,0.00186811
6970,-0.00337642,0.00205745
6980,-0.00117552,-0.00138952
6990,-0.00311099,0.000247367
7000,-0.00152404,4.22611e-05
7010,-0.00153271,0.000882206
7020,0.00216741,0.000550415
7030,-0.00242194,-0.00109641
7040,0.00442961,-0.00284215
7050,-0.0018241,-0.000255337
7060,-0.0012941,-0.000504363
7070,0.000438351,-0.000424521
7080,0.00206748,-0.00159729
7090,0.00278406,0.00115784
7100,-0.00235339,-0.00282393
7110,-0.00016189,0.00242345
7120,-0.00234904,-0.00233285
7130,-0.00467483,0.00143536
7140,-0.00170834,-0.000534479
7150,-0.000347228,0.000319675
7160,-0.00493866,0.0010411
7170,-0.00116467,0.000397445
7180,0.000507158,0.000895769
7190,-0.00103082,0.00201711
7200,-0.00466781,0.000297633
7210,0.00272157,-0.00221762
7220,0.00191889,-0.00230804
7230,-0.00307923,-0.000668052
7240,-0.00112749,-0.00220213
7250,-0.00123358,0.000150816
7260,-0.0059588,3.24277e-05
7270,-0.00139611,0.00174199
7280,-3.68177e-05,0.00145293
7290,-0.00425016,-0.000614963
7300,-0.00262201,-0.000488459
7310,-0.000541891,-0.00187277
7320,-0.00372371,0.000891771
7330,0.00150825,-0.00126756
7340,0.00184865,0.00126185
7350,-0.00027635,-0.00180778
7360,-0.00389609,0.00130246
7370,-0.0073817,0.00127579
7380,-0.0032635,-0.000158425
7390,-0.00194968,-0.000126776
7400,0.00128237,0.000736575
7410,-0.00367752,-0.00185829
7420,-0.00265383,4.3977e-05
7430,0.00182064,0.000177524
7440,-0.000636587,-0.00113013
7450,-1.47264e-05,0.00267098
7460,0.00199506,-0.000412275
7470,0.00513165,0.000978197
7480,-0.000935307,0.000759381
7490,-0.00380009,0.000351736
7500,-0.00315818,-0.000131471
7510,0.00283148,0.00110996
7520,0.000800113,-0.000422354
