t,G,F1,F2,F3
542,0.01754,0.01908,null,null
543,0.01752,0.01909,null,null
544,0.01752,0.0191,null,null
545,0.01755,0.01912,null,null
546,0.0175,0.0191,null,null
547,0.01754,0.01911,null,null
548,0.01751,0.01911,null,null
549,0.01751,0.01909,null,null
550,0.01752,0.0191,null,null
551,0.01752,0.01907,null,null
552,0.01754,0.01908,null,null
553,0.01753,0.01907,null,null
554,0.01752,0.01905,null,null
555,0.01755,0.01907,null,null
556,0.01754,0.01908,null,null
557,0.01754,0.01906,null,null
558,0.01755,0.01905,null,null
559,0.01754,0.01905,null,null
560,0.01753,0.01904,null,null
561,0.01756,0.01906,null,null
562,0.01756,0.01905,null,null
563,0.01755,0.01903,null,null
564,0.01755,0.01903,null,null
565,0.01755,0.01904,null,null
566,0.0176,0.01907,null,null
567,0.01754,0.01909,null,null
568,0.01754,0.01909,null,null
569,0.01755,0.01908,null,null
570,0.01754,0.01908,null,null
571,0.01753,0.01911,null,null
572,0.0175,0.01912,null,null
573,0.0175,0.0191,null,null
574,0.01754,0.0191,null,null
575,0.01754,0.0191,null,null
576,0.0175,0.01912,null,null
577,0.0175,0.01913,null,null
578,0.01751,0.01914,null,null
579,0.01749,0.01914,null,null
580,0.01753,0.01914,null,null
581,0.01748,0.01914,null,null
582,0.01749,0.01916,null,null
583,0.0175,0.01916,null,null
584,0.0175,0.01912,null,null
585,0.01749,0.01913,null,null
586,0.0175,0.01911,null,null
587,0.01752,0.01908,null,null
588,0.01751,0.0191,null,null
589,0.01748,0.01909,null,null
590,0.01749,0.0191,null,null
591,0.0175,0.01911,null,null
592,0.01754,0.01909,null,null
593,0.01752,0.01909,null,null
594,0.01752,0.0191,null,null
595,0.01754,0.01911,null,null
596,0.01754,0.01907,null,null
597,0.01758,0.01905,null,null
598,0.01755,0.01905,null,null
599,0.01754,0.01909,null,null
600,0.01755,0.01907,null,null
601,0.01754,0.01904,null,null
602,0.01758,0.01906,null,null
603,0.01759,0.01903,null,null
604,0.0176,0.01902,null,null
605,0.01757,0.01902,null,null
606,0.0176,0.01901,null,null
607,0.01758,0.01901,null,null
608,0.01756,0.019,null,null
609,0.01756,0.01901,null,null
610,0.01756,0.01901,null,null
611,0.01757,0.01903,null,null
612,0.01755,0.01904,null,null
613,0.0176,0.01903,null,null
614,0.01758,0.01902,null,null
615,0.01758,0.01902,null,null
616,0.01758,0.01902,null,null
617,0.01755,0.019,null,null
618,0.01759,0.01902,null,null
619,0.0176,0.01903,null,null
620,0.01758,0.01902,null,null
621,0.01759,0.01901,null,null
622,0.01758,0.01901,null,null
623,0.01757,0.01901,null,null
624,0.01758,0.01901,null,null
625,0.01756,0.01902,null,null
626,0.01755,0.01904,null,null
627,0.01754,0.01905,null,null
628,0.01754,0.01905,null,null
629,0.01753,0.01907,null,null
630,0.01755,0.01909,null,null
631,0.01756,0.01906,null,null
632,0.01753,0.01904,null,null
633,0.01756,0.01905,null,null
634,0.01755,0.01906,null,null
635,0.01754,0.01907,null,null
636,0.01754,0.01906,null,null
637,0.01755,0.01908,null,null
638,0.01752,0.01908,null,null
639,0.01753,0.01907,null,null
640,0.01752,0.01907,null,null
641,0.01753,0.01906,null,null
642,0.01753,0.01907,null,null
643,0.01755,0.01909,null,null
644,0.01751,0.01907,null,null
645,0.01752,0.0191,null,null
646,0.01752,0.01912,null,null
647,0.01748,0.01912,null,null
648,0.01748,0.01912,null,null
649,0.0175,0.01912,null,null
650,0.01749,0.01912,null,null
651,0.0175,0.01914,null,null
652,0.01748,0.01913,null,null
653,0.01747,0.01915,null,null
654,0.01746,0.01914,null,null
655,0.01748,0.01914,null,null
656,0.01746,0.01914,null,null
657,0.01748,0.01921,null,null
658,0.01744,0.01918,null,null
659,0.01743,0.01917,null,null
660,0.01747,0.01917,null,null
661,0.01743,0.01917,null,null
662,0.01747,0.01917,null,null
663,0.01744,0.0192,null,null
664,0.01746,0.0192,null,null
665,0.01746,0.01919,null,null
666,0.01745,0.01916,null,null
667,0.01747,0.01914,null,null
668,0.01746,0.01916,null,null
669,0.01749,0.01918,null,null
670,0.01745,0.01916,null,null
671,0.01745,0.01917,null,null
672,0.01746,0.01916,null,null
673,0.01748,0.01915,null,null
674,0.01748,0.01912,null,null
675,0.01749,0.01913,null,null
676,0.01747,0.01912,null,null
677,0.01748,0.0191,null,null
678,0.01749,0.01913,null,null
679,0.01753,0.01911,null,null
680,0.01749,0.01913,null,null
681,0.0175,0.01913,null,null
682,0.01749,0.01912,null,null
683,0.01749,0.01915,null,null
684,0.01748,0.01914,null,null
685,0.01747,0.01916,null,null
686,0.01746,0.01915,null,null
687,0.01748,0.01915,null,null
688,0.01749,0.01915,null,null
689,0.01746,0.01915,null,null
690,0.0175,0.01915,null,null
691,0.01749,0.01914,null,null
692,0.01748,0.01916,null,null
693,0.01745,0.01917,null,null
694,0.01746,0.01916,null,null
695,0.01747,0.01917,null,null
696,0.01744,0.01916,null,null
697,0.01748,0.01914,null,null
698,0.01746,0.01916,null,null
699,0.01746,0.01915,null,null
700,0.01748,0.01913,null,null
701,0.0175,0.01914,null,null
702,0.0175,0.01913,null,null
703,0.01748,0.01912,null,null
704,0.0175,0.01916,null,null
705,0.0175,0.0191,null,null
706,0.01751,0.0191,null,null
707,0.01753,0.01908,null,null
708,0.01751,0.01909,null,null
709,0.0175,0.01909,null,null
