MDTU,link
1,0.884246
2,0.882237
3,0.878293
4,0.877547
5,0.878521
6,0.878317
7,0.878317
8,0.878317
9,0.882089
10,0.882089
11,0.883153
12,0.880035
13,0.885218
14,0.88794
15,0.889539
16,0.889589
17,0.892533
18,0.892207
19,0.888534
20,0.88847
21,0.88847
22,0.889642
23,0.891907
24,0.89518
25,0.897046
26,0.902227
27,0.902227
28,0.90072
29,0.902105
30,0.903869
31,0.903869
32,0.904302
33,0.904302
34,0.905896
35,0.906611
36,0.906611
37,0.906611
38,0.906611
39,0.906611
40,0.905659
41,0.903804
42,0.903804
43,0.902396
44,0.902396
45,0.902396
46,0.903709
47,0.899918
48,0.904004
49,0.902166
50,0.902166
51,0.906986
52,0.906986
53,0.905584
54,0.905584
55,0.905584
56,0.907499
57,0.907499
58,0.909363
59,0.909363
60,0.912168
61,0.912613
62,0.916127
63,0.915413
64,0.915413
65,0.914814
66,0.918145
67,0.920455
68,0.922164
69,0.922164
70,0.922164
71,0.922164
72,0.923403
73,0.923403
74,0.923403
75,0.925325
76,0.928332
77,0.930986
78,0.931184
79,0.931184
80,0.931184
81,0.93384
82,0.93384
83,0.93384
84,0.93384
85,0.938415
86,0.939712
87,0.938703
88,0.938703
89,0.93763
90,0.93763
91,0.938521
92,0.940608
93,0.940608
94,0.941687
95,0.941687
96,0.941984
97,0.944087
98,0.944087
99,0.944087
100,0.944269
101,0.944269
102,0.944406
103,0.944406
104,0.943968
105,0.943968
106,0.943451
107,0.943451
108,0.943451
109,0.941362
110,0.941362
111,0.941362
112,0.941362
113,0.941362
114,0.941362
115,0.940426
116,0.940426
117,0.940426
118,0.941157
119,0.942241
120,0.942241
121,0.939142
122,0.942602
123,0.942602
124,0.944247
125,0.947552
126,0.947552
127,0.947552
128,0.947552
129,0.948964
130,0.948964
131,0.949028
132,0.951019
133,0.951019
134,0.951019
135,0.954906
136,0.954906
137,0.956097
138,0.957519
139,0.957519
140,0.957519
141,0.957519
142,0.953773
143,0.953709
144,0.953994
145,0.953994
146,0.952816
147,0.952816
148,0.95559
149,0.95643
150,0.95643
151,0.961757
152,0.963247
153,0.963247
154,0.963324
155,0.962918
156,0.961544
157,0.960515
158,0.959552
159,0.958992
160,0.957102
161,0.956095
162,0.96105
163,0.960128
164,0.963409
165,0.966516
166,0.966516
167,0.966326
168,0.966315
169,0.965311
170,0.967678
171,0.968083
172,0.968083
173,0.968083
174,0.968083
175,0.968083
176,0.970278
177,0.970278
178,0.970278
179,0.970649
180,0.972424
181,0.972585
182,0.974947
183,0.974947
184,0.974947
185,0.974947
186,0.978219
187,0.9783
188,0.978947
189,0.978947
190,0.97833
191,0.97833
192,0.977656
193,0.978023
194,0.979624
195,0.982111
196,0.982111
197,0.979724
198,0.982125
199,0.982275
200,0.981823
201,0.981823
202,0.981487
203,0.981373
204,0.981373
205,0.981373
206,0.981373
207,0.981393
208,0.980429
209,0.97911
210,0.978419
211,0.978419
212,0.976596
213,0.976596
214,0.976596
215,0.976596
216,0.976596
217,0.976596
218,0.976596
219,0.976596
220,0.979057
221,0.979057
222,0.977789
223,0.981557
224,0.981557
225,0.981655
226,0.977569
227,0.979003
228,0.977603
229,0.977603
230,0.977603
231,0.979181
232,0.982211
233,0.980458
234,0.980458
235,0.985419
236,0.985346
237,0.985346
238,0.985346
239,0.983181
240,0.982359
241,0.983992
242,0.9854
243,0.9854
244,0.985659
245,0.982967
246,0.982967
247,0.986939
248,0.986939
249,0.986939
250,0.989039
251,0.987384
252,0.987384
253,0.987209
254,0.984891
255,0.984891
256,0.985907
257,0.985907
258,0.985762
259,0.983891
260,0.982786
261,0.982786
262,0.984753
263,0.9859
264,0.984516
265,0.987072
266,0.986424
267,0.989758
268,0.989117
269,0.986649
270,0.985603
271,0.985128
272,0.985128
273,0.985128
274,0.983737
275,0.985693
276,0.986608
277,0.990362
278,0.989138
279,0.989138
280,0.989138
281,0.989138
282,0.989138
283,0.988887
284,0.988399
285,0.988399
286,0.985656
287,0.986892
288,0.988651
289,0.990182
290,0.990182
291,0.99081
292,0.99111
293,0.990625
294,0.990625
295,0.990625
296,0.990625
297,0.99058
298,0.99058
299,0.988197
300,0.988197
301,0.990541
302,0.993104
303,0.993104
304,0.993104
305,0.993104
306,0.994984
307,0.994984
308,0.993912
309,0.994173
310,0.996548
311,0.996766
312,0.996766
313,0.996766
314,0.99732
315,0.998948
316,1.00023
317,1.00148
318,1.00148
319,1.00148
320,1.00148
321,1.00083
322,1.00083
323,1.00047
324,0.999395
325,0.998137
326,0.998137
327,0.995119
328,0.996495
329,0.995548
330,0.995548
331,0.993843
332,0.996016
333,0.998788
334,0.998788
335,1.00197
336,0.997638
337,0.997638
338,0.997288
339,0.998169
340,0.998234
341,0.998234
342,0.998234
343,1.0012
344,1.0012
345,0.999934
346,0.999934
347,0.999934
348,0.999934
349,0.999469
350,0.999469
351,0.999066
352,0.999066
353,0.999066
354,0.996863
355,0.999277
356,0.999277
357,0.999379
358,1.00093
359,0.998329
360,1.001
361,1.001
362,1.00011
363,0.999471
364,1.00135
365,1.00174
366,1.00174
367,1.00174
368,1.0038
369,1.00168
370,1.00225
371,1.00225
372,1.00148
373,1.00345
374,1.00506
375,1.00122
376,1.00122
377,1.00122
378,1.00241
379,1.00295
380,1.0022
381,1.00142
382,1.00142
383,1.00124
384,1.00124
385,0.997651
386,1.00128
387,1.00306
388,1.00141
389,1.00292
390,0.999894
391,0.999894
392,1.00132
393,1.00154
394,1.00547
395,1.0084
396,1.01249
397,1.00803
398,1.00803
399,1.00803
400,1.00676
401,1.00676
402,1.00483
403,1.01147
404,1.01147
405,1.009
406,1.00816
407,1.00645
408,1.00539
409,1.00539
410,1.00424
411,1.00478
412,1.00478
413,1.00505
414,1.00554
415,1.00554
416,1.00442
417,1.00942
418,1.01417
419,1.0129
420,1.01134
421,1.01055
422,1.0107
423,1.00875
424,1.00875
425,1.01328
426,1.01233
427,1.01356
428,1.01356
429,1.01329
430,1.01329
431,1.01429
432,1.01527
433,1.01546
434,1.01516
435,1.01327
436,1.01354
437,1.01571
438,1.01355
439,1.01402
440,1.01105
441,1.01162
442,1.01076
443,1.00987
444,1.00992
445,1.01001
446,1.01468
447,1.01468
448,1.01468
449,1.01071
450,1.01079
451,1.00974
452,1.00974
453,1.00974
454,1.00894
455,1.01454
456,1.01527
457,1.01777
458,1.01777
459,1.01738
460,1.01689
461,1.01981
462,1.01665
463,1.01665
464,1.01665
465,1.01851
466,1.01918
467,1.01989
468,1.01994
469,1.02122
470,1.02
471,1.02
472,1.02
473,1.02
474,1.02
475,1.02446
476,1.02271
477,1.02304
478,1.02304
479,1.02304
480,1.02073
481,1.02295
482,1.01935
483,1.01935
484,1.01935
485,1.02009
486,1.02102
487,1.02043
488,1.02043
489,1.02207
490,1.0251
491,1.02014
492,1.02249
493,1.0242
494,1.02215
495,1.02206
496,1.02206
497,1.02195
498,1.02134
499,1.02134
500,1.02462
501,1.02462
502,1.02404
503,1.02622
504,1.02622
505,1.0268
506,1.02403
507,1.01934
508,1.01934
509,1.02136
510,1.01922
511,1.01851
512,1.0196
513,1.01725
514,1.01386
515,1.01796
516,1.01796
517,1.01796
518,1.01502
519,1.01743
520,1.01743
521,1.01652
522,1.01835
523,1.01698
524,1.01847
525,1.01194
526,1.01234
527,1.01181
528,1.01354
529,1.01431
530,1.01431
531,1.01464
532,1.01419
533,1.00998
534,1.01366
535,1.01163
536,1.01163
537,1.01163
538,1.01163
539,1.01088
540,1.01165
541,1.01386
542,1.01386
543,1.01386
544,1.01267
545,1.01267
546,1.01267
547,1.01267
548,1.01683
549,1.01773
550,1.02106
551,1.02251
552,1.02251
553,1.02251
554,1.02359
555,1.02359
556,1.02609
557,1.02493
558,1.02493
559,1.02493
560,1.02493
561,1.02473
562,1.02553
563,1.02362
564,1.02362
565,1.02454
566,1.02454
567,1.02007
568,1.01939
569,1.01998
570,1.01744
571,1.01007
572,1.01256
573,1.01256
574,1.01669
575,1.01292
576,1.01273
577,1.01435
578,1.0148
579,1.0148
580,1.0148
581,1.01669
582,1.01296
583,1.017
584,1.01801
585,1.02079
586,1.02142
587,1.01874
588,1.01713
589,1.01804
590,1.01811
591,1.02066
592,1.02066
593,1.02106
594,1.01877
595,1.01998
596,1.0211
597,1.0211
598,1.0211
599,1.02088
600,1.01867
601,1.0185
602,1.02154
603,1.02167
604,1.02167
605,1.02167
606,1.02167
607,1.02167
608,1.01911
609,1.01894
610,1.02012
611,1.02062
612,1.02062
613,1.02163
614,1.02163
615,1.01975
616,1.0206
617,1.02061
618,1.02398
619,1.02398
620,1.02572
621,1.02572
622,1.02522
623,1.02603
624,1.02163
625,1.02153
626,1.01881
627,1.01877
628,1.01803
629,1.0187
630,1.01912
631,1.01864
632,1.01816
633,1.01664
634,1.01662
635,1.0172
636,1.01858
637,1.01631
638,1.01631
639,1.01591
640,1.01458
641,1.01458
642,1.01241
643,1.01241
644,1.01521
645,1.01477
646,1.01253
647,1.01441
648,1.01441
649,1.01441
650,1.01556
651,1.01371
652,1.01339
653,1.01499
654,1.01499
655,1.01499
656,1.01545
657,1.01216
658,1.01229
659,1.01229
660,1.01229
661,1.0091
662,1.0091
663,1.00554
664,1.01014
665,1.01014
666,1.01053
667,1.01333
668,1.0131
669,1.0131
670,1.01264
671,1.01197
672,1.00973
673,1.01259
674,1.01259
675,1.01259
676,1.01243
677,1.01159
678,1.01213
679,1.01213
680,1.0127
681,1.01041
682,1.01228
683,1.01112
684,1.01048
685,1.01127
686,1.00953
687,1.00953
688,1.00953
689,1.00953
690,1.00913
691,1.01092
692,1.00599
693,1.00689
694,1.00689
695,1.00689
696,1.00824
697,1.00824
698,1.00824
699,1.00978
700,1.01265
701,1.01265
702,1.01623
703,1.01483
704,1.0162
705,1.01726
706,1.01774
707,1.01742
708,1.01624
709,1.01433
710,1.01609
711,1.01609
712,1.01609
713,1.01696
714,1.01683
715,1.01582
716,1.01464
717,1.01267
718,1.01267
719,1.01211
720,1.013
721,1.013
722,1.013
723,1.01174
724,1.01216
725,1.01316
726,1.01416
727,1.01416
728,1.01475
729,1.01238
730,1.01261
731,1.01293
732,1.014
733,1.00915
734,1.00787
735,1.00787
736,1.00787
737,1.01132
738,1.01032
739,1.01294
740,1.01245
741,1.0122
742,1.01117
743,1.00935
744,1.00935
745,1.00935
746,1.01037
747,1.00754
748,1.00754
749,1.00512
750,1.00512
751,1.00775
752,1.0093
753,1.0093
754,1.00637
755,1.00852
756,1.00925
757,1.00925
758,1.00781
759,1.00793
760,1.01074
761,1.01403
762,1.01572
