MDTU,S_F
1,2.45081e-05
2,2.42916e-05
3,2.46578e-05
4,2.48203e-05
5,2.48477e-05
6,2.47392e-05
7,2.47392e-05
8,2.47392e-05
9,2.46081e-05
10,2.46081e-05
11,2.44795e-05
12,2.47589e-05
13,2.40529e-05
14,2.39506e-05
15,2.40384e-05
16,2.40895e-05
17,2.39462e-05
18,2.36152e-05
19,2.38541e-05
20,2.39396e-05
21,2.39396e-05
22,2.42696e-05
23,2.38626e-05
24,2.36074e-05
25,2.37016e-05
26,2.34631e-05
27,2.34631e-05
28,2.35058e-05
29,2.35863e-05
30,2.3157e-05
31,2.3157e-05
32,2.33256e-05
33,2.33256e-05
34,2.3163e-05
35,2.33276e-05
36,2.33276e-05
37,2.33276e-05
38,2.33276e-05
39,2.33276e-05
40,2.34965e-05
41,2.35588e-05
42,2.35588e-05
43,2.36534e-05
44,2.36534e-05
45,2.36534e-05
46,2.35693e-05
47,2.39518e-05
48,2.37585e-05
49,2.39015e-05
50,2.39015e-05
51,2.37317e-05
52,2.37317e-05
53,2.37023e-05
54,2.37023e-05
55,2.37023e-05
56,2.38095e-05
57,2.38095e-05
58,2.35244e-05
59,2.35244e-05
60,2.34798e-05
61,2.36009e-05
62,2.31233e-05
63,2.36307e-05
64,2.36307e-05
65,2.33159e-05
66,2.33235e-05
67,2.31557e-05
68,2.28287e-05
69,2.28287e-05
70,2.28287e-05
71,2.28287e-05
72,2.27106e-05
73,2.27106e-05
74,2.27106e-05
75,2.27291e-05
76,2.26415e-05
77,2.22371e-05
78,2.22787e-05
79,2.22787e-05
80,2.22787e-05
81,2.2103e-05
82,2.2103e-05
83,2.2103e-05
84,2.2103e-05
85,2.19626e-05
86,2.21396e-05
87,2.20283e-05
88,2.20283e-05
89,2.2203e-05
90,2.2203e-05
91,2.23366e-05
92,2.22293e-05
93,2.22293e-05
94,2.20247e-05
95,2.20247e-05
96,2.16361e-05
97,2.17075e-05
98,2.17075e-05
99,2.17075e-05
100,2.16021e-05
101,2.16021e-05
102,2.18491e-05
103,2.18491e-05
104,2.19669e-05
105,2.19669e-05
106,2.22442e-05
107,2.22442e-05
108,2.22442e-05
109,2.24109e-05
110,2.24109e-05
111,2.24109e-05
112,2.24109e-05
113,2.24109e-05
114,2.24109e-05
115,2.24469e-05
116,2.24469e-05
117,2.24469e-05
118,2.24627e-05
119,2.23742e-05
120,2.23742e-05
121,2.27449e-05
122,2.26578e-05
123,2.26578e-05
124,2.25432e-05
125,2.2797e-05
126,2.2797e-05
127,2.2797e-05
128,2.2797e-05
129,2.23802e-05
130,2.23802e-05
131,2.21191e-05
132,2.21289e-05
133,2.21289e-05
134,2.21289e-05
135,2.17011e-05
136,2.17011e-05
137,2.17196e-05
138,2.17013e-05
139,2.17013e-05
140,2.17013e-05
141,2.17013e-05
142,2.19351e-05
143,2.21525e-05
144,2.2035e-05
145,2.2035e-05
146,2.2067e-05
147,2.2067e-05
148,2.18439e-05
149,2.18014e-05
150,2.18014e-05
151,2.15033e-05
152,2.15581e-05
153,2.15581e-05
154,2.15283e-05
155,2.16654e-05
156,2.20409e-05
157,2.19283e-05
158,2.17786e-05
159,2.20969e-05
160,2.22509e-05
161,2.22418e-05
162,2.1666e-05
163,2.2164e-05
164,2.17921e-05
165,2.18056e-05
166,2.18056e-05
167,2.16902e-05
168,2.14984e-05
169,2.17094e-05
170,2.17439e-05
171,2.14754e-05
172,2.14754e-05
173,2.14754e-05
174,2.14754e-05
175,2.14754e-05
176,2.15202e-05
177,2.15202e-05
178,2.15202e-05
179,2.16564e-05
180,2.17316e-05
181,2.13055e-05
182,2.11476e-05
183,2.11476e-05
184,2.11476e-05
185,2.11476e-05
186,2.09721e-05
187,2.10076e-05
188,2.10185e-05
189,2.10185e-05
190,2.07931e-05
191,2.07931e-05
192,2.12188e-05
193,2.13165e-05
194,2.10416e-05
195,2.10707e-05
196,2.10707e-05
197,2.1039e-05
198,2.12335e-05
199,2.10096e-05
200,2.10544e-05
201,2.10544e-05
202,2.09574e-05
203,2.10293e-05
204,2.10293e-05
205,2.10293e-05
206,2.10293e-05
207,2.10574e-05
208,2.13519e-05
209,2.14616e-05
210,2.15204e-05
211,2.15204e-05
212,2.15516e-05
213,2.15516e-05
214,2.15516e-05
215,2.15516e-05
216,2.15516e-05
217,2.15516e-05
218,2.15516e-05
219,2.15516e-05
220,2.13423e-05
221,2.13423e-05
222,2.13956e-05
223,2.09333e-05
224,2.09333e-05
225,2.1213e-05
226,2.16137e-05
227,2.14876e-05
228,2.16321e-05
229,2.16321e-05
230,2.16321e-05
231,2.14727e-05
232,2.13206e-05
233,2.17371e-05
234,2.17371e-05
235,2.14502e-05
236,2.12196e-05
237,2.12196e-05
238,2.12196e-05
239,2.12959e-05
240,2.13747e-05
241,2.10893e-05
242,2.10328e-05
243,2.10328e-05
244,2.10212e-05
245,2.12421e-05
246,2.12421e-05
247,2.11252e-05
248,2.11252e-05
249,2.11252e-05
250,2.09176e-05
251,2.09574e-05
252,2.09574e-05
253,2.09259e-05
254,2.10325e-05
255,2.10325e-05
256,2.07285e-05
257,2.07285e-05
258,2.09643e-05
259,2.13085e-05
260,2.14677e-05
261,2.14677e-05
262,2.1442e-05
263,2.1037e-05
264,2.0996e-05
265,2.08649e-05
266,2.09818e-05
267,2.08179e-05
268,2.1063e-05
269,2.11668e-05
270,2.14543e-05
271,2.19033e-05
272,2.19033e-05
273,2.19033e-05
274,2.16613e-05
275,2.15876e-05
276,2.15346e-05
277,2.09426e-05
278,2.12728e-05
279,2.12728e-05
280,2.12728e-05
281,2.12728e-05
282,2.12728e-05
283,2.15189e-05
284,2.1528e-05
285,2.1528e-05
286,2.16596e-05
287,2.14273e-05
288,2.10874e-05
289,2.10419e-05
290,2.10419e-05
291,2.11393e-05
292,2.111e-05
293,2.11826e-05
294,2.11826e-05
295,2.11826e-05
296,2.11826e-05
297,2.11018e-05
298,2.11018e-05
299,2.13526e-05
300,2.13526e-05
301,2.12806e-05
302,2.08863e-05
303,2.08863e-05
304,2.08863e-05
305,2.08863e-05
306,2.06526e-05
307,2.06526e-05
308,2.07974e-05
309,2.12899e-05
310,2.08792e-05
311,2.0812e-05
312,2.0812e-05
313,2.0812e-05
314,2.12826e-05
315,2.1035e-05
316,2.06212e-05
317,2.06886e-05
318,2.06886e-05
319,2.06886e-05
320,2.06886e-05
321,2.08047e-05
322,2.08047e-05
323,2.09869e-05
324,2.12503e-05
325,2.1097e-05
326,2.1097e-05
327,2.12182e-05
328,2.12995e-05
329,2.12886e-05
330,2.12886e-05
331,2.13669e-05
332,2.11933e-05
333,2.10807e-05
334,2.10807e-05
335,2.06654e-05
336,2.091e-05
