MDTU,link
1,0.992681
2,0.992681
3,0.992681
4,0.992681
5,0.992681
6,0.992681
7,0.992681
8,0.992681
9,0.992681
10,0.992681
11,0.992681
12,1.10294
13,1.09626
14,1.09806
15,1.0972
16,1.093
17,1.09192
18,1.08865
19,1.08878
20,1.08982
21,1.08692
22,1.08264
23,1.08193
24,1.07942
25,1.08085
26,1.08085
27,1.08142
28,1.07826
29,1.07826
30,1.07626
31,1.07643
32,1.07493
33,1.07645
34,1.07848
35,1.07757
36,1.07908
37,1.07443
38,1.07298
39,1.07318
40,1.07464
41,1.07138
42,1.07138
43,1.07395
44,1.07282
45,1.07114
46,1.07072
47,1.07103
48,1.06922
49,1.06923
50,1.06701
51,1.06258
52,1.06324
53,1.06171
54,1.05978
55,1.05999
56,1.05715
57,1.05642
58,1.06013
59,1.05791
60,1.05704
61,1.05838
62,1.05908
63,1.05668
64,1.0614
65,1.06468
66,1.06272
67,1.05988
68,1.05988
69,1.05766
70,1.05475
71,1.05492
72,1.05543
73,1.05261
74,1.04886
75,1.0475
76,1.04553
77,1.04553
78,1.04445
79,1.04445
80,1.04373
81,1.04197
82,1.04372
83,1.04537
84,1.04629
85,1.04662
86,1.04341
87,1.04334
88,1.04417
89,1.04366
90,1.03931
91,1.03931
92,1.03939
93,1.04269
94,1.0423
95,1.0422
96,1.04362
97,1.04255
98,1.04255
99,1.03943
100,1.0381
101,1.04066
102,1.04066
103,1.04037
104,1.03574
105,1.03363
106,1.03831
107,1.03501
108,1.03454
109,1.03295
110,1.03037
111,1.02866
112,1.02886
113,1.02591
114,1.02571
115,1.02571
116,1.02636
117,1.02761
118,1.03077
119,1.03231
120,1.03503
121,1.03352
122,1.03352
123,1.03275
124,1.03354
125,1.03429
126,1.03564
127,1.03515
128,1.03828
129,1.03707
130,1.03511
131,1.03702
132,1.03563
133,1.03263
134,1.03051
135,1.03417
136,1.03642
137,1.03389
138,1.03552
139,1.03722
140,1.03906
141,1.03859
142,1.03648
143,1.03504
144,1.03311
145,1.03123
146,1.0306
147,1.03194
148,1.03278
149,1.03278
150,1.03095
151,1.02672
152,1.02837
153,1.03002
154,1.02694
155,1.02748
156,1.02449
157,1.02566
158,1.02619
159,1.02514
160,1.0244
161,1.02578
162,1.02502
163,1.02385
164,1.02497
165,1.0244
166,1.02356
167,1.02502
168,1.02312
169,1.02313
170,1.0237
171,1.02343
172,1.02343
173,1.0193
174,1.02269
175,1.02558
176,1.02558
177,1.02229
178,1.02458
179,1.02365
180,1.02523
181,1.02355
182,1.02044
183,1.02402
184,1.02359
185,1.02394
186,1.02394
187,1.02604
188,1.0256
189,1.02824
190,1.02657
191,1.02657
192,1.02657
193,1.02429
194,1.02468
195,1.02513
196,1.02627
197,1.02469
198,1.02294
199,1.02192
200,1.02192
201,1.0186
202,1.02144
203,1.02046
204,1.01848
205,1.02123
206,1.01536
207,1.01536
208,1.01433
209,1.01398
210,1.01213
211,1.01139
212,1.01512
213,1.01565
214,1.01565
215,1.01319
216,1.01548
217,1.01482
218,1.01655
219,1.01504
220,1.01504
221,1.0161
222,1.01845
223,1.01988
224,1.01988
225,1.01537
226,1.01431
227,1.01378
228,1.01378
229,1.01868
230,1.01699
231,1.01747
232,1.01747
233,1.01862
234,1.02098
235,1.02217
236,1.02163
237,1.02114
238,1.01898
239,1.0208
240,1.02162
241,1.02119
242,1.02052
243,1.02052
244,1.01901
245,1.01754
246,1.01829
247,1.01894
248,1.01894
249,1.01814
250,1.01814
251,1.01871
252,1.02041
253,1.02041
254,1.02381
255,1.02062
256,1.02235
257,1.02454
258,1.02197
259,1.02059
260,1.0244
261,1.0204
262,1.02045
263,1.0201
264,1.02018
265,1.02248
266,1.01892
267,1.01892
268,1.01882
269,1.01882
270,1.02088
271,1.01913
272,1.01956
273,1.02076
274,1.01962
275,1.01681
276,1.01571
277,1.01565
278,1.0153
279,1.01415
280,1.01218
281,1.01052
282,1.00846
283,1.01048
284,1.01048
285,1.00826
286,1.01023
287,1.00881
288,1.00837
289,1.00926
290,1.00926
291,1.00606
292,1.00638
293,1.00565
294,1.00387
295,1.00734
296,1.00621
297,1.00621
298,1.00621
299,1.01046
300,1.01008
301,1.0056
302,1.00646
303,1.0064
304,1.00435
305,1.00818
306,1.00457
307,1.00448
308,1.00449
309,1.00247
310,1.00247
311,1.00247
312,1.00247
313,1.00056
314,0.997715
315,0.997159
316,0.998606
317,0.998376
318,1.00002
319,1.00263
320,1.0024
321,1.00215
322,1.00675
323,1.00723
324,1.00688
325,1.00666
326,1.00865
327,1.00889
328,1.00889
329,1.01291
330,1.01337
331,1.00984
332,1.01257
333,1.01107
334,1.01107
335,1.0093
336,1.01173
337,1.0106
338,1.0106
339,1.01188
340,1.01244
341,1.00867
342,1.01042
343,1.0107
344,1.01283
345,1.01406
346,1.01283
347,1.01463
348,1.01934
349,1.01943
350,1.01936
351,1.01695
352,1.01435
353,1.01332
354,1.01498
355,1.01504
356,1.01347
357,1.01347
358,1.01347
359,1.01161
360,1.01161
361,1.01161
362,1.01144
363,1.01198
364,1.01124
365,1.00928
366,1.00928
367,1.00987
368,1.01265
369,1.01513
370,1.01565
371,1.01426
372,1.01303
373,1.01264
374,1.01292
375,1.01019
376,1.01043
377,1.00866
378,1.00859
379,1.00859
380,1.01057
381,1.01057
382,1.0117
383,1.0117
384,1.01138
385,1.01051
386,1.01051
387,1.00839
388,1.01186
389,1.01186
390,1.01323
391,1.01165
392,1.01113
393,1.00813
394,1.00668
395,1.00796
396,1.00902
397,1.00802
398,1.00998
399,1.00998
400,1.00782
401,1.00857
402,1.00948
403,1.00821
404,1.00928
405,1.00951
406,1.00604
407,1.00594
408,1.00881
409,1.00707
410,1.00623
411,1.00265
412,1.00265
413,1.00322
414,1.00322
415,1.00496
416,1.00496
417,1.00322
418,1.00353
419,1.00353
420,1.00419
421,1.00411
422,0.999944
423,1.00243
424,1.00226
425,0.996736
426,0.998691
427,0.999695
428,0.999695
429,0.995757
430,0.995757
431,0.996632
432,0.996421
433,0.996421
434,0.995766
435,0.995766
436,0.992184
437,0.996456
438,0.996254
439,0.995089
440,1.00145
441,0.998444
442,0.999339
443,1.00075
444,1.00236
445,1.00602
446,1.00429
447,1.00204
448,1.00233
449,1.00344
450,1.00624
451,1.00585
452,1.00601
453,1.00493
454,1.00601
455,1.00636
456,1.00554
457,1.00758
458,1.00758
459,1.00835
460,1.01006
461,1.00685
462,1.00925
463,1.00848
464,1.00844
465,1.00758
466,1.01181
467,1.01367
468,1.01274
469,1.01262
470,1.0114
471,1.00756
472,1.00756
473,1.00651
474,1.00629
475,1.00824
476,1.00868
477,1.00868
478,1.00868
479,1.01129
480,1.01061
481,1.00938
482,1.01021
483,1.0113
484,1.01058
485,1.0115
486,1.0115
487,1.01468
488,1.01392
489,1.01392
490,1.01378
491,1.00971
492,1.00968
493,1.00919
494,1.01117
495,1.00996
496,1.00981
497,1.00659
498,1.00809
499,1.00809
500,1.00661
501,1.00661
502,1.00437
503,1.0034
504,1.00312
505,1.00373
506,1.00401
507,1.00401
508,1.00354
509,1.0045
510,1.00163
511,1.00125
512,0.999995
513,0.998588
514,0.999492
515,1.00181
516,0.999676
517,1.00212
518,1.00125
519,1.00129
520,1.00187
521,1.00135
522,1.00135
523,1.00009
524,1.00009
525,1.00327
526,1.00074
527,1.00372
528,1.00372
529,1.00435
530,1.00469
531,1.00758
532,1.00771
533,1.00641
534,1.00934
535,1.0083
536,1.00617
537,1.00548
538,1.00583
539,1.00471
540,1.00471
541,1.00159
542,1.0055
543,1.0055
544,1.00777
545,1.00719
546,1.00908
547,1.0096
548,1.0096
549,1.01147
550,1.01646
551,1.01454
552,1.01319
553,1.01298
554,1.01298
555,1.01285
556,1.01285
557,1.01347
558,1.01301
559,1.0157
560,1.01317
561,1.01391
562,1.01603
563,1.01413
564,1.01014
565,1.00948
566,1.00955
567,1.00536
568,1.00536
569,1.00438
570,1.00622
571,1.01022
572,1.01169
573,1.01306
574,1.01306
575,1.01163
576,1.01071
577,1.01155
578,1.01113
579,1.01567
580,1.01595
581,1.01222
582,1.00918
583,1.00492
584,1.00373
585,1.00445
586,1.00592
587,1.00691
588,1.00691
589,1.00706
590,1.00888
591,1.00849
592,1.00655
593,1.00503
594,1.00432
595,1.00432
596,1.00948
597,1.00925
598,1.01201
599,1.01307
600,1.0124
601,1.01166
602,1.01166
603,1.01166
604,1.01085
605,1.00828
606,1.00932
607,1.00555
608,1.00667
609,1.01038
610,1.01038
611,1.00843
612,1.00239
613,1.00237
614,1.00237
615,1.00267
616,1.00267
617,1.00267
618,1.00543
619,1.00501
620,1.00348
621,1.00509
622,1.00665
623,1.0062
624,1.0113
625,1.01016
626,1.00728
627,1.00423
628,1.00423
629,1.00423
630,1.00423
631,1.00639
632,1.00639
633,1.00587
634,1.00546
635,1.00546
636,1.00486
637,1.00441
638,1.00407
639,1.00577
640,1.00524
641,1.00453
642,1.00526
643,1.00116
644,1.00222
645,1.00222
646,1.00222
647,1.00229
648,1.00285
649,0.999995
650,1.00111
651,1.00111
652,1.00111
653,1.00111
654,1.0026
655,1.00354
656,1.00354
657,1.00074
658,1.00068
659,1.00068
660,1.00361
661,1.00361
662,1.00714
663,1.00798
664,1.01072
665,1.00836
666,1.01303
667,1.01276
668,1.01306
669,1.01088
670,1.01233
671,1.01128
672,1.01228
673,1.0111
674,1.01262
675,1.01262
676,1.0123
677,1.01319
678,1.01506
679,1.01365
680,1.01365
681,1.01408
682,1.01408
683,1.01408
684,1.014
685,1.01284
686,1.01421
687,1.0142
688,1.0142
689,1.01703
690,1.01476
691,1.01476
692,1.01536
693,1.01355
694,1.01355
695,1.01355
696,1.01329
697,1.01423
698,1.0135
699,1.01324
700,1.01392
701,1.01392
702,1.01279
703,1.01165
704,1.01165
705,1.01331
706,1.01176
707,1.01299
708,1.01134
709,1.01055
710,1.01219
711,1.01262
712,1.01258
713,1.01223
714,1.01265
715,1.01331
716,1.01144
717,1.00861
718,1.00861
719,1.00861
720,1.00893
721,1.00893
722,1.00893
723,1.00786
724,1.00765
725,1.00765
726,1.00929
727,1.01039
728,1.01051
729,1.01154
730,1.012
731,1.01008
732,1.01229
733,1.00493
734,1.00493
735,1.00493
736,1.00918
737,1.00979
738,1.01148
739,1.00585
740,1.01002
741,1.00713
742,1.00713
743,1.01034
744,1.01112
745,1.01112
746,1.01175
747,1.01069
748,1.00889
749,1.01145
750,1.01755
751,1.01586
752,1.01586
753,1.01741
754,1.01993
755,1.01942
756,1.01942
757,1.01942
758,1.01483
759,1.01642
760,1.01563
761,1.01235
762,1.00899
763,1.01071
764,1.01004
765,1.01105
766,1.0113
767,1.01437
768,1.01838
769,1.01592
770,1.01592
771,1.01592
772,1.01592
773,1.01546
774,1.01296
775,1.01159
776,1.01159
777,1.01193
778,1.01452
779,1.01589
780,1.016
781,1.01618
782,1.01618
783,1.0159
784,1.01451
785,1.01521
786,1.01409
787,1.01457
788,1.01613
789,1.01373
790,1.01233
791,1.01579
792,1.01396
793,1.01396
794,1.01546
795,1.01198
796,1.01198
797,1.01303
798,1.01098
799,1.01195
800,1.01079
801,1.01079
