MDTU,min_min,min_max,max_min,max_max5
1,-0.352089,0.0450344,0.0162286,0.297185
2,-0.352089,0.0450344,0.0162286,0.297185
3,-0.352089,0.0450344,0.0162286,0.297185
4,-0.352089,0.0450344,0.0162286,0.297185
5,-0.352089,0.0450344,0.0162286,0.297185
6,-0.352089,0.0450344,0.0162286,0.297185
7,-0.352089,0.0450344,0.0162286,0.297185
8,-0.352089,0.0450344,0.0162286,0.297185
9,-0.352089,0.0450344,0.0162286,0.297185
10,-0.352089,0.0450344,0.0162286,0.297185
11,-0.352089,0.0450344,0.0162286,0.297185
12,-0.289872,0.10874,0.0646174,0.351374
13,-0.270102,0.102734,0.0655207,0.344393
14,-0.267568,0.110123,0.0716988,0.336125
15,-0.272657,0.0992514,0.0617799,0.351042
16,-0.291184,0.0917294,0.0634243,0.335062
17,-0.297708,0.0847917,0.0562631,0.347647
18,-0.302411,0.0921515,0.0642117,0.334143
19,-0.300023,0.0906035,0.0467781,0.338778
20,-0.273808,0.081002,0.0696764,0.327487
21,-0.287641,0.0780179,0.0714843,0.31771
22,-0.298353,0.0722877,0.0668398,0.320303
23,-0.278234,0.0734478,0.0648134,0.317918
24,-0.285198,0.0663528,0.0624857,0.322338
25,-0.291107,0.0811889,0.0527438,0.321191
26,-0.291107,0.0811889,0.0527438,0.321191
27,-0.284941,0.0658407,0.0677205,0.31754
28,-0.28104,0.0767044,0.0667142,0.316101
29,-0.28104,0.0767044,0.0667142,0.316101
30,-0.316361,0.0714528,0.044202,0.321462
31,-0.303405,0.0689634,0.0652327,0.324173
32,-0.289094,0.0683998,0.0643877,0.319102
33,-0.301357,0.0669451,0.0652872,0.325306
34,-0.285423,0.0792972,0.0585349,0.322676
35,-0.288116,0.0679646,0.0682453,0.325222
36,-0.298259,0.0651819,0.0646565,0.31701
37,-0.286534,0.0599193,0.0591264,0.316733
38,-0.296662,0.0573898,0.0670378,0.314778
39,-0.288152,0.0608174,0.0633875,0.316441
40,-0.290895,0.05229,0.0599207,0.309541
41,-0.296818,0.0574793,0.0703183,0.312318
42,-0.296818,0.0574793,0.0703183,0.312318
43,-0.283519,0.0508083,0.0705851,0.310033
44,-0.278588,0.0509212,0.0731806,0.302633
45,-0.277455,0.0510422,0.0566943,0.299421
46,-0.282942,0.041523,0.0751243,0.298961
47,-0.302523,0.057022,0.0762214,0.304472
48,-0.28111,0.050264,0.0666742,0.319876
49,-0.293483,0.051324,0.0648129,0.305187
50,-0.312489,0.0520849,0.0589052,0.31224
51,-0.301086,0.0468017,0.048765,0.307738
52,-0.309335,0.0505259,0.0436279,0.324964
53,-0.294219,0.0538627,0.0515399,0.333206
54,-0.297612,0.0557906,0.0544959,0.315293
55,-0.301816,0.0594823,0.0495691,0.323574
56,-0.304733,0.0572612,0.0503212,0.309102
57,-0.306465,0.0622441,0.052509,0.307985
58,-0.300474,0.0549916,0.0447776,0.313519
59,-0.296182,0.0588052,0.056456,0.321736
60,-0.303775,0.0661036,0.0521533,0.317563
61,-0.28887,0.051826,0.0584684,0.30776
62,-0.294255,0.0615684,0.0579044,0.321195
63,-0.292129,0.0578182,0.0594628,0.308903
64,-0.2827,0.0578342,0.0479149,0.325223
65,-0.297262,0.0593589,0.0685964,0.313191
66,-0.290989,0.0516838,0.0662087,0.305358
67,-0.292258,0.0546859,0.0584632,0.314064
68,-0.292258,0.0546859,0.0584632,0.314064
69,-0.312535,0.0492998,0.0599106,0.314349
70,-0.313143,0.0447591,0.0679164,0.312111
71,-0.30546,0.050065,0.068209,0.310971
72,-0.298773,0.0465008,0.0570119,0.304246
73,-0.315853,0.0548982,0.0604177,0.305304
74,-0.295346,0.0539627,0.0601218,0.303255
75,-0.323641,0.0542796,0.0473704,0.294876
76,-0.316333,0.0416978,0.0529745,0.312919
77,-0.316333,0.0416978,0.0529745,0.312919
78,-0.297876,0.0427607,0.056035,0.303769
79,-0.297876,0.0427607,0.056035,0.303769
80,-0.298509,0.0426707,0.0613974,0.3035
81,-0.33028,0.0388255,0.0579269,0.292353
82,-0.309263,0.0437956,0.06712,0.30518
83,-0.295317,0.0471943,0.0601506,0.302601
84,-0.315374,0.0415398,0.0552834,0.297802
85,-0.324926,0.0532511,0.0533027,0.315325
86,-0.314189,0.0505765,0.0530005,0.301363
87,-0.31321,0.0431032,0.0553697,0.310353
88,-0.301274,0.0332985,0.0570849,0.295739
89,-0.314595,0.0439329,0.0582848,0.304558
90,-0.307135,0.0389858,0.0505505,0.30331
91,-0.307135,0.0389858,0.0505505,0.30331
92,-0.32704,0.0420988,0.0616275,0.296481
93,-0.304124,0.0427038,0.052728,0.30393
94,-0.322693,0.0366784,0.0483178,0.295641
95,-0.30063,0.0433235,0.0624343,0.311458
96,-0.289512,0.04622,0.0550508,0.297934
97,-0.313206,0.0353324,0.05751,0.296145
98,-0.313206,0.0353324,0.05751,0.296145
99,-0.330004,0.0374734,0.0662218,0.303048
100,-0.299563,0.0571842,0.0558913,0.29933
101,-0.33085,0.0458954,0.0535007,0.302986
102,-0.33085,0.0458954,0.0535007,0.302986
103,-0.329061,0.0463081,0.055516,0.301116
104,-0.315949,0.0456902,0.0549103,0.299862
105,-0.302203,0.0460783,0.0595277,0.304214
106,-0.320772,0.0436573,0.0466514,0.317641
107,-0.313011,0.0405616,0.0538556,0.311418
108,-0.324901,0.0426811,0.0494529,0.301094
109,-0.315879,0.0417247,0.0404671,0.301836
110,-0.360151,0.0385828,0.0456958,0.305752
111,-0.326558,0.0456582,0.0376237,0.302985
112,-0.319697,0.0402938,0.0463273,0.305626
113,-0.355515,0.0335846,0.052344,0.297689
114,-0.336117,0.0350565,0.0564034,0.299554
115,-0.336117,0.0350565,0.0564034,0.299554
116,-0.339331,0.0397284,0.0466839,0.298629
117,-0.319266,0.0310062,0.0570368,0.299568
118,-0.318192,0.0578445,0.0531819,0.319059
119,-0.312741,0.0536867,0.0484965,0.312109
120,-0.336735,0.0546977,0.0529665,0.307412
121,-0.313747,0.0465836,0.0538628,0.320474
122,-0.313747,0.0465836,0.0538628,0.320474
