t,|deltaS|
271,0.5421
272,0.02399
273,0.1099
274,0.1843
275,0.02688
276,0.4986
277,0.6486
278,0.6132
279,0.3431
280,0.7089
281,0.2401
282,0.1908
283,0.4968
284,0.7868
285,0.2677
286,0.27
287,0.0006195
288,0.5107
289,0.123
290,0.7196
291,0.4822
292,1.188
293,0.05939
294,0.305
295,0.6898
296,0.007079
297,0.6526
298,0.2047
299,0.3042
300,0.2579
301,0.5246
302,0.01235
303,0.07873
304,0.05725
305,0.2301
306,0.5427
307,0.3553
308,0.1831
309,0.3323
310,0.7733
311,0.1177
312,0.1925
313,0.1859
314,0.0901
315,0.2391
316,0.3229
317,0.4653
318,0.2975
319,0.3296
320,0.1934
321,0.3096
322,0.1105
323,0.6661
324,0.4733
325,0.4875
326,0.2231
327,0.01683
328,0.3269
329,0.7
330,0.299
331,0.6438
332,0.01147
333,0.2769
334,0.465
335,0.3762
336,0.08089
337,0.2787
338,0.1879
339,0.02423
340,0.3447
341,0.5265
342,0.2223
343,0.5561
344,0.3147
345,0.1751
346,0.3903
347,0.1266
348,0.8037
349,0.07375
350,0.3136
351,0.7035
352,0.4681
353,0.08535
354,0.191
355,0.6476
356,0.03745
357,0.315
358,0.4718
359,0.2788
360,0.4249
361,0.7851
362,0.4085
363,0.178
364,0.04726
365,0.1077
366,0.3537
367,0.2382
368,0.5379
369,0.3199
370,0.1301
371,0.8025
372,0.1949
373,0.2069
374,0.1905
375,0.03716
376,0.438
377,0.3165
378,0.9984
379,0.8584
380,0.6661
381,0.4043
382,0.08175
383,0.5378
384,0.2744
385,0.4408
386,0.2212
387,0.1798
388,1.167
389,0.4624
390,0.1688
391,0.2548
392,0.087
393,0.1662
394,0.4605
395,0.8295
396,0.2148
397,0.03681
398,0.6423
399,0.5742
400,0.3165
401,0.07136
402,0.4118
403,0.2159
404,0.09095
405,0.2131
406,0.7064
407,0.2379
408,0.7303
409,0.8999
410,0.4557
411,0.1055
412,0.8187
413,0.1204
414,0.7412
415,0.01597
416,0.3942
417,0.4476
418,0.2884
419,0.7299
420,0.05135
421,0.0452
422,0.9527
423,0.3335
424,0.4937
425,0.4967
426,0.4083
427,0.06022
428,0.3326
429,0.1245
430,0.6392
431,0.7217
432,0.1522
433,0.3045
434,0.2255
435,0.2168
436,0.1698
437,0.2446
438,0.4754
439,0.5496
440,0.09601
441,0.127
442,0.3965
443,0.253
444,0.4495
445,0.5489
446,0.1057
447,0.06794
448,1.104
449,0.2465
450,0.01731
451,0.318
452,0.3765
453,0.2619
454,0.5082
455,0.177
456,0.02922
457,0.3183
458,0.4758
459,0.3193
460,0.0105
461,0.1701
462,0.175
463,0.6797
464,0.06488
465,0.4503
466,0.7569
467,0.5618
468,0.005882
469,0.04839
470,0.7068
471,0.1213
472,0.1318
473,0.7288
474,0.7112
475,0.06306
476,0.1195
477,0.9742
478,0.4193
479,0.1607
480,0.8087
481,0.5261
482,0.2215
483,0.4537
484,0.6548
485,0.0302
486,1.015
487,0.05503
488,0.7014
489,0.1217
490,0.01312
491,0.3722
492,0.2467
493,0.02136
494,0.02775
495,0.3223
496,0.1111
497,0.1568
498,0.144
499,0.3349
500,0.1477
501,0.4828
502,0.4642
503,0.07539
504,0.3432
505,0.1262
506,0.317
507,0.8697
508,0.5363
509,0.07722
510,0.552
511,0.06043
512,0.8057
513,0.0676
514,0.1484
515,0.3624
516,0.3295
517,0.5148
518,0.2332
519,0.1143
520,0.1926
521,0.06039
522,0.4179
523,0.1949
524,0.7299
525,0.007772
526,0.02068
527,0.1914
528,0.1536
529,0.3331
530,0.1134
531,0.3459
532,0.5254
533,0.03008
534,0.2833
535,0.008305
536,0.006
537,0.4624
538,0.1543
539,0.2543
540,0.9349
541,0.3757
542,0.1884
543,0.8869
544,0.04832
545,0.5709
546,0.1654
547,0.3625
548,0.6153
549,0.4997
550,0.1661
551,0.4559
552,0.6584
553,0.2087
554,0.4631
555,0.3991
556,0.939
557,0.04468
558,0.1586
559,0.08891
560,0.4587
561,0.2886
562,1.017
563,0.1417
564,0.382
565,0.2213
566,0.2809
567,0.4225
568,1.312
569,0.5705
570,0.8621
571,0.5722
572,1.109
573,0.08069
574,0.7613
575,0.5441
576,0.5953
577,0.518
578,0.1546
579,0.4301
580,0.612
581,0.637
582,0.005394
583,0.8773
584,0.1056
585,0.08942
586,0.04281
587,0.6795
588,0.602
589,0.2529
590,0.4348
591,0.2825
592,0.08533
593,0.8575
594,0.3538
595,0.353
596,0.1586
597,0.07585
598,0.2627
599,0.1248
600,0.007505
601,0.2474
602,0.2622
603,0.1859
604,0.6433
605,0.3241
606,0.2824
607,0.008358
608,0.04891
609,0.1316
610,0.5071
611,1.091
612,1.103
613,0.8566
614,0.6354
615,0.1644
616,0.4515
617,0.9499
618,0.1488
619,0.5501
620,0.402
621,0.5642
622,0.2057
623,0.4602
624,0.3015
625,0.6875
626,1.116
627,0.9446
628,1.076
629,0.3002
630,0.5549
631,0.7073
632,0.3549
633,0.1113
634,0.4114
635,0.05231
636,0.4405
637,0.06139
638,0.02409
639,0.3717
640,0.1365
641,0.3223
642,0.1153
643,0.6058
644,0.2346
645,0.1514
646,0.1939
647,0.5109
648,0.2863
649,0.2139
650,0.6014
651,0.4848
652,0.6752
653,0.7011
654,0.04416
655,0.3386
656,0.7685
657,0.03798
658,0.07349
659,0.4684
660,0.05379
661,0.0895
662,0.4217
663,0.01632
664,0.8267
665,0.07603
666,0.3725
667,0.1244
668,0.7195
669,0.1904
670,0.9835
671,0.4794
672,0.4109
673,0.4326
674,0.1369
675,0.5324
676,0.3979
677,0.007547
678,0.3217
679,0.2494
680,0.5147
681,0.1926
682,0.4515
683,0.2077
684,0.1176
685,0.04152
686,0.06569
687,0.7131
688,0.6829
689,0.1877
690,0.2753
691,0.2731
692,0.1672
693,0.5654
694,0.9198
695,0.3704
696,0.2244
697,0.2773
698,0.1707
699,0.4181
700,0.2751
701,0.1773
702,0.09874
703,0.2458
704,0.8282
705,0.3011
706,0.3147
707,0.1517
708,0.345
709,0.454
710,0.4428
711,0.5598
712,0.3038
713,0.2581
714,0.6039
715,0.2738
716,0.09639
717,0.06223
718,0.2506
719,0.2677
720,0.2886
721,0.3434
722,0.4472
723,0.3138
724,0.9444
725,0.6316
726,0.4108
727,0.4268
728,0.4523
729,0.1236
730,0.9129
731,0.8018
732,1.096
733,0.5641
734,0.4427
735,1.034
736,0.7676
737,0.3362
738,0.1091
739,0.8422
740,0.008558
741,0.1221
742,0.3866
743,0.0695
744,0.09549
745,0.2722
746,0.4232
747,0.4408
748,0.8404
749,0.05399
750,1.249
751,0.1431
752,0.1345
753,0.2611
754,0.006962
755,0.05007
756,0.5389
757,0.6936
758,0.5158
759,0.07853
760,0.5045
761,0.3903
762,0.3768
763,0.6334
764,0.383
765,0.1572
766,0.2056
767,0.7989
768,0.2985
769,0.5489
770,0.2673
771,0.1382
772,0.2579
773,0.9761
774,0.758
775,0.3816
776,0.508
777,0.1503
778,0.4897
779,0.1927
780,0.2439
781,0.3787
782,0.7831
783,0.2689
784,0.2407
785,0.09449
786,0.3126
787,0.4872
788,0.4382
789,0.01775
790,0.187
791,0.8522
792,0.3797
793,1.05
794,0.2393
795,0.3566
796,1.15
797,0.3752
798,0.786
799,0.4063
800,0.02286
801,0.9659
802,0.3265
803,0.6467
804,0.3864
805,0.1094
806,0.4834
807,0.3182
808,0.5893
809,0.5519
810,0.1728
811,1.2
812,0.2549
813,0.03621
814,0.4367
815,0.5794
816,0.1427
817,0.226
818,0.2118
819,0.8527
820,0.09462
821,1.036
822,0.2128
823,0.09866
824,0.3577
825,0.3932
826,0.1733
827,1.116
828,0.02406
829,0.1804
830,0.1958
831,0.368
832,0.7953
833,0.5321
834,0.0249
835,0.2563
836,0.6057
837,0.5868
838,0.7075
839,1.099
840,0.0398
841,0.2012
842,1.273
843,0.2043
844,0.3408
845,0.4215
846,1.169
847,0.06872
848,0.5005
849,0.05412
850,0.2255
851,0.7915
852,0.3502
853,0.1813
854,0.2967
855,0.9877
856,0.7689
857,0.04209
858,0.8564
859,0.3997
860,0.8482
861,0.4323
862,0.1087
863,0.2869
864,0.4428
865,0.4649
866,0.3112
867,0.384
868,0.3469
869,0.566
870,0.2039
871,0.1937
872,0.3161
873,0.5472
874,0.4069
875,0.4725
876,0.5385
877,0.234
878,0.2077
879,0.4837
880,0.003305
881,0.2727
882,0.1343
883,0.9676
884,0.008824
885,0.4762
886,0.2136
887,0.1885
888,0.4532
889,0.2018
890,0.007081
891,0.2524
892,0.3918
893,0.01357
894,0.3711
895,0.7922
896,0.05527
897,0.5836
898,0.4402
899,0.112
900,0.4925
901,0.6215
902,0.7995
903,0.1679
904,0.2988
905,0.2453
906,0.156
907,0.6415
908,0.2803
909,0.02836
910,0.2619
911,0.3605
912,0.8012
913,0.6562
914,0.2214
915,0.635
916,0.3504
917,0.9517
918,0.2377
919,0.2173
920,0.05412
921,0.5639
922,0.8813
923,0.1973
924,0.3869
925,0.4067
926,0.8665
927,0.2039
928,0.1375
929,0.07511
930,0.4848
931,0.6179
932,0.08231
933,0.3426
934,0.1954
935,0.5354
936,0.3392
937,0.5828
938,0.5937
939,0.1615
940,0.1659
941,0.9989
942,0.7062
943,0.5603
944,0.226
945,0.3432
946,0.1229
947,0.1466
948,0.3316
949,0.608
950,0.2001
951,0.3169
952,0.4584
953,0.1126
954,0.6381
955,0.06136
956,0.08575
957,0.4986
958,0.1009
959,0.6681
960,0.6793
961,0.2041
962,1.175
963,0.1289
964,0.7744
965,0.8531
966,0.5553
967,0.2902
968,0.2115
969,0.3634
970,0.5497
971,0.4547
972,0.6018
973,0.2586
974,0.4226
975,0.4374
976,0.9243
977,0.4209
978,0.3688
979,0.6639
980,0.1854
981,0.3419
982,0.3332
983,0.4859
984,0.5153
985,0.006881
986,0.05211
987,0.2368
988,0.05684
989,0.3761
990,0.3805
991,0.3871
992,0.2062
993,0.3486
994,0.2828
995,0.2087
996,0.3755
997,0.4452
998,0.4367
999,0.4203
1000,0.2847
1001,0.3801
1002,0.6792
1003,0.3639
1004,0.07363
1005,0.09639
1006,0.47
1007,0.1144
1008,0.501
1009,0.3381
1010,0.1758
1011,0.7037
1012,0.3625
1013,0.4446
1014,0.3962
1015,0.6728
1016,0.3888
1017,0.5494
1018,0.06073
1019,0.1295
1020,0.5334
1021,0.01342
1022,0.1176
1023,0.4036
1024,0.2494
1025,0.1346
1026,0.6127
1027,0.2698
1028,0.3833
1029,0.7836
1030,0.1732
1031,1.048
1032,0.1269
1033,0.09075
1034,0.2795
1035,0.8744
1036,0.2317
1037,0.9621
1038,0.2052
1039,1.172
1040,0.199
1041,0.6121
1042,0.5097
1043,0.1225
1044,1.118
1045,0.399
1046,0.2353
1047,0.01629
1048,0.1691
1049,0.5531
1050,0.289
1051,0.09122
1052,0.0213
1053,0.03355
1054,0.3133
1055,0.02185
1056,0.1084
1057,0.05328
1058,0.02173
1059,0.1164
1060,0.3674
1061,0.4794
1062,0.5308
1063,0.3027
1064,0.3017
1065,0.7334
1066,0.2686
1067,0.2085
1068,0.1661
1069,0.4448
1070,0.2683
1071,0.0595
1072,0.2844
1073,0.7252
1074,0.03884
1075,0.1526
1076,0.8737
1077,0.07827
1078,0.07226
1079,0.0626
1080,0.2451
1081,0.3194
1082,0.2617
1083,0.05272
1084,0.2262
1085,1.109
1086,0.8093
1087,0.3846
1088,0.4328
1089,0.375
1090,0.3068
1091,0.2531
1092,0.1686
1093,0.5178
1094,0.406
1095,0.1265
1096,1.124
1097,0.3133
1098,0.5598
1099,0.1622
1100,0.05164
1101,0.8899
1102,0.6128
1103,0.04839
1104,0.3459
1105,0.2868
1106,0.1088
1107,0.3029
1108,0.4641
1109,0.5261
1110,0.1474
1111,0.173
1112,0.1038
1113,0.8925
1114,0.9431
1115,0.1079
1116,0.6654
1117,0.1657
1118,0.08314
1119,0.08563
1120,0.6267
1121,0.2293
1122,0.101
1123,0.6131
1124,0.4909
1125,0.01864
1126,0.469
1127,0.3045
1128,0.5989
1129,0.1278
1130,0.2478
1131,0.6993
1132,0.004634
1133,0.4865
1134,0.227
1135,0.0654
1136,0.1605
1137,0.2233
1138,0.1096
1139,0.1439
1140,0.07853
1141,0.2012
1142,0.01083
1143,0.02072
1144,0.04664
1145,0.5206
1146,0.7662
1147,0.2431
1148,0.2868
1149,0.4871
1150,0.8072
1151,0.3675
1152,0.003423
1153,0.2252
1154,0.2385
1155,0.4466
1156,0.6865
1157,0.1244
1158,0.5715
1159,0.837
1160,0.1281
1161,0.1152
1162,0.3761
1163,0.4882
1164,0.8434
1165,0.269
1166,0.6531
1167,0.2414
1168,0.09723
1169,0.1042
1170,0.6875
1171,0.5725
1172,0.1124
1173,0.08697
1174,0.1023
1175,0.137
1176,0.8737
1177,0.3182
1178,1.004
1179,0.08243
1180,0.6758
1181,0.0863
1182,0.4564
1183,0.1487
1184,0.272
1185,0.2566
1186,0.1591
1187,0.7316
1188,0.4443
1189,0.3766
1190,0.04173
1191,0.08789
1192,0.4704
1193,0.4384
1194,0.7891
1195,0.4981
1196,0.9697
1197,0.445
1198,0.1789
1199,0.4664
1200,1.102
1201,0.3166
1202,0.2964
1203,0.2889
1204,0.3175
1205,0.1591
1206,0.01077
1207,0.06114
1208,0.7488
1209,0.3651
1210,0.6257
1211,0.6277
1212,0.5311
1213,0.3102
1214,0.3571
1215,0.147
1216,0.2813
1217,0.7901
1218,0.5921
1219,0.1034
1220,0.6839
1221,0.5193
1222,0.4255
1223,0.5762
1224,0.2229
1225,0.2362
1226,0.4152
1227,0.5021
1228,0.104
1229,0.5989
1230,0.001242
1231,0.7853
1232,0.4832
1233,0.2972
1234,0.1236
1235,0.07207
1236,0.4823
1237,0.5038
1238,0.5514
1239,0.1615
1240,0.05537
1241,0.2861
1242,0.6641
1243,0.6848
1244,0.2771
1245,0.024
1246,0.02138
1247,0.5629
1248,0.662
1249,0.1747
1250,0.09167
1251,0.5337
1252,0.2053
1253,0.2338
1254,0.5207
1255,0.2569
1256,0.6528
1257,0.5256
1258,0.6649
1259,0.7358
1260,0.3178
1261,0.07365
1262,0.08001
1263,0.4745
1264,0.1233
1265,0.3114
1266,0.0192
1267,0.3412
1268,0.2145
1269,0.279
1270,0.3829
1271,0.05363
1272,0.2118
1273,0.01563
1274,0.1056
1275,0.3666
1276,0.3582
1277,0.4227
1278,0.6239
1279,0.2397
1280,0.2417
1281,0.3642
1282,0.1483
1283,0.1894
1284,0.2681
1285,0.2533
1286,0.3323
1287,0.2642
1288,0.5747
1289,0.5374
1290,0.3388
1291,0.4748
1292,0.4678
1293,0.2133
1294,0.3
1295,0.4679
1296,0.1162
1297,0.7919
1298,0.1554
1299,0.2442
1300,0.868
1301,0.6114
1302,0.004032
1303,0.04003
1304,0.08666
1305,1.165
1306,0.7279
1307,0.534
1308,0.2475
1309,0.1723
1310,0.3816
1311,0.4381
1312,0.3706
1313,0.982
1314,0.2776
1315,0.2738
1316,0.3191
1317,0.4909
1318,0.07293
1319,0.1309
1320,0.458
1321,0.2646
1322,0.6837
1323,0.06895
1324,0.2288
1325,0.6722
1326,0.01074
1327,0.2882
1328,0.0141
1329,0.111
1330,0.00595
1331,0.7805
1332,0.9712
1333,0.4233
1334,0.5214
1335,0.2138
1336,0.1682
1337,0.2809
1338,0.5374
1339,0.8723
1340,0.145
1341,0.3686
1342,0.06083
1343,0.354
1344,0.03542
1345,0.3993
1346,0.1137
1347,0.01411
1348,1.342
1349,0.2006
1350,0.0507
1351,0.4397
1352,0.1124
1353,0.0372
1354,0.3575
1355,0.4172
1356,0.2786
1357,0.2183
1358,0.1144
1359,0.5185
1360,0.7465
1361,0.1221
1362,1.171
1363,0.5368
1364,0.1998
1365,0.4821
1366,0.7053
1367,0.2429
1368,0.09098
1369,0.1467
1370,0.5173
1371,0.454
1372,0.3639
1373,0.1132
1374,0.3304
1375,0.07119
1376,0.8684
1377,0.5829
1378,0.9473
1379,0.5345
1380,0.2424
1381,0.1035
1382,0.4165
1383,0.2621
1384,0.3744
1385,0.0879
1386,0.7333
1387,0.07881
1388,0.8526
1389,0.9538
1390,0.5643
1391,0.4404
1392,0.2344
1393,0.04487
1394,0.01234
1395,0.6142
1396,0.4531
1397,0.6675
1398,0.1384
1399,0.2323
1400,0.3525
1401,0.4111
1402,0.756
1403,0.1334
1404,0.5919
1405,0.08023
1406,0.6159
1407,0.733
1408,0.5639
1409,0.6764
1410,0.184
1411,0.9279
1412,0.4587
1413,0.02917
1414,0.2172
1415,0.4982
1416,0.4205
1417,0.2005
1418,0.06222
1419,0.5771
1420,0.1942
1421,0.009977
1422,0.009485
1423,0.2477
1424,0.4955
1425,0.1877
1426,0.7363
1427,0.4017
1428,0.6612
1429,0.3364
1430,0.7385
1431,0.07032
1432,0.1506
1433,0.6107
1434,0.1627
1435,0.227
1436,0.9323
1437,0.62
1438,0.5938
1439,0.7961
1440,0.03188
1441,0.8419
1442,0.2059
1443,0.5387
1444,0.003285
1445,0.008716
1446,0.2621
1447,0.08952
1448,0.2889
1449,0.5594
1450,0.005942
1451,0.1423
1452,0.08326
1453,0.05556
1454,1.136
1455,0.4223
1456,0.2097
1457,0.8342
1458,0.04654
1459,0.01244
1460,0.1329
1461,0.2026
1462,0.0428
1463,0.1578
1464,0.7092
1465,0.3802
1466,0.08457
1467,0.09481
1468,0.1284
1469,0.5126
1470,0.05071
1471,0.5187
1472,0.4164
1473,0.3897
1474,0.338
1475,0.5821
1476,0.2191
1477,0.1031
1478,0.4797
1479,0.2759
1480,0.4443
1481,0.1516
1482,0.07577
1483,0.1168
1484,0.2888
1485,0.1993
1486,0.7815
1487,0.7125
1488,0.5992
1489,0.2631
1490,0.7931
1491,0.53
1492,0.6093
1493,0.8387
1494,0.5986
1495,0.2561
1496,0.1011
1497,0.1669
1498,0.002
1499,0.3762
1500,0.3532
1501,0.2991
1502,0.3418
1503,0.04684
1504,0.5212
1505,0.495
1506,0.5806
1507,0.1458
1508,0.741
1509,0.2497
1510,0.687
1511,0.5684
1512,0.08821
1513,0.04722
1514,0.5032
1515,0.947
1516,1.093
1517,1.019
1518,0.3805
1519,0.8275
1520,0.1298
1521,0.3887
1522,0.9208
1523,0.3994
1524,0.08867
1525,0.5072
1526,0.2442
1527,0.1499
1528,0.1813
1529,0.5188
1530,0.03525
1531,0.216
1532,0.347
1533,0.3507
1534,0.7069
1535,0.2683
1536,0.5082
1537,0.7853
1538,0.3401
1539,0.514
1540,0.1823
1541,0.1016
1542,0.3362
1543,0.2107
1544,0.0002197
1545,0.02602
1546,0.8773
1547,0.5608
1548,0.4531
1549,0.3147
1550,0.4673
1551,0.3995
1552,0.4697
1553,0.02313
1554,0.1583
1555,0.2345
1556,0.04356
1557,0.5279
1558,0.3407
1559,0.7563
1560,0.2255
1561,0.6122
1562,0.4566
1563,1.079
1564,0.09885
1565,0.09052
1566,0.03475
1567,0.5985
1568,0.3131
1569,0.4147
1570,0.6163
1571,0.2839
1572,0.0169
1573,0.9468
1574,0.2232
1575,0.6154
1576,0.1546
1577,0.08555
1578,0.2965
1579,0.847
1580,0.5449
1581,0.3623
1582,0.6626
1583,0.5841
1584,0.08415
1585,0.5678
1586,0.4588
1587,0.832
1588,0.1485
1589,0.8403
1590,0.8043
1591,0.7721
1592,0.1576
1593,0.04462
1594,0.6354
1595,0.8847
1596,0.1459
1597,0.5193
1598,0.9843
1599,0.09661
1600,0.6516
1601,0.2304
1602,0.2343
1603,0.3138
1604,0.7594
1605,0.6412
1606,0.5225
1607,0.4855
1608,0.436
1609,0.01165
1610,0.7305
1611,0.05982
1612,0.05482
1613,0.2022
1614,0.8305
1615,0.08728
1616,0.00798
1617,0.05806
1618,0.4692
1619,0.6136
1620,0.06541
1621,0.7688
1622,1.013
1623,0.7007
1624,0.5989
1625,0.9435
1626,0.231
1627,0.06638
1628,0.9273
1629,0.1113
1630,0.1353
1631,0.1403
1632,0.1745
1633,0.2149
1634,0.4384
1635,0.1947
1636,0.1759
1637,0.1454
1638,0.2087
1639,0.173
1640,0.501
1641,0.08272
1642,0.6407
1643,0.1163
1644,0.04337
1645,0.07987
1646,0.3387
1647,0.4268
1648,0.6001
1649,0.4265
1650,0.4717
1651,0.4407
1652,0.0324
1653,0.03303
1654,0.3454
1655,0.0738
1656,1.173
1657,0.2613
1658,0.8428
1659,0.09152
1660,0.7188
1661,0.3846
1662,0.4714
1663,0.4555
1664,0.02125
1665,0.2817
1666,0.8227
1667,0.337
1668,0.2908
1669,0.1252
1670,1.027
1671,0.1267
1672,0.5105
1673,0.07235
1674,0.1898
1675,0.2698
1676,0.4027
1677,0.3089
1678,0.4835
1679,0.2236
1680,0.4667
1681,0.4268
1682,0.1129
1683,0.499
1684,0.4571
1685,0.442
1686,0.2469
1687,0.5255
1688,0.4176
1689,0.39
1690,0.0821
1691,0.6644
1692,0.337
1693,0.2806
1694,0.3337
1695,0.1294
1696,0.37
1697,0.4933
1698,0.292
1699,0.1825
1700,0.1794
1701,0.4598
1702,0.6475
1703,0.7416
1704,0.1525
1705,0.5146
1706,0.09776
1707,0.221
1708,0.8233
1709,0.4846
1710,0.4714
1711,0.2468
1712,0.4309
1713,0.1163
1714,0.02284
1715,0.05119
1716,0.4172
1717,0.04948
1718,0.6192
1719,0.5762
1720,0.7786
1721,0.4584
1722,0.658
1723,0.4009
1724,0.1101
1725,0.09153
1726,0.5022
1727,0.04586
1728,1.073
1729,0.05672
1730,0.5089
1731,0.3049
1732,0.304
1733,0.1688
1734,0.3095
1735,0.009514
1736,0.4308
1737,0.6844
1738,0.2893
1739,0.1783
1740,0.5221
1741,1.042
1742,0.9006
1743,0.02986
1744,0.1801
1745,0.3552
1746,0.2102
1747,0.4132
1748,0.2591
1749,0.1924
1750,0.1
1751,0.3395
1752,0.5487
1753,0.1011
1754,0.5697
1755,0.1488
1756,0.4271
1757,0.1153
1758,0.4167
1759,0.5506
1760,0.1968
1761,0.2812
1762,0.405
1763,0.6822
1764,0.2745
1765,0.8312
1766,0.09418
1767,0.2166
1768,0.1514
1769,0.19
1770,0.3738
1771,0.08924
1772,0.3265
1773,0.5016
1774,0.7226
1775,0.1243
1776,0.3552
1777,0.2494
1778,0.02628
1779,0.5562
1780,0.002675
1781,0.7569
1782,0.1178
1783,0.4726
1784,0.1503
1785,0.8033
1786,0.3082
1787,0.1363
1788,0.1481
1789,0.5366
1790,0.1193
1791,0.1786
1792,0.5368
1793,0.131
1794,0.01476
1795,0.1142
1796,0.3664
1797,0.114
1798,0.09408
1799,0.1712
1800,0.3168
1801,1.22
1802,0.06799
1803,0.1962
1804,1.07
1805,0.2309
1806,0.5303
1807,0.2176
1808,0.6352
1809,0.7032
1810,0.2408
1811,0.3068
1812,1.084
1813,0.8742
1814,0.7014
1815,0.5096
1816,0.3304
1817,0.005895
1818,0.1395
1819,0.02376
1820,0.3505
1821,0.7954
1822,0.07907
1823,0.3012
1824,0.2708
1825,0.2456
1826,0.3687
1827,0.0574
1828,1.098
1829,0.6674
1830,0.6071
1831,0.02891
1832,0.04814
1833,0.1003
1834,0.6277
1835,0.1982
1836,0.3761
1837,0.2281
1838,0.6027
1839,0.0005722
1840,0.1313
1841,0.3896
1842,0.2371
1843,0.0243
1844,0.1726
1845,0.05152
1846,0.325
1847,0.03584
1848,0.222
1849,0.008179
1850,0.3501
1851,0.3785
1852,0.4058
1853,0.4086
1854,0.3838
1855,0.2698
1856,0.2122
1857,0.3084
1858,0.009334
1859,0.1953
1860,0.7474
1861,0.1785
1862,0.02327
1863,0.6841
1864,0.8453
1865,0.4716
1866,0.04264
1867,0.7175
1868,0.1117
1869,0.06471
1870,0.2972
1871,0.05226
1872,0.5515
1873,0.3917
1874,0.1263
1875,0.2544
1876,0.3548
1877,0.911
1878,0.2723
1879,0.1115
1880,0.2511
1881,0.8816
1882,0.5519
1883,0.1116
1884,0.03764
1885,0.48
1886,0.4482
1887,0.1342
1888,0.08184
1889,0.4983
1890,0.347
1891,0.04573
1892,0.5362
1893,0.4554
1894,0.9801
1895,0.4672
1896,0.3518
