MDTU,min_ave,max_ave
1,-0.177327,0.125263
2,-0.177327,0.125263
3,-0.177327,0.125263
4,-0.177327,0.125263
5,-0.177327,0.125263
6,-0.177327,0.125263
7,-0.177327,0.125263
8,-0.177327,0.125263
9,-0.177327,0.125263
10,-0.177327,0.125263
11,-0.177327,0.125263
12,-0.11422,0.171565
13,-0.11927,0.169097
14,-0.117203,0.169867
15,-0.118164,0.170305
16,-0.120197,0.168522
17,-0.120954,0.16854
18,-0.123461,0.167906
19,-0.123107,0.167883
20,-0.121303,0.168246
21,-0.122784,0.167194
22,-0.125528,0.165919
23,-0.125388,0.164865
24,-0.127191,0.164683
25,-0.126249,0.164873
26,-0.126249,0.164873
27,-0.126244,0.165592
28,-0.128327,0.164772
29,-0.128327,0.164772
30,-0.129486,0.163449
31,-0.128155,0.163126
32,-0.130422,0.162947
33,-0.12944,0.163535
34,-0.127575,0.163756
35,-0.128557,0.163867
36,-0.128198,0.164528
37,-0.130283,0.163201
38,-0.131254,0.162542
39,-0.130597,0.16235
40,-0.130109,0.163779
41,-0.131352,0.161956
42,-0.131352,0.161956
43,-0.130558,0.163712
44,-0.130801,0.163159
45,-0.131819,0.16298
46,-0.132247,0.162451
47,-0.132345,0.162339
48,-0.132302,0.161091
49,-0.133309,0.161583
50,-0.135267,0.160642
51,-0.136339,0.157842
52,-0.13648,0.158275
53,-0.137667,0.157922
54,-0.13854,0.157018
55,-0.13855,0.157275
56,-0.140981,0.156172
57,-0.140828,0.155986
58,-0.138513,0.157382
59,-0.140172,0.156303
60,-0.14087,0.155999
61,-0.140239,0.157207
62,-0.140751,0.157691
63,-0.141381,0.156566
64,-0.138765,0.158357
65,-0.137427,0.160076
66,-0.13891,0.159691
67,-0.139795,0.158568
68,-0.139795,0.158568
69,-0.141012,0.157474
70,-0.141973,0.156044
71,-0.142771,0.156441
72,-0.142261,0.156476
73,-0.144381,0.155061
74,-0.146596,0.153614
75,-0.146743,0.152872
76,-0.148928,0.152816
77,-0.148928,0.152816
78,-0.1493,0.152484
79,-0.1493,0.152484
80,-0.149861,0.152372
81,-0.150352,0.15088
82,-0.149015,0.152223
83,-0.148887,0.152904
84,-0.148723,0.153415
85,-0.149225,0.15313
86,-0.151276,0.152381
87,-0.151124,0.152692
88,-0.149903,0.152306
89,-0.15002,0.152241
90,-0.15255,0.150431
91,-0.15255,0.150431
92,-0.152055,0.150483
93,-0.150009,0.151718
94,-0.150271,0.151368
95,-0.15144,0.152237
96,-0.149848,0.152322
97,-0.150618,0.152373
98,-0.150618,0.152373
99,-0.154721,0.152205
100,-0.154514,0.150599
101,-0.152836,0.151841
102,-0.152836,0.151841
103,-0.152971,0.151279
104,-0.15551,0.149128
105,-0.157164,0.148565
106,-0.153117,0.150016
107,-0.155705,0.148576
108,-0.156383,0.148381
109,-0.157492,0.147709
110,-0.16072,0.148062
111,-0.160592,0.14616
112,-0.160389,0.146585
113,-0.16178,0.145218
114,-0.162853,0.14495
115,-0.162853,0.14495
116,-0.16263,0.14566
117,-0.1613,0.145912
118,-0.158766,0.147005
119,-0.157479,0.14716
120,-0.156443,0.148675
121,-0.156727,0.147375
122,-0.156727,0.147375
123,-0.158642,0.147618
124,-0.15802,0.147835
125,-0.156838,0.147847
126,-0.156436,0.148745
127,-0.156069,0.148367
128,-0.154369,0.149253
129,-0.155139,0.149272
130,-0.155869,0.148073
131,-0.154716,0.148704
132,-0.155134,0.148097
