MDTU,plaq,Re(det),Im(det),link
1,1.28213,1.45532,0.260674,0.142124
2,1.28213,1.45532,0.260674,0.142124
3,1.28213,1.45532,0.260674,0.142124
4,1.28213,1.45532,0.260674,0.142124
5,1.28213,1.45532,0.260674,0.142124
6,1.28213,1.45532,0.260674,0.142124
7,1.28213,1.45532,0.260674,0.142124
8,1.28213,1.45532,0.260674,0.142124
9,1.28213,1.45532,0.260674,0.142124
10,1.28213,1.45532,0.260674,0.142124
11,1.28213,1.45532,0.260674,0.142124
12,1.61213,7.79392,1.49001,0.163574
13,1.57719,6.88636,1.32859,0.161004
14,1.53066,6.77128,1.31555,0.155683
15,1.49213,6.42627,1.25311,0.151798
16,1.45152,5.87828,1.14749,0.147901
17,1.40934,5.53733,1.08393,0.143453
18,1.40814,5.35765,1.06057,0.143728
19,1.39112,5.30342,1.05621,0.141966
20,1.33022,5.00687,1.02194,0.135158
21,1.29631,4.65418,0.947214,0.131982
22,1.23875,4.16013,0.868455,0.126383
23,1.27732,4.30938,0.881332,0.130707
24,1.24008,4.00475,0.821729,0.127028
25,1.26461,4.21638,0.861651,0.12925
26,1.26461,4.21638,0.861651,0.12925
27,1.25118,4.14534,0.855148,0.127579
28,1.2548,4.06178,0.83842,0.128526
29,1.2548,4.06178,0.83842,0.128526
30,1.26865,4.09672,0.837707,0.130183
31,1.25778,4.04927,0.821891,0.128603
32,1.25702,3.93292,0.80846,0.128934
33,1.28877,4.14464,0.837,0.132161
34,1.28996,4.19308,0.852085,0.132241
35,1.20088,3.72772,0.775344,0.122833
36,1.24689,4.0416,0.827147,0.12754
37,1.19161,3.58864,0.758469,0.122143
38,1.15817,3.37636,0.713273,0.118637
39,1.18271,3.45811,0.730394,0.121399
40,1.12413,3.25564,0.697892,0.11494
41,1.12481,3.14087,0.672911,0.115599
42,1.12481,3.14087,0.672911,0.115599
43,1.07463,3.04195,0.66764,0.110029
44,1.00841,2.76055,0.612392,0.10296
45,1.0313,2.79302,0.618561,0.105463
46,1.03169,2.76821,0.610341,0.10549
47,1.05983,2.88185,0.629751,0.108636
48,1.06828,2.87681,0.622697,0.109853
49,1.11624,3.04017,0.647199,0.114706
50,1.12641,2.98875,0.634839,0.116264
51,1.16283,2.96693,0.625385,0.120668
52,1.20051,3.13437,0.662497,0.124626
53,1.14814,2.88972,0.618976,0.119348
54,1.16659,2.86568,0.618314,0.121629
55,1.19731,2.99477,0.639601,0.124843
56,1.18189,2.84955,0.60303,0.123598
