t,cond_num
10,5.90917
20,5.87849
30,5.90424
40,5.93963
50,5.95011
60,5.91256
70,5.95533
80,5.90606
90,5.94271
100,5.91867
110,5.90383
120,5.88197
130,5.92836
140,5.90079
150,5.88256
160,5.92488
170,5.92827
180,5.93052
190,5.92733
200,5.86089
210,5.91031
220,5.90538
230,5.93358
240,5.9129
250,5.95696
260,5.88638
270,5.93336
280,5.93333
290,5.92403
300,5.92582
310,5.93415
320,5.88956
330,5.8818
340,5.91356
350,5.90478
360,5.87912
370,5.87024
380,5.91335
390,5.92076
400,5.92044
410,5.89931
420,5.91559
430,5.99204
440,5.90293
450,5.90266
460,5.89789
470,5.86664
480,5.87634
490,5.9191
500,5.92822
510,5.90238
520,5.89677
530,5.92646
540,5.95178
550,5.92082
560,5.90906
570,5.90255
580,5.90024
590,5.94991
600,5.89304
610,5.92782
620,5.94408
630,5.87595
640,5.90853
650,5.89719
660,5.90165
670,5.91407
680,5.93175
690,5.90578
700,5.89371
710,5.89317
720,5.86796
730,5.89672
740,5.91282
750,5.9375
760,5.88808
770,5.96838
780,5.92906
790,5.85794
800,5.89006
810,5.87492
820,5.91128
830,5.88935
840,5.89553
850,5.92139
860,5.92108
870,5.89608
880,5.87762
890,5.89017
900,5.85918
910,5.88904
920,5.91017
930,5.91538
940,5.88337
950,5.91452
960,5.88591
970,5.8836
980,5.9126
990,5.93453
1000,5.90797
1010,5.9494
1020,5.91582
1030,5.91648
1040,5.95009
1050,5.86162
1060,5.88808
1070,5.88557
1080,5.91315
1090,5.93242
1100,5.91197
1110,5.92144
1120,5.94205
1130,5.91853
1140,5.90982
1150,5.93717
1160,5.9482
1170,5.91254
1180,5.88074
1190,5.86644
1200,5.9345
1210,5.9186
1220,5.88999
1230,5.8564
1240,5.95989
1250,5.91158
1260,5.88399
1270,5.89925
1280,5.92825
1290,5.8834
1300,5.89015
1310,5.93482
1320,5.90995
1330,5.90946
1340,5.91774
1350,5.86733
1360,5.95174
1370,5.91058
1380,5.9612
1390,5.91695
1400,5.95146
1410,5.89035
1420,5.93478
1430,5.96379
1440,5.9471
1450,5.91742
1460,5.91015
1470,5.9823
1480,5.92572
1490,5.9085
1500,5.88662
1510,5.9
1520,5.87281
1530,5.86406
1540,5.88129
1550,5.90039
1560,5.89942
1570,5.8816
1580,5.90923
1590,5.89669
1600,5.9166
1610,5.84139
1620,5.90778
1630,5.9493
1640,5.94116
1650,5.92102
1660,5.94085
1670,5.89331
1680,5.92912
1690,5.88742
1700,5.96054
1710,5.92952
1720,5.85865
1730,5.91168
1740,5.90633
1750,5.88943
1760,5.94978
1770,5.88801
1780,5.92679
1790,5.91712
1800,5.95759
1810,5.90393
1820,5.88708
1830,5.90137
1840,5.93902
1850,5.88035
1860,5.88232
1870,5.91616
1880,5.99743
1890,5.92671
1900,5.90193
1910,5.91382
1920,5.95071
1930,5.8971
1940,5.89183
1950,5.88903
1960,5.88572
1970,5.887
1980,5.87446
1990,5.90181
2000,5.89102
2010,5.92582
2020,5.93003
2030,5.85515
2040,5.89955
2050,5.94543
2060,5.89263
2070,5.87341
2080,5.91691
2090,5.94295
2100,5.93867
2110,5.89155
2120,5.93021
2130,5.8916
2140,5.93383
2150,5.93178
2160,5.95437
2170,5.9277
2180,5.92669
2190,5.88615
2200,5.9383
2210,5.88342
2220,5.93671
2230,5.93771
2240,5.90636
2250,5.92135
2260,5.9146
2270,5.93621
2280,5.8967
2290,5.89599
2300,5.92662
2310,5.91983
2320,5.89927
2330,5.87336
2340,5.91814
2350,5.88162
2360,5.86126
2370,5.86803
2380,5.91076
2390,5.89253
2400,5.91082
2410,5.94492
2420,5.88478
2430,5.91232
2440,5.9059
2450,5.97443
2460,5.91034
2470,5.90062
2480,5.91254
2490,5.85557
2500,5.87268
2510,5.89854
2520,5.86556
2530,5.87478
2540,5.8814
2550,5.89169
2560,5.90024
2570,5.91404
2580,5.96003
2590,5.90465
2600,5.91874
2610,5.92468
2620,5.95354
2630,5.90646
2640,5.90668
2650,5.90506
2660,5.93915
2670,5.89774
2680,5.93483
2690,5.8991
2700,5.89358
2710,5.88908
2720,5.93174
2730,5.88338
2740,5.93557
2750,5.91792
2760,5.91973
2770,5.94794
2780,5.90029
2790,5.97337
2800,5.96754
2810,5.89085
2820,5.93428
2830,5.93315
2840,5.95159
2850,5.87361
2860,5.91212
2870,5.91563
2880,5.91844
2890,5.89078
2900,5.88355
2910,5.92222
2920,5.88705
2930,5.91401
2940,5.87883
2950,5.93168
2960,5.90467
2970,5.92585
2980,5.90193
2990,5.8992
3000,5.91678
3010,5.88536
3020,5.94248
3030,5.95653
3040,5.90969
3050,5.8899
3060,5.90352
3070,5.89141
3080,5.89803
3090,5.93221
3100,5.92406
3110,5.88391
3120,5.90761
3130,5.92604
3140,5.90886
3150,5.87739
3160,5.93661
