MDTU,min_width,max_width
1,0.0816747,0.0603399
2,0.0816747,0.0603399
3,0.0816747,0.0603399
4,0.0816747,0.0603399
5,0.0816747,0.0603399
6,0.0816747,0.0603399
7,0.0816747,0.0603399
8,0.0816747,0.0603399
9,0.0816747,0.0603399
10,0.0816747,0.0603399
11,0.0816747,0.0603399
12,0.0820204,0.0617477
13,0.0820029,0.061095
14,0.0795648,0.0590792
15,0.0774304,0.0581111
16,0.0751443,0.0574419
17,0.0731987,0.056486
18,0.0742425,0.0565483
19,0.0747868,0.0552874
20,0.0710118,0.0529777
21,0.0692957,0.0520226
22,0.0674508,0.0505368
23,0.0684398,0.0523718
24,0.0672147,0.0509952
25,0.0693368,0.0512975
26,0.0693368,0.0512975
27,0.0674656,0.0509417
28,0.0678302,0.0514738
29,0.0678302,0.0514738
30,0.0700794,0.0520409
31,0.0687461,0.051562
32,0.0687453,0.0519071
33,0.0708114,0.052395
34,0.0694032,0.0530364
35,0.0645919,0.0502257
36,0.0678984,0.0511911
37,0.0672229,0.0484691
38,0.0652387,0.047867
39,0.0657741,0.0488358
40,0.0623217,0.0472063
41,0.062637,0.0476869
42,0.062637,0.0476869
43,0.060572,0.0450805
44,0.0573971,0.0431571
45,0.0580801,0.0441173
46,0.0586655,0.04413
47,0.0592581,0.0450834
48,0.0609957,0.0452507
49,0.0628424,0.0470144
50,0.0638037,0.0477036
51,0.0647822,0.0501127
52,0.0674586,0.0509265
53,0.0651511,0.0492802
54,0.066049,0.0501524
55,0.0685356,0.0510875
56,0.0679196,0.0507522
57,0.06676,0.0497568
58,0.0664008,0.0490934
59,0.0697327,0.0516435
60,0.0709108,0.052286
61,0.068358,0.0489285
62,0.0688873,0.0506725
63,0.0678708,0.0489668
64,0.066208,0.0491196
65,0.0657018,0.0488643
66,0.0664089,0.0485374
67,0.0645322,0.0475228
68,0.0645322,0.0475228
69,0.0646223,0.0474404
70,0.0635653,0.0472871
71,0.0649156,0.0478048
72,0.0648917,0.0478198
73,0.0679111,0.0487893
74,0.067171,0.0488501
75,0.0664293,0.0482282
76,0.0659823,0.0479025
77,0.0659823,0.0479025
78,0.0650756,0.0475432
79,0.0650756,0.0475432
80,0.0628284,0.0465073
81,0.0639622,0.0464776
82,0.0634001,0.0455983
83,0.0645255,0.0468471
84,0.065247,0.0468103
85,0.0684953,0.0499815
86,0.0661703,0.0494706
87,0.0663555,0.0487004
88,0.0635694,0.0471312
89,0.06507,0.0481377
90,0.0659107,0.0484644
91,0.0659107,0.0484644
92,0.0627167,0.0462687
93,0.0628062,0.0461633
94,0.0632234,0.0460202
95,0.0622766,0.0465397
96,0.0625006,0.0450471
97,0.0620746,0.0464649
98,0.0620746,0.0464649
99,0.0653446,0.0469483
100,0.0663855,0.047469
101,0.0657659,0.0475644
102,0.0657659,0.0475644
103,0.0662413,0.0479014
104,0.0682883,0.0494518
105,0.0664204,0.0485768
106,0.0676408,0.0490119
107,0.0678499,0.0493988
108,0.0698977,0.0513081
109,0.0688934,0.0506921
110,0.0689162,0.0498636
111,0.0687976,0.051524
112,0.0679548,0.0498792
113,0.0673793,0.0498971
114,0.0705707,0.050986
115,0.0705707,0.050986
116,0.0687678,0.0508714
117,0.0667158,0.0500225
118,0.0698998,0.0524297
119,0.0686734,0.0514537
120,0.0694622,0.0518731
121,0.0703182,0.0522634
122,0.0703182,0.0522634
123,0.0725973,0.0536835
124,0.0728819,0.0535143
125,0.0720976,0.052894
126,0.0719396,0.0530876
127,0.0704043,0.0521771
128,0.0719511,0.0528035
129,0.0698796,0.0519143
130,0.0706053,0.0520653
131,0.0717409,0.0532866
132,0.0700744,0.0518148
133,0.0702392,0.0518396
134,0.0699105,0.0505846
135,0.0726757,0.0524388
136,0.0686184,0.050637
137,0.0684767,0.0491421
138,0.0694034,0.0499903
139,0.0666525,0.0479759
140,0.0676006,0.0479857
141,0.0662668,0.0469037
142,0.0665288,0.0489318
