MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,2.43115,2.08612,-1.24844
2,2.43115,2.08612,-1.24844
3,2.43115,2.08612,-1.24844
4,2.43115,2.08612,-1.24844
5,2.43115,2.08612,-1.24844
6,2.43115,2.08612,-1.24844
7,2.43115,2.08612,-1.24844
8,2.43115,2.08612,-1.24844
9,2.43115,2.08612,-1.24844
10,2.43115,2.08612,-1.24844
11,2.43115,2.08612,-1.24844
12,3.90693,3.4113,-1.90451
13,3.80027,3.29973,-1.88515
14,3.69494,3.25683,-1.74516
15,3.61837,3.20367,-1.68201
16,3.49605,3.09376,-1.6282
17,3.40616,3.03397,-1.54821
18,3.35837,2.97634,-1.55566
19,3.3068,2.87849,-1.62765
20,3.18158,2.70655,-1.67244
21,3.08546,2.62727,-1.61787
22,2.95491,2.4956,-1.58224
23,3.02381,2.58993,-1.56066
24,2.93171,2.52119,-1.49616
25,2.96821,2.60344,-1.42562
26,2.96821,2.60344,-1.42562
27,2.96366,2.63458,-1.35729
28,2.94702,2.63806,-1.3136
29,2.94702,2.63806,-1.3136
30,2.92517,2.65928,-1.21854
31,2.9085,2.66911,-1.15552
32,2.91622,2.7215,-1.04776
33,2.97628,2.76865,-1.09219
34,3.03607,2.83104,-1.09678
35,2.85939,2.68942,-0.971152
36,2.95631,2.77523,-1.01876
37,2.78625,2.65339,-0.850136
38,2.71538,2.59636,-0.795107
39,2.77668,2.63443,-0.877328
40,2.69069,2.52605,-0.926759
41,2.67178,2.52489,-0.873695
42,2.67178,2.52489,-0.873695
43,2.59564,2.40356,-0.979923
44,2.48281,2.26908,-1.00777
45,2.50174,2.27075,-1.04995
46,2.48704,2.20848,-1.14369
47,2.55323,2.27495,-1.15914
48,2.53994,2.21249,-1.24747
49,2.63603,2.35741,-1.17952
50,2.6469,2.36515,-1.18833
51,2.67814,2.39789,-1.1927
52,2.74687,2.43568,-1.26995
53,2.63394,2.31854,-1.2498
54,2.67295,2.37906,-1.2185
55,2.72344,2.4486,-1.19226
56,2.66497,2.36736,-1.2238
57,2.60921,2.2634,-1.29807
58,2.65698,2.33807,-1.26212
59,2.74878,2.41093,-1.32031
60,2.78188,2.4397,-1.33667
61,2.65927,2.33505,-1.27251
62,2.74366,2.37585,-1.37222
63,2.64235,2.21964,-1.43359
64,2.68313,2.28019,-1.41418
65,2.67345,2.30205,-1.35937
66,2.671,2.32172,-1.32055
67,2.57957,2.22915,-1.29811
68,2.57957,2.22915,-1.29811
69,2.57153,2.19722,-1.33604
70,2.50917,2.18595,-1.23189
71,2.54978,2.2696,-1.16202
72,2.54519,2.18569,-1.30413
73,2.57742,2.14746,-1.42531
74,2.54197,2.15656,-1.34569
75,2.49975,2.12927,-1.30956
76,2.47407,2.08849,-1.32636
77,2.47407,2.08849,-1.32636
78,2.4498,2.06966,-1.31075
79,2.4498,2.06966,-1.31075
80,2.38635,1.93916,-1.39081
81,2.38171,1.89161,-1.4472
82,2.3611,1.88638,-1.41999
83,2.42708,1.88758,-1.52571
84,2.43304,1.8874,-1.53538
85,2.56999,2.0455,-1.55588
86,2.49422,1.90416,-1.611
87,2.47871,1.93476,-1.54942
88,2.39442,1.91299,-1.44004
89,2.43647,1.96318,-1.44303
90,2.41294,1.94841,-1.42338
91,2.41294,1.94841,-1.42338
92,2.32799,1.86516,-1.39309
93,2.34906,1.90372,-1.3762
94,2.30891,1.88848,-1.32843
95,2.34615,1.99372,-1.23673
96,2.31486,1.94814,-1.25031
97,2.35962,1.97137,-1.29674
98,2.35962,1.97137,-1.29674
99,2.37591,2.02892,-1.2363
100,2.38495,2.01789,-1.27127
101,2.39458,1.96546,-1.36784
102,2.39458,1.96546,-1.36784
103,2.40343,1.96098,-1.38961
104,2.43275,1.96902,-1.42873
105,2.3784,1.8981,-1.43318
106,2.44803,2.00383,-1.40624
107,2.42448,1.9602,-1.42679
108,2.50979,2.0578,-1.43684
109,2.45891,2.00542,-1.42287
110,2.4068,1.9874,-1.35754
111,2.42906,2.02255,-1.34523
112,2.38413,1.98459,-1.32116
113,2.34462,1.99171,-1.23707
114,2.41819,2.09419,-1.20913
115,2.41819,2.09419,-1.20913
116,2.39935,2.09402,-1.17132
117,2.3664,2.02246,-1.22863
118,2.50623,2.15383,-1.28148
119,2.48778,2.11288,-1.31332
120,2.5418,2.18112,-1.30517
121,2.54029,2.13447,-1.37736
122,2.54029,2.13447,-1.37736
123,2.60035,2.22173,-1.3512
124,2.60716,2.22859,-1.35302
125,2.58974,2.22731,-1.32131
126,2.59606,2.22378,-1.33953
127,2.53,2.17275,-1.29618
128,2.61458,2.22595,-1.37157
129,2.54066,2.13274,-1.38071
130,2.53843,2.09339,-1.43574
131,2.61672,2.20637,-1.40682
132,2.53581,2.11311,-1.40182
133,2.51261,2.04392,-1.46137
134,2.44872,2.01064,-1.39769
135,2.56608,2.09402,-1.48319
136,2.49021,2.00293,-1.47968
137,2.42839,1.90956,-1.50022
138,2.4705,1.87701,-1.6063
139,2.38025,1.83427,-1.51692
140,2.38873,1.85159,-1.50919
141,2.33607,1.75747,-1.539
142,2.38165,1.81732,-1.53935
143,2.40486,1.81433,-1.57846
144,2.37395,1.86788,-1.46516
145,2.32359,1.90508,-1.33032
146,2.32103,1.85451,-1.3957
147,2.3344,1.9188,-1.32952
148,2.29759,1.81305,-1.41131
149,2.29759,1.81305,-1.41131
150,2.20438,1.77915,-1.3015
151,2.2486,1.79076,-1.35991
152,2.26005,1.81432,-1.34762
153,2.25274,1.75183,-1.41631
154,2.25086,1.78425,-1.37216
155,2.30523,1.80673,-1.43173
156,2.26816,1.81313,-1.36276
157,2.26453,1.79753,-1.3773
158,2.17968,1.72831,-1.32814
159,2.24427,1.80933,-1.3278
160,2.22443,1.85895,-1.22162
161,2.15054,1.85752,-1.0837
162,2.15868,1.85411,-1.10551
163,2.14468,1.81048,-1.1497
164,2.21215,1.84064,-1.22705
165,2.2668,1.85537,-1.3023
166,2.22311,1.8418,-1.24498
167,2.17551,1.82706,-1.18097
168,2.20958,1.8565,-1.19819
169,2.257,1.89529,-1.22552
170,2.21325,1.84463,-1.22303
171,2.23779,1.89602,-1.18861
172,2.23779,1.89602,-1.18861
173,2.22123,1.90776,-1.13767
